descriptor,variant,exact_accuracy,score_excess_mean,score_excess_median,score_excess_p95,score_excess_max,score_excess_le_0p05_fraction
v1,baseline,0.12,0.5737630206786739,0.23251950881022693,2.544730912102526,11.130887436028344,0.24444444444444444
v1,q10,0.12666666666666668,0.3131069732309983,0.20560788312594344,1.014085880414415,2.1011609707997456,0.2688888888888889
v1,q25,0.12666666666666668,0.29666373633153564,0.19508237379115007,1.0089763372347043,2.1011609707997456,0.26
v1,q50,0.12,0.22925826692302567,0.13888911456344843,0.7535794325312569,2.1011609707997456,0.2777777777777778
v2,baseline,0.11777777777777777,0.7606647259848193,0.24423531283713726,2.972467945270382,19.23182281033655,0.2088888888888889
v2,q10,0.1,0.42565731106298405,0.2246532652382579,1.5189795175421248,3.194522537725481,0.22444444444444445
v2,q25,0.10222222222222223,0.38867761952794455,0.22242095090888034,1.3769370527228926,3.194522537725481,0.2222222222222222
v2,q50,0.09777777777777778,0.28037777247061246,0.1719765912463017,0.9065151784530076,2.1011609707997456,0.24888888888888888
