policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,39,1.8088555838009333,0.12459989705613918,1.684255686744794,7.800000000000001,216.169658929155,7.800000000000001,0.2300872296883343,0.12216896837421325,0.6342743707291191,8.973401957845038,4.764589766594317,24.736700458435642,0.2159302162493326,1.2685487414582381,0.011284893323813322,0.09150534505777012,0.0268957931548357,0.16411526501178741,0.0551609772329147,0.021964500752241854,-0.022526176634411782,0.21103219544658294,0.008785800300896743,0.29864842940193526,0.060000000000000005,0.21103219544658294,0.008785800300896743,0.29864842940193526,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,41,1.800255618426876,0.12970089240315624,1.67055472602372,8.200000000000001,212.98297616501398,8.200000000000001,0.24534226737443293,0.07342189076193377,0.5944400575352474,10.05903296235175,3.0102975212392846,24.372042358945144,0.20372618610045362,1.1888801150704946,0.009492229963584713,0.06621251203877404,0.023340784013271332,0.12294620275497437,0.0574069453812227,0.020303781100310295,-0.025340969856010705,0.21148138907624459,0.008121512440124119,0.29847954180863934,0.06,0.21148138907624459,0.008121512440124119,0.29847954180863934,0.06,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.1395628377536688,1.66959836619044,7.6,212.32292572815112,7.6,0.22539500556078282,0.06143337776825684,0.6393818828051604,8.565010211309747,2.33446835519376,24.296511546596093,0.21968399555137372,1.2787637656103208,0.006348540365283092,0.060064646183165094,0.016043340787291527,0.12952208518981934,0.059437794022654235,0.02142712521967233,-0.024240709485878285,0.2118875588045308,0.008570850087868932,0.29854555743084726,0.060000000000000005,0.2118875588045308,0.008570850087868932,0.29854555743084726,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.1493698276786517,1.6586674734166238,7.6,210.37830595733806,7.6,0.22719284976700269,0.07196183010076125,0.6335259223800741,8.633328291146102,2.7345495438289276,24.073985050442815,0.2182457201863979,1.2670518447601484,0.00850727221613531,0.06721115445728995,0.022153880447149277,0.14475494623184204,0.05986084749824122,0.022534710575679417,-0.023145655954354687,0.21197216949964823,0.009013884230271768,0.29861126064273874,0.060000000000000005,0.21197216949964823,0.009013884230271768,0.29861126064273874,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11828814942409864,1.6847856446326244,7.6,225.29163766117665,7.6,0.22289709792226572,0.17291994399909763,0.6784354114095668,8.470089721046097,6.57095787196571,25.780545633563538,0.2216823216621874,1.3568708228191335,0.010478679875789564,0.10596040104522553,0.024524856358766556,0.2150118201971054,0.056249836067620074,0.023174440022557974,-0.021261382026989992,0.21124996721352404,0.00926977600902319,0.29872431707838054,0.060000000000000005,0.21124996721352404,0.00926977600902319,0.29872431707838054,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.12447036622481855,1.702199906772198,8.4,228.88653071093944,8.4,0.24669644244461336,0.1354249423680726,0.6236170477012101,10.361250582673762,5.687847579459048,26.19191600345082,0.20264284604430927,1.2472340954024201,0.0114309100345919,0.09361907678026375,0.03371097147464752,0.18781083822250366,0.06045621988319215,0.02278780312986956,-0.02283384320547893,0.21209124397663845,0.009115121251947822,0.2986299694076713,0.06,0.21209124397663845,0.009115121251947822,0.2986299694076713,0.06,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,38,1.8074238039438935,0.10961891142445504,1.6978048925194384,7.6,212.62626700840121,7.6,0.22075577425667134,0.09300373270853561,0.640295354198952,8.38871942175351,3.5341418429243534,24.331223459560178,0.223395380594663,1.2805907083979042,0.006358855932328833,0.07938960367260951,0.014694977551698685,0.11141718924045563,0.057480217594849434,0.022756793855622067,-0.02225860681286768,0.21149604351896992,0.009102717542248827,0.2986644835912279,0.060000000000000005,0.21149604351896992,0.009102717542248827,0.2986644835912279,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.1200854081950552,1.6764489953709036,7.6,229.55838440172312,7.6,0.2242682573403119,0.14415747545722907,0.6912841443246185,8.522193778931852,5.477984067374704,26.2687974843355,0.22058539412775047,1.3825682886492379,0.007888797949612687,0.09485417175138111,0.015241068787872791,0.16091209650039673,0.05573050177803165,0.022305502228463364,-0.022286085534448687,0.21114610035560635,0.008922200891385347,0.29866283486793305,0.060000000000000005,0.21114610035560635,0.008922200891385347,0.29866283486793305,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.13961279273018265,1.660934605340438,7.6,200.2363210161564,7.6,0.22681996622690165,0.06661569081574355,0.6029847012432811,8.619158716622263,2.5313962509982546,22.913418647244683,0.2185440270184787,1.2059694024865624,0.005606298728812371,0.06215258650502059,0.018885444849729538,0.13845223188400269,0.057472106755564085,0.022012637012123474,-0.022727241788647677,0.21149442135111285,0.00880505480484939,0.29863636549268113,0.060000000000000005,0.21149442135111285,0.00880505480484939,0.29863636549268113,0.060000000000000005,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5165818864451417,0.28497517919660575,1.3599999999999617,55.59535896588499,1.3599999999999617,0.24215028391453405,0.43894673596961525,0.9088402061014024,1.6950519874017385,3.072627151787307,6.361881442709817,0.20627977286837276,1.9081683307967474,0.007972987252597492,0.17345009433402356,0.014131494797766209,0.26186686754226685,0.056913341262510846,0.03668709471821785,-0.00926309431503926,0.21138266825250218,0.014674837887287141,0.29944421434109764,0.06,0.21138266825250218,0.014674837887287141,0.29944421434109764,0.06,lm040_ls000_le060,0.37,0.15,0.48,9,0.4,0.0,0.6,rough_seed_9,hard
