context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6715773719303515,215.67716402467215,0.010894107495653817,0.0912538668382899,0.025841951576037848,0.1646985933564742,0.06669727930204253,0.0060842612788441,0.0016071633566758935,4.666251249257159,0.3485640956055222,0.06669727930204253,0.3485640956055222,attitude,129.02613282902146
rough_seed_21,21,val,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,41,5,8.200000000000001,1.6593520798559007,211.176726558356,0.009746096906239943,0.06650590720886045,0.024087398843956824,0.12343690318464784,0.0726902901188411,0.009099668129751631,0.0021410983834712965,4.941687842830857,0.25403385305042536,0.0726902901188411,0.25403385305042536,attitude,127.26456857588339
rough_seed_16,16,val,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6955951402260445,215.63148611773772,0.00630319338880706,0.060585503483088644,0.0151088447792271,0.12947825497697663,0.06676854355238215,0.0015281532855298606,0.0003526507581992076,4.600154727360307,0.2314195766170752,0.06676854355238215,0.2314195766170752,attitude,127.17156413233839
rough_seed_14,14,val,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6814543814929788,214.8957738791321,0.008581328270720938,0.06719619648445353,0.021085725571881417,0.1403798257819806,0.07221769973254269,0.008024188859171229,0.0010466333294570894,4.6388412827913355,0.2566705638594005,0.07221769973254269,0.2566705638594005,attitude,127.80351120101406
rough_seed_27,27,test,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6769573956867116,227.40651602041825,0.010501299666953666,0.10712081112064811,0.02497707705685922,0.22117439865562494,0.09542215243388688,0.01232032854209721,0.0020533880903495752,4.532017342568092,0.40917135834874613,0.09542215243388688,0.40917135834874613,attitude,135.6066150549374
rough_seed_2,2,test,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.6892397681361835,224.45456363664084,0.011334965211484214,0.09218227656822416,0.033308581096716576,0.18811407814474657,0.0731442234539829,0.007499184871211094,0.001847625258124721,4.9726511052176505,0.3521103595511298,0.0731442234539829,0.3521103595511298,attitude,132.8731230879628
rough_seed_3,3,test,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,38,5,7.6,1.6881840902355467,212.14584759938492,0.006497396236377035,0.07936146690295018,0.014796594878792995,0.1133677930571888,0.07045871559634158,0.003914373088685502,0.0003669724770642659,4.501878701474788,0.30313847396708093,0.07045871559634158,0.30313847396708093,attitude,125.6651148571036
rough_seed_19,19,test,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.6671711211541513,228.49909129066106,0.008335000213828507,0.0951734453856025,0.016004048032367036,0.16174866978353486,0.07716271267674467,0.005990893841362307,0.00047927150730895686,4.5586202301409,0.36353578282092425,0.07716271267674467,0.36353578282092425,attitude,137.05797106926576
rough_seed_26,26,test,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,39,5,7.800000000000001,1.6869579828593608,203.51546607691162,0.00539495982726328,0.061683177985629924,0.01676255354049637,0.13841170512981282,0.06163594470047234,0.0024193548387101732,0.00011520737327191483,4.62370733548393,0.2356123843687244,0.06163594470047234,0.2356123843687244,attitude,120.64050684413425
rough_seed_9,9,hard,rough_perlin,20,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/20_lm000_ls000_le100/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3639999999999612,0.2836643172548763,55.53117142330783,,,,,,,,,,,,,
