context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.670434843889094,213.91322103645433,0.010549076109743817,0.08909996853270441,0.029977470543956747,0.16470523801451997,0.07660705654907143,0.007129047849204102,0.0014499758337366295,4.549713523878451,0.3403368101114937,0.07660705654907143,0.3403368101114937,attitude,128.05840456394168
rough_seed_21,21,val,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.6688047170586906,210.77544450371977,0.009542118765230282,0.06744674970202723,0.020739194480880643,0.12465021227914352,0.07249111900534003,0.008547957371227047,0.0008880994671404755,4.793850303887082,0.2576276066534269,0.07249111900534003,0.2576276066534269,attitude,126.30324108576147
rough_seed_16,16,val,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6936936822395328,213.81427558479356,0.0062554571948941215,0.06087267315590559,0.017302635553596485,0.12966932077373317,0.07264334305152116,0.0023080660835767676,0.00036443148688056144,4.4872340728995885,0.2325164839675128,0.07264334305152116,0.2325164839675128,attitude,126.24140824689846
rough_seed_14,14,val,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.683687339334913,218.486471336388,0.008255042859795258,0.07039475671005987,0.0189766220048876,0.14975629908630106,0.07659063625451651,0.008523409363746933,0.0008403361344539033,4.513902208828236,0.2688881639557775,0.07659063625451651,0.2688881639557775,attitude,129.76665336373802
rough_seed_27,27,test,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6904976305380743,224.1507914718749,0.010329491620600437,0.10515651470996903,0.02457589346145563,0.2132980613147748,0.09320809248556643,0.010958574181119628,0.0021676300578039745,4.495717629359214,0.40166829874577226,0.09320809248556643,0.40166829874577226,attitude,132.59456116512223
rough_seed_2,2,test,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7232555338332227,249.9400268879632,0.012526664356290178,0.09872204964941954,0.03366747968105587,0.21083698976004217,0.08027090041080641,0.011546574886203398,0.00410791606528424,4.87449471948886,0.37709045265284724,0.08027090041080641,0.37709045265284724,attitude,145.0394453874143
rough_seed_3,3,test,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.6683309612893262,208.720410584736,0.006871031586793497,0.08134055006113644,0.014461235462133203,0.11363998380168616,0.06663357736693222,0.005335649584316561,0.000248169748107747,4.435570742079319,0.31069801478504727,0.06663357736693222,0.31069801478504727,attitude,125.10731708978885
rough_seed_19,19,test,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,37,5,7.4,1.6468194415461361,224.87353206036119,0.008069438273540251,0.09624206010542398,0.014560200757657352,0.16432629601311177,0.07959283787100037,0.006990434142753502,0.0008584743684082997,4.4935102254151325,0.3676175903790126,0.07959283787100037,0.3676175903790126,attitude,136.55020482952034
rough_seed_26,26,test,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6768109517723306,201.86341735573492,0.005890771856013249,0.06275871237342981,0.019079999979221975,0.13848779967574787,0.06642284096273118,0.0015337423312887747,0.00011798017932990271,4.532413145302436,0.2397206231115324,0.06642284096273118,0.2397206231115324,attitude,120.38531662879011
rough_seed_9,9,hard,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.347999999999963,0.28680554312452644,55.55028156383069,,,,,,,,,,,,,
rough_seed_23,23,hard,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0010.jsonl,T6.12e_heldout,2,,0.21800000000000086,0.02921404931463978,8.906085962106502,,,,,,,,,,,,,
rough_seed_24,24,hard,rough_perlin,15,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,settling_fail,0,0,0,status_not_success+nonpositive_progress,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/15_lm000_ls100_le000/attempt_001/env_logs/episode_0011.jsonl,T6.12e_heldout,0,,,,,,,,,,,,,,,,,
