source_path,world_name,action_name,preference_score_seed,reached,min_rel_dist,final_rel_dist,odom_x_delta_abs,reach_reward,hold_reward,future_risk_proxy,future_bad_locomotion,future_good_locomotion
artifacts/phase_b_training_campaign_v1/stairs_single/trot_solid_fast/ep002/ppo_policy_episode_result_v0.json,stairs_single,trot_solid_fast,7.232572382510281,True,0.14954569751616478,0.8833308597966485,0.7998853667785776,5.585772842733259,-0.31660440298258574,0.1,False,False
artifacts/phase_b_training_campaign_v1/stairs_single/trot_solid_fast/ep003/ppo_policy_episode_result_v0.json,stairs_single,trot_solid_fast,9.32921408933848,True,0.005149497134270714,0.13496921736992387,0.5994689061869141,6.949852369609685,1.3813046611828104,0.0,False,True
artifacts/phase_b_training_campaign_v1/stairs_single/trot_solid_fast/ep004/ppo_policy_episode_result_v0.json,stairs_single,trot_solid_fast,9.297994308643204,True,0.003221632317353734,0.1727752993599239,0.6350750446387778,6.985919977874296,1.1869118789607636,0.0,False,True
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_cautious/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_cautious,-1.1393134653618096,False,0.21084214880713575,3.5919581968956784,3.6909088623212716,1.965197868549492,-7.179370824951993,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_cautious/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_cautious,5.499724526909979,True,0.0430560126371611,3.593161195169007,3.860081798445397,6.572846782582154,-7.213559845735442,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_cautious/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_cautious,-1.5836045399825573,False,0.325155279417293,2.894545896450946,3.380842552908589,0.9101746747913585,-5.629513069356187,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_cautious/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_cautious,-0.5393164630297976,False,0.2210024158098789,2.9424036203664787,2.754471220751308,1.8751479013468753,-5.412042851108612,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_cautious/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_cautious,5.704740432131148,True,0.11267519579107697,2.722443729153277,2.8441527047878856,5.918609306577386,-5.0169638107004975,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_mid/ep000/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_mid,2.0603584572860876,False,0.23084902751620062,0.23084902751620062,0.3197288129342326,1.807251709494043,1.2284375385004824,0.55,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_mid/ep001/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_mid,-0.6408070341810056,False,0.2059580147441168,3.106950594177897,3.5875784110309152,2.0347272362108733,-6.157690393871252,1.0,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_mid/ep002/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_mid,5.3058941659968495,True,0.06970931128379813,3.5888519136210295,3.2113280177057035,6.3005448230515295,-6.933367836094911,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_mid/ep003/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_mid,5.642225879301453,True,0.014917679150588982,3.7042348875867623,4.191219276840264,6.842925854065635,-7.569706110266149,0.44999999999999996,True,False
artifacts/phase_b_training_campaign_v1/tracer_sponge_firm_flat/trot_mid/ep004/ppo_policy_episode_result_v0.json,tracer_sponge_firm_flat,trot_mid,4.371793767352717,True,0.02867276054017796,4.82018780991192,5.316250483546735,6.696454948483395,-10.374820128392178,0.44999999999999996,True,False
