policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27027,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27028,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27029,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27030,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27031,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27032,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27033,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27034,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27035,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
beta_conditioned,results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,flat,flat,27036,success,True,5,True,False,0,38,1.806892693656803,0.1169376223765994,1.6899550712802036,7.6,170.47358734301676,7.6,0.22204686327628234,0.01162808929278536,0.5133582389660732,8.437780804498729,0.44186739312584367,19.507613080710783,0.22236250937897414,1.0267164779321467,0.0031756510711018495,0.028230775539796922,0.005850882735103369,0.044335853308439255,0.06797057713725065,0.012148666943080332,-0.03240884654223919,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,0.2135941154274502,0.004859466777232133,0.2980554692074657,0.060000000000000005,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333
