label,trial,world,goal_x,lateral_bound,hold_vx,log_dir,success,goal,startup_failed,out_lane,final_x,final_y,max_x,max_abs_y,mean_abs_y,hold_drift,first_goal_seq,final_context
d4_context_meta_v0,1,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260719_165844,True,True,False,False,8.218,-0.038,8.225,0.339,0.14612295081967205,0.006999999999999673,1820,goal_flat
d4_context_meta_v0,2,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260719_170344,True,True,False,False,8.154,-0.11,8.159,0.163,0.07032786885245902,0.005000000000000782,1800,goal_flat
d4_context_meta_v0,3,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260719_170844,True,True,False,False,8.28,-0.302,8.28,0.326,0.1837622950819673,0.0,1790,goal_flat
d4_context_meta_v0,4,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260719_171344,True,True,False,False,8.139,-0.068,8.157,0.155,0.07146311475409832,0.018000000000000682,1790,goal_flat
d4_context_meta_v0,5,tracer_mixed_stress_course_v5_lowfric_from_solid,8.0,2.0,0.025,/home/kraken/Tracer/TRACER/logs/phase_d4_context_meta_20260719_171844,True,True,False,False,8.182,0.334,8.182,0.336,0.11386614173228343,0.0,1830,goal_flat
