variant,context_id,preference_name,preference_kind,frozen_beta_name,shadow_beta_name,frozen_score_sacrifice,frozen_motion,shadow_motion,delta_motion,abs_delta_motion,abs_delta_motion_over_train_iqr,frozen_stability,shadow_stability,delta_stability,abs_delta_stability,abs_delta_stability_over_train_iqr,frozen_energy,shadow_energy,delta_energy,abs_delta_energy,abs_delta_energy_over_train_iqr,normalized_physical_l1_mean,normalized_physical_linf
q25,rough_seed_28,wm040_ws060_we000,grid,lm000_ls100_le000,lm060_ls040_le000,0.24844321518763163,4.690127526392075,4.683597651869422,-0.0065298745226529675,0.0065298745226529675,0.04049207870545195,0.25342085372924245,0.25357164773810215,0.0001507940088597004,0.0001507940088597004,0.0013611682783448585,119.48860342430275,119.64963779012226,0.16103436581950348,0.16103436581950348,0.012931668691435923,0.018261638558410908,0.04049207870545195
q25,rough_seed_28,wm000_ws060_we040,grid,lm000_ls100_le000,lm000_ls080_le020,0.1256238310446848,4.690127526392075,4.712953016458786,0.022825490066710863,0.022825490066710863,0.14154200621549792,0.25342085372924245,0.253494285357193,7.343162795053759e-05,7.343162795053759e-05,0.0006628433274593164,119.48860342430275,119.4619850525099,-0.02661837179284987,0.02661837179284987,0.002137555939559008,0.04811413516083874,0.14154200621549792
q25,rough_seed_28,wm000_ws040_we060,grid,lm000_ls100_le000,lm000_ls080_le020,0.04897165990473046,4.690127526392075,4.712953016458786,0.022825490066710863,0.022825490066710863,0.14154200621549792,0.25342085372924245,0.253494285357193,7.343162795053759e-05,7.343162795053759e-05,0.0006628433274593164,119.48860342430275,119.4619850525099,-0.02661837179284987,0.02661837179284987,0.002137555939559008,0.04811413516083874,0.14154200621549792
q50,low_friction,wm080_ws000_we020,grid,lm080_ls020_le000,lm100_ls000_le000,0.02257498813971917,4.542541160232466,4.539224297512309,-0.0033168627201574097,0.0033168627201574097,0.020568031721569277,0.2509052680762073,0.25137314479378425,0.000467876717576976,0.000467876717576976,0.004223370351102166,110.51206006721317,110.58335893441934,0.07129886720616696,0.07129886720616696,0.005725568726232523,0.010172323599634655,0.020568031721569277
q50,low_friction,wm060_ws040_we000,grid,lm040_ls060_le000,lm060_ls040_le000,0.02646448176482616,4.547219700831385,4.544679391626769,-0.0025403092046163422,0.0025403092046163422,0.015752584508732317,0.25017519271203076,0.2505255781359973,0.00035038542396653716,0.00035038542396653716,0.0031628148087859804,110.62720484327328,110.59918496615518,-0.028019877118097725,0.028019877118097725,0.002250102118401992,0.007055167145306763,0.015752584508732317
q50,low_friction,wm060_ws020_we020,grid,lm060_ls040_le000,lm080_ls020_le000,0.008719798494394054,4.544679391626769,4.542541160232466,-0.002138231394302359,0.002138231394302359,0.013259279884812082,0.2505255781359973,0.2509052680762073,0.0003796899402099818,0.0003796899402099818,0.003427337107943972,110.59918496615518,110.51206006721317,-0.08712489894200814,0.08712489894200814,0.006996458936943447,0.007894358643233167,0.013259279884812082
q50,low_friction,wm040_ws060_we000,grid,lm020_ls080_le000,lm040_ls060_le000,0.017155042185952263,4.550188003922176,4.547219700831385,-0.0029683030907907693,0.0029683030907907693,0.018406596016044732,0.24997079780404255,0.25017519271203076,0.00020439490798820903,0.00020439490798820903,0.001845006092169218,110.6622779661086,110.62720484327328,-0.03507312283532826,0.03507312283532826,0.002816504428557008,0.0076893688455903185,0.018406596016044732
q50,low_friction,wm020_ws060_we020,grid,lm040_ls060_le000,lm020_ls080_le000,0.02426942566557766,4.547219700831385,4.550188003922176,0.0029683030907907693,0.0029683030907907693,0.018406596016044732,0.25017519271203076,0.24997079780404255,-0.00020439490798820903,0.00020439490798820903,0.001845006092169218,110.62720484327328,110.6622779661086,0.03507312283532826,0.03507312283532826,0.002816504428557008,0.0076893688455903185,0.018406596016044732
q50,low_friction,wm020_ws040_we040,grid,lm000_ls080_le020,lm060_ls040_le000,0.07332359658451498,4.566854367627028,4.544679391626769,-0.022174976000258972,0.022174976000258972,0.13750813593416336,0.2496795992077843,0.2505255781359973,0.0008459789282130037,0.0008459789282130037,0.007636375542632488,110.4678040997217,110.59918496615518,0.13138086643347435,0.13138086643347435,0.010550380525705873,0.05189829733416724,0.13750813593416336
q50,low_friction,stability,canonical,lm000_ls080_le020,lm020_ls080_le000,0.001798827990379781,4.566854367627028,4.550188003922176,-0.01666636370485186,0.01666636370485186,0.10334895540938632,0.2496795992077843,0.24997079780404255,0.0002911985962582575,0.0002911985962582575,0.0026285546416772903,110.4678040997217,110.6622779661086,0.19447386638690034,0.19447386638690034,0.015616987072664873,0.04053149904124283,0.10334895540938632
q50,low_friction,energy,canonical,lm000_ls080_le020,lm080_ls020_le000,0.010656015338120495,4.566854367627028,4.542541160232466,-0.02431320739456133,0.02431320739456133,0.15076741581897546,0.2496795992077843,0.2509052680762073,0.0012256688684229855,0.0012256688684229855,0.01106371265057646,110.4678040997217,110.51206006721317,0.04425596749146621,0.04425596749146621,0.003553921588762426,0.05512835001943811,0.15076741581897546
q50,rough_seed_11,wm060_ws040_we000,grid,lm080_ls020_le000,lm020_ls080_le000,0.14860552515045916,4.475787840294142,4.488631065649316,0.012843225355173793,0.012843225355173793,0.07964148317236991,0.32319988892135254,0.31924057719573234,-0.003959311725620196,0.003959311725620196,0.03573941409043166,125.58508642795526,125.37643516309728,-0.20865126485797703,0.20865126485797703,0.016755485796222606,0.04404546101967472,0.07964148317236991
q50,rough_seed_11,wm060_ws020_we020,grid,lm100_ls000_le000,lm080_ls020_le000,0.0006190215799702359,4.474104281542436,4.475787840294142,0.0016835587517061157,0.0016835587517061157,0.010439832073777727,0.3232691364021935,0.32319988892135254,-6.924748084097265e-05,6.924748084097265e-05,0.0006250743977748016,125.58108606689088,125.58508642795526,0.004000361064385061,0.004000361064385061,0.0003212441249262969,0.0037953835321596087,0.010439832073777727
q50,rough_seed_11,wm020_ws020_we060,grid,lm020_ls080_le000,lm000_ls100_le000,0.013921221606292972,4.488631065649316,4.490218916860584,0.0015878512112683651,0.0015878512112683651,0.009846344825796717,0.31924057719573234,0.3192968942550605,5.631705932818143e-05,5.631705932818143e-05,0.000508355705023454,125.37643516309728,125.28381453523822,-0.09262062785906267,0.09262062785906267,0.007437786756701815,0.005930829095840663,0.009846344825796717
q50,rough_seed_11,motion,canonical,lm100_ls000_le000,lm080_ls020_le000,0.0007254509276770627,4.474104281542436,4.475787840294142,0.0016835587517061157,0.0016835587517061157,0.010439832073777727,0.3232691364021935,0.32319988892135254,-6.924748084097265e-05,6.924748084097265e-05,0.0006250743977748016,125.58108606689088,125.58508642795526,0.004000361064385061,0.004000361064385061,0.0003212441249262969,0.0037953835321596087,0.010439832073777727
q50,rough_seed_4,wm080_ws020_we000,grid,lm020_ls080_le000,lm000_ls100_le000,0.7043996511078876,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm080_ws000_we020,grid,lm020_ls080_le000,lm060_ls040_le000,0.10436175735223276,4.6256119816452355,4.625746297597826,0.00013431595259039142,0.00013431595259039142,0.0008328999439147301,0.22224542110427503,0.22282333007507935,0.0005779089708043139,0.0005779089708043139,0.0052165955715232915,121.31433315768827,121.30480247817712,-0.009530679511144058,0.009530679511144058,0.000765349614755613,0.002271615043397878,0.0052165955715232915
q50,rough_seed_4,wm060_ws040_we000,grid,lm020_ls080_le000,lm000_ls100_le000,0.3993985281156007,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm060_ws020_we020,grid,lm020_ls080_le000,lm000_ls100_le000,0.5022149095676165,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm060_ws000_we040,grid,lm020_ls080_le000,lm000_ls100_le000,0.5441139469724021,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm040_ws060_we000,grid,lm020_ls080_le000,lm000_ls100_le000,0.09439740512331402,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm040_ws040_we020,grid,lm020_ls080_le000,lm000_ls100_le000,0.19721378657532976,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm040_ws020_we040,grid,lm020_ls080_le000,lm000_ls100_le000,0.30003016802734556,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm040_ws000_we060,grid,lm060_ls040_le000,lm000_ls100_le000,0.32684378922041457,4.625746297597826,4.626589030567893,0.000842732970067317,0.000842732970067317,0.005225829322334532,0.22282333007507935,0.2216246169651689,-0.001198713109910432,0.001198713109910432,0.010820391820501905,121.30480247817712,121.26501560053696,-0.03978687764016797,0.03978687764016797,0.0031950367692697664,0.006413752637368735,0.010820391820501905
q50,rough_seed_4,wm020_ws020_we060,grid,lm020_ls080_le000,lm000_ls100_le000,0.0978454264870745,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,wm020_ws000_we080,grid,lm060_ls040_le000,lm000_ls100_le000,0.10234880565295623,4.625746297597826,4.626589030567893,0.000842732970067317,0.000842732970067317,0.005225829322334532,0.22282333007507935,0.2216246169651689,-0.001198713109910432,0.001198713109910432,0.010820391820501905,121.30480247817712,121.26501560053696,-0.03978687764016797,0.03978687764016797,0.0031950367692697664,0.006413752637368735,0.010820391820501905
q50,rough_seed_4,balanced,canonical,lm020_ls080_le000,lm000_ls100_le000,0.1640909998792447,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,motion,canonical,lm020_ls080_le000,lm000_ls100_le000,0.6290113757007559,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_4,energy,canonical,lm020_ls080_le000,lm000_ls100_le000,0.042972960747891364,4.6256119816452355,4.626589030567893,0.0009770489226577084,0.0009770489226577084,0.006058729266249262,0.22224542110427503,0.2216246169651689,-0.0006208041391061181,0.0006208041391061181,0.005603796248978613,121.31433315768827,121.26501560053696,-0.04931755715131203,0.04931755715131203,0.00396038638402538,0.005207637299751085,0.006058729266249262
q50,rough_seed_25,wm040_ws020_we040,grid,lm080_ls000_le020,lm060_ls020_le020,0.014175989978561246,4.592098209958459,4.593674575208797,0.0015763652503384407,0.0015763652503384407,0.00977511980725022,0.23253509981642262,0.23252083835972445,-1.4261456698166919e-05,1.4261456698166919e-05,0.00012873351273918896,114.76623275150263,114.78197441791437,0.015741666411742017,0.015741666411742017,0.0012641153560720147,0.003722656225353808,0.00977511980725022
q50,rough_seed_25,wm020_ws060_we020,grid,lm040_ls040_le020,lm060_ls000_le040,0.007065860893802844,4.597132732413069,4.606637583534736,0.009504851121667102,0.009504851121667102,0.058940057479968465,0.23194651633673324,0.23080022333849481,-0.0011462929982384296,0.0011462929982384296,0.010347212589478133,114.70347508056658,115.02019208573412,0.31671700516754697,0.31671700516754697,0.025433573504187224,0.03157361452454461,0.058940057479968465
q50,rough_seed_12,wm040_ws040_we020,grid,lm080_ls000_le020,lm100_ls000_le000,0.03426964203556493,4.493404891088476,4.4729751418429275,-0.0204297492455483,0.0204297492455483,0.12668589748755169,0.3384015435787378,0.3385737561066201,0.00017221252788229835,0.00017221252788229835,0.0015545062556501206,132.00051190728962,131.24375188337078,-0.7567600239188437,0.7567600239188437,0.0607706923825844,0.0630036987085954,0.12668589748755169
q50,rough_seed_12,wm020_ws040_we040,grid,lm040_ls040_le020,lm100_ls000_le000,0.11689219477737672,4.4956485087924705,4.4729751418429275,-0.022673366949542917,0.022673366949542917,0.1405986831528703,0.3368289057281556,0.3385737561066201,0.001744850378464502,0.001744850378464502,0.01575019461040821,131.77780680787504,131.24375188337078,-0.534054924504261,0.534054924504261,0.04288663051251938,0.06641183609193263,0.1405986831528703
q50,rough_seed_12,wm000_ws060_we040,grid,lm040_ls040_le020,lm100_ls000_le000,0.3208921947773767,4.4956485087924705,4.4729751418429275,-0.022673366949542917,0.022673366949542917,0.1405986831528703,0.3368289057281556,0.3385737561066201,0.001744850378464502,0.001744850378464502,0.01575019461040821,131.77780680787504,131.24375188337078,-0.534054924504261,0.534054924504261,0.04288663051251938,0.06641183609193263,0.1405986831528703
q50,rough_seed_6,wm060_ws040_we000,grid,lm000_ls080_le020,lm020_ls080_le000,0.039747929056148684,4.667564638024383,4.652475719363972,-0.015088918660411288,0.015088918660411288,0.09356713974486999,0.21618125395642174,0.2167342061666569,0.0005529522102351581,0.0005529522102351581,0.0049913190431395355,119.1435530251152,119.12663473347202,-0.016918291643179373,0.016918291643179373,0.0013586028127679764,0.03330568720025917,0.09356713974486999
q50,rough_seed_6,wm040_ws060_we000,grid,lm040_ls020_le040,lm000_ls080_le020,0.024489018180317318,4.681040592013806,4.667564638024383,-0.01347595398942314,0.01347595398942314,0.08356506509853662,0.21562968015776376,0.21618125395642174,0.0005515737986579727,0.0005515737986579727,0.004978876571932913,119.4046065409632,119.1435530251152,-0.26105351584800474,0.26105351584800474,0.02096358476342105,0.03650250881129686,0.08356506509853662
q50,rough_seed_6,wm020_ws060_we020,grid,lm000_ls060_le040,lm040_ls020_le040,0.03536337273393088,4.683476264609026,4.681040592013806,-0.0024356725952197067,0.0024356725952197067,0.015103727657278026,0.21494977190843914,0.21562968015776376,0.0006799082493246233,0.0006799082493246233,0.006137309752317325,119.31363418337406,119.4046065409632,0.09097235758913769,0.09097235758913769,0.007305424419407275,0.009515487276334209,0.015103727657278026
q50,rough_seed_6,energy,canonical,lm040_ls060_le000,lm020_ls080_le000,0.017070161916385843,4.652788127843298,4.652475719363972,-0.00031240847932600957,0.00031240847932600957,0.001937260614922176,0.21748725098535912,0.2167342061666569,-0.0007530448187022254,0.0007530448187022254,0.006797489682385919,119.09037493984621,119.12663473347202,0.03625979362580267,0.03625979362580267,0.0029117985816411993,0.0038821829596497642,0.006797489682385919
q50,rough_seed_29,wm080_ws020_we000,grid,lm100_ls000_le000,lm060_ls040_le000,0.008077034759148033,4.441700033008183,4.445513227772445,0.003813194764262562,0.003813194764262562,0.023645811566223692,0.32623001236573873,0.3246286253806157,-0.0016013869851230211,0.0016013869851230211,0.014455197404638435,132.28884832469015,131.75154368176433,-0.5373046429258181,0.5373046429258181,0.043147595193903834,0.027082868054921983,0.043147595193903834
q50,rough_seed_29,wm060_ws040_we000,grid,lm060_ls040_le000,lm040_ls060_le000,0.025404366746910212,4.445513227772445,4.446383862460971,0.0008706346885256622,0.0008706346885256622,0.005398849274848666,0.3246286253806157,0.32453581516209845,-9.281021851725857e-05,9.281021851725857e-05,0.0008377675367029032,131.75154368176433,131.76043763862242,0.008893956858088359,0.008893956858088359,0.0007142183772974085,0.0023169450629496593,0.005398849274848666
q50,rough_seed_29,wm060_ws000_we040,grid,lm060_ls040_le000,lm080_ls020_le000,0.10395779843081865,4.445513227772445,4.450058711621474,0.004545483849028642,0.004545483849028642,0.028186772828591788,0.3246286253806157,0.3237304880241609,-0.0008981373564548312,0.0008981373564548312,0.00810719264278106,131.75154368176433,131.6838328453945,-0.06771083636982667,0.06771083636982667,0.0054374362782666314,0.013910467249879826,0.028186772828591788
q50,rough_seed_29,wm040_ws060_we000,grid,lm040_ls060_le000,lm080_ls020_le000,0.025697221019181704,4.446383862460971,4.450058711621474,0.00367484916050298,0.00367484916050298,0.022787923553743122,0.32453581516209845,0.3237304880241609,-0.0008053271379375726,0.0008053271379375726,0.007269425106078157,131.76043763862242,131.6838328453945,-0.07660479322791502,0.07660479322791502,0.00615165465556404,0.012069667771795106,0.022787923553743122
q50,rough_seed_29,wm040_ws040_we020,grid,lm040_ls060_le000,lm080_ls020_le000,0.07069072073015956,4.446383862460971,4.450058711621474,0.00367484916050298,0.00367484916050298,0.022787923553743122,0.32453581516209845,0.3237304880241609,-0.0008053271379375726,0.0008053271379375726,0.007269425106078157,131.76043763862242,131.6838328453945,-0.07660479322791502,0.07660479322791502,0.00615165465556404,0.012069667771795106,0.022787923553743122
q50,rough_seed_29,wm040_ws020_we040,grid,lm060_ls040_le000,lm080_ls020_le000,0.02219114900702021,4.445513227772445,4.450058711621474,0.004545483849028642,0.004545483849028642,0.028186772828591788,0.3246286253806157,0.3237304880241609,-0.0008981373564548312,0.0008981373564548312,0.00810719264278106,131.75154368176433,131.6838328453945,-0.06771083636982667,0.06771083636982667,0.0054374362782666314,0.013910467249879826,0.028186772828591788
q50,rough_seed_29,wm040_ws000_we060,grid,lm080_ls020_le000,lm080_ls000_le020,0.019561700925709025,4.450058711621474,4.451142137400583,0.0010834257791092483,0.0010834257791092483,0.006718377476782455,0.3237304880241609,0.32730155642594877,0.0035710684017878913,0.0035710684017878913,0.03223486838151434,131.6838328453945,131.4637970363857,-0.22003580900880593,0.22003580900880593,0.017669707753829828,0.01887431787070887,0.03223486838151434
q50,rough_seed_29,wm020_ws020_we060,grid,lm080_ls020_le000,lm040_ls040_le020,0.04208479199197418,4.450058711621474,4.462383657979929,0.012324946358455158,0.012324946358455158,0.07642760917621426,0.3237304880241609,0.3268264064952249,0.0030959184710639964,0.0030959184710639964,0.027945845110298895,131.6838328453945,131.5704211648114,-0.11341168058311268,0.11341168058311268,0.009107386933070059,0.0378269470731944,0.07642760917621426
q50,rough_seed_29,balanced,canonical,lm060_ls040_le000,lm080_ls020_le000,0.01807345113361848,4.445513227772445,4.450058711621474,0.004545483849028642,0.004545483849028642,0.028186772828591788,0.3246286253806157,0.3237304880241609,-0.0008981373564548312,0.0008981373564548312,0.00810719264278106,131.75154368176433,131.6838328453945,-0.06771083636982667,0.06771083636982667,0.0054374362782666314,0.013910467249879826,0.028186772828591788
q50,rough_seed_29,energy,canonical,lm080_ls000_le020,lm040_ls040_le020,0.001520298091136102,4.451142137400583,4.462383657979929,0.01124152057934591,0.01124152057934591,0.0697092316994318,0.32730155642594877,0.3268264064952249,-0.0004751499307238949,0.0004751499307238949,0.004289023271215444,131.4637970363857,131.5704211648114,0.10662412842569324,0.10662412842569324,0.008562320820759771,0.027520191930469007,0.0697092316994318
q50,rough_seed_18,wm040_ws060_we000,grid,lm040_ls040_le020,lm000_ls100_le000,0.20199999999999996,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_18,wm020_ws080_we000,grid,lm040_ls040_le020,lm000_ls100_le000,0.6060000000000001,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_18,wm020_ws060_we020,grid,lm040_ls040_le020,lm000_ls100_le000,0.40199999999999997,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_18,wm000_ws080_we020,grid,lm040_ls040_le020,lm000_ls100_le000,0.6060000000000001,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_18,wm000_ws060_we040,grid,lm040_ls040_le020,lm000_ls100_le000,0.20199999999999996,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_18,stability,canonical,lm040_ls040_le020,lm000_ls100_le000,0.5539999999999999,4.8008529627643,4.789394365536296,-0.01145859722800413,0.01145859722800413,0.07105533486145907,0.12595293390731585,0.1260583716410282,0.00010543773371235465,0.00010543773371235465,0.000951751993034152,118.4896430274661,118.129206688321,-0.360436339145096,0.360436339145096,0.0289444013919537,0.03365049608214898,0.07105533486145907
q50,rough_seed_8,wm040_ws020_we040,grid,lm100_ls000_le000,lm040_ls060_le000,0.20141007092788765,4.447584354173404,4.456594925914559,0.009010571741154827,0.009010571741154827,0.05587500630497994,0.33596916088580847,0.3342342386703735,-0.0017349222154349753,0.0017349222154349753,0.015660576324640626,129.17338671119546,129.06596190712793,-0.1074248040675343,0.1074248040675343,0.008626618103373326,0.02672073357766463,0.05587500630497994
q50,rough_seed_8,wm020_ws040_we040,grid,lm040_ls060_le000,lm080_ls020_le000,0.12171268121396112,4.456594925914559,4.444756142384128,-0.011838783530430774,0.011838783530430774,0.07341288914939964,0.3342342386703735,0.33030354465182266,-0.00393069401855084,0.00393069401855084,0.035481091393420434,129.06596190712793,129.48644624186608,0.4204843347381484,0.4204843347381484,0.033766482570976857,0.047553487704598975,0.07341288914939964
q50,rough_seed_28,wm080_ws000_we020,grid,lm040_ls060_le000,lm060_ls040_le000,0.009046033201016851,4.6879853814544115,4.683597651869422,-0.004387729584989231,0.004387729584989231,0.02720853074240094,0.2535723489037948,0.25357164773810215,-7.011656926736443e-07,7.011656926736443e-07,6.32919375211417e-06,119.63659923958275,119.64963779012226,0.013038550539505422,0.013038550539505422,0.0010470449269345103,0.009420634954362522,0.02720853074240094
q50,rough_seed_28,wm060_ws040_we000,grid,lm000_ls100_le000,lm060_ls040_le000,0.08627121682829986,4.690127526392075,4.683597651869422,-0.0065298745226529675,0.0065298745226529675,0.04049207870545195,0.25342085372924245,0.25357164773810215,0.0001507940088597004,0.0001507940088597004,0.0013611682783448585,119.48860342430275,119.64963779012226,0.16103436581950348,0.16103436581950348,0.012931668691435923,0.018261638558410908,0.04049207870545195
q50,rough_seed_28,wm060_ws020_we020,grid,lm040_ls060_le000,lm060_ls040_le000,0.009334529212156356,4.6879853814544115,4.683597651869422,-0.004387729584989231,0.004387729584989231,0.02720853074240094,0.2535723489037948,0.25357164773810215,-7.011656926736443e-07,7.011656926736443e-07,6.32919375211417e-06,119.63659923958275,119.64963779012226,0.013038550539505422,0.013038550539505422,0.0010470449269345103,0.009420634954362522,0.02720853074240094
q50,rough_seed_28,wm040_ws060_we000,grid,lm000_ls100_le000,lm060_ls040_le000,0.24844321518763163,4.690127526392075,4.683597651869422,-0.0065298745226529675,0.0065298745226529675,0.04049207870545195,0.25342085372924245,0.25357164773810215,0.0001507940088597004,0.0001507940088597004,0.0013611682783448585,119.48860342430275,119.64963779012226,0.16103436581950348,0.16103436581950348,0.012931668691435923,0.018261638558410908,0.04049207870545195
q50,rough_seed_28,wm040_ws040_we020,grid,lm000_ls100_le000,lm040_ls060_le000,0.13668733122181184,4.690127526392075,4.6879853814544115,-0.002142144937663737,0.002142144937663737,0.013283547963051007,0.25342085372924245,0.2535723489037948,0.00015149517455237405,0.00015149517455237405,0.0013674974720969727,119.48860342430275,119.63659923958275,0.14799581527999806,0.14799581527999806,0.011884623764501412,0.008845223066549798,0.013283547963051007
q50,rough_seed_28,wm020_ws080_we000,grid,lm000_ls100_le000,lm060_ls040_le000,0.41061521354696345,4.690127526392075,4.683597651869422,-0.0065298745226529675,0.0065298745226529675,0.04049207870545195,0.25342085372924245,0.25357164773810215,0.0001507940088597004,0.0001507940088597004,0.0013611682783448585,119.48860342430275,119.64963779012226,0.16103436581950348,0.16103436581950348,0.012931668691435923,0.018261638558410908,0.04049207870545195
q50,rough_seed_28,wm000_ws060_we040,grid,lm000_ls100_le000,lm000_ls080_le020,0.1256238310446848,4.690127526392075,4.712953016458786,0.022825490066710863,0.022825490066710863,0.14154200621549792,0.25342085372924245,0.253494285357193,7.343162795053759e-05,7.343162795053759e-05,0.0006628433274593164,119.48860342430275,119.4619850525099,-0.02661837179284987,0.02661837179284987,0.002137555939559008,0.04811413516083874,0.14154200621549792
q50,rough_seed_28,wm000_ws040_we060,grid,lm000_ls100_le000,lm000_ls080_le020,0.04897165990473046,4.690127526392075,4.712953016458786,0.022825490066710863,0.022825490066710863,0.14154200621549792,0.25342085372924245,0.253494285357193,7.343162795053759e-05,7.343162795053759e-05,0.0006628433274593164,119.48860342430275,119.4619850525099,-0.02661837179284987,0.02661837179284987,0.002137555939559008,0.04811413516083874,0.14154200621549792
