context_id,preference_name,preference_kind,best_beta,best_score,second_beta,second_score,best_second_margin,motion_span,stability_span,energy_span
rough_seed_0,wm020_ws040_we040,grid,lm000_ls040_le060,0.2039002745098202,lm100_ls000_le000,0.2627591439821455,0.0588588694723253,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm020_ws020_we060,grid,lm100_ls000_le000,0.13148471754661642,lm060_ls040_le000,0.13275388746277783,0.0012691699161614112,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm020_ws000_we080,grid,lm100_ls000_le000,0.021239402219822966,lm060_ls040_le000,0.08482360590369264,0.06358420368386968,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws100_we000,grid,lm000_ls040_le060,0.0,lm020_ls040_le040,0.030821851311506006,0.030821851311506006,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws080_we020,grid,lm000_ls040_le060,0.09596386274592054,lm000_ls060_le040,0.14064643471339355,0.04468257196747301,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws060_we040,grid,lm000_ls040_le060,0.1919277254918411,lm000_ls060_le040,0.2807758346099304,0.0888481091180893,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws040_we060,grid,lm100_ls000_le000,0.26254885287105817,lm060_ls040_le000,0.2645218225909406,0.0019729697198824225,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws020_we080,grid,lm100_ls000_le000,0.13127442643552908,lm060_ls040_le000,0.1327847040267522,0.0015102775912231026,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,wm000_ws000_we100,grid,lm100_ls000_le000,0.0,lm060_ls040_le000,0.10580613171894282,0.10580613171894282,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,balanced,canonical,lm100_ls000_le000,0.21914119591102738,lm060_ls040_le000,0.22055808879625385,0.0014168928852264784,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,motion,canonical,lm100_ls000_le000,0.09919183871545255,lm060_ls040_le000,0.09974256641179483,0.0005507276963422764,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,stability,canonical,lm000_ls060_le040,0.11102447170949731,lm040_ls020_le040,0.14834980135841308,0.03732532964891577,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_0,energy,canonical,lm100_ls000_le000,0.09861353815996232,lm060_ls040_le000,0.09982731196272433,0.001213773802762011,0.0783906048561569,0.004373205023359528,4.599369556823746
rough_seed_4,wm100_ws000_we000,grid,lm080_ls020_le000,0.0,lm020_ls080_le000,0.06052181588238625,0.06052181588238625,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm080_ws020_we000,grid,lm020_ls080_le000,0.10360034889211242,lm060_ls040_le000,0.20062992396022583,0.09702957506811341,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm080_ws000_we020,grid,lm020_ls080_le000,0.048722039426145156,lm060_ls040_le000,0.1530837967783779,0.10436175735223276,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
rough_seed_4,wm060_ws040_we000,grid,lm020_ls080_le000,0.20660147188439923,lm060_ls040_le000,0.3993682876256222,0.19276681574122298,0.0010393281577094626,0.0012160711669227664,0.3238326156378406
