context_id,split_group,probe_step,probe_time_s,probe_safety_state,semantic_dim,prop_dim,probe_dim,semantic_only_dim,semantic_plus_probe_dim,semantic_plus_prop_probe_dim,semantic_sha256,semantic_plus_probe_sha256,semantic_plus_prop_probe_sha256,semantic_000,semantic_001,semantic_002,semantic_003,semantic_004,semantic_005,semantic_006,semantic_007,semantic_008,semantic_009,semantic_010,semantic_011,semantic_012,semantic_013,semantic_014,semantic_015,semantic_016,semantic_017,semantic_018,semantic_019,semantic_020,semantic_021,semantic_022,semantic_023,semantic_024,semantic_025,semantic_026,semantic_027,semantic_028,semantic_029,semantic_030,semantic_031,semantic_032,semantic_033,semantic_034,semantic_035,semantic_036,semantic_037,semantic_038,semantic_039,semantic_040,semantic_041,semantic_042,semantic_043,semantic_044,semantic_045,semantic_046,semantic_047,semantic_048,semantic_049,semantic_050,semantic_051,semantic_052,semantic_053,semantic_054,semantic_055,semantic_056,semantic_057,semantic_058,semantic_059,semantic_060,semantic_061,semantic_062,semantic_063,semantic_064,semantic_065,semantic_066,semantic_067,semantic_068,semantic_069,semantic_070,semantic_071,semantic_072,semantic_073,prop_vx_mps,prop_vy_mps,prop_yaw_rate_rps,prop_base_z_m,prop_roll_rad,prop_pitch_rad,probe_probe_progress_m,probe_delta_vx_mps,probe_delta_vy_mps,probe_delta_yaw_rate_rps,probe_delta_base_z_m,probe_delta_roll_rad,probe_delta_pitch_rad
rough_seed_13,original_rough_train,2,0.4,normal,74,6,7,74,81,87,f9c8815db9cabb55f26069bd6caf87bc64f6dc2effe22c5c4b91b6bc166592f4,eb77941324ed2ebdb1bff8e19bed0fb65fd7897378fb32a6df7eb769cf0fb891,db6d6c86308aeee407df254371953515fe237b9a2b855d6b5ae6caeb33416879,0.8,0.04427161619222606,0.053262159033609965,0.19241918095907223,0.09295260325810345,0.12937110779093033,0.20912159718761705,0.023140478554786775,0.09384838026477647,0.17530585606334573,0.15982616184271772,0.23835463913851707,0.9316593844445906,1.8204773197960422,0.005268153784784073,0.009888935544748047,0.039796570943510634,0.030156270739859048,0.06355488093516919,-0.03525505542860528,0.07877101566570456,0.10121312068941558,0.19961767941275105,0.706037475080815,-0.021018921101066092,0.012309811210706453,0.05069988065659787,0.01942979691614123,0.10863575363368101,-0.03427418111531304,0.07076735092051545,0.12965240037833936,0.203764619651557,1.2230989446813922,0.036962451963007965,0.021945754317017986,0.08512858521828254,0.07783996588557986,0.10076672109172376,0.10054080982805047,0.13069178701272105,0.16502810449179767,0.22185843870715236,0.9780255184493687,0.04873130212737182,0.027654312015606305,0.08879786357579963,0.1742626563723176,0.18314789366744194,0.03294360317500016,0.11923702290125449,0.21854202933343259,0.32145320442637637,1.1141597831250047,0.09754766083387648,0.027615645637099458,0.1040955367484631,0.15386688139047208,0.1591776263011289,0.0697324410866005,0.08138476221326266,0.17877638612347868,0.22153221033172477,0.5829021176579189,0.11899784948552897,0.02027539871445983,0.07196639534587111,0.12942387601629227,0.13810255254551504,0.028317292513686157,0.07064954974691948,0.15512470434791872,0.22287491874479118,0.790011509859848,0.26279157400131226,0.06273432075977325,0.09812525659799576,0.554983377456665,-0.011247777380049229,0.06585624814033508,0.07260662356776537,0.26279157400131226,0.06273432075977325,0.09812525659799574,0.014155924320220947,-0.01124777738004923,0.06585624814033508
rough_seed_7,original_rough_train,2,0.4,normal,74,6,7,74,81,87,dc0022a2dcadbb0b787e719d26231b890d4c52a22afd92fbe70a1c77e91780f4,b87e41512ef8f468d5a0b9481cd4ab1623a7192e19fdfb820a47d1f32f0b3791,c6c1e37cd47ce3207a769226792c39ffe5e1ecb00b9735498aa5c03baef54401,0.8,0.011720838840544387,0.04801788340147211,0.19988987165206726,-0.09636564914028595,0.11852901201916743,0.20417657455960248,-0.001961201465562669,0.09101773895807115,0.16929478023849553,0.14944348595800194,0.23576253686118126,1.0017685239784464,1.9099320996405749,0.05014195802907219,0.02334285138634577,0.09343984265824351,-0.08641186360532248,0.12148700739569317,-0.011864155185900026,0.10609195754670092,0.16129041019866058,0.23623843723532148,0.9976449110160259,0.07205280730788316,0.03182902133305859,0.12312544186211477,-0.16633176703703936,0.17155249439232537,0.045625347992131776,0.09997056719985341,0.1985557167106735,0.24793549818725807,0.9252848617978684,0.005411077896345071,0.020241158769713705,0.07517436846676462,-0.06884170356727129,0.08589876790682209,-0.07634816226302933,0.10125594047287068,0.13278314580154976,0.22120489248504255,1.0621663874440175,0.002996722285031676,0.017217241904298474,0.055534282604545404,-0.08217285265243467,0.09454140080231568,0.03746467356039327,0.10113219681560362,0.13844059266853087,0.20003258788926043,1.0155822580924012,-0.032619955520780196,0.013125739886162969,0.04331518788499647,-0.07534785482930495,0.09041329918711954,-0.01333806953980247,0.05294958140161238,0.10477701484822693,0.1498428819135282,0.8738247489710588,-0.04740819448545888,0.017057835737222683,0.06140097728867802,-0.0870853866779849,0.11133709981957389,-0.0008435625046406807,0.06507978298235301,0.12896250598241307,0.1662995846443831,1.130374160106677,0.16763867437839508,-0.0833442434668541,-0.09347288310527802,0.7261910438537598,0.008863360621035099,0.04515983909368515,0.049179414790853526,0.16763867437839508,-0.0833442434668541,-0.09347288310527803,0.018059968948364258,0.008863360621035099,0.04515983909368515
rough_seed_15,original_rough_train,2,0.4,normal,74,6,7,74,81,87,c7cbd3677e2a32b817c91c4c1816ff6aae53ef9161042d3bf028d3ef7eb76f06,4329f731eb5f73fa06283af3c8b499c2c5d5dc4bd01c0ed84362a0c76029677b,f3b5a2fb8c7bdc36456de147ebb01909c501d45f49fcc415679c0e22cdf92b98,0.8,0.0460696534270546,0.035636371838651856,0.14669451756321772,0.019917692654996464,0.11667596073826293,0.2291543067621046,-0.007537445894125749,0.11422016810568929,0.236971475131494,0.16327745287175627,0.281289730714865,0.969410847661762,1.8953521808384146,0.059332276139204825,0.01942155624086696,0.07704499022973152,-0.08830897600030058,0.09847170597037071,-0.04726614440270935,0.08503692407363077,0.13010747608273548,0.20605125962513532,0.6398612796366963,0.0005896972346947711,0.027509154445663438,0.10140788132015154,-0.036537826598179494,0.11701643615454022,-0.10678222634619837,0.1593703803775383,0.19771637380852103,0.2933659847673469,1.07414987812702,0.028187529410088383,0.011973331890381272,0.04722975048152031,0.056831680544051306,0.1100692360769219,-0.011100383045400711,0.049199042920662794,0.12056443320841508,0.18816238954364345,0.6657885013752214,0.03782837330849289,0.03133467631582168,0.10901949942123518,0.16991036487497835,0.1815222996400704,0.09040142813526542,0.13435589057348,0.22583589306930915,0.3060825343116577,1.0438734798429292,0.07611784707975322,0.018946189499040908,0.0645799348634509,0.07327403374121631,0.0894102036924861,0.07985757053600619,0.10797089987075269,0.1401852336846929,0.18434230270775082,0.8744855149495525,0.0808056640861355,0.009612670575479595,0.03701583615810161,-0.022726683050092542,0.07744544170524499,-0.02254022444958636,0.11049876579076895,0.13493618373958746,0.21442367022522058,1.356802018808101,0.23006464540958405,0.016237080097198486,0.056137777864933014,0.5008882880210876,-0.0071000042371451855,0.03839350864291191,0.07367766245174168,0.23006464540958405,0.01623708009719849,0.056137777864933,0.020744353532791138,-0.007100004237145186,0.03839350864291191
rough_seed_0,original_rough_train,2,0.4,normal,74,6,7,74,81,87,35f903c1ada5d2aa0fde712ec889696b5d8d66b95797ad78e48f30d6a1d5319f,5821c9d211662e0375959efe2932beeb6233df68b152b6377565d2f050f3c622,482d31f7f2cedbe9ce7b735448f7573ab8d5b92a583572aea43e956aa3bf5eea,0.8,0.009616577560972984,0.030962762498554768,0.11047383810457939,-0.010974429060968351,0.06826081869547838,0.12918379558083118,-0.05464047337777417,0.10545498755502476,0.21846021991724401,0.12561963926555195,0.22932797587710382,0.8667594126647898,1.555561101686964,0.05404452919383452,0.014996568684346274,0.06438796522524282,0.0031044029082054865,0.06904936188307736,-0.06179664722063145,0.13724979255334163,0.15364022888682344,0.24663523332105852,1.1758085695445126,-0.012747020344129924,0.017781856850007795,0.07286405821627023,-0.04730570409118967,0.07061463818154483,-0.059532745066354274,0.12172035212394007,0.14072054308695106,0.22723498940502246,0.8290841530185815,0.035398483876137594,0.022118807636032176,0.07710882280052272,-0.06653313141250496,0.07949966306056036,-0.11508906344007055,0.13470697535089893,0.15641664117008242,0.22318933544752761,0.6650286782814541,-0.015321290682765864,0.005136089193502669,0.01814368783018777,0.015912077333422484,0.036077696594901135,-0.010816490492593792,0.06319502321639481,0.0727682015094122,0.13945892039429458,0.6445661529129331,0.004092342928402914,0.013449167377942462,0.04754879135416812,0.008139394187549068,0.08297863448486058,-0.06719813440838318,0.08232000235637747,0.11688471486437431,0.18324106321550057,0.8969274604630898,-0.012180450351193035,0.00536865196578028,0.021142395387135804,0.025286875320916977,0.06007255413064578,-0.011000070532324302,0.04327407530472293,0.07403618948364507,0.13032550081357572,0.8136614164895171,0.2130298614501953,0.043798573315143585,-0.013410364277660847,0.7587138414382935,-0.02224881760776043,-0.025187121704220772,0.06682466100630347,0.2130298614501953,0.043798573315143585,-0.013410364277660848,0.0140419602394104,-0.02224881760776043,-0.025187121704220772
rough_seed_5,original_rough_train,2,0.4,normal,74,6,7,74,81,87,8328f4bb150da193758b10a29af862e5216f426d0ada72e7455f39240c4929b8,e2b0f6fa85ccb614ee75432b6c455a165b9aa553e13b73b20e043017475cc114,606e4ab17b29167407139220ec0a148879e25c96bc50b7dbe5ef6ac454d0a71f,0.8,-0.013568281707802526,0.03462452346579067,0.14010000689593466,-0.049561743508108436,0.09352835473481551,0.17287545443683658,0.023232520641709237,0.08057204975423331,0.1570712249730442,0.12344799852974585,0.19374905630224043,1.014396301558869,2.0233033619472693,0.002575014252676115,0.01539107969735124,0.06165836841646699,-0.020839912482814003,0.09765646323753459,0.06805681675583156,0.09005656343988173,0.13284189636807128,0.19236970226180522,0.7596896019840272,0.031485449946086916,0.012677868259258174,0.04685497974541025,-0.021018848489031038,0.07365574392033097,-0.02280362659855773,0.09343505714426986,0.11897595772260189,0.17415787293330243,1.1823004362934613,-0.025047660241971564,0.010291599610851467,0.04139457573641117,-0.026038350872873976,0.051703043242572126,0.06767159587763186,0.10125550683940066,0.11369205049539391,0.21934611833463422,1.083964800993491,0.0028606520489069154,0.014684752099576344,0.04930346614744727,-0.06975321678065598,0.0783750974224159,0.037493517795406994,0.08078500733008474,0.11255608959667633,0.15921308794209363,0.8208657839656798,-0.05176430674200828,0.01545187762864968,0.061292811764352764,-0.06361345565431106,0.10428717716212589,-0.03094680173000419,0.05994512564749105,0.12028812663491822,0.21275599643445653,1.2300713845703137,-0.05375824503337889,0.02026928055254663,0.06213410760910569,-0.10755962197783887,0.1354190536290327,0.020165991975175886,0.031099946947330852,0.13894432980841506,0.19296402167801824,0.9239956766675852,0.22034505009651184,0.04943370819091797,-0.043628521263599396,0.46467962861061096,-0.024143552407622337,0.009793970733880997,0.07046355466881415,0.22034505009651184,0.049433708190917976,-0.0436285212635994,0.016478896141052246,-0.024143552407622337,0.009793970733880997
rough_seed_11,original_rough_train,2,0.4,normal,74,6,7,74,81,87,169814630248002e132cb5bca45bd351320a981c211608f4f5f635c1e1497f31,34f7e120d5aa8e27f24f0c288eebda990764c8a17519d2f79bcf76221b746d36,86dca7cda464ebf6cc2988342f72cd2b3ae36dd24795581b9bccb52c7df4bfb2,0.8,-0.0034390444632043378,0.01727256807300921,0.08392269128961366,-0.0017542402828841788,0.09214484050803037,0.17829547206024518,0.0005195691334673362,0.07930396634122784,0.159880099941353,0.12157216256076452,0.21574844627934361,0.9726759756213706,2.144045214257569,0.004948561620074098,0.007615859514604409,0.03274507774618196,-0.019666178760569367,0.09120416244777033,-0.02475734654315238,0.04508079325537364,0.10173729487426436,0.18865378077587244,0.5818241511356814,-0.008557025227299266,0.01364114500726919,0.04772382532216657,0.05599445003006723,0.07180389488700241,0.006980375146121746,0.07222142932840776,0.10184171137202029,0.16203613746283232,0.7786596395938513,-0.02958001055183923,0.012343831327586591,0.04549193393839435,0.011233126595077577,0.12016646039954401,-0.0035152109086833624,0.10443323422044302,0.15920514631976282,0.2482665869609161,1.4292561740312701,0.005063741603669549,0.007286281000720842,0.03159769568557119,0.003205863298533142,0.04845085288607224,0.024849707839805023,0.08413082821723514,0.09708491850903385,0.19710111503338995,0.5802950516598102,-0.003895362838182459,0.014241596344393048,0.056210517662412474,-0.04140702103499225,0.1311996268058543,-0.02458902187091116,0.08542664677467014,0.15656006532050154,0.30984709500994656,1.3129741258465446,0.010731903550514574,0.011648103220762884,0.04977697998559227,-0.02785303219247464,0.06458091621812333,0.02791213307041721,0.07918647687915788,0.10218215529193768,0.13929678509139476,0.9043328574058467,0.23674842715263367,0.036764632910490036,0.06019432097673416,0.7164085507392883,-0.005762921180576086,0.0662553533911705,0.07158224943455616,0.23674842715263367,0.03676463291049004,0.06019432097673415,0.013778507709503174,-0.005762921180576087,0.0662553533911705
rough_seed_4,original_rough_train,2,0.4,normal,74,6,7,74,81,87,f703ea50594ab3f8fad39828563267f556ef9d103edc31994289690869241cdf,5b5153c38055ca95421fc9fd0ebada95f1d15d2252b5d671ce9400a3112c78e7,6f388224b0c4d2a1119a4ca196b397e647345f8c1e1bf4134020dbe243173966,0.8,0.009304262699269747,0.025125976156279466,0.11868537096486642,0.02806572834660404,0.0791138131438111,0.15028111806765992,0.0054713708832772,0.0953787044673634,0.1804150001065732,0.12391970261434015,0.21915859425804185,0.998809947978552,2.2176128495564704,-0.025172273733113076,0.015373101854671146,0.053283016247290926,0.010376418541806536,0.04813189206441417,0.08678844159933347,0.09490852666566962,0.10641572941792268,0.148924904988887,0.6142574981087059,0.017807759968459444,0.0139110521116129,0.05446882420017174,0.05260896631773715,0.08637266566459809,0.0017011068104028607,0.09399286182719903,0.12765146081606496,0.1781532532093848,0.9872901248496262,-0.0003664448715320086,0.019592232038195892,0.06917100562967904,0.08315072857967083,0.11310745578697809,-0.06041871404780418,0.12902205304533612,0.17158084603660376,0.29479601898278995,1.1429380810263998,0.01617538224669998,0.013341491220456537,0.04989832736415223,-0.021607832604641126,0.05028479427948381,0.05319113968789243,0.0838630587315089,0.09778329691483367,0.18035257002382138,1.035489188962426,0.042502398804023005,0.010816049390295247,0.04714323866483783,0.02848603380726755,0.08856120263182371,-0.03603306596164874,0.0662524920033722,0.11060053936691193,0.15647888807374574,1.1805501235308686,0.010073361613719741,0.009443762629145418,0.043255912684010356,0.014009269804516196,0.07183541857472467,-0.027910044117149004,0.09349643417324514,0.11790636354717186,0.23659942442747006,0.9950214111971283,0.20076362788677216,-0.00961837638169527,0.07717826217412949,0.7540816068649292,0.008775362744927406,0.0521465428173542,0.06838885146221019,0.20076362788677216,-0.009618376381695269,0.07717826217412947,0.016193509101867676,0.008775362744927406,0.0521465428173542
rough_seed_25,original_rough_train,2,0.4,normal,74,6,7,74,81,87,c756e67c34d98a8c4adb72953436223bbb998f7aa4ae7e511c558cf9c56f143f,20244fedc059730eae20a53b2bdb1a99f64382e39914c9fb521657fbd1e1a981,8b361b460f13f9abe7003c58eb2596c1359d285b4ea4b3a0f5f31c55f1247c2a,0.8,-0.013162738081214027,0.01638042018121694,0.0731683425830256,-0.02042448112167213,0.06546775429211284,0.12492152394798459,0.025657331039788577,0.0655827345720022,0.12488628287524066,0.09266672502033375,0.1616782501668756,0.8063188369010329,1.685830609774792,-0.004205807090672688,0.008352202144062036,0.030260920010150627,-0.016571235692433732,0.05245223292923039,0.025403093569885443,0.041184772577021425,0.06668899632985353,0.11067698642335586,0.6099581491180972,0.004111282062945801,0.00768290367236271,0.03038872510074231,-0.04025844934628057,0.057059963357839506,0.015242177039615088,0.0473066153624476,0.0741198709891521,0.13521421554954802,0.4176980641397493,-0.021260020533452127,0.012575121833341734,0.04988920670141708,-0.042548155216060354,0.0596143268421485,0.03927245354453979,0.06742502724383057,0.09000001257596468,0.1284582869129099,0.509729656263954,-0.014926648804831938,0.011575036927665438,0.04443688633401263,-0.02462312677775574,0.0725547897576729,-0.032634321486275986,0.062290140199967904,0.09562561938576804,0.14194728635699283,0.9506091374090879,-0.03374201827147007,0.011613628705666863,0.0408682381714727,-0.017838261810321717,0.0841491855428024,0.055514536906090865,0.0812709100143734,0.1169873764219087,0.21921854396968676,1.0701385961760501,-0.014199406076743368,0.013714965928210846,0.044028859017212096,0.02248848667189333,0.06574898900214246,0.0532799249588916,0.08817556449818541,0.10999027106693349,0.18376162112773367,1.0938267768549605,0.2500927150249481,0.05807902663946152,0.04759809002280235,0.5556260943412781,-0.016003498807549477,0.056509632617235184,0.07442931931327035,0.2500927150249481,0.058079026639461524,0.04759809002280234,0.015032947063446045,-0.016003498807549477,0.056509632617235184
rough_seed_12,original_rough_train,2,0.4,normal,74,6,7,74,81,87,8e170181cd312a9255a983cef04a43244a4e2c1c1a4aa0118207a1199daa06a7,f51b9b32227ce9ac773ccf6494157f8da3e2786deba6bfd2557b3a6307ce03a3,240ce05c5878b58ad710c051c0b7cfda9ef841d3ba84467550f14e4a18f55fe7,0.8,0.006422330198570113,0.024406409758489497,0.11928562788972402,-0.01456187699726257,0.06478696686668922,0.1292886225814443,0.05170724636943277,0.08455322187075204,0.15113573156494872,0.1065204130883377,0.1654789474385726,0.6984800447691453,1.3213599949484316,0.0021817318658344013,0.016172309804025765,0.06994822960031566,-0.06212898111843122,0.10373342649188594,-0.011219770710361223,0.0823699260927711,0.13245915784224238,0.2055795083625925,0.9930118534715403,0.020400773985227296,0.010353064318873624,0.03713618151644821,0.014619855041615214,0.03883592983685883,0.05055848866266792,0.05987328795156302,0.07136553829702542,0.0975924941714685,0.5391634140447475,-0.007671958778336926,0.01259607278379421,0.044538312069734354,-0.03344576115947055,0.06142647506127469,0.056359128348951314,0.07211229165562232,0.0947280024400332,0.13854058520647988,0.497790571152553,0.017773043892643416,0.009021831482725805,0.03692346567411836,0.020167695581431395,0.07588731905464406,0.0303440766905501,0.0575565259757247,0.09524515145505107,0.14327326307688215,0.8265239031331212,-0.029422449165719143,0.016350755953095077,0.05432983531618857,-0.02140989525914095,0.029316534584743197,0.08779366334147598,0.10604672395327981,0.1100243921195731,0.16693906236419156,0.5560809610742784,0.03332527030098733,0.016439873372896915,0.06338944617723291,-0.0014971006531211398,0.04181945470190657,0.10922304684062425,0.116416496042457,0.12369990841697588,0.16674774102124149,0.5917001458147467,0.23066003620624542,0.051986031234264374,0.005084372591227293,0.5943662524223328,-0.014710089191794395,0.0563642643392086,0.07212895694617827,0.23066003620624542,0.051986031234264374,0.005084372591227285,0.014632225036621094,-0.014710089191794395,0.0563642643392086
rough_seed_6,original_rough_train,2,0.4,normal,74,6,7,74,81,87,ea626ae3dcc61de009cde17269df8e219808e48f8da2d21f2790debc62bb6370,688686b7a0fa4a2fca853e1c89d9c2fc6c61718101bfbafc7e78482e3e093196,5d363978f553dd9d5ed923263e5782d8ae7f5f598ee042367b53872169b7553d,0.8,0.03097045928629363,0.021083356341887738,0.08649483536083086,0.024188702402371764,0.06812972184099479,0.1289420532972071,-0.0018282024120084795,0.07889535381838893,0.14546526057388454,0.10424075907369487,0.16876834402182228,1.0756942932169553,2.188697634410751,0.00965750325678413,0.012675360915175906,0.04721152279191415,0.022279573380719554,0.07148169352239626,-0.057141927840050594,0.09469344721193446,0.1186443485957473,0.17519730377519327,1.3317757190165602,0.010523520512902616,0.013708145335035695,0.047498525226856325,0.03072849315905763,0.06957042684760137,0.05301085132646012,0.06966755984090052,0.09845614854310984,0.1412520913593449,0.8585315609713405,0.03977266255214519,0.017794972869537455,0.06910470091677601,0.07682339579221355,0.09287233824788704,-0.015749150373263746,0.09955477496434767,0.13614853811125496,0.2181000515498804,1.0837441192261272,0.03621612549815191,0.008629557946149825,0.03605926841624785,0.023950193936300313,0.04901994534848925,0.03527357020165505,0.053867650567119084,0.07283322606880817,0.10625700619868618,0.4335925483217768,0.04970416679856445,0.01248247436580859,0.0428646396997448,-0.025655209843497614,0.0430480813233203,-0.0334220986345714,0.09083914821431796,0.10052307274413186,0.1569448767800731,1.138373545880048,0.04830075605979357,0.008748969684515799,0.04167502789972721,0.016079635642430413,0.06989736667513131,0.007154475185634392,0.04677095910306251,0.0841021074857111,0.1481646872060081,1.3169338660422185,0.22705426812171936,0.0363214872777462,-0.015307017602026463,0.7628955841064453,-0.013423901051282883,0.008353566750884056,0.07620255567700673,0.22705426812171936,0.0363214872777462,-0.015307017602026471,0.018817782402038574,-0.013423901051282883,0.008353566750884056
