terrain,objective_name,beta_motion,beta_stability,beta_energy,winner_style,loser_style,winner_score,loser_score,margin,label_confidence,winner_success_rate,loser_success_rate,winner_distance_mean,loser_distance_mean,winner_progress_mean,loser_progress_mean,winner_deploy_mean,loser_deploy_mean,winner_fallen_p90_max,loser_fallen_p90_max,winner_fresh1_min,loser_fresh1_min,winner_episode_ids,loser_episode_ids,label_source
rough_mid,motion_objective,0.7,0.2,0.1,fast,high_clearance,0.9715548455462644,0.38086459678116175,0.5906902487651027,1.0,1.0,1.0,0.8829155536259392,0.16386805978033192,0.2627724861981963,0.3034593699635778,0.3505498523842901,0.39234718829473625,9.666446203482337e-07,3.878455572703388e-06,0.9166666666666666,0.9166666666666666,rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074404;rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074504;rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074605,rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075005;rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075105;rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075205,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,deploy_objective,0.34,0.56,0.1,high_clearance,fast,0.39234718829473625,0.3505498523842901,0.041797335910446154,0.053624254138391614,1.0,1.0,0.16386805978033192,0.8829155536259392,0.3034593699635778,0.2627724861981963,0.39234718829473625,0.3505498523842901,3.878455572703388e-06,9.666446203482337e-07,0.9166666666666666,0.9166666666666666,rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075005;rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075105;rough_mid_world_style_sweep_3x3_v0_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_075205,rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074404;rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074504;rough_mid_world_style_sweep_3x3_v0_rough_mid_fast_world_tracer_rough_mid_r1_20260628_074605,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,motion_objective,0.7,0.2,0.1,fast,cautious,0.8940290132572193,0.12792348672862425,0.766105526528595,1.0,0.6666666666666666,0.0,0.7121740447065397,0.12773927109571143,0.2119565609245655,0.19354435014501717,0.17899325758705759,-0.08460420705010889,9.132687068813539e-07,1.185010546578269e-06,0.8833333333333333,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,motion_objective,0.7,0.2,0.1,high_clearance,cautious,0.392760062962899,0.12792348672862425,0.26483657623427476,1.0,1.0,0.0,0.1403082195751505,0.12773927109571143,0.2598300362502789,0.19354435014501717,0.3509406586602989,-0.08460420705010889,1.3245590935184737e-06,1.185010546578269e-06,0.95,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,motion_objective,0.7,0.2,0.1,fast,high_clearance,0.8940290132572193,0.392760062962899,0.5012689502943203,1.0,0.6666666666666666,1.0,0.7121740447065397,0.1403082195751505,0.2119565609245655,0.2598300362502789,0.17899325758705759,0.3509406586602989,9.132687068813539e-07,1.3245590935184737e-06,0.8833333333333333,0.95,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,fast,cautious,0.8024082310603683,0.4786552581842083,0.32375297287616,1.0,0.6666666666666666,0.0,0.7121740447065397,0.12773927109571143,0.2119565609245655,0.19354435014501717,0.17899325758705759,-0.08460420705010889,9.132687068813539e-07,1.185010546578269e-06,0.8833333333333333,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,high_clearance,cautious,0.9874997350881812,0.4786552581842083,0.5088444769039729,1.0,1.0,0.0,0.1403082195751505,0.12773927109571143,0.2598300362502789,0.19354435014501717,0.3509406586602989,-0.08460420705010889,1.3245590935184737e-06,1.185010546578269e-06,0.95,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,high_clearance,fast,0.9874997350881812,0.8024082310603683,0.18509150402781294,0.7049613819446042,1.0,0.6666666666666666,0.1403082195751505,0.7121740447065397,0.2598300362502789,0.2119565609245655,0.3509406586602989,0.17899325758705759,1.3245590935184737e-06,9.132687068813539e-07,0.95,0.8833333333333333,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,fast,cautious,0.17899325758705759,-0.08460420705010889,0.2635974646371665,1.0,0.6666666666666666,0.0,0.7121740447065397,0.12773927109571143,0.2119565609245655,0.19354435014501717,0.17899325758705759,-0.08460420705010889,9.132687068813539e-07,1.185010546578269e-06,0.8833333333333333,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,high_clearance,cautious,0.3509406586602989,-0.08460420705010889,0.4355448657104078,1.0,1.0,0.0,0.1403082195751505,0.12773927109571143,0.2598300362502789,0.19354435014501717,0.3509406586602989,-0.08460420705010889,1.3245590935184737e-06,1.185010546578269e-06,0.95,0.8166666666666667,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075606;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075706;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_075807,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,high_clearance,fast,0.3509406586602989,0.17899325758705759,0.1719474010732413,0.6452154594238241,1.0,0.6666666666666666,0.1403082195751505,0.7121740447065397,0.2598300362502789,0.2119565609245655,0.3509406586602989,0.17899325758705759,1.3245590935184737e-06,9.132687068813539e-07,0.95,0.8833333333333333,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_075908;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080008;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_080108,slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075305;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075406;slope_5deg_world_style_sweep_3x3_v0_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_075506,world_style_sweep_3x3_v0_objective_conditioned
