terrain,winner_style,loser_style,winner_quality_deploy,loser_quality_deploy,winner_quality_progress,loser_quality_progress,margin_deploy,winner_success,loser_success,winner_progress_ratio,loser_progress_ratio,winner_fresh1,loser_fresh1,winner_fallen_p90,loser_fallen_p90,winner_episode_id,loser_episode_id,label_source
flat_normal,fast,cautious,0.43264089518282206,0.3115958670120718,0.7270853396272665,0.3115958670120718,0.12104502817075025,False,True,0.7737988159787278,0.21159643085989677,0.7666666666666667,1.0,0.0001040215211105533,1.2529951618489577e-06,flat_normal_world_style_sweep_smoke_v1_flat_normal_fast_world_stairs_single_r1_20260628_071858,flat_normal_world_style_sweep_smoke_v1_flat_normal_cautious_world_stairs_single_r1_20260628_071958,world_style_sweep_smoke_v1_deploy_score
flat_normal,cautious,high_clearance,0.3115958670120718,-0.8220916067960293,0.3115958670120718,-0.19708221906447726,1.133687473808101,True,False,0.21159643085989677,0.16042623742835807,1.0,0.9,1.2529951618489577e-06,0.7500187754631042,flat_normal_world_style_sweep_smoke_v1_flat_normal_cautious_world_stairs_single_r1_20260628_071958,flat_normal_world_style_sweep_smoke_v1_flat_normal_high_clearance_world_stairs_single_r1_20260628_072058,world_style_sweep_smoke_v1_deploy_score
flat_normal,fast,high_clearance,0.43264089518282206,-0.8220916067960293,0.7270853396272665,-0.19708221906447726,1.2547325019788513,False,False,0.7737988159787278,0.16042623742835807,0.7666666666666667,0.9,0.0001040215211105533,0.7500187754631042,flat_normal_world_style_sweep_smoke_v1_flat_normal_fast_world_stairs_single_r1_20260628_071858,flat_normal_world_style_sweep_smoke_v1_flat_normal_high_clearance_world_stairs_single_r1_20260628_072058,world_style_sweep_smoke_v1_deploy_score
rough_mid,cautious,fast,0.38986707750783994,0.316752615661506,0.38986707750783994,0.316752615661506,0.07311446184633397,True,True,0.2998675866353846,0.23342037544031255,0.95,0.9166666666666666,1.1313944696667022e-06,2.429137566650752e-06,rough_mid_world_style_sweep_smoke_v1_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_072259,rough_mid_world_style_sweep_smoke_v1_rough_mid_fast_world_tracer_rough_mid_r1_20260628_072159,world_style_sweep_smoke_v1_deploy_score
rough_mid,high_clearance,fast,0.3945132315097456,0.316752615661506,0.3945132315097456,0.316752615661506,0.07776061584823962,True,True,0.31118050020366517,0.23342037544031255,0.9166666666666666,0.9166666666666666,1.337838284598547e-06,2.429137566650752e-06,rough_mid_world_style_sweep_smoke_v1_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_072359,rough_mid_world_style_sweep_smoke_v1_rough_mid_fast_world_tracer_rough_mid_r1_20260628_072159,world_style_sweep_smoke_v1_deploy_score
slope_5deg,cautious,high_clearance,0.30475601418851095,-0.10961530223024481,0.30475601418851095,0.1626069199919774,0.41437131641875574,True,False,0.21475667972399104,0.19594087352830408,0.95,0.8333333333333334,1.4789676470172708e-06,1.378228830617445e-06,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_072559,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_072700,world_style_sweep_smoke_v1_deploy_score
slope_5deg,fast,high_clearance,0.30282056192031903,-0.10961530223024481,0.30282056192031903,0.1626069199919774,0.4124358641505638,True,False,0.2128208657378667,0.19594087352830408,0.95,0.8333333333333334,6.751500905011198e-07,1.378228830617445e-06,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_072459,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_072700,world_style_sweep_smoke_v1_deploy_score
