terrain,objective_name,beta_motion,beta_stability,beta_energy,winner_style,loser_style,winner_score,loser_score,margin,label_confidence,winner_success_rate,loser_success_rate,winner_distance_mean,loser_distance_mean,winner_progress_mean,loser_progress_mean,winner_deploy_mean,loser_deploy_mean,winner_fallen_p90_max,loser_fallen_p90_max,winner_fresh1_min,loser_fresh1_min,winner_episode_ids,loser_episode_ids,label_source
rough_mid,motion_objective,0.7,0.2,0.1,cautious,high_clearance,0.34257715133080247,0.2909640372620757,0.05161311406872676,0.09824142758512165,0.8,0.6,0.2599741463324713,0.22326822801981677,0.2363401330295195,0.24807580891090777,0.2599395494010636,0.2000750687741872,1.769853952282574e-06,2.3718193915556185e-06,0.93,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102209;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102317;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102425;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102534;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102642,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,motion_objective,0.7,0.2,0.1,fast,high_clearance,0.9885343381018469,0.2909640372620757,0.6975703008397711,1.0,1.0,0.6,1.329349461651685,0.22326822801981677,0.23738383243780062,0.24807580891090777,0.33058307648459034,0.2000750687741872,2.3895190679468215e-06,2.3718193915556185e-06,0.95,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101629;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101737;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101845;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101953;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_102101,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,stability_objective,0.15,0.75,0.1,fast,cautious,0.9831895587345646,0.8877689647375069,0.09542059399705771,0.29736633635026233,1.0,0.8,1.329349461651685,0.2599741463324713,0.23738383243780062,0.2363401330295195,0.33058307648459034,0.2599395494010636,2.3895190679468215e-06,1.769853952282574e-06,0.95,0.93,rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101629;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101737;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101845;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101953;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_102101,rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102209;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102317;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102425;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102534;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102642,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,stability_objective,0.15,0.75,0.1,cautious,high_clearance,0.8877689647375069,0.8074995256361217,0.08026943910138518,0.22849745046084172,0.8,0.6,0.2599741463324713,0.22326822801981677,0.2363401330295195,0.24807580891090777,0.2599395494010636,0.2000750687741872,1.769853952282574e-06,2.3718193915556185e-06,0.93,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102209;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102317;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102425;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102534;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102642,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,stability_objective,0.15,0.75,0.1,fast,high_clearance,0.9831895587345646,0.8074995256361217,0.1756900330984429,0.6622274231747404,1.0,0.6,1.329349461651685,0.22326822801981677,0.23738383243780062,0.24807580891090777,0.33058307648459034,0.2000750687741872,2.3895190679468215e-06,2.3718193915556185e-06,0.95,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101629;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101737;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101845;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101953;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_102101,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,deploy_objective,0.34,0.56,0.1,fast,cautious,0.33058307648459034,0.2599395494010636,0.07064352708352672,0.18474330492512148,1.0,0.8,1.329349461651685,0.2599741463324713,0.23738383243780062,0.2363401330295195,0.33058307648459034,0.2599395494010636,2.3895190679468215e-06,1.769853952282574e-06,0.95,0.93,rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101629;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101737;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101845;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101953;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_102101,rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102209;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102317;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102425;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102534;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102642,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,deploy_objective,0.34,0.56,0.1,cautious,high_clearance,0.2599395494010636,0.2000750687741872,0.05986448062687641,0.1357476392130746,0.8,0.6,0.2599741463324713,0.22326822801981677,0.2363401330295195,0.24807580891090777,0.2599395494010636,0.2000750687741872,1.769853952282574e-06,2.3718193915556185e-06,0.93,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102209;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102317;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102425;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102534;rough_mid_objective_selector_data_v1_core3_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_102642,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
rough_mid,deploy_objective,0.34,0.56,0.1,fast,high_clearance,0.33058307648459034,0.2000750687741872,0.13050800771040313,0.4568545805018324,1.0,0.6,1.329349461651685,0.22326822801981677,0.23738383243780062,0.24807580891090777,0.33058307648459034,0.2000750687741872,2.3895190679468215e-06,2.3718193915556185e-06,0.95,0.95,rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101629;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101737;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101845;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_101953;rough_mid_objective_selector_data_v1_core3_rough_mid_fast_world_tracer_rough_mid_r1_20260628_102101,rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102750;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_102859;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103007;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103115;rough_mid_objective_selector_data_v1_core3_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_103223,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,motion_objective,0.7,0.2,0.1,fast,cautious,0.9498861598822664,0.2465443336995667,0.7033418261826998,1.0,0.8,0.4,1.165075896150007,0.21267108135667695,0.20804926716964384,0.19333734668788824,0.23164858999023502,0.07573654835950253,2.027371465374017e-06,2.5281419766542967e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_103912;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104020;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104128;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104236;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104344,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,motion_objective,0.7,0.2,0.1,fast,high_clearance,0.9498861598822664,0.2897887921703395,0.660097367711927,1.0,0.8,0.6,1.165075896150007,0.19385242308487907,0.20804926716964384,0.2153915812054214,0.23164858999023502,0.16899083599230708,2.027371465374017e-06,2.5847996312222676e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104452;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104600;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104708;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104816;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104924,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,fast,cautious,0.8940907732548444,0.7072603594926514,0.186830413762193,0.7128655171008773,0.8,0.4,1.165075896150007,0.21267108135667695,0.20804926716964384,0.19333734668788824,0.23164858999023502,0.07573654835950253,2.027371465374017e-06,2.5281419766542967e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_103912;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104020;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104128;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104236;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104344,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,high_clearance,cautious,0.8074994830400738,0.7072603594926514,0.10023912354742237,0.31926874339737443,0.6,0.4,0.19385242308487907,0.21267108135667695,0.2153915812054214,0.19333734668788824,0.16899083599230708,0.07573654835950253,2.5847996312222676e-06,2.5281419766542967e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104452;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104600;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104708;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104816;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104924,slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_103912;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104020;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104128;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104236;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104344,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,stability_objective,0.15,0.75,0.1,fast,high_clearance,0.8940907732548444,0.8074994830400738,0.08659129021477063,0.2572331373398665,0.8,0.6,1.165075896150007,0.19385242308487907,0.20804926716964384,0.2153915812054214,0.23164858999023502,0.16899083599230708,2.027371465374017e-06,2.5847996312222676e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104452;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104600;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104708;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104816;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104924,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,fast,cautious,0.23164858999023502,0.07573654835950253,0.1559120416307325,0.572327461957875,0.8,0.4,1.165075896150007,0.21267108135667695,0.20804926716964384,0.19333734668788824,0.23164858999023502,0.07573654835950253,2.027371465374017e-06,2.5281419766542967e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_103912;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104020;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104128;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104236;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104344,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,high_clearance,cautious,0.16899083599230708,0.07573654835950253,0.09325428763280455,0.2875194892400207,0.6,0.4,0.19385242308487907,0.21267108135667695,0.2153915812054214,0.19333734668788824,0.16899083599230708,0.07573654835950253,2.5847996312222676e-06,2.5281419766542967e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104452;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104600;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104708;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104816;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104924,slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_103912;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104020;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104128;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104236;slope_5deg_objective_selector_data_v1_core3_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_104344,world_style_sweep_3x3_v0_objective_conditioned
slope_5deg,deploy_objective,0.34,0.56,0.1,fast,high_clearance,0.23164858999023502,0.16899083599230708,0.06265775399792795,0.14844433635421794,0.8,0.6,1.165075896150007,0.19385242308487907,0.20804926716964384,0.2153915812054214,0.23164858999023502,0.16899083599230708,2.027371465374017e-06,2.5847996312222676e-06,0.95,0.95,slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103331;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103439;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103547;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103656;slope_5deg_objective_selector_data_v1_core3_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_103804,slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104452;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104600;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104708;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104816;slope_5deg_objective_selector_data_v1_core3_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_104924,world_style_sweep_3x3_v0_objective_conditioned
slippery_downslope_5deg_forward,motion_objective,0.7,0.2,0.1,fast,cautious,0.615,0.17379810370382415,0.44120189629617584,1.0,0.6,0.2,1.0110577948046369,0.2029360556729417,0.2967274452580676,0.184487323339038,0.05563350480892402,-0.006713082602110143,1.0,1.0893762691921438e-06,0.95,0.9,slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_fast_world_tracer_downslope_5deg_r1_20260628_181158;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_fast_world_tracer_downslope_5deg_r1_20260628_181306;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_fast_world_tracer_downslope_5deg_r1_20260628_181414;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_fast_world_tracer_downslope_5deg_r1_20260628_181522;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_fast_world_tracer_downslope_5deg_r1_20260628_181631,slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181739;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181847;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181957;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_182105;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_182213,world_style_sweep_3x3_v0_objective_conditioned
slippery_downslope_5deg_forward,motion_objective,0.7,0.2,0.1,high_clearance,cautious,0.25444541677643123,0.17379810370382415,0.08064731307260709,0.2302150594209413,0.6,0.2,0.1836973462817415,0.2029360556729417,0.2041081625352685,0.184487323339038,0.1573077793980498,-0.006713082602110143,1.3564978189606336e-06,1.0893762691921438e-06,0.95,0.9,slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182321;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182429;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182537;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182645;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182753,slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181739;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181847;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_181957;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_182105;slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_cautious_world_tracer_downslope_5deg_r1_20260628_182213,world_style_sweep_3x3_v0_objective_conditioned
