policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.13841754829084096,1.6704380355100923,7.6,212.7962513226786,7.6,0.22525690205426113,0.11379895777771687,0.6408072390580047,8.559762278061923,4.324360395553241,24.35067508420418,0.2197944783565911,1.28161447811601,0.01038444076623018,0.08828641959675662,0.03102666512131691,0.16208650171756744,0.0668406973739988,0.01733513110191684,-0.03624508618132064,0.21336813947479977,0.006934052440766736,0.2978252948291208,0.060000000000000005,0.21336813947479977,0.006934052440766736,0.2978252948291208,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.1331052331109606,1.6671503853159155,8.0,209.93913078316933,8.0,0.2395077522943882,0.07205832359211031,0.6005932352409327,9.580310091775528,2.8823329436844123,24.023729409637305,0.20839379816448944,1.2011864704818653,0.009634972684526543,0.06710621639126352,0.021102391183376312,0.12347199022769928,0.06805908931419254,0.016165416871081105,-0.0383966174442321,0.21361181786283856,0.006466166748432443,0.29769620295334603,0.06,0.21361181786283856,0.006466166748432443,0.29769620295334603,0.06,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.11358991034308659,1.6955712936010223,7.6,215.49769039517201,7.6,0.2211231424998318,0.06307562133112066,0.648942258837573,8.402679414993608,2.3968736105825847,24.659805835827772,0.22310148600013455,1.297884517675146,0.006266395221721227,0.06109135180184306,0.01674782484769821,0.12965603172779083,0.07130719740924082,0.015990455073494416,-0.038614884411033834,0.21426143948184817,0.006396182029397767,0.2976831069353379,0.060000000000000005,0.21426143948184817,0.006396182029397767,0.2976831069353379,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.12284421420057993,1.6851930868946956,7.6,219.38174874699325,7.6,0.22283008439231983,0.09030194570708734,0.6606385772327528,8.467543206908154,3.431473936869319,25.104265934844605,0.22173593248614415,1.3212771544655055,0.008312976212758937,0.07045267839647017,0.01911241002380848,0.1498596966266632,0.07234099997501624,0.01580573034803628,-0.037913057462949505,0.21446819999500324,0.0063222921392145125,0.29772521655222295,0.060000000000000005,0.21446819999500324,0.0063222921392145125,0.29772521655222295,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11260742893980115,1.6904663651169218,7.6,223.44504884713123,7.6,0.2219627688952431,0.16956681553586228,0.6728746580022641,8.434585218019238,6.443538990362767,25.569237004086038,0.22242978488380546,1.3457493160045284,0.010276600515581503,0.1048616338964602,0.02437661774456501,0.21226099133491516,0.06860282928927948,0.017227213017146203,-0.03594888462439964,0.2137205658578559,0.006890885206858479,0.2978430669225361,0.060000000000000005,0.2137205658578559,0.006890885206858479,0.2978430669225361,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,41,1.8266702729970166,0.1488817526336567,1.6777885203633598,8.200000000000001,236.30208944998628,8.200000000000001,0.24423955482265863,0.14254683539530993,0.6595242031903916,10.013821747729004,5.8444202512077075,27.040492330806057,0.20460835614187312,1.3190484063807828,0.012442083384397945,0.096015833399077,0.033686719834804535,0.21147896349430084,0.07347761766939628,0.016174969090881373,-0.03731708019608405,0.21469552353387927,0.006469987636352549,0.29776097518823497,0.06,0.21469552353387927,0.006469987636352549,0.29776097518823497,0.06,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.13641075608940398,1.6710130478544896,7.4,210.43305379560263,7.4,0.21773428245701196,0.0987637174737885,0.6508175661756319,8.056168450909443,3.6542575465301743,24.08024994849838,0.22581257403439045,1.3016351323512638,0.006987285642197899,0.08192775343420144,0.01386552955955267,0.11533751338720322,0.07009540357299752,0.017234390205074404,-0.03651739692164434,0.2140190807145995,0.0068937560820297615,0.2978089561847013,0.060000000000000005,0.2140190807145995,0.0068937560820297615,0.2978089561847013,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,37,1.7965344035659587,0.14858049917493027,1.6479539043910285,7.4,224.21643225315643,7.4,0.22162940804205605,0.1459684184011107,0.6934461583080065,8.200288097556074,5.400831480841096,25.65750785739624,0.22269647356635522,1.3868923166160134,0.008251448935421903,0.09614165734452688,0.015111591666936874,0.1635846644639969,0.06770319038548984,0.01748079720355973,-0.03616636608903472,0.21354063807709797,0.006992318881423892,0.29783001803465786,0.060000000000000005,0.21354063807709797,0.006992318881423892,0.29783001803465786,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.12297942285206453,1.677567975218556,7.6,201.91969545579997,7.6,0.2240842146022112,0.06619369148764197,0.6080539565532963,8.515200154884026,2.515360276530395,23.10605034902526,0.2207326283182311,1.2161079131065933,0.005928165238072364,0.0627875957761242,0.019155217334628105,0.13848024606704712,0.06935391594704829,0.016248202679746197,-0.03723192239474309,0.21387078318940966,0.006499281071898479,0.2977660846563154,0.060000000000000005,0.21387078318940966,0.006499281071898479,0.2977660846563154,0.060000000000000005,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.51468682718277,0.2868702384589774,1.347999999999963,55.54209958811648,1.347999999999963,0.23947805087362345,0.44025372424147546,0.9079695531410056,1.6763463561153642,3.0817760696903282,6.355786871987039,0.20841755930110126,1.939208781340122,0.008028280729620833,0.17370812985857187,0.014059487730264664,0.26186683773994446,0.07267336121627263,0.032343207991548946,-0.023749366136533872,0.21453467224325456,0.012937283196619579,0.2985750380318079,0.06,0.21453467224325456,0.012937283196619579,0.2985750380318079,0.06,lm020_ls080_le000,0.26,0.59,0.15,10,0.2,0.8,0.0,rough_seed_9,hard
