policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group,raw_log_relpath
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.14656898682863723,1.662286596972296,7.6,213.36665111641875,7.6,0.2265975991821882,0.11554735039997492,0.6425249211821679,8.610708768923152,4.390799315199047,24.41594700492238,0.2187219206542495,1.2850498423643362,0.010798711907732426,0.08895109019563568,0.027291325852274895,0.16321708261966705,0.06507822145756922,0.020204220536949213,-0.02959163408530386,0.21301564429151382,0.008081688214779684,0.2982245019548818,0.060000000000000005,0.21301564429151382,0.008081688214779684,0.2982245019548818,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_1,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0000.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14309270259477208,1.657162915832104,8.0,209.15231546225482,8.0,0.24106829440123376,0.07430223679529058,0.5983423163323789,9.64273177604935,2.972089471811623,23.933692653295154,0.20714536447901297,1.1966846326647578,0.009560409918919406,0.06696938018692589,0.02229444310069084,0.12288656830787659,0.06707188887521624,0.0187508628841897,-0.03217366535682231,0.21341437777504324,0.0075003451536758805,0.29806958007859063,0.06,0.21341437777504324,0.0075003451536758805,0.29806958007859063,0.06,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_21,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0001.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.11983743355540015,1.6893237703887087,7.6,214.2603123871924,7.6,0.22215069565975182,0.06330761541705482,0.6452160616887229,8.441726435070569,2.405689385848083,24.51821034417147,0.22227944347219852,1.2904321233774465,0.00619949659766461,0.06097449641900985,0.015694424510002136,0.1295938640832901,0.06957312810577844,0.019069350022044473,-0.03196444720225899,0.21391462562115565,0.00762774000881779,0.2980821331678644,0.060000000000000005,0.21391462562115565,0.00762774000881779,0.2980821331678644,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_16,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0002.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.128002833458587,1.6800344676366885,7.6,219.6665900039992,7.6,0.2236785415071236,0.09675154518686067,0.661496338299206,8.499784577270697,3.6765587171007055,25.136860855369825,0.22105716679430115,1.3229926765984121,0.008560658977300047,0.07031411174116095,0.021271375939249992,0.1498621106147766,0.07024239513434861,0.01965477712617844,-0.031037776730954647,0.21404847902686974,0.007861910850471379,0.29813773339614275,0.060000000000000005,0.21404847902686974,0.007861910850471379,0.29813773339614275,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_14,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0003.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11729113120734497,1.685782662849378,7.6,221.8385798885984,7.6,0.22273311466293125,0.16779576429475687,0.6680369931865018,8.463858357191388,6.376239043200761,25.38540574108707,0.22181350826965504,1.3360739863730036,0.01026515969061736,0.10441106455797844,0.024550529196858406,0.211924210190773,0.06637906557635258,0.02062868442092287,-0.028932525604767233,0.2132758131152705,0.00825147376836915,0.298264048463714,0.060000000000000005,0.2132758131152705,0.00825147376836915,0.298264048463714,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_27,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0004.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10154987586104498,1.7251203971359717,8.4,243.95248554659366,8.4,0.24328565518809947,0.15357206402763107,0.6646652747254375,10.217997517900178,6.450026689160505,27.915941538468374,0.20537147584952042,1.329330549450875,0.012325252913650176,0.09782113591012193,0.033732738345861435,0.20654946565628052,0.07099380503807749,0.020024020910828506,-0.030688551409790914,0.21419876100761548,0.008009608364331403,0.2981586869154126,0.06,0.21419876100761548,0.008009608364331403,0.2981586869154126,0.06,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_2,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0005.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.14229943495274938,1.6651243689911441,7.4,207.5746677045671,7.4,0.21872899172446894,0.09591713444741819,0.6419772825538156,8.09297269380535,3.548933974554473,23.753159454491175,0.2250168066204249,1.2839545651076314,0.006245719067848431,0.0808193447209571,0.014631815254688263,0.11310126632452011,0.06780813855899347,0.020850565542492108,-0.029534023003400984,0.2135616277117987,0.008340226216996845,0.29822795861979595,0.060000000000000005,0.2135616277117987,0.008340226216996845,0.29822795861979595,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_3,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0006.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,37,1.7965344035659587,0.14814436116635532,1.6483900423996034,7.4,225.5590006895232,7.4,0.2215557360811481,0.15396159978574825,0.6975983915547338,8.19756223500248,5.696579192072686,25.81114048752515,0.22275541113508152,1.3951967831094674,0.00876112299317791,0.09681637935156776,0.017049146816134453,0.1657654196023941,0.06571217727016758,0.0204478402848582,-0.029570797080727847,0.21314243545403352,0.00817913611394328,0.29822575217515623,0.060000000000000005,0.21314243545403352,0.00817913611394328,0.29822575217515623,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_19,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0007.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.1283759252789898,1.6721714727916308,7.6,201.42391820623914,7.6,0.22497179723821864,0.06754442094388478,0.6065609901664163,8.548928295052308,2.5666879958676216,23.04931762632382,0.2200225622094251,1.2131219803328324,0.005887839522975093,0.0626616011272194,0.01869203895330429,0.13828089833259583,0.06753761889903169,0.019364077657595964,-0.030410896324993747,0.21350752377980636,0.007745631063038385,0.29817534622050035,0.060000000000000005,0.21350752377980636,0.007745631063038385,0.29817534622050035,0.060000000000000005,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_26,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0008.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5153364452030522,0.28622062043869523,1.3519999999999626,55.505715050753075,1.3519999999999626,0.2403751655266095,0.43959223435927897,0.9073747601393715,1.6826261586862665,3.077145640514953,6.3516233209756,0.20769986757871242,1.9265404797701464,0.007953035976212197,0.17357757752569855,0.014016163535416126,0.2618495523929596,0.06753110140562057,0.035550073853560855,-0.016272852729473795,0.21350622028112412,0.014220029541424345,0.29902362883623157,0.06,0.21350622028112412,0.014220029541424345,0.29902362883623157,0.06,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_9,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0009.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,23,m4,True,5,False,True,1,2,1.8378811254080718,1.8086270987693127,0.02925402663875909,0.22000000000000086,9.245173878748602,0.22000000000000086,0.38589094213406916,0.9634965585019767,0.5289713136840073,0.7717818842681383,1.9269931170039534,1.0579426273680146,0.09128724629274464,2.6310414149258765,0.025139989198098137,0.2569766732292884,0.028247103095054626,0.26299339532852173,0.06141894496977329,0.040070587769150734,-0.009216344449669123,0.21228378899395467,0.016028235107660292,0.2994470193330198,0.06,0.21228378899395467,0.016028235107660292,0.2994470193330198,0.06,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_23,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0010.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,24,settling_fail,False,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lm080_ls000_le020,0.59,0.15,0.26,2,0.8,0.0,0.2,rough_seed_24,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/02_lm080_ls000_le020/attempt_001/env_logs/episode_0011.jsonl
