context_id,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,terrain,seed,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,source_stage
rough_seed_0,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,0,4.622097811062336,0.3664400101395284,0.08357822969320416,0.3664400101395284,attitude,133.4274727864706,T5.5c_frozen
rough_seed_5,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,5,4.5679937801785035,0.3045925985202785,0.07544006705785149,0.3045925985202785,attitude,130.70648187729572,T5.5c_frozen
rough_seed_5,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,5,4.566967614387002,0.3049558511812616,0.07546041616839494,0.3049558511812616,attitude,130.4266609579603,T5.5c_frozen
rough_seed_5,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,5,4.599099243160199,0.3037998794451405,0.07681314755271225,0.3037998794451405,attitude,130.46178428629716,T5.5c_frozen
rough_seed_5,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,5,4.56106318238009,0.30587993711184597,0.07407407407408804,0.30587993711184597,attitude,130.44827963095483,T5.5c_frozen
rough_seed_5,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,5,4.591705199461795,0.3035067834585496,0.07687709230034985,0.3035067834585496,attitude,130.4284871977752,T5.5c_frozen
rough_seed_5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,5,4.674349214867922,0.29847847847419134,0.08821133480741662,0.29847847847419134,attitude,131.98833028748822,T5.5c_frozen
rough_seed_5,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,5,4.558862993114888,0.30690562201525873,0.07576661496242935,0.30690562201525873,attitude,130.7636973927146,T5.5c_frozen
rough_seed_5,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,5,4.586847093481501,0.30373403375927743,0.07805402820943441,0.30373403375927743,attitude,130.2614428023047,T5.5c_frozen
rough_seed_5,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,5,4.673487603690266,0.29859334747204636,0.08753346525435084,0.29859334747204636,attitude,132.07553488713728,T5.5c_frozen
rough_seed_5,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,5,4.686257395341996,0.29795685808608396,0.08920679227728759,0.29795685808608396,attitude,132.46925264530836,T5.5c_frozen
rough_seed_5,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,5,4.559001235985052,0.30720368659280484,0.07646356033454249,0.30720368659280484,attitude,130.9747494839294,T5.5c_frozen
rough_seed_5,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,5,4.57731125658655,0.30450954273916286,0.07871198568874528,0.30450954273916286,attitude,130.1828326937916,T5.5c_frozen
rough_seed_5,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,5,4.668107858671286,0.2989377143697973,0.08684057971015942,0.2989377143697973,attitude,131.84157939137472,T5.5c_frozen
rough_seed_5,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,5,4.678744938840847,0.29817806079351483,0.08246578547199811,0.29817806079351483,attitude,131.56532515799728,T5.5c_frozen
rough_seed_5,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,5,4.686935905542284,0.298882927027093,0.08024618298024597,0.298882927027093,attitude,132.32865960421688,T5.5c_frozen
rough_seed_5,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,5,4.558487248364316,0.3076861128019467,0.0763349659539028,0.3076861128019467,attitude,130.90256171077053,T5.5c_frozen
rough_seed_5,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,5,4.572807844820676,0.3048570911750809,0.07924573338108831,0.3048570911750809,attitude,130.3139159140471,T5.5c_frozen
rough_seed_5,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,5,4.669058054775825,0.2983451839334453,0.087890166627567,0.2983451839334453,attitude,132.30960632857662,T5.5c_frozen
rough_seed_5,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,5,4.6786072285628,0.2972464679923494,0.08557714820886411,0.2972464679923494,attitude,131.1848392111664,T5.5c_frozen
rough_seed_5,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,5,4.685078681340408,0.2973781472000986,0.08103631846682892,0.2973781472000986,attitude,131.46789663586168,T5.5c_frozen
rough_seed_5,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,5,4.69962596799194,0.299114158494964,0.07907413934908987,0.299114158494964,attitude,132.0942673563708,T5.5c_frozen
rough_seed_11,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,11,4.474104281542436,0.3232691364021935,0.06628487876204674,0.3232691364021935,attitude,125.58108606689088,T5.5c_frozen
rough_seed_11,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,11,4.475787840294142,0.32319988892135254,0.06570941834997775,0.32319988892135254,attitude,125.58508642795526,T5.5c_frozen
rough_seed_11,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,11,4.520658725840994,0.3203538390523732,0.0637794343864747,0.3203538390523732,attitude,126.02047726753328,T5.5c_frozen
rough_seed_11,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,11,4.478813696538099,0.32327956905115507,0.06543420092436343,0.32327956905115507,attitude,125.60912926782447,T5.5c_frozen
rough_seed_11,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,11,4.520203741814799,0.32036675188811553,0.06428317745946466,0.32036675188811553,attitude,126.08445656816964,T5.5c_frozen
rough_seed_11,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,11,4.538818619688159,0.32062026856727527,0.0626469205453805,0.32062026856727527,attitude,126.38960056980982,T5.5c_frozen
rough_seed_11,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,11,4.481834487560268,0.3233329902107102,0.06618810074219685,0.3233329902107102,attitude,125.69261226963309,T5.5c_frozen
rough_seed_11,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,11,4.5189153243222755,0.3204785177015321,0.06359414076457036,0.3204785177015321,attitude,126.03645446356022,T5.5c_frozen
rough_seed_11,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,11,4.534691456899137,0.32017823612048524,0.062251345658798994,0.32017823612048524,attitude,126.29752834591693,T5.5c_frozen
rough_seed_11,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,11,4.550094832150212,0.3214713968905761,0.06331187829140997,0.3214713968905761,attitude,126.69733974330136,T5.5c_frozen
rough_seed_11,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,11,4.488631065649316,0.31924057719573234,0.06349396149708171,0.31924057719573234,attitude,125.37643516309728,T5.5c_frozen
rough_seed_11,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,11,4.52197887936393,0.32056506666850976,0.06390532544379854,0.32056506666850976,attitude,126.23247214657432,T5.5c_frozen
rough_seed_11,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,11,4.536383137697849,0.32025612999643865,0.06346785546692842,0.32025612999643865,attitude,126.38607630870409,T5.5c_frozen
rough_seed_11,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,11,4.550013117942316,0.32159244571656986,0.06260296540363551,0.32159244571656986,attitude,126.78185462668948,T5.5c_frozen
rough_seed_11,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,11,4.56473083631746,0.3221940411992132,0.06303456356181576,0.3221940411992132,attitude,126.62689821542403,T5.5c_frozen
rough_seed_11,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,11,4.490218916860584,0.3192968942550605,0.06288708909005412,0.3192968942550605,attitude,125.28381453523822,T5.5c_frozen
rough_seed_11,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,11,4.523212340318503,0.3204427705549491,0.06409495548962581,0.3204427705549491,attitude,126.21740293130354,T5.5c_frozen
rough_seed_11,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,11,4.538380353904389,0.3220765516611648,0.06181432110417586,0.3220765516611648,attitude,126.44522588472147,T5.5c_frozen
rough_seed_11,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,11,4.549272033216002,0.32157751458213535,0.062103034580109864,0.32157751458213535,attitude,126.73604201313387,T5.5c_frozen
rough_seed_11,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,11,4.565244375595723,0.3221936304741385,0.062089971883797654,0.3221936304741385,attitude,126.63248242720898,T5.5c_frozen
rough_seed_11,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,11,4.586223926771732,0.32259923304566746,0.06556603773586067,0.32259923304566746,attitude,127.192047348737,T5.5c_frozen
rough_seed_4,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,4,4.630442416938522,0.2228493671989584,0.05929828494564484,0.2228493671989584,attitude,121.53640838072268,T5.5c_frozen
rough_seed_4,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,4,4.625549702410184,0.22284068813209168,0.06096052187606587,0.22284068813209168,attitude,121.5888482161748,T5.5c_frozen
rough_seed_4,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,4,4.6543076038331845,0.22246739301969012,0.06320744144347128,0.22246739301969012,attitude,122.04818044052809,T5.5c_frozen
rough_seed_4,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,4,4.625746297597826,0.22282333007507935,0.06062303899597667,0.22282333007507935,attitude,121.30480247817712,T5.5c_frozen
rough_seed_4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,4,4.657154054554831,0.2224481327424734,0.06732384899743464,0.2224481327424734,attitude,122.05023371596214,T5.5c_frozen
rough_seed_4,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,4,4.672554059580792,0.2231969122568686,0.06515168476436725,0.2231969122568686,attitude,122.20730650752348,T5.5c_frozen
rough_seed_4,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,4,4.628249148748948,0.2225114057927326,0.06034772854740284,0.2225114057927326,attitude,121.47335992614754,T5.5c_frozen
rough_seed_4,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,4,4.654970173698808,0.22251249891400174,0.0623598026020742,0.22251249891400174,attitude,121.8737584234884,T5.5c_frozen
rough_seed_4,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,4,4.66951560923392,0.22299854664765378,0.06379871953275204,0.22299854664765378,attitude,122.30913595742287,T5.5c_frozen
rough_seed_4,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,4,4.729778124595763,0.2245210069147235,0.06875136195250435,0.2245210069147235,attitude,122.76059312493263,T5.5c_frozen
rough_seed_4,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,4,4.6256119816452355,0.22224542110427503,0.0592178770949824,0.22224542110427503,attitude,121.31433315768827,T5.5c_frozen
rough_seed_4,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,4,4.65830679173302,0.22217363563262738,0.06552738795836344,0.22217363563262738,attitude,121.98830890480319,T5.5c_frozen
rough_seed_4,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,4,4.672985989242046,0.22270580086973443,0.06652408824854707,0.22270580086973443,attitude,122.15604253817332,T5.5c_frozen
rough_seed_4,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,4,4.730200542489232,0.22463077266808057,0.06804507165518903,0.22463077266808057,attitude,122.70693485282051,T5.5c_frozen
rough_seed_4,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,4,4.7435680544576995,0.22376718049066585,0.06866254474455957,0.22376718049066585,attitude,122.75129775140842,T5.5c_frozen
rough_seed_4,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,4,4.626589030567893,0.2216246169651689,0.05753701211306491,0.2216246169651689,attitude,121.26501560053696,T5.5c_frozen
rough_seed_4,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,4,4.658885419947699,0.22205077157529793,0.06518535313457641,0.22205077157529793,attitude,122.0333417416388,T5.5c_frozen
rough_seed_4,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,4,4.671842094630896,0.22255122521774182,0.06454504706410714,0.22255122521774182,attitude,122.14228405885773,T5.5c_frozen
rough_seed_4,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,4,4.726958991802127,0.22448032953859975,0.06858890345129791,0.22448032953859975,attitude,122.61812250547574,T5.5c_frozen
rough_seed_4,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,4,4.744131888869158,0.223694007476573,0.06845912968363001,0.223694007476573,attitude,123.00910164818774,T5.5c_frozen
rough_seed_4,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,4,4.754637175489963,0.22374190121640514,0.07303553961526954,0.22374190121640514,attitude,123.22289924345652,T5.5c_frozen
rough_seed_25,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,25,4.582541332167897,0.2343751363619884,0.06357552581263136,0.2343751363619884,attitude,114.70234306169228,T5.5c_frozen
rough_seed_25,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,25,4.584583326000631,0.23514037384004471,0.06261973180077789,0.23514037384004471,attitude,114.73894139170378,T5.5c_frozen
rough_seed_25,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,25,4.592098209958459,0.23253509981642262,0.0628444131785797,0.23253509981642262,attitude,114.76623275150263,T5.5c_frozen
rough_seed_25,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,25,4.587506072779479,0.23485964236881912,0.06330625895844459,0.23485964236881912,attitude,114.82841041214955,T5.5c_frozen
rough_seed_25,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,25,4.593674575208797,0.23252083835972445,0.06272716613906744,0.23252083835972445,attitude,114.78197441791437,T5.5c_frozen
rough_seed_25,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,25,4.606637583534736,0.23080022333849481,0.06347691206301172,0.23080022333849481,attitude,115.02019208573412,T5.5c_frozen
rough_seed_25,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,25,4.587950828874758,0.23570067323536217,0.062388379569008105,0.23570067323536217,attitude,114.93328531683785,T5.5c_frozen
rough_seed_25,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,25,4.597132732413069,0.23194651633673324,0.0631307204881609,0.23194651633673324,attitude,114.70347508056658,T5.5c_frozen
rough_seed_25,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,25,4.604267674301097,0.23187073679260028,0.06363636363637575,0.23187073679260028,attitude,115.11867843060317,T5.5c_frozen
rough_seed_25,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,25,4.625127246731174,0.2385287297861947,0.0677185304618333,0.2385287297861947,attitude,115.04928904618036,T5.5c_frozen
rough_seed_25,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,25,4.590429614301595,0.23493098264508153,0.06168290943666455,0.23493098264508153,attitude,115.07307132620714,T5.5c_frozen
rough_seed_25,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,25,4.598216047161534,0.2330951926605298,0.06354277600285217,0.2330951926605298,attitude,115.38129436579622,T5.5c_frozen
rough_seed_25,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,25,4.6070492282767015,0.23251595975092798,0.06150341685650382,0.23251595975092798,attitude,115.32400671257814,T5.5c_frozen
rough_seed_25,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,25,4.625184469741507,0.23842184492664426,0.06692642677058137,0.23842184492664426,attitude,115.02238968063314,T5.5c_frozen
rough_seed_25,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,25,4.6445231101955144,0.23539957866828726,0.06529445397370917,0.23539957866828726,attitude,114.66701470937633,T5.5c_frozen
rough_seed_25,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,25,4.593589539624104,0.23518390836885902,0.06178977272728419,0.23518390836885902,attitude,115.15381431847,T5.5c_frozen
rough_seed_25,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,25,4.600651471958672,0.23337814286063258,0.06352410353836369,0.23337814286063258,attitude,115.401278426476,T5.5c_frozen
rough_seed_25,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,25,4.604667685612629,0.23265573721371022,0.06267225883763924,0.23265573721371022,attitude,115.20629240007317,T5.5c_frozen
rough_seed_25,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,25,4.62556998357642,0.23837203573723229,0.06708571428572485,0.23837203573723229,attitude,114.99395580600694,T5.5c_frozen
rough_seed_25,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,25,4.6457098759174045,0.23553353320598502,0.0656675437593057,0.23553353320598502,attitude,114.6676783830085,T5.5c_frozen
rough_seed_25,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,25,4.655285903238398,0.2351199167407824,0.07045946870369353,0.2351199167407824,attitude,115.21680189684449,T5.5c_frozen
rough_seed_12,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,12,4.4729751418429275,0.3385737561066201,0.08230926779315136,0.3385737561066201,attitude,131.24375188337078,T5.5c_frozen
rough_seed_12,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,12,4.473878709557919,0.33996202428682787,0.08261595785688017,0.33996202428682787,attitude,132.46220430363644,T5.5c_frozen
rough_seed_12,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,12,4.493404891088476,0.3384015435787378,0.08441393338419863,0.3384015435787378,attitude,132.00051190728962,T5.5c_frozen
rough_seed_12,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,12,4.479727554442165,0.3390007693018463,0.08598685058657993,0.3390007693018463,attitude,132.16389382742977,T5.5c_frozen
rough_seed_12,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,12,4.49515954818497,0.33848261204807484,0.0852092076815602,0.33848261204807484,attitude,132.0402082950139,T5.5c_frozen
rough_seed_12,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,12,4.51302626677307,0.33873723870065975,0.08900919048219957,0.33873723870065975,attitude,132.2995973363676,T5.5c_frozen
rough_seed_12,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,12,4.478265433987012,0.3406418118802748,0.0885309278350649,0.3406418118802748,attitude,132.71560696299545,T5.5c_frozen
rough_seed_12,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,12,4.4956485087924705,0.3368289057281556,0.07998981021527252,0.3368289057281556,attitude,131.77780680787504,T5.5c_frozen
rough_seed_12,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,12,4.518506729058041,0.33790135574191643,0.09062303335432559,0.33790135574191643,attitude,132.2634184858292,T5.5c_frozen
rough_seed_12,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,12,4.528202426341342,0.340376584100734,0.09457441513192191,0.340376584100734,attitude,133.1431446749972,T5.5c_frozen
rough_seed_12,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,12,4.485994989557445,0.33912188137578164,0.08834513844173891,0.33912188137578164,attitude,132.46511317577182,T5.5c_frozen
rough_seed_12,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,12,4.503193014390201,0.3376429906933253,0.08874761602035755,0.3376429906933253,attitude,131.8684154279898,T5.5c_frozen
rough_seed_12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,12,4.521878600874262,0.33844447016064394,0.09205548549812337,0.33844447016064394,attitude,132.39413547766762,T5.5c_frozen
rough_seed_12,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,12,4.530941192023184,0.3397605757890154,0.09304065851834908,0.3397605757890154,attitude,132.9921696196242,T5.5c_frozen
rough_seed_12,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,12,4.538218394464058,0.3403437355644884,0.09472899055198042,0.3403437355644884,attitude,132.4107335120914,T5.5c_frozen
rough_seed_12,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,12,4.486287592863705,0.3399125428991828,0.09197024114932138,0.3399125428991828,attitude,132.81808319675667,T5.5c_frozen
rough_seed_12,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,12,4.5079068782284955,0.33780602348192024,0.086664979757099,0.33780602348192024,attitude,132.30835131659015,T5.5c_frozen
rough_seed_12,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,12,4.521250134103383,0.33857524338068745,0.09252489600404863,0.33857524338068745,attitude,132.36161780376347,T5.5c_frozen
rough_seed_12,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,12,4.533429198144196,0.33999681846910934,0.0923288355822241,0.33999681846910934,attitude,133.05937093671443,T5.5c_frozen
rough_seed_12,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,12,4.5395133277364295,0.3400454113760559,0.09288194444446038,0.3400454113760559,attitude,132.42673280467463,T5.5c_frozen
rough_seed_12,lm000_ls000_le100,0.15,0.15,0.7,0.0,0.0,1.0,rough_perlin,12,4.550220599785223,0.340628098840231,0.09349289454003058,0.340628098840231,attitude,132.6110039087473,T5.5c_frozen
rough_seed_6,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough_perlin,6,4.651043954428443,0.21761781166721403,0.05387857386947102,0.21761781166721403,attitude,119.03268774618753,T5.5c_frozen
rough_seed_6,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough_perlin,6,4.649983773589159,0.21814841588090939,0.05252962625342729,0.21814841588090939,attitude,119.31304525827144,T5.5c_frozen
rough_seed_6,lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough_perlin,6,4.67096922890146,0.2175987671056314,0.05862068965518218,0.2175987671056314,attitude,119.4938062268059,T5.5c_frozen
rough_seed_6,lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough_perlin,6,4.652776045036747,0.21750174935879804,0.055435401252143794,0.21750174935879804,attitude,119.2329665039409,T5.5c_frozen
rough_seed_6,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough_perlin,6,4.66944950477399,0.21633898353071393,0.0569965870307263,0.21633898353071393,attitude,119.39170434111153,T5.5c_frozen
rough_seed_6,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough_perlin,6,4.683130216704145,0.215521918131253,0.05974085540650046,0.215521918131253,attitude,119.75270386812875,T5.5c_frozen
rough_seed_6,lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough_perlin,6,4.652788127843298,0.21748725098535912,0.054518552242212706,0.21748725098535912,attitude,119.09037493984621,T5.5c_frozen
rough_seed_6,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough_perlin,6,4.668480657323143,0.21648977627292312,0.05707139608914098,0.21648977627292312,attitude,119.38923126749556,T5.5c_frozen
rough_seed_6,lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough_perlin,6,4.681040592013806,0.21562968015776376,0.055828852534044356,0.21562968015776376,attitude,119.4046065409632,T5.5c_frozen
rough_seed_6,lm040_ls000_le060,0.37,0.15,0.48,0.4,0.0,0.6,rough_perlin,6,4.705051621204484,0.2147754038349376,0.057497438232961204,0.2147754038349376,attitude,119.26740866569791,T5.5c_frozen
rough_seed_6,lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough_perlin,6,4.652475719363972,0.2167342061666569,0.055511408786477215,0.2167342061666569,attitude,119.12663473347202,T5.5c_frozen
rough_seed_6,lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough_perlin,6,4.668344128592665,0.21620167470898305,0.05703249261532427,0.21620167470898305,attitude,119.37675931000521,T5.5c_frozen
rough_seed_6,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough_perlin,6,4.682734658003777,0.21513349974354387,0.05572684709376309,0.21513349974354387,attitude,119.51103111971635,T5.5c_frozen
rough_seed_6,lm020_ls020_le060,0.26,0.26,0.48,0.2,0.2,0.6,rough_perlin,6,4.712255600881357,0.2154173729786636,0.06413927385180429,0.2154173729786636,attitude,119.82573849390573,T5.5c_frozen
rough_seed_6,lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough_perlin,6,4.749956680638328,0.21603361074867575,0.05667745174607714,0.21603361074867575,attitude,120.54563694174144,T5.5c_frozen
rough_seed_6,lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough_perlin,6,4.653231810181291,0.21694182153585467,0.05529064486831032,0.21694182153585467,attitude,119.13127761475491,T5.5c_frozen
rough_seed_6,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough_perlin,6,4.667564638024383,0.21618125395642174,0.05818965517242355,0.21618125395642174,attitude,119.1435530251152,T5.5c_frozen
rough_seed_6,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough_perlin,6,4.683476264609026,0.21494977190843914,0.0560811580987213,0.21494977190843914,attitude,119.31363418337406,T5.5c_frozen
rough_seed_6,lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough_perlin,6,4.708265548021125,0.21658616516109083,0.06401484402181448,0.21658616516109083,attitude,119.63324740464348,T5.5c_frozen
rough_seed_6,lm000_ls020_le080,0.15,0.26,0.59,0.0,0.2,0.8,rough_perlin,6,4.7505611245753565,0.21632731532086338,0.056834612390178056,0.21632731532086338,attitude,120.34276440199434,T5.5c_frozen
