test_context,nearest_context,context_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,oracle_score,transferred_score,score_excess
rough_seed_0,rough_seed_20,0.5752181847315002,wm000_ws040_we060,lm080_ls000_le020,lm100_ls000_le000,0,0.26254885287105817,0.4874634161028164,0.22491456323175824
rough_seed_0,rough_seed_20,0.5752181847315002,wm000_ws020_we080,lm060_ls020_le020,lm100_ls000_le000,0,0.13127442643552908,0.2690342183099985,0.13775979187446943
rough_seed_0,rough_seed_20,0.5752181847315002,wm000_ws000_we100,lm060_ls020_le020,lm100_ls000_le000,0,0.0,0.33428187350734617,0.33428187350734617
rough_seed_0,rough_seed_20,0.5752181847315002,balanced,lm000_ls060_le040,lm100_ls000_le000,0,0.21914119591102738,0.24608911680050252,0.026947920889475147
rough_seed_0,rough_seed_20,0.5752181847315002,motion,lm080_ls000_le020,lm100_ls000_le000,0,0.09919183871545255,0.18322463471632114,0.08403279600086859
rough_seed_0,rough_seed_20,0.5752181847315002,stability,lm000_ls040_le060,lm000_ls060_le040,0,0.11102447170949731,0.15221260294118258,0.04118813123168527
rough_seed_0,rough_seed_20,0.5752181847315002,energy,lm060_ls020_le020,lm100_ls000_le000,0,0.09861353815996232,0.23554332153428742,0.1369297833743251
rough_seed_5,rough_seed_17,1.082824285139141,wm100_ws000_we000,lm060_ls040_le000,lm000_ls100_le000,0,0.0,0.02165912241770377,0.02165912241770377
rough_seed_5,rough_seed_17,1.082824285139141,wm080_ws020_we000,lm100_ls000_le000,lm020_ls060_le020,0,0.1417892183131797,0.14277574632460413,0.0009865280114244313
rough_seed_5,rough_seed_17,1.082824285139141,wm080_ws000_we020,lm100_ls000_le000,lm060_ls040_le000,0,0.02538358769848591,0.06443914666791985,0.03905555896943394
rough_seed_5,rough_seed_17,1.082824285139141,wm060_ws040_we000,lm100_ls000_le000,lm060_ls020_le020,0,0.24392489939300094,0.2847600729537938,0.04083517356079286
rough_seed_5,rough_seed_17,1.082824285139141,wm060_ws020_we020,lm100_ls000_le000,lm020_ls060_le020,0,0.14147579821119285,0.1431098976639537,0.0016340994527608566
rough_seed_5,rough_seed_17,1.082824285139141,wm060_ws000_we040,lm100_ls000_le000,lm080_ls020_le000,0,0.04674099175401099,0.09994677806061128,0.05320578630660029
rough_seed_5,rough_seed_17,1.082824285139141,wm040_ws060_we000,lm100_ls000_le000,lm060_ls020_le020,0,0.3645046502644354,0.4267443995829834,0.06223974931854798
rough_seed_5,rough_seed_17,1.082824285139141,wm040_ws040_we020,lm100_ls000_le000,lm060_ls020_le020,0,0.2436028312879478,0.2850942242931434,0.04149139300519561
rough_seed_5,rough_seed_17,1.082824285139141,wm040_ws020_we040,lm100_ls000_le000,lm060_ls020_le020,0,0.12270101231146018,0.14344404900330332,0.020743036691843145
rough_seed_5,rough_seed_17,1.082824285139141,wm040_ws000_we060,lm100_ls000_le000,lm000_ls080_le020,0,0.04853432683236005,0.14952445724320967,0.10099013041084962
rough_seed_5,rough_seed_17,1.082824285139141,wm020_ws080_we000,lm100_ls000_le000,lm020_ls040_le040,0,0.18563973238387022,0.5687287262121732,0.38308899382830297
rough_seed_5,rough_seed_17,1.082824285139141,wm020_ws060_we020,lm100_ls000_le000,lm020_ls040_le040,0,0.1868755992148271,0.427078550922333,0.24020295170750589
rough_seed_5,rough_seed_17,1.082824285139141,wm020_ws040_we040,lm100_ls000_le000,lm000_ls040_le060,0,0.20388455696645139,0.285428375632493,0.08154381866604163
rough_seed_5,rough_seed_17,1.082824285139141,wm020_ws020_we060,lm100_ls000_le000,lm060_ls020_le020,0,0.12237894420640703,0.1507735258840107,0.028394581677603656
rough_seed_5,rough_seed_17,1.082824285139141,wm020_ws000_we080,lm020_ls060_le020,lm020_ls060_le020,1,0.031655430300672395,0.031655430300672395,0.0
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws100_we000,lm060_ls000_le040,lm000_ls040_le060,0,0.0,0.11919280869751918,0.11919280869751918
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws080_we020,lm100_ls000_le000,lm000_ls040_le060,0,0.0951701268057946,0.5690628775515227,0.4738927507457281
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws060_we040,lm100_ls000_le000,lm000_ls040_le060,0,0.1903402536115892,0.4274127022616826,0.2370724486500934
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws040_we060,lm100_ls000_le000,lm060_ls020_le020,0,0.2429586950778415,0.2857625269718426,0.04280383189400111
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws020_we080,lm020_ls060_le020,lm060_ls020_le020,0,0.12205687610135389,0.14053553790523227,0.018478661803878374
rough_seed_5,rough_seed_17,1.082824285139141,wm000_ws000_we100,lm020_ls060_le020,lm020_ls060_le020,1,0.0,0.0,0.0
rough_seed_5,rough_seed_17,1.082824285139141,balanced,lm100_ls000_le000,lm060_ls020_le020,0,0.2031948689274342,0.2379888829763132,0.034794014048878996
rough_seed_5,rough_seed_17,1.082824285139141,motion,lm100_ls000_le000,lm100_ls000_le000,1,0.10753027817181889,0.10753027817181889,0.0
rough_seed_5,rough_seed_17,1.082824285139141,stability,lm100_ls000_le000,lm020_ls040_le040,0,0.14056170513887578,0.49798717640209045,0.35742547126321467
rough_seed_5,rough_seed_17,1.082824285139141,energy,lm020_ls060_le020,lm060_ls020_le020,0,0.09207297243602183,0.10563671850541434,0.013563746069392507
rough_seed_11,rough_seed_4,1.25243715198443,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.1055186360505593,0.1055186360505593
rough_seed_11,rough_seed_4,1.25243715198443,wm080_ws020_we000,lm020_ls080_le000,lm080_ls020_le000,0,0.19936358426270173,0.7283839396067534,0.5290203553440517
rough_seed_11,rough_seed_4,1.25243715198443,wm080_ws000_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.19931779513940673,0.7289988036554621,0.5296810085160554
rough_seed_11,rough_seed_4,1.25243715198443,wm060_ws040_we000,lm020_ls080_le000,lm080_ls020_le000,0,0.3976824295546058,0.546287954705065,0.14860552515045916
rough_seed_11,rough_seed_4,1.25243715198443,wm060_ws020_we020,lm020_ls080_le000,lm100_ls000_le000,0,0.20397344351623176,0.5469028187537736,0.3429293752375418
rough_seed_11,rough_seed_4,1.25243715198443,wm060_ws000_we040,lm020_ls080_le000,lm100_ls000_le000,0,0.39863559027881346,0.5475176828024823,0.1488820925236688
rough_seed_11,rough_seed_4,1.25243715198443,wm040_ws060_we000,lm020_ls080_le000,lm020_ls080_le000,1,0.3641919698033767,0.3641919698033767,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm040_ws040_we020,lm020_ls080_le000,lm020_ls080_le000,1,0.36480683385208534,0.36480683385208534,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm040_ws020_we040,lm020_ls080_le000,lm020_ls080_le000,1,0.36542169790079404,0.36542169790079404,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm040_ws000_we060,lm060_ls040_le000,lm020_ls080_le000,0,0.36603656194950274,0.655530479426856,0.2894939174773533
rough_seed_11,rough_seed_4,1.25243715198443,wm020_ws080_we000,lm000_ls100_le000,lm020_ls080_le000,0,0.18209598490168835,0.20211183563441315,0.0200158507327248
rough_seed_11,rough_seed_4,1.25243715198443,wm020_ws060_we020,lm000_ls100_le000,lm020_ls080_le000,0,0.18271084895039702,0.20208387672580985,0.019373027775412832
rough_seed_11,rough_seed_4,1.25243715198443,wm020_ws040_we040,lm000_ls100_le000,lm020_ls080_le000,0,0.1833257129991057,0.20205591781720658,0.018730204818100893
rough_seed_11,rough_seed_4,1.25243715198443,wm020_ws020_we060,lm020_ls080_le000,lm020_ls080_le000,1,0.1881067373023103,0.1881067373023103,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm020_ws000_we080,lm060_ls040_le000,lm000_ls100_le000,0,0.202,0.8730664906016244,0.6710664906016244
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws100_we000,lm000_ls100_le000,lm020_ls080_le000,0,0.0,0.01411924884465801,0.01411924884465801
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws080_we020,lm000_ls100_le000,lm000_ls100_le000,1,0.011295399075726409,0.011295399075726409,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws060_we040,lm000_ls100_le000,lm000_ls100_le000,1,0.008471549306794807,0.008471549306794807,0.0
rough_seed_11,rough_seed_4,1.25243715198443,wm000_ws040_we060,lm000_ls100_le000,lm000_ls100_le000,1,0.0056476995378632044,0.0056476995378632044,0.0
