policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.14451929231293112,1.6643362914880022,7.6,210.8455203022165,7.6,0.22626047837368388,0.122531465217137,0.6349328754280198,8.597898178199987,4.656195678251206,24.12744926626475,0.21899161730105288,1.2698657508560396,0.01062188367900449,0.09164155255017728,0.028930755332112312,0.16413670778274536,0.05848646948212072,0.019648995853985024,-0.02824264794195953,0.21169729389642414,0.007859598341594012,0.29830544112348245,0.060000000000000005,0.21169729389642414,0.007859598341594012,0.29830544112348245,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14755897302645746,1.6526966454004186,8.0,208.43726641699493,8.0,0.2417661491561846,0.07764400681130534,0.5962967061698211,9.670645966247385,3.1057602724522138,23.851868246792844,0.20658708067505235,1.1925934123396424,0.009612172264565112,0.06710218493634748,0.022373022511601448,0.12258404493331909,0.06043482134118676,0.018162083032075317,-0.030914764571934938,0.21208696426823734,0.007264833212830127,0.2981451141256839,0.06,0.21208696426823734,0.007264833212830127,0.2981451141256839,0.06,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.13184915343141548,1.6773120505126935,7.6,213.8420340163521,7.6,0.22412630748146495,0.06262663159372212,0.6439564727330443,8.516799684295668,2.3798120005614405,24.470345963855685,0.22069895401482806,1.2879129454660891,0.006402772407543406,0.06059747137688258,0.01578577049076557,0.12957173585891724,0.06287277999677156,0.01841154741276497,-0.030676496068113727,0.21257455599935435,0.007364618965105987,0.2981594102359132,0.060000000000000005,0.21257455599935435,0.007364618965105987,0.2981594102359132,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.13617347946448524,1.6718638216307902,7.6,217.1272800534365,7.6,0.2250223977580937,0.09367240233275008,0.6538495485253337,8.55085111480756,3.559551288644503,24.84628284396268,0.21998208179352507,1.307699097050668,0.008712679429902065,0.06918186565542,0.020691750571131706,0.1488291472196579,0.0635335957141299,0.01897131174643475,-0.029687522910535336,0.21270671914282602,0.0075885246985739,0.2982187486253678,0.060000000000000005,0.21270671914282602,0.0075885246985739,0.2982187486253678,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12373168410575354,1.6793421099509693,7.6,221.20692647303798,7.6,0.2237924161264853,0.16561613437192046,0.6661348540334346,8.50411181280644,6.293413106132978,25.313124453270515,0.2209660670988118,1.332269708066869,0.01028116809636592,0.10388020667730344,0.02454278990626335,0.2119440883398056,0.0598023713223244,0.019964130910873217,-0.02761626444560917,0.21196047426446488,0.007985652364349288,0.29834302413326347,0.060000000000000005,0.21196047426446488,0.007985652364349288,0.29834302413326347,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10959586084714651,1.71707441214987,8.4,241.74295367620675,8.4,0.24448297438245983,0.15216883299915276,0.6586452536366799,10.268284924063313,6.391090985964416,27.663100652740557,0.20441362049403214,1.3172905072733596,0.012292868703209094,0.09732371036273613,0.03375652804970741,0.20399683713912964,0.06428251229226589,0.019287083636126703,-0.029368408645192783,0.21285650245845317,0.007714833454450681,0.29823789548128843,0.06,0.21285650245845317,0.007714833454450681,0.29823789548128843,0.06,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.14992010792384655,1.6575036960200469,7.4,207.7627497613767,7.4,0.2200162675641813,0.09521913475917278,0.6425589739955654,8.140601899874708,3.523107986089393,23.77468203783592,0.22398698594865502,1.2851179479911305,0.006066422937445803,0.08046784945899996,0.015058482997119427,0.11115477234125137,0.06117942133868063,0.020146569526578124,-0.02825189726678906,0.21223588426773612,0.008058627810631248,0.2983048861639926,0.060000000000000005,0.21223588426773612,0.008058627810631248,0.2983048861639926,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.11595874043261813,1.6805756631333406,7.6,228.89679628446407,7.6,0.2235895290899111,0.14166781617048482,0.6892918608507359,8.496402105416621,5.383377014478423,26.193090712327965,0.22112837672807112,1.3785837217014723,0.007871001606237642,0.09513360523352814,0.015824416652321815,0.16312220692634583,0.05899312013858243,0.01956426418435417,-0.028612306562105293,0.2117986240277165,0.007825705673741667,0.2982832616062736,0.060000000000000005,0.2117986240277165,0.007825705673741667,0.2982832616062736,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.1373866080231079,1.6631607900475127,7.6,200.33805712693908,7.6,0.22645381742639595,0.0670729106809383,0.6032910658331548,8.605245062203046,2.5487706058756556,22.925060501659885,0.2188369460588832,1.2065821316663101,0.005855647158959486,0.0622330392177581,0.019093703478574753,0.13826553523540497,0.06088153194440039,0.01870337022333651,-0.0291253565320451,0.2121763063888801,0.0074813480893346045,0.29825247860807724,0.060000000000000005,0.2121763063888801,0.0074813480893346045,0.29825247860807724,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.516353860221906,0.28520320541984145,1.3539999999999623,55.550869815225475,1.3539999999999623,0.2414727652427771,0.43924015951189205,0.9081129236518101,1.6903093566994398,3.0746811165832444,6.35679046556267,0.2068217878057783,1.9227666262831442,0.007970816280097336,0.17350806083226,0.014077720232307911,0.26180291175842285,0.061761552201850076,0.03449863514729908,-0.015244214263345515,0.21235231044037,0.013799454058919636,0.2990853471441993,0.06,0.21235231044037,0.013799454058919636,0.2990853471441993,0.06,lm000_ls060_le040,0.15,0.48,0.37,17,0.0,0.6,0.4,rough_seed_9,hard
