episode_id,terrain,style,policy_id,duration_sec,mpc_vx_mean,mpc_enable_mean,distance_xy_proxy,expected_distance,progress_ratio,success_proxy,ram_run_fallen_p90,ram_recovery_needed_mean,debug_fresh_rate_1p0s,risk_penalty,stale_penalty,success_bonus,quality_score,summary_json,step_csv
slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182321,slippery_downslope_5deg_forward,high_clearance,objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg,20.0,0.04499999999999996,1.0,0.12823185018555597,0.8999999999999991,0.14247983353950677,False,9.119005994762119e-07,6.724238943665977e-14,0.97,4.103552932991317e-07,0.006000000000000005,0.0,0.13647942318421347,data/rollout_dataset_v0/summaries/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182321.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182321.csv
slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182429,slippery_downslope_5deg_forward,high_clearance,objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg,20.0,0.04499999999999996,1.0,0.19755609867894874,0.8999999999999991,0.21950677630994325,True,1.3564978189606336e-06,1.0455024226632087e-13,0.97,6.104240551248699e-07,0.006000000000000005,0.1,0.31350616588588814,data/rollout_dataset_v0/summaries/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182429.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182429.csv
slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182537,slippery_downslope_5deg_forward,high_clearance,objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg,20.0,0.04499999999999996,1.0,0.24335639362269737,0.8999999999999991,0.27039599291410843,True,6.309261948445055e-07,9.348809306062103e-14,0.97,2.8391682040086006e-07,0.006000000000000005,0.1,0.364395708997288,data/rollout_dataset_v0/summaries/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182537.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182537.csv
slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182645,slippery_downslope_5deg_forward,high_clearance,objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg,20.0,0.04499999999999996,1.0,0.18618500113317896,0.8999999999999991,0.20687222348131015,True,5.775107752015174e-07,1.3794764116663584e-13,0.97,2.5987989712235726e-07,0.006000000000000005,0.1,0.30087196360141305,data/rollout_dataset_v0/summaries/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182645.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182645.csv
slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182753,slippery_downslope_5deg_forward,high_clearance,objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg,20.0,0.04499999999999996,1.0,0.16315738778832642,0.8999999999999991,0.18128598643147398,False,7.802444201843173e-07,1.1011441041359749e-13,0.95,3.511100276229864e-07,0.010000000000000009,0.0,0.17128563532144633,data/rollout_dataset_v0/summaries/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182753.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slippery_downslope_5deg_forward_objective_selector_data_v1_hard3_slippery_downslope_5deg_forward_high_clearance_world_tracer_downslope_5deg_r1_20260628_182753.csv
sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180037,sponge_firm_downslope_5deg_forward,cautious,objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg,20.0,0.04260000000000007,1.0,5.17562794871603,0.8520000000000014,6.074680690981245,False,0.9999971389770508,4.094367899871118e-12,0.95,0.4499987125411059,0.010000000000000009,0.0,0.5400012874588941,data/rollout_dataset_v0/summaries/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180037.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180037.csv
sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180145,sponge_firm_downslope_5deg_forward,cautious,objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg,20.0,0.05220000000000003,1.0,4.091354754031966,1.0440000000000007,3.9189221781915355,False,0.9526671767234802,2.9288208610067095e-11,0.96,0.428700229535817,0.008000000000000007,0.0,0.563299770464183,data/rollout_dataset_v0/summaries/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180145.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180145.csv
sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180253,sponge_firm_downslope_5deg_forward,cautious,objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg,20.0,0.04230000000000009,1.0,1.0267778774394656,0.8460000000000018,1.213685434325607,False,0.9999995231628418,3.83493979851286e-10,0.97,0.44999978555750175,0.006000000000000005,0.0,0.5440002144424982,data/rollout_dataset_v0/summaries/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180253.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180253.csv
sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180401,sponge_firm_downslope_5deg_forward,cautious,objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg,20.0,0.05160000000000005,1.0,4.135884035722856,1.032000000000001,4.007639569498887,False,0.9303673505783081,1.616772077179234e-11,0.95,0.41866530776589733,0.010000000000000009,0.0,0.5713346922341027,data/rollout_dataset_v0/summaries/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180401.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180401.csv
sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180509,sponge_firm_downslope_5deg_forward,cautious,objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg,20.0,0.05499999999999997,1.0,3.016724195711518,1.0999999999999994,2.742476541555927,True,5.273026999930153e-06,1.3190327965525733e-11,0.98,2.3728667665833564e-06,0.0040000000000000036,0.1,1.0959976271332335,data/rollout_dataset_v0/summaries/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180509.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/sponge_firm_downslope_5deg_forward_objective_selector_data_v1_hard3_sponge_firm_downslope_5deg_forward_cautious_world_tracer_sponge_firm_downslope_5deg_r1_20260628_180509.csv
