episode_id,terrain,policy_id,duration_sec,mpc_vx_mean,mpc_body_height_mean,mpc_clearance_mean,distance_xy_proxy,success_proxy,ram_run_fallen_mean,ram_run_fallen_p90,ram_recovery_needed_mean,debug_fresh_rate_0p5s,debug_fresh_rate_1p0s,proprio_abs_mean,gate_level_mean,gate_override_mean,active_recovery_active_mean,active_recovery_applied_mean,summary_json,step_csv
flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060413,flat_normal,world_reload_robust3x3_v0_world_stairs_single,20.0,0.28000000000000036,0.2949014148563145,0.030081832480430597,2.7339348433064043,True,9.069718962010143e-05,0.00014582947187591344,1.5708093721627388e-11,0.94,0.97,1.8323743831102748,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060413.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060413.csv
flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060737,flat_normal,world_reload_robust3x3_v0_world_stairs_single,20.0,0.28000000000000036,0.29491573055833553,0.030081764191389065,2.989070658438725,True,0.015460431409021922,0.0002707849198486656,1.1389344603269503e-12,0.94,0.97,1.9441713094171413,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060737.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_060737.csv
flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_061102,flat_normal,world_reload_robust3x3_v0_world_stairs_single,20.0,0.28000000000000036,0.29490313667058937,0.030081807643175144,3.233473567872664,True,2.6090212222129594e-06,5.044935278419871e-06,1.1337997034678121e-13,0.93,0.95,1.9063210658294343,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_061102.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/flat_normal_world_reload_robust3x3_v0_world_stairs_single_r1_20260628_061102.csv
rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060521,rough_mid,world_reload_robust3x3_v0_world_tracer_rough_mid,20.0,0.05499999999999997,0.31420108020491877,0.06712203563451767,0.19256727419919048,False,1.242489205068864e-06,1.5703416238466161e-06,8.898865299920853e-14,0.98,1.0,1.5585727203421806,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060521.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060521.csv
rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060846,rough_mid,world_reload_robust3x3_v0_world_tracer_rough_mid,20.0,0.05499999999999997,0.3142005222905427,0.06711934132874012,0.2600489936319223,True,4.697224589733651e-07,1.1875628160851193e-06,1.0573713624578554e-13,0.94,0.97,1.5864251295358,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060846.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_060846.csv
rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_061210,rough_mid,world_reload_robust3x3_v0_world_tracer_rough_mid,20.0,0.05499999999999997,0.31420477630523963,0.06713696918189525,0.20798630536927085,False,7.472932609431382e-07,1.547974193272239e-06,6.866747058308544e-14,0.96,0.98,1.5778732303819034,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_061210.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/rough_mid_world_reload_robust3x3_v0_world_tracer_rough_mid_r1_20260628_061210.csv
slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060629,slope_5deg,world_reload_robust3x3_v0_world_tracer_slope_5deg,20.0,0.04499999999999996,0.3340609252899883,0.08643544808328148,0.20198740172142154,True,9.614744286778887e-07,2.303503151779296e-06,6.939474722051574e-13,0.92,0.94,1.6293857441242952,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060629.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060629.csv
slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060954,slope_5deg,world_reload_robust3x3_v0_world_tracer_slope_5deg,20.0,0.04499999999999996,0.33406131006777284,0.08643713064640757,0.2099543591077748,True,9.349455293516939e-07,1.8983685095008695e-06,2.6728188189250736e-13,0.94,0.97,1.6236719970970288,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060954.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_060954.csv
slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_061319,slope_5deg,world_reload_robust3x3_v0_world_tracer_slope_5deg,20.0,0.04499999999999996,0.3340623564124109,0.08644557124972342,0.15478409907410484,False,9.022576203676636e-07,1.4488839497062145e-06,3.836351620101569e-13,0.94,0.97,1.6248640332937503,0.0,0.0,0.0,0.0,data/rollout_dataset_v0/summaries/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_061319.json,/home/shoko/Tracer/TRACER/data/rollout_dataset_v0/episodes/slope_5deg_world_reload_robust3x3_v0_world_tracer_slope_5deg_r1_20260628_061319.csv
