terrain,rank,style,quality_score,success_proxy,progress_ratio,distance_xy_proxy,mpc_vx_mean,fallen_p90,fresh1,episode_id
flat_normal,1,fast,0.7270853396272665,False,0.7737988159787278,1.5282010749702548,0.21466666666666656,0.0001040215211105533,0.7666666666666667,flat_normal_world_style_sweep_smoke_v1_flat_normal_fast_world_stairs_single_r1_20260628_071858
flat_normal,2,cautious,0.3115958670120718,True,0.21159643085989677,0.139653644367532,0.05500000000000005,1.2529951618489577e-06,1.0,flat_normal_world_style_sweep_smoke_v1_flat_normal_cautious_world_stairs_single_r1_20260628_071958
flat_normal,3,high_clearance,-0.19708221906447726,False,0.16042623742835807,0.0866301682113133,0.044999999999999964,0.7500187754631042,0.9,flat_normal_world_style_sweep_smoke_v1_flat_normal_high_clearance_world_stairs_single_r1_20260628_072058
rough_mid,1,high_clearance,0.3945132315097456,True,0.31118050020366517,0.16803747010997908,0.044999999999999964,1.337838284598547e-06,0.9166666666666666,rough_mid_world_style_sweep_smoke_v1_rough_mid_high_clearance_world_tracer_rough_mid_r1_20260628_072359
rough_mid,2,cautious,0.38986707750783994,True,0.2998675866353846,0.19791260717935402,0.05500000000000005,1.1313944696667022e-06,0.95,rough_mid_world_style_sweep_smoke_v1_rough_mid_cautious_world_tracer_rough_mid_r1_20260628_072259
rough_mid,3,fast,0.316752615661506,True,0.23342037544031255,0.7842924614794499,0.27999999999999986,2.429137566650752e-06,0.9166666666666666,rough_mid_world_style_sweep_smoke_v1_rough_mid_fast_world_tracer_rough_mid_r1_20260628_072159
slope_5deg,1,cautious,0.30475601418851095,True,0.21475667972399104,0.1417394086178342,0.05500000000000005,1.4789676470172708e-06,0.95,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_cautious_world_tracer_slope_5deg_r1_20260628_072559
slope_5deg,2,fast,0.30282056192031903,True,0.2128208657378667,0.7150781088792318,0.27999999999999986,6.751500905011198e-07,0.95,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_fast_world_tracer_slope_5deg_r1_20260628_072459
slope_5deg,3,high_clearance,0.1626069199919774,False,0.19594087352830408,0.10580807170528413,0.044999999999999964,1.378228830617445e-06,0.8333333333333334,slope_5deg_world_style_sweep_smoke_v1_slope_5deg_high_clearance_world_tracer_slope_5deg_r1_20260628_072700
