policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,40,success,True,5,True,False,0,39,1.8015716684441132,0.12095811908496969,1.6806135493591434,7.800000000000001,210.43244844243551,7.800000000000001,0.23067090555141936,0.09206731067429116,0.6174405301742931,8.996165316505355,3.5906251162973555,24.080180676797433,0.21546327555886455,1.234881060348587,0.006702544105303232,0.0755573994354402,0.01719341054558754,0.14708201587200165,0.07266913545437348,0.0182719568345839,-0.03564197789782133,0.2145338270908747,0.007308782733833563,0.29786148132613066,0.060000000000000005,0.2145338270908747,0.007308782733833563,0.29786148132613066,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,41,success,True,5,True,False,0,38,1.7987216025400643,0.14615582544222216,1.6525657770978421,7.6,205.28696440748655,7.6,0.2281964182404865,0.06035561002875922,0.618194033301284,8.671463893138487,2.2935131810928504,23.49137326544879,0.2174428654076108,1.236388066602568,0.008530167008254068,0.06415263910094281,0.020991865545511246,0.12230272591114044,0.07293146927105754,0.018362761961486142,-0.03527475481754855,0.21458629385421152,0.007345104784594457,0.29788351471094704,0.060000000000000005,0.21458629385421152,0.007345104784594457,0.29788351471094704,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,42,success,True,5,True,False,0,39,1.8071922941581364,0.1194672780129506,1.6877250161451858,7.800000000000001,209.80819024706517,7.800000000000001,0.22953124741263053,0.09204051727863719,0.6156088625110215,8.95171864909259,3.5895801738668505,24.008745637929838,0.21637500206989557,1.2312177250220426,0.005831286194177183,0.07776804036073486,0.022695409134030342,0.10606417804956436,0.07191418493405366,0.0208279070778726,-0.031241638108323783,0.21438283698681074,0.00833116283114904,0.29812550171350055,0.060000000000000005,0.21438283698681074,0.00833116283114904,0.29812550171350055,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,43,time_limit,True,5,False,False,0,50,1.7855203722366515,0.47092989803435464,1.314590474202297,10.0,276.8832700567505,10.0,0.3356761907247129,0.12839763538624951,0.6336854623609,16.783809536235644,6.419881769312476,31.684273118044995,0.13145904742022968,1.2673709247218001,0.012005817604996189,0.09198748346331019,0.026920607313513756,0.17772522568702698,0.06395030789077281,0.019036848102114163,-0.04079705450683832,0.21279006157815458,0.007614739240845666,0.2975521767295897,0.06,0.21279006157815458,0.007614739240845666,0.2975521767295897,0.06,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,44,success,True,5,True,False,0,37,1.8017616156772887,0.14936220812397769,1.652399407553311,7.4,212.22619813128986,7.4,0.22087847845383263,0.10759262375443299,0.656363319617423,8.172503702791808,3.9809270789140205,24.28544282584465,0.22329721723693394,1.312726639234846,0.007738706766149597,0.08252711274205093,0.018944229930639267,0.1893126517534256,0.07221333541580148,0.019566232187522424,-0.03253255683828045,0.21444266708316032,0.00782649287500897,0.29804804658970313,0.060000000000000005,0.21444266708316032,0.00782649287500897,0.29804804658970313,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,45,success,True,5,True,False,0,39,1.8070449992102737,0.11909761820118592,1.6879473810090877,7.800000000000001,209.0268930387661,7.800000000000001,0.22949561201777444,0.05023692088809407,0.6133164187073853,8.950328868693203,1.9592399146356687,23.919340329588028,0.21640351038578046,1.2266328374147701,0.00880849490654575,0.05755968072596237,0.024046629667282104,0.13101984560489655,0.07197944924999507,0.018047152472158465,-0.034836023138501704,0.21439588984999902,0.007218860988863385,0.2979098386116899,0.060000000000000005,0.21439588984999902,0.007218860988863385,0.2979098386116899,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,46,success,True,5,True,False,0,41,1.8004478384078573,0.14147976237017912,1.6589680760376782,8.200000000000001,213.7519388785003,8.200000000000001,0.2471085249942564,0.046253179688279016,0.5965862489721308,10.131449524764513,1.8963803672194397,24.46003620785736,0.20231318000459486,1.1931724979442613,0.009790960283492701,0.04193818855304505,0.021739698946475983,0.08143210411071777,0.07149792735169573,0.017724975500619265,-0.036921695556219034,0.21429958547033917,0.007089990200247707,0.29778469826662685,0.06,0.21429958547033917,0.007089990200247707,0.29778469826662685,0.06,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,47,success,True,5,True,False,0,38,1.8135544038673177,0.13979561320790124,1.6737587906594165,7.6,226.33649208087198,7.6,0.22471072522049068,0.11891946664759749,0.6815818497125953,8.539007558378646,4.518939732608705,25.90011028907862,0.22023141982360742,1.3631636994251906,0.011324350112580431,0.07968243424770019,0.02220015786588192,0.14645130932331085,0.07262170040293743,0.0201141017574915,-0.03214139216824582,0.2145243400805875,0.008045640702996598,0.29807151646990526,0.060000000000000005,0.2145243400805875,0.008045640702996598,0.29807151646990526,0.060000000000000005,lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,30,success,True,5,True,False,0,38,1.8091958132882031,0.1367872559745699,1.6724085573136331,7.6,212.71431262505334,7.6,0.22493280307341554,0.04615972962501617,0.6405604917103852,8.54744651678979,1.7540697257506144,24.341298684994637,0.22005375754126752,1.281120983420771,0.009251302867129416,0.046340150216039974,0.019237063825130463,0.09922772645950317,0.07254490393557046,0.019262861900068328,-0.03334120979630634,0.2145089807871141,0.0077051447600273324,0.29799952741222163,0.060000000000000005,0.2145089807871141,0.0077051447600273324,0.29799952741222163,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,31,success,True,5,True,False,0,37,1.8024137735751302,0.14306101244444067,1.6593527611306895,7.4,211.46170854804527,7.4,0.21970392548468085,0.11130330744057865,0.6539989417739254,8.129045242933191,4.11822237530141,24.19796084563524,0.22423685961225537,1.3079978835478507,0.006000978833048512,0.08072916932114792,0.01769610308110714,0.12699434161186218,0.07136112773740613,0.018681729881791398,-0.034358016039068635,0.2142722255474812,0.00747269195271656,0.2979385190376559,0.060000000000000005,0.2142722255474812,0.00747269195271656,0.2979385190376559,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0
