update,policy_step,phase_mod_25,stability_dCtr,energy_dCtr,S_minus_E_dCtr,S_minus_E_dVxRef,S_minus_E_dYawRef,S_minus_E_dHRef
20,3,3,0.0003816792709821358,-9.817341964036801e-05,0.00047985269062250386,0.0010418647900223843,-0.019531415402889253,0.0017992517352103943
20,4,4,-0.0022921625987901047,-7.40322674951735e-05,-0.002218130331294931,0.001057600043714052,-0.019429327547550203,0.001783266216516477
20,5,5,-0.00040451971328186315,-0.0015421837770703342,0.001137664063788471,0.001068058051168913,-0.019338031113147736,0.001771407276392023
20,6,6,-0.00036675823119132304,-0.0021832143901562625,0.0018164561589649394,0.0010633423924445995,-0.019234063476324084,0.0017712610960006758
20,7,7,0.0056864796289440855,0.0010260984734248302,0.004660381155519255,0.0010598784312605969,-0.019182660430669785,0.0017692168056965274
20,8,8,-0.003657094687995235,-0.0005678879293231926,-0.0030892067586720424,0.0010649526491761097,-0.01899175271391869,0.001781598329544054
20,9,9,0.0009671998903207041,0.0004245779877034891,0.000542621902617215,0.0010809881612658667,-0.018903388828039172,0.0017766129970550604
20,10,10,0.0,0.0,0.0,0.001104252878576517,-0.01878820285201073,0.0017624160647392029
20,11,11,-0.0024674546245246065,-0.03910774400206135,0.036640289377536744,0.00110877929255368,-0.01871658265590668,0.001763566285371776
20,12,12,-0.00018238970378005944,0.0011101816199056258,-0.0012925713236856852,0.0011512772180140018,-0.018573543429374697,0.0017550788819790109
20,13,13,-0.023115800328483753,0.020630382511922743,-0.043746182840406496,0.0011605577543377932,-0.018293979018926623,0.001770025938749309
20,14,14,-0.0051059899225539,0.007092735302503553,-0.012198725225057452,0.0011968991719186195,-0.01831669807434082,0.0017483867704868317
20,15,15,0.004369017051271629,0.001367288196849406,0.0030017288544222226,0.0012360645458102115,-0.018167218565940856,0.00173962041735648
20,16,16,-0.02114390661563631,0.04078833693192717,-0.06193224354756348,0.00128741147927941,-0.018002934753894806,0.0017246671020984539
20,17,17,-4.535175912205873e-05,1.1778716065527235e-05,-5.7130475187585966e-05,0.00132477963343261,-0.01786162480711937,0.0017103843390941509
20,18,18,-0.002515266927979279,0.0001063671595531307,-0.0026216340875324096,0.0013617933727800846,-0.017716431617736818,0.0017070633172988625
20,19,19,0.0,0.0,0.0,0.001444257353432482,-0.017509694397449493,0.001681908220052708
20,20,20,-0.002248442858031198,0.005145816074703061,-0.007394258932734259,0.0014995801786426288,-0.017264291644096375,0.0016758500039577573
20,21,21,-5.566140567572937e-05,-9.486954453357885e-05,3.9208138857849476e-05,0.0015485352312680223,-0.017246298119425775,0.0016404189169406669
20,22,22,0.16857149936389046,0.025024493559496708,0.14354700580439375,0.001615768927149458,-0.01707874536514282,0.0016155360639095173
20,23,23,-2.9501311709691398e-05,0.000501334420026295,-0.0005308357317359864,0.0016982296016067322,-0.016901073791086674,0.0015871976315974812
20,24,24,-0.00029515453525034594,0.00020019674731183972,-0.0004953512825621857,0.00176620008423925,-0.01671921443194151,0.0015550611913204282
20,25,0,-0.004320686443373634,-0.0007703047748591763,-0.0035503816685144574,0.001843120343983179,-0.01656210944056511,0.0015268421173095792
20,26,1,0.0,8.819611707627132e-12,-8.819611707627132e-12,0.0019590299576520975,-0.016309009562246502,0.0014890330284834108
20,27,2,-0.0021453304576349395,0.0021275115179760634,-0.004272841975611003,0.0020419734530150724,-0.016117698932066563,0.0014556591957807785
20,28,3,0.0,0.0,0.0,0.0021372041665017605,-0.016039028717204928,0.0014015802741050853
20,29,4,-0.002098144185434761,-0.0015155746750647875,-0.0005825695103699735,0.0022142313420772664,-0.015891605243086818,0.0013552415370940984
20,30,5,8.773694385395055e-06,0.0007180184956894082,-0.0007092448013040131,0.002353981789201487,-0.015703941509127614,0.0013091073185205193
20,31,6,-0.0005334346831154706,-0.00023778094703802563,-0.000295653736077445,0.0024559382116421946,-0.015505765378475192,0.001256441026926014
20,32,7,-0.0015496425765488264,-0.1312968402219965,0.12974719764544768,0.0025748583371751066,-0.015388802438974383,0.0012043643742799537
20,33,8,0.0005083689172120133,-0.005308240323384393,0.005816609240596406,0.0027408787515014466,-0.015177318453788759,0.0011409853398799963
20,34,9,-0.000548516874249819,0.004535943039176903,-0.005084459913426722,0.0028612876776605844,-0.0149986170232296,0.0010734200477600098
20,35,10,0.0,0.0,0.0,0.002999660349451011,-0.014909560233354567,0.001000689491629625
20,36,11,-0.0018976801723622205,-0.003793668318684079,0.0018959881463218586,0.0031462355516851115,-0.014798745140433313,0.0009293018281459897
20,37,12,-0.0005153576909238484,-5.081605853656684e-05,-0.0004645416323872816,0.0033664123853668626,-0.014642059803009035,0.0008277683705091854
20,38,13,-0.008774500192753693,0.0009138124332174653,-0.009688312625971158,0.003608144493773585,-0.014406782388687134,0.0007097064703702749
20,39,14,-0.03460885979873202,-0.0023607469616687693,-0.03224811283706325,0.003841092134825891,-0.014377621561288835,0.00057979077100756
30,0,0,0.19803459864765394,-0.46194446371194386,0.6599790623595978,-0.0027940228581428694,-0.016759515553712842,0.002956791669130321
30,1,1,0.25246659626360324,-0.01115748341324374,0.263624079676847,-0.002859975397586839,-0.01672658547759056,0.002941098064184189
30,2,2,0.20544613800510617,0.020955507408412982,0.18449063059669318,-0.002996157854795456,-0.01667681923136115,0.0029470235109329
30,3,3,0.00010887398509852409,0.0,0.00010887398509852409,-0.0032368615269660894,-0.016643865033984184,0.003013597726821915
30,4,4,-0.012730938900098708,-0.004248348839119988,-0.00848259006097872,-0.003303286433219893,-0.01656839866191149,0.0029873129725456193
30,5,5,-0.0022044620329938897,0.005794640075832802,-0.007999102108826692,-0.003351195901632298,-0.01646191622130573,0.0029695223271846705
30,6,6,0.0005832909846756936,-0.0008713592324968468,0.0014546502171725404,-0.003408075869083399,-0.01632972313091159,0.0029519243538379536
30,7,7,0.0174410168869,0.014574599696321744,0.0028664171905782576,-0.0034548796713352314,-0.016263183671981096,0.0029329682886600206
30,8,8,-0.00046871409520419377,0.00497931969621291,-0.005448033791417103,-0.0036147728562355153,-0.01610853504389525,0.0029495555162429854
30,9,9,-0.0015108122714902602,-0.0003407916141720535,-0.0011700206573182067,-0.0036471240222454016,-0.01598098296672106,0.0029232721030712505
30,10,10,0.0,0.0,0.0,-0.003651544451713562,-0.015820911154150963,0.0028794148564338373
30,11,11,0.020950033336156887,-0.04003173084794878,0.06098176418410567,-0.0037094481289386694,-0.01568056456744671,0.0028548596799373716
30,12,12,-0.0014296985980812211,0.00021660859028218736,-0.0016463071883634085,-0.003706680983304955,-0.015485092997550966,0.0028243987262248638
30,13,13,-0.03982475212498639,0.035267649617654565,-0.07509240174264095,-0.003820948302745819,-0.01511213779449463,0.0028057721257209733
30,14,14,-0.012289430814799593,0.006836822257307154,-0.019126253072106747,-0.0037397712469101063,-0.015019537881016733,0.0027486352622509425
30,15,15,-0.0077497859470194025,-0.0009192573043240032,-0.006830528642695399,-0.0037037305533885734,-0.014773073419928551,0.0026976755261421403
30,16,16,-0.03219872366360787,0.05972352828586569,-0.09192225194947357,-0.003676018863916386,-0.014483585581183433,0.002648174464702613
30,17,17,-6.745765818137446e-05,-6.0546841150517375e-06,-6.140297406632272e-05,-0.0036196187138557434,-0.014153627306222917,0.0025884962081909046
30,18,18,-0.00040581218754352777,0.004031052284146366,-0.004436864471689894,-0.0035850204527378138,-0.013829783350229264,0.0025400738418102087
30,19,19,0.0,0.0,0.0,-0.00347249656915663,-0.013454688340425491,0.0024662357568740467
30,20,20,-0.006339184574455634,0.00486225584363875,-0.011201440418094386,-0.00339654684066773,-0.013020358234643937,0.0024117949604988143
30,21,21,0.0008160307814457732,0.0011549813064599419,-0.0003389505250141686,-0.0032448530197143333,-0.01276461258530617,0.0023147316277027374
30,22,22,-0.14724653734462728,-0.114290423535195,-0.03295611380943228,-0.0031102918088436182,-0.012373265065252782,0.002227613478898993
30,23,23,0.0008882608406461101,0.0027206750975770047,-0.0018324142569308946,-0.0029630877077579387,-0.011996597237885,0.0021567651629448292
30,24,24,-0.0020864827725042357,0.0013240502701427617,-0.0034105330426469974,-0.002801058068871487,-0.011582463048398495,0.0020650926232337885
30,25,0,-0.007998112154036341,-0.014038869097585116,0.006040756943548775,-0.002622010931372626,-0.01116687395842746,0.0019696046411991075
30,26,1,2.8431546006417944e-09,0.0,2.8431546006417944e-09,-0.0023912742733955272,-0.010651845019310713,0.001868999004364047
30,27,2,0.002772837174964414,-0.00010438911940072442,0.0028772262943651383,-0.002213057875633251,-0.010276373848319054,0.001783037781715402
30,28,3,0.0,0.0,0.0,-0.0019668586552143152,-0.009944703429937363,0.0016576449573040275
30,29,4,-0.009341969574433742,0.04490217891574538,-0.054244148490179125,-0.0017742332071065958,-0.009599360823631288,0.0015465724468231024
30,30,5,-0.0002240548678085255,0.0003733740339702501,-0.0005974289017787757,-0.0014953158795833754,-0.009208662435412407,0.0014456145465374104
30,31,6,-0.0013528374801773102,-0.0005531675981219225,-0.0007996698820553877,-0.0012580242007970699,-0.008823033422231674,0.001330804377794259
30,32,7,-0.01307085601028557,0.020524071157441814,-0.033594927167727384,-0.0010080128908157293,-0.008526321500539781,0.0012106315791606814
30,33,8,-0.0016084418732805854,-0.004428363028486922,0.002819921155206337,-0.0007269398309290298,-0.008221857249736788,0.0010885325074195817
30,34,9,-0.001119222187070475,0.009502718530769855,-0.01062194071784033,-0.0004829199984669741,-0.007974185049533842,0.0009693834185600658
30,35,10,0.0,0.0,0.0,-0.0002344452659599483,-0.00785202831029892,0.0008339524269103671
30,36,11,0.03636051020122573,0.042510352516008584,-0.006149842314782855,-2.0432961173350028e-05,-0.007806657254695894,0.0007061746716499617
30,37,12,-0.0005589946568067381,0.00020306687504831485,-0.0007620615318550529,0.00026041409000754356,-0.00789276510477066,0.0005606997013091752
40,0,0,-0.07224896623863142,-0.11286360600927203,0.040614639770640615,-0.003450757265090948,-0.00563182532787323,0.001359581574797597
40,1,1,0.29516315702787477,0.024094669847690042,0.2710684871801847,-0.003445833921432495,-0.005708100087940694,0.0014091572910546746
40,2,2,0.2596385273344945,0.003464645370219649,0.2561738819642748,-0.0033986479043960627,-0.005972832813858986,0.0014647664129734395
40,3,3,0.0003204128479051069,0.0,0.0003204128479051069,-0.003472128510475153,-0.006138936430215836,0.001618769243359519
40,4,4,-0.01439764751733081,-0.003542923570732666,-0.010854723946598144,-0.0033720165491104293,-0.006336537003517152,0.0016498500108719227
40,5,5,-0.00407134076318616,-0.00132163403715483,-0.00274970672603133,-0.0033180639147758484,-0.006366393342614174,0.0016924043744802608
40,6,6,0.00010839708067606965,-8.264285478340808e-05,0.00019103993545947773,-0.0032562091946601868,-0.0063677020370960236,0.0017344893515109927
40,7,7,0.018559460496251318,-0.01016919332872207,0.028728653824973388,-0.0031756669282913264,-0.0063639763742685315,0.0017694991081952938
40,8,8,-0.0012699549906427833,-0.0012275817440863812,-4.2373246556402094e-05,-0.0031444132328033447,-0.006404622271656991,0.0018720225244760469
40,9,9,-0.0009503484593012287,-0.0007412104156125999,-0.00020913804368862888,-0.0030679523944854847,-0.006390756368637085,0.0019147923588753168
40,10,10,0.0,0.0,0.0,-0.0029536813497543224,-0.006341873109340668,0.0019452182203530954
40,11,11,0.12172585952504722,-0.03147033048199438,0.1531961900070416,-0.002829930186271673,-0.006302595883607865,0.0019947972893715193
40,12,12,-0.0014193404691022378,-0.001070712779338685,-0.0003486276897635527,-0.002745017409324646,-0.0062229737639427195,0.0020441152900457227
40,13,13,-0.037841606807767714,-0.002852579371917699,-0.034989027435850015,-0.002588982880115498,-0.006092725694179535,0.002126755490899135
40,14,14,0.04385061780623141,0.0005807757476465614,0.04326984205858485,-0.0024408489465713445,-0.006004923582077026,0.0021351427584886395
40,15,15,-0.0053498564631685105,-0.009870772182788604,0.004520915719620093,-0.002296231687068939,-0.005839078873395921,0.002191996872425106
40,16,16,-0.0037418929751510416,0.009950669477630656,-0.013692562452781698,-0.0021022677421569658,-0.005726934224367142,0.0022238814085722147
40,17,17,-1.0436135606336876e-05,4.476242057836538e-05,-5.519855618470225e-05,-0.0018928408622741755,-0.005538485199213027,0.002264860868453955
40,18,18,-0.004562429305535853,0.010078145384062431,-0.014640574689598285,-0.0016706109046935869,-0.005348007380962371,0.002319708466529846
40,19,19,0.0,0.0,0.0,-0.0014208436012267955,-0.0051505699753761295,0.0023593781143426695
40,20,20,-0.0007224393007926018,0.00035537669268446547,-0.0010778159934770673,-0.0011791393160819896,-0.004911255091428757,0.0024110515415668443
40,21,21,0.0036267489618888715,-0.0001608554077160212,0.0037876043696048927,-0.0008046761155128257,-0.004804208874702454,0.0024172288924455554
40,22,22,0.027594639490228196,-0.003799091083312167,0.03139373057354036,-0.0004350155591964777,-0.004594116657972335,0.0024547453969717137
40,23,23,-0.000572612788954531,-0.0004929643902332182,-7.964839872131278e-05,-0.0001759156584739685,-0.004377265274524689,0.002491194829344734
40,24,24,-0.002994904198461071,-0.0009493635756778213,-0.0020455406227832497,0.00018262565135954145,-0.004151538014411926,0.0025276847183704487
40,25,0,0.04545732754344339,0.011267771566669804,0.03418955597677359,0.0006235450506210383,-0.003967607021331787,0.0025584898889064456
40,26,1,2.4930280062576633e-09,0.0,2.4930280062576633e-09,0.0010303445160388947,-0.003707525134086608,0.002599847987294235
40,27,2,0.000795244443423891,0.001220893277294517,-0.000425648833870626,0.0014168761670589614,-0.003498479723930359,0.0026293674856424643
40,28,3,0.0,0.0,0.0,0.0019382648169994354,-0.0034126326441764852,0.0026356822997331553
40,29,4,0.022561601866856795,-0.040228067525274205,0.062789669392131,0.002431501448154433,-0.0032667890191078186,0.0026575127989053593
40,30,5,6.8148327581101295e-06,-3.058570088311815e-05,3.740053364122828e-05,0.00285467952489854,-0.0031115621328353903,0.002672694325447089
40,31,6,-0.0003795258874712431,0.00015760179090848914,-0.0005371276783797323,0.003331524133682262,-0.0029840528964996324,0.002685020864009846
40,32,7,-0.018578918663274102,0.01436372749510001,-0.03294264615837411,0.003875000029802317,-0.0029372751712799065,0.0026937941461801507
40,33,8,-0.0018164176791578626,-0.0035706930470811964,0.0017542753679233337,0.004401204362511624,-0.0028436616063118,0.0027023781090974586
40,34,9,-0.00074605943900559,0.0006578227143599286,-0.0014038821533655186,0.004810458421707159,-0.002789127826690673,0.0026975590735673904
40,35,10,0.0,0.0,0.0,0.00529093444347381,-0.0028221368789672872,0.0026831044256687697
40,36,11,-0.006252063778785566,-0.035806289153351906,0.02955422537456634,0.0057919107377529255,-0.002909867465496062,0.0026581022143363775
40,37,12,-6.860771863728622e-05,3.855719631124812e-05,-0.00010716491494853434,0.006155567057430755,-0.0029404059052467353,0.0026164260506630344
