policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,39,1.8088555838009333,0.12122380573841776,1.6876317780625154,7.800000000000001,215.62664043115674,7.800000000000001,0.22954618941305846,0.12197932537498193,0.6326810725862705,8.95230138710928,4.7571936896242955,24.674561830864548,0.2163630484695532,1.2653621451725405,0.011054531974916402,0.09142633167360412,0.026497704908251762,0.16414430737495422,0.054158783016296536,0.020893912765388496,-0.024180281787919693,0.21083175660325928,0.0083575651061554,0.2985491830927248,0.060000000000000005,0.21083175660325928,0.0083575651061554,0.2985491830927248,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,41,1.800255618426876,0.12851494904986918,1.671740669377007,8.200000000000001,212.8773743470284,8.200000000000001,0.2451614833266758,0.0735971787971572,0.5941453205948144,10.051620816393708,3.017484330683445,24.359958144387388,0.2038708133386594,1.1882906411896288,0.009574836510487381,0.06626857129897665,0.023196551948785782,0.122841015458107,0.05625970498090837,0.019339163055098276,-0.0269749645348184,0.21125194099618166,0.007735665222039311,0.29838150212791087,0.06,0.21125194099618166,0.007735665222039311,0.29838150212791087,0.06,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.13918974572855972,1.6699714582155492,7.6,213.05530758972566,7.6,0.22533364174086365,0.06257255012750651,0.641587352101422,8.562678386152818,2.3777569048452474,24.380319379854036,0.21973308660730909,1.2831747042028443,0.0065745271662858125,0.06050895416540738,0.01619211956858635,0.12953342497348785,0.05850575491786003,0.020111987888077765,-0.026022212506320915,0.211701150983572,0.008044795155231106,0.2984386672496207,0.060000000000000005,0.211701150983572,0.008044795155231106,0.2984386672496207,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.14862786819692253,1.6594094328983529,7.6,211.44210690337079,7.6,0.22707081695750778,0.07484001977457531,0.636729415594345,8.628691044385295,2.843920751433862,24.19571779258511,0.2183433464339938,1.2734588311886905,0.008625501098178476,0.06775177797574199,0.02110775001347065,0.1465761959552765,0.059030256185092424,0.02115204357419555,-0.02488634486584679,0.21180605123701848,0.008460817429678219,0.29850681930804923,0.060000000000000005,0.21180605123701848,0.008460817429678219,0.29850681930804923,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12126100482462096,1.681812789232102,7.6,223.76210349363302,7.6,0.22338605440261483,0.16872999311265735,0.6738294253508074,8.488670067299363,6.411739738280979,25.60551816333068,0.2212911564779082,1.347658850701615,0.01028352695866407,0.10542071267075565,0.02490992471575737,0.2143256515264511,0.05540519168502406,0.021804002128192224,-0.023004012880846858,0.21108103833700484,0.00872160085127689,0.2986197592271492,0.060000000000000005,0.21108103833700484,0.00872160085127689,0.2986197592271492,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.12781694689947512,1.6988533260975414,8.4,228.38769605074526,8.4,0.24719444552119918,0.13405866726823767,0.6222579384643533,10.382166711890365,5.630464025265982,26.13483341550284,0.20224444358304067,1.2445158769287066,0.011445874667497339,0.09316504894530511,0.03377898409962654,0.1871270388364792,0.059668410125942456,0.021393510058433526,-0.0245904911841665,0.21193368202518853,0.008557404023373412,0.29852457052895,0.06,0.21193368202518853,0.008557404023373412,0.29852457052895,0.06,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,38,1.8074238039438935,0.10990041332640112,1.6975233906174922,7.6,212.6396536803178,7.6,0.22080207391159665,0.09322982068935493,0.6403356663577319,8.390478808640673,3.542733186195487,24.33275532159381,0.2233583408707227,1.280671332715464,0.006333039621869966,0.07955908607013056,0.014680720865726471,0.11152555048465729,0.056624434888362885,0.02153203683280337,-0.023984654291876052,0.2113248869776726,0.008612814733121347,0.29856092074248736,0.060000000000000005,0.2113248869776726,0.008612814733121347,0.29856092074248736,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.1206866639774143,1.6758477395885445,7.6,229.2578035658176,7.6,0.22436714809398936,0.14398306092564686,0.6903789856370329,8.525951627571596,5.471356315174581,26.23440145420725,0.22050628152480845,1.3807579712740663,0.007783738428306719,0.09483178686290122,0.015243940986692905,0.16102416813373566,0.05476433636718675,0.021139091930021288,-0.023989143009346566,0.21095286727343734,0.008455636772008515,0.2985606514194391,0.060000000000000005,0.21095286727343734,0.008455636772008515,0.2985606514194391,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.1413423849046134,1.6592050131660072,7.6,200.06813703309933,7.6,0.227104438624012,0.0664212304414973,0.602478237839125,8.629968667712456,2.524006756776897,22.894173037886752,0.2183164491007904,1.2049564756782496,0.00551846166470869,0.06213315217009294,0.018004098907113075,0.13846184313297272,0.056553066266994724,0.020652321182608017,-0.02442795321296312,0.211310613253399,0.008260928473043204,0.29853432280722225,0.060000000000000005,0.211310613253399,0.008260928473043204,0.29853432280722225,0.060000000000000005,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5168753638021095,0.2846817018396379,1.357999999999962,55.557223484054326,1.357999999999962,0.24225998867741852,0.4390573777311126,0.9082167896901867,1.6958199207419296,3.073401644117788,6.357517527831307,0.2061920090580652,1.9121575098369898,0.007980041177188429,0.17347195115719669,0.014136440120637417,0.2618359625339508,0.056781558586018424,0.035674350070101876,-0.01088420660900218,0.21135631171720368,0.01426974002804075,0.29934694760345987,0.06,0.21135631171720368,0.01426974002804075,0.29934694760345987,0.06,lm000_ls040_le060,0.15,0.37,0.48,18,0.0,0.4,0.6,rough_seed_9,hard
