update,beta,policy_step,bin_index,contact_time_s,contact_samples,metadata_json
10,balanced,0,0,0.008000000000000007,4,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.016585365853658583}"
10,balanced,0,1,0.006000000000000005,3,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.028292682926829345}"
10,balanced,0,2,0.008000000000000007,4,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.043902439024390366}"
10,balanced,0,3,0.008000000000000007,4,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.04097560975609765}"
10,balanced,0,4,0.006000000000000005,3,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.16585365853658582}"
10,balanced,0,5,0.0040000000000000036,2,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.01853658536585371}"
10,balanced,0,6,0.018000000000000016,9,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.015609756097561017}"
10,balanced,0,7,0.018000000000000016,9,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.015609756097561017}"
10,balanced,0,8,0.010000000000000009,5,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.014634146341463454}"
10,balanced,0,9,0.0040000000000000036,2,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.0107317073170732}"
10,balanced,0,10,0.008000000000000007,4,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.03804878048780498}"
10,balanced,0,11,0.006000000000000005,3,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.025365853658536653}"
10,balanced,0,12,0.006000000000000005,3,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.032195121951219596}"
10,balanced,0,13,0.006000000000000005,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.053658536585366}"
10,balanced,0,14,0.0020000000000000018,1,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.031219512195122034}"
10,balanced,0,15,0.018000000000000016,9,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.02634146341463422}"
10,balanced,0,16,0.026000000000000023,13,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.04585365853658549}"
10,balanced,0,17,0.014000000000000012,7,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.03414634146341467}"
10,balanced,0,18,0.008000000000000007,4,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.033170731707317165}"
10,balanced,0,19,0.0040000000000000036,2,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.031219512195122034}"
10,balanced,0,20,0.0020000000000000018,1,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0058536585365853815}"
10,balanced,0,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.004878048780487818}"
10,balanced,0,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.006829268292682945}"
10,balanced,0,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0039024390243902543}"
10,balanced,0,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0039024390243902543}"
10,balanced,0,25,0.0020000000000000018,1,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.008780487804878072}"
10,balanced,0,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0019512195121951272}"
10,balanced,0,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0058536585365853815}"
10,balanced,0,28,0.0020000000000000018,1,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0058536585365853815}"
10,balanced,0,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.006829268292682945}"
10,balanced,0,30,0.0020000000000000018,1,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.02243902439024391}"
10,balanced,0,31,0.0020000000000000018,1,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.04682926829268305}"
10,balanced,0,32,0.0040000000000000036,2,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.016585365853658583}"
10,balanced,0,33,0.0020000000000000018,1,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.01951219512195127}"
10,balanced,0,34,0.018000000000000016,9,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.09268292682926851}"
10,balanced,0,35,0.026000000000000023,13,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.023414634146341526}"
10,balanced,0,36,0.0040000000000000036,2,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.0019512195121951272}"
10,balanced,1,0,0.028000000000000025,14,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.025368248772504605}"
10,balanced,1,1,0.07000000000000006,35,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.05237315875613854}"
10,balanced,1,2,0.02400000000000002,12,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.04664484451718588}"
10,balanced,1,3,0.008000000000000007,4,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03764320785597455}"
10,balanced,1,4,0.02200000000000002,11,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.1481178396072043}"
10,balanced,1,5,0.016000000000000014,8,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.022094926350245944}"
10,balanced,1,6,0.018000000000000016,9,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.020458265139116614}"
10,balanced,1,7,0.02400000000000002,12,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.02291325695581061}"
10,balanced,1,8,0.04400000000000004,22,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.030278232405892593}"
10,balanced,1,9,0.03400000000000003,17,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.02291325695581061}"
10,balanced,1,10,0.010000000000000009,5,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.03600654664484524}"
10,balanced,1,11,0.01200000000000001,6,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.02618657937806927}"
10,balanced,1,12,0.026000000000000023,13,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.037643207855974574}"
10,balanced,1,13,0.0040000000000000036,2,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.04664484451718588}"
10,balanced,1,14,0.006000000000000005,3,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.028641571194763262}"
10,balanced,1,15,0.0020000000000000018,1,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.02291325695581061}"
10,balanced,1,16,0.0040000000000000036,2,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.04009819967266857}"
10,balanced,1,17,0.0020000000000000018,1,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.02945990180032788}"
10,balanced,1,18,0.0020000000000000018,1,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.028641571194763262}"
10,balanced,1,19,0.0020000000000000018,1,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.027004909983633932}"
10,balanced,1,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.004909983633387988}"
10,balanced,1,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.004091653027823323}"
10,balanced,1,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.005728314238952653}"
10,balanced,1,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0032733224222586585}"
10,balanced,1,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0032733224222586585}"
10,balanced,1,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.007364975450081981}"
10,balanced,1,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0016366612111293293}"
10,balanced,1,27,0.0020000000000000018,1,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.005728314238952653}"
10,balanced,1,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.004909983633387988}"
10,balanced,1,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.005728314238952653}"
10,balanced,1,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.018821603927987242}"
10,balanced,1,31,0.0020000000000000018,1,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.04009819967266857}"
10,balanced,1,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.0139116202945993}"
10,balanced,1,33,0.0020000000000000018,1,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.017184942716857957}"
10,balanced,1,34,0.008000000000000007,4,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.08101472995090178}"
10,balanced,1,35,0.016000000000000014,8,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.02618657937806927}"
10,balanced,1,36,0.006000000000000005,3,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.004091653027823323}"
10,balanced,2,0,0.06800000000000006,34,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.04629629629629778}"
10,balanced,2,1,0.038000000000000034,19,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.059116809116811005}"
10,balanced,2,2,0.016000000000000014,8,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.04629629629629778}"
10,balanced,2,3,0.01200000000000001,6,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.03703703703703821}"
10,balanced,2,4,0.016000000000000014,8,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.1346153846153889}"
10,balanced,2,5,0.010000000000000009,5,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.022792022792023522}"
10,balanced,2,6,0.010000000000000009,5,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.02136752136752205}"
10,balanced,2,7,0.008000000000000007,4,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.022792022792023522}"
10,balanced,2,8,0.020000000000000018,10,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.033475783475784546}"
10,balanced,2,9,0.014000000000000012,7,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.024928774928775724}"
10,balanced,2,10,0.008000000000000007,4,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.03418803418803528}"
10,balanced,2,11,0.008000000000000007,4,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.02564102564102646}"
10,balanced,2,12,0.008000000000000007,4,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.03561253561253675}"
10,balanced,2,13,0.014000000000000012,7,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.045584045584047043}"
10,balanced,2,14,0.010000000000000009,5,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.0284900284900294}"
10,balanced,2,15,0.008000000000000007,4,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.022792022792023522}"
10,balanced,2,16,0.01200000000000001,6,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.03917378917379043}"
10,balanced,2,17,0.010000000000000009,5,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.029202279202280097}"
10,balanced,2,18,0.006000000000000005,3,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.02706552706552793}"
10,balanced,2,19,0.05600000000000005,28,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.04344729344729484}"
10,balanced,2,20,0.0040000000000000036,2,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.0056980056980058804}"
10,balanced,2,21,0.0020000000000000018,1,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.00427350427350441}"
10,balanced,2,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.004985754985755145}"
10,balanced,2,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0028490028490029402}"
10,balanced,2,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.0028490028490029402}"
10,balanced,2,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.006410256410256615}"
10,balanced,2,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0014245014245014701}"
10,balanced,2,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.004985754985755145}"
10,balanced,2,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.00427350427350441}"
10,balanced,2,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.004985754985755145}"
10,balanced,2,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.016381766381766867}"
10,balanced,2,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.034900284900286016}"
10,balanced,2,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.012108262108262494}"
10,balanced,2,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.014957264957265435}"
10,balanced,2,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.07051282051282275}"
10,balanced,2,35,0.006000000000000005,3,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.024928774928775724}"
10,balanced,2,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.003561253561253675}"
10,balanced,3,0,0.15400000000000014,77,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.0885286783042431}"
10,balanced,3,1,0.08000000000000007,40,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.07668329177057677}"
10,balanced,3,2,0.04400000000000004,22,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.05423940149626162}"
10,balanced,3,3,0.008000000000000007,4,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.034912718204490226}"
10,balanced,3,4,0.016000000000000014,8,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.12281795511222458}"
10,balanced,3,5,0.018000000000000016,9,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.025561097256858924}"
10,balanced,3,6,0.020000000000000018,10,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.02493765586035017}"
10,balanced,3,7,0.01200000000000001,6,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.023690773067332662}"
10,balanced,3,8,0.0020000000000000018,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.029925187032420204}"
10,balanced,3,9,0.0020000000000000018,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.02244389027431515}"
10,balanced,3,10,0.0020000000000000018,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.03054862842892896}"
10,balanced,3,11,0.0040000000000000036,2,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.023690773067332662}"
10,balanced,3,12,0.0020000000000000018,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.03179551122194647}"
10,balanced,3,13,0.006000000000000005,3,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.04177057356608654}"
10,balanced,3,14,0.008000000000000007,4,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.027431421446385187}"
10,balanced,3,15,0.0040000000000000036,2,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.021197007481297644}"
10,balanced,3,16,0.018000000000000016,9,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.039900249376560275}"
10,balanced,3,17,0.0,0,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.02556109725685889}"
10,balanced,3,18,0.0,0,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.023690773067332662}"
10,balanced,3,19,0.0,0,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.038029925187034005}"
10,balanced,3,20,0.0,0,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.004987531172070034}"
10,balanced,3,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0037406483790525255}"
10,balanced,3,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.00436408977556128}"
10,balanced,3,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.002493765586035017}"
10,balanced,3,24,0.0,0,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.002493765586035017}"
10,balanced,3,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.005610972568578788}"
10,balanced,3,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0012468827930175086}"
10,balanced,3,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.00436408977556128}"
10,balanced,3,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.0037406483790525255}"
10,balanced,3,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.00436408977556128}"
10,balanced,3,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.014339152119701312}"
10,balanced,3,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.03054862842892896}"
10,balanced,3,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.010598503740648822}"
10,balanced,3,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.01309226932668384}"
10,balanced,3,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.06172069825436665}"
10,balanced,3,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.0218204488778064}"
10,balanced,3,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.003117206982543771}"
10,balanced,4,0,0.24799999999999933,124,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.14301075268817914}"
10,balanced,4,1,0.08400000000000007,42,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.0887096774193594}"
10,balanced,4,2,0.05400000000000005,27,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.06129032258064831}"
10,balanced,4,3,0.0040000000000000036,2,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.031182795698926322}"
10,balanced,4,4,0.008000000000000007,4,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.10806451612903781}"
10,balanced,4,5,0.006000000000000005,3,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.023655913978495837}"
10,balanced,4,6,0.0040000000000000036,2,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.02258064516129148}"
10,balanced,4,7,0.0040000000000000036,2,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.021505376344087127}"
10,balanced,4,8,0.0040000000000000036,2,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.026881720430108908}"
10,balanced,4,9,0.0040000000000000036,2,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.02043010752688277}"
10,balanced,4,10,0.0020000000000000018,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.026881720430108908}"
10,balanced,4,11,0.006000000000000005,3,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.022043010752689305}"
10,balanced,4,12,0.0020000000000000018,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.02795698924731326}"
10,balanced,4,13,0.010000000000000009,5,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.038709677419356825}"
10,balanced,4,14,0.01200000000000001,6,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.026881720430108908}"
10,balanced,4,15,0.01200000000000001,6,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.021505376344087127}"
10,balanced,4,16,0.018000000000000016,9,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.03924731182795901}"
10,balanced,4,17,0.014000000000000012,7,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.02580645161290452}"
10,balanced,4,18,0.0020000000000000018,1,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.020967741935484948}"
10,balanced,4,19,0.006000000000000005,3,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.034408602150539404}"
10,balanced,4,20,0.0020000000000000018,1,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.004838709677419603}"
10,balanced,4,21,0.0020000000000000018,1,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.003763440860215247}"
10,balanced,4,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.003763440860215247}"
10,balanced,4,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.0021505376344087127}"
10,balanced,4,24,0.0020000000000000018,1,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.002688172043010891}"
10,balanced,4,25,0.0020000000000000018,1,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.005376344086021782}"
10,balanced,4,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0010752688172043564}"
10,balanced,4,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.003763440860215247}"
10,balanced,4,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.003225806451613069}"
10,balanced,4,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.003763440860215247}"
10,balanced,4,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.012365591397850068}"
10,balanced,4,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.02634408602150673}"
10,balanced,4,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.009139784946237028}"
10,balanced,4,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.01129032258064574}"
10,balanced,4,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.05322580645161562}"
10,balanced,4,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.018817204301076234}"
10,balanced,4,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.002688172043010891}"
10,balanced,5,0,0.3659999999999597,183,"{""high_mps"":0.0005,""low_mps"":0.0,""time_fraction"":0.21638554216867714}"
10,balanced,5,1,0.0039999999999995595,2,"{""high_mps"":0.001,""low_mps"":0.0005,""time_fraction"":0.08048192771084789}"
10,balanced,5,2,0.0039999999999995595,2,"{""high_mps"":0.0015,""low_mps"":0.001,""time_fraction"":0.055903614457834434}"
10,balanced,5,3,0.0019999999999997797,1,"{""high_mps"":0.002,""low_mps"":0.0015,""time_fraction"":0.02843373493976061}"
10,balanced,5,4,0.005999999999999339,3,"{""high_mps"":0.003,""low_mps"":0.002,""time_fraction"":0.09831325301205368}"
10,balanced,5,5,0.0039999999999995595,2,"{""high_mps"":0.004,""low_mps"":0.003,""time_fraction"":0.02216867469879635}"
10,balanced,5,6,0.005999999999999339,3,"{""high_mps"":0.005,""low_mps"":0.004,""time_fraction"":0.021686746987952893}"
10,balanced,5,7,0.005999999999999339,3,"{""high_mps"":0.006,""low_mps"":0.005,""time_fraction"":0.020722891566266093}"
10,balanced,5,8,0.0019999999999997797,1,"{""high_mps"":0.008,""low_mps"":0.006,""time_fraction"":0.02457831325301341}"
10,balanced,5,9,0.0019999999999997797,1,"{""high_mps"":0.01,""low_mps"":0.008,""time_fraction"":0.018795180722892595}"
10,balanced,5,10,0.0019999999999997797,1,"{""high_mps"":0.0125,""low_mps"":0.01,""time_fraction"":0.02457831325301341}"
10,balanced,5,11,0.0019999999999997797,1,"{""high_mps"":0.015,""low_mps"":0.0125,""time_fraction"":0.020240963855422796}"
10,balanced,5,12,0.0019999999999997797,1,"{""high_mps"":0.02,""low_mps"":0.015,""time_fraction"":0.02554216867470021}"
10,balanced,5,13,0.0039999999999995595,2,"{""high_mps"":0.03,""low_mps"":0.02,""time_fraction"":0.03566265060241158}"
10,balanced,5,14,0.0019999999999997797,1,"{""high_mps"":0.04,""low_mps"":0.03,""time_fraction"":0.02457831325301341}"
10,balanced,5,15,0.0019999999999997797,1,"{""high_mps"":0.05,""low_mps"":0.04,""time_fraction"":0.019759036144579398}"
10,balanced,5,16,0.0039999999999995595,2,"{""high_mps"":0.075,""low_mps"":0.05,""time_fraction"":0.03614457831325498}"
10,balanced,5,17,0.0019999999999997797,1,"{""high_mps"":0.1,""low_mps"":0.075,""time_fraction"":0.02361445783132658}"
10,balanced,5,18,0.0019999999999997797,1,"{""high_mps"":0.125,""low_mps"":0.1,""time_fraction"":0.019277108433735996}"
10,balanced,5,19,0.0019999999999997797,1,"{""high_mps"":0.15,""low_mps"":0.125,""time_fraction"":0.03132530120482103}"
10,balanced,5,20,0.0019999999999997797,1,"{""high_mps"":0.155,""low_mps"":0.15,""time_fraction"":0.004819277108433958}"
10,balanced,5,21,0.0,0,"{""high_mps"":0.16,""low_mps"":0.155,""time_fraction"":0.0033734939759038087}"
10,balanced,5,22,0.0,0,"{""high_mps"":0.165,""low_mps"":0.16,""time_fraction"":0.0033734939759038087}"
10,balanced,5,23,0.0,0,"{""high_mps"":0.17,""low_mps"":0.165,""time_fraction"":0.001927710843373605}"
10,balanced,5,24,0.0019999999999997797,1,"{""high_mps"":0.175,""low_mps"":0.17,""time_fraction"":0.002891566265060354}"
10,balanced,5,25,0.0,0,"{""high_mps"":0.18,""low_mps"":0.175,""time_fraction"":0.004819277108434012}"
10,balanced,5,26,0.0,0,"{""high_mps"":0.185,""low_mps"":0.18,""time_fraction"":0.0009638554216868025}"
10,balanced,5,27,0.0,0,"{""high_mps"":0.19,""low_mps"":0.185,""time_fraction"":0.0033734939759038087}"
10,balanced,5,28,0.0,0,"{""high_mps"":0.195,""low_mps"":0.19,""time_fraction"":0.002891566265060407}"
10,balanced,5,29,0.0,0,"{""high_mps"":0.2,""low_mps"":0.195,""time_fraction"":0.0033734939759038087}"
10,balanced,5,30,0.0,0,"{""high_mps"":0.225,""low_mps"":0.2,""time_fraction"":0.011084337349398201}"
10,balanced,5,31,0.0,0,"{""high_mps"":0.25,""low_mps"":0.225,""time_fraction"":0.02361445783132666}"
10,balanced,5,32,0.0,0,"{""high_mps"":0.275,""low_mps"":0.25,""time_fraction"":0.008192771084337821}"
10,balanced,5,33,0.0,0,"{""high_mps"":0.3,""low_mps"":0.275,""time_fraction"":0.010120481927711426}"
10,balanced,5,34,0.0,0,"{""high_mps"":0.5,""low_mps"":0.3,""time_fraction"":0.04771084337349671}"
10,balanced,5,35,0.0,0,"{""high_mps"":1.0,""low_mps"":0.5,""time_fraction"":0.016867469879519044}"
10,balanced,5,36,0.0,0,"{""high_mps"":null,""low_mps"":1.0,""time_fraction"":0.002409638554217006}"
