policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group,raw_log_relpath
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.1447022763017678,1.6641533074991655,7.6,211.3293496172627,7.6,0.2262905744244794,0.12258527356017938,0.6363898622199532,8.599041828130217,4.658240395286817,24.18281476435822,0.21896754046041647,1.2727797244399064,0.010598387775185276,0.09166166036437473,0.028345385566353798,0.16416211426258087,0.05908568811259771,0.02020989210072194,-0.027428291345897474,0.21181713762251952,0.008083956840288778,0.29835430251924616,0.060000000000000005,0.21181713762251952,0.008083956840288778,0.29835430251924616,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_1,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0000.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14801399077785607,1.65224162764902,8.0,208.42504986656292,8.0,0.2418372456798407,0.07759584903705156,0.5962617570990115,9.673489827193627,3.1038339614820627,23.850470283960462,0.20653020345612746,1.192523514198023,0.009605572907572926,0.06706417300102116,0.022415675222873688,0.1227768212556839,0.061132070142775774,0.01864745072380174,-0.03012538147158921,0.21222641402855516,0.007458980289520698,0.2981924771117046,0.06,0.21222641402855516,0.007458980289520698,0.2981924771117046,0.06,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_21,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0001.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.13312304957208201,1.6760381543720269,7.6,213.81067884695318,7.6,0.22433582987302186,0.06223204944046277,0.643862050865141,8.52476153517483,2.3648178787375853,24.46675793287536,0.22053133610158246,1.2877241017302823,0.006418157792456,0.060369012509633856,0.015785014256834984,0.12956801056861877,0.06348354369401932,0.01899594544604617,-0.029838874543968,0.21269670873880386,0.007598378178418468,0.29820966752736194,0.060000000000000005,0.21269670873880386,0.007598378178418468,0.29820966752736194,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_16,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0002.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.1372467199985993,1.670790581096676,7.6,216.79852247580064,7.6,0.22519891758278354,0.09495744557887704,0.652859539376513,8.557558868145774,3.608382931997328,24.80866249630749,0.21984086593377322,1.305719078753026,0.00857844223406702,0.06917756387646026,0.020411305129528046,0.14891387522220612,0.06410101154132893,0.01967078147342698,-0.028849269753616107,0.2128202023082658,0.007868312589370794,0.298269043814783,0.060000000000000005,0.2128202023082658,0.007868312589370794,0.298269043814783,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_14,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0003.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12630300548168888,1.676770788575034,7.6,221.78653266939912,7.6,0.22421533082647463,0.16418997601465707,0.6678802599986359,8.520182571406036,6.239219088556968,25.379449879948165,0.22062773533882032,1.335760519997272,0.010515127684888322,0.10335755650554118,0.02454359084367752,0.21138019859790802,0.06035748300583739,0.020683013984173732,-0.02666779634493746,0.21207149660116748,0.008273205593669493,0.2983999322193038,0.060000000000000005,0.21207149660116748,0.008273205593669493,0.2983999322193038,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_27,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0004.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10854680707376987,1.7181234659232467,8.4,241.98167820284363,8.4,0.24432686518999305,0.15279461739788505,0.659295674978874,10.261728337979708,6.417373930711172,27.690418349112708,0.2045385078480056,1.3185913499577482,0.012285756826695427,0.09752160559091046,0.033871494233608246,0.20401714742183685,0.06481604535310041,0.020036520893752043,-0.028501076557274376,0.2129632090706201,0.008014608357500817,0.2982899354065635,0.06,0.2129632090706201,0.008014608357500817,0.2982899354065635,0.06,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_2,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0005.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.14907061492757454,1.658353189016319,7.4,207.55062067285095,7.4,0.21987277212562184,0.09523658821306756,0.6419029110120213,8.135292568648008,3.5237537638834997,23.75040770744479,0.22410178229950253,1.2838058220240431,0.006073162086883416,0.0804593316880805,0.014543192461133003,0.11091978847980499,0.06171900305796314,0.020785861006761726,-0.02739434122938562,0.21234380061159266,0.00831434440270469,0.2983563395262368,0.060000000000000005,0.21234380061159266,0.00831434440270469,0.2983563395262368,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_3,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0006.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.11644149600904964,1.680092907556909,7.6,229.06475739451923,7.6,0.22366892967813992,0.1416331298296433,0.6897976531028766,8.499419327769317,5.382058933526445,26.21231081790931,0.22106485625748803,1.3795953062057529,0.007978800199543758,0.09513806515146257,0.015855269506573677,0.16276751458644867,0.0596008197845597,0.020083033351080592,-0.027784687589461867,0.21192016395691193,0.008033213340432237,0.2983329187446322,0.060000000000000005,0.21192016395691193,0.008033213340432237,0.2983329187446322,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_19,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0007.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.13598283268471356,1.664564565385907,7.6,200.9728606356761,7.6,0.22622293332468638,0.0674678053288639,0.6052026910673856,8.596471466338082,2.5637766024968283,22.99770226056065,0.21902165334025087,1.2104053821347713,0.005852481744430414,0.062383880520070094,0.019079605117440224,0.1382593810558319,0.0614735540982924,0.019317880164108875,-0.028290481233087025,0.2122947108196585,0.007727152065643551,0.29830257112601477,0.060000000000000005,0.2122947108196585,0.007727152065643551,0.29830257112601477,0.060000000000000005,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_26,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0008.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5160754435498391,0.2854816220919083,1.3559999999999621,55.601181468794216,1.3559999999999621,0.24137447292008254,0.43924519022892394,0.9089353889519582,1.6896213104405777,3.0747163316024677,6.362547722663708,0.206900421663934,1.9190259119885487,0.007948351808458395,0.17350905116844406,0.014062924310564995,0.26187384128570557,0.061878468841314316,0.03507158160209656,-0.014361371685351645,0.21237569376826287,0.014028632640838623,0.2991383176988789,0.06,0.21237569376826287,0.014028632640838623,0.2991383176988789,0.06,lm020_ls040_le040,0.26,0.36999999999999994,0.37,12,0.2,0.4,0.4,rough_seed_9,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0009.jsonl
