context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.6641533074991655,211.32934961726272,0.01059838788112566,0.09166166032777678,0.028345385137349223,0.16416210814112042,0.06603773584906932,0.007642703606402522,0.0008359207069504713,4.566886936288958,0.3501217519962229,0.06603773584906932,0.3501217519962229,attitude,126.98911131862093
rough_seed_21,21,val,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.65224162764902,208.42504986656292,0.009605572897375254,0.06706417349462272,0.022415676118499945,0.1227768191341716,0.07374338624339881,0.011022927689595938,0.0014329805996476754,4.841906816851737,0.25616627318500024,0.07374338624339881,0.25616627318500024,attitude,126.1468337189468
rough_seed_16,16,val,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6760381543720269,213.81067884695318,0.006418157840661045,0.0603690122109984,0.015785014769997188,0.12956800634963916,0.07395655357580233,0.003417134488650886,0.00036612155235547675,4.534502976662572,0.23059264087092926,0.07395655357580233,0.23059264087092926,attitude,127.56909995707296
rough_seed_14,14,val,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.670790581096676,216.79852247580064,0.008578442301691094,0.06917756411533817,0.020411305683805905,0.1489138807155761,0.07020965382741517,0.005119453924915696,0.0008532423208192916,4.548744819360604,0.26423883072030213,0.07020965382741517,0.26423883072030213,attitude,129.75804683642525
rough_seed_27,27,test,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.676770788575034,221.78653266939912,0.010515127707916612,0.10335755647543708,0.02454359127764492,0.21138019621227122,0.08497359577534087,0.00972155544887396,0.002400384061450423,4.532521708860809,0.3947967844551732,0.08497359577534087,0.3947967844551732,attitude,132.27003606013403
rough_seed_2,2,test,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7181234659232467,241.98167820284363,0.01228575686050858,0.09752160646490647,0.03387149459722899,0.20401714678482352,0.08180827886711793,0.010021786492378178,0.0019607843137262027,4.8890549291730885,0.37250509745165766,0.08180827886711793,0.37250509745165766,attitude,140.8406805460939
rough_seed_3,3,test,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.658353189016319,207.55062067285095,0.0060731620284920785,0.08045933200624884,0.014543192337570185,0.11091978776897915,0.06578454624892081,0.004618649357134692,0.0009986268880291227,4.462258129940003,0.30733200975999475,0.06578454624892081,0.30733200975999475,attitude,125.1546546583139
rough_seed_19,19,test,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.680092907556909,229.06475739451923,0.007978800085016861,0.09513806594391436,0.015855268982229345,0.16276751548873225,0.08570744553508844,0.0056260474024430384,0.0,4.523559361399523,0.36340064330824023,0.08570744553508844,0.36340064330824023,attitude,136.3405299577221
rough_seed_26,26,test,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.664564565385907,200.9728606356761,0.005852481696213665,0.06238388047349553,0.019079605177477595,0.1382593827940939,0.0643721367320695,0.001879478444732082,0.00011746740279575432,4.565758612215827,0.23828887071865879,0.0643721367320695,0.23828887071865879,attitude,120.73599595644598
rough_seed_9,9,hard,rough_perlin,12,lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/12_lm020_ls040_le040/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3559999999999621,0.2854816220919083,55.601181468794216,,,,,,,,,,,,,
