terrain,seed,motion_rank,motion_delta_vs_balanced,motion_margin_vs_best_other,stability_rank,stability_delta_vs_balanced,stability_margin_vs_best_other,energy_rank,energy_delta_vs_balanced,energy_margin_vs_best_other,balanced_vx,balanced_yaw,balanced_height,motion_vx,motion_yaw,motion_height,stability_vx,stability_yaw,stability_height,energy_vx,energy_yaw,energy_height,min_pairwise_normalized_action_distance,max_pairwise_normalized_action_distance,motion_vs_balanced_action_distance,stability_vs_balanced_action_distance,energy_vs_balanced_action_distance
flat,27100,1,-0.0018671162350309412,-0.0010799408962957335,3,3.2549091424726936e-05,7.27027361475726e-05,1,-0.0044332987741659835,-0.0044332987741659835,0.21359411542745013,-0.0013976017625904398,0.2980554692074656,0.21522743521552337,-0.00203615181687239,0.297814196615823,0.21421750178070445,-0.003540676086528325,0.29760530666007023,0.21062263905217773,0.0020959632134212084,0.298852507959267,0.00719495890687618,0.030882608430477743,0.009241854823062534,0.00973194251220215,0.021759759328361796
flat,27101,1,-0.0018671162350309412,-0.0010799408962957335,3,3.2549091424726936e-05,7.27027361475726e-05,1,-0.0044332987741659835,-0.0044332987741659835,0.21359411542745013,-0.0013976017625904398,0.2980554692074656,0.21522743521552337,-0.00203615181687239,0.297814196615823,0.21421750178070445,-0.003540676086528325,0.29760530666007023,0.21062263905217773,0.0020959632134212084,0.298852507959267,0.00719495890687618,0.030882608430477743,0.009241854823062534,0.00973194251220215,0.021759759328361796
flat,27102,1,-0.0018671162350309412,-0.0010799408962957335,3,3.2549091424726936e-05,7.27027361475726e-05,1,-0.0044332987741659835,-0.0044332987741659835,0.21359411542745013,-0.0013976017625904398,0.2980554692074656,0.21522743521552337,-0.00203615181687239,0.297814196615823,0.21421750178070445,-0.003540676086528325,0.29760530666007023,0.21062263905217773,0.0020959632134212084,0.298852507959267,0.00719495890687618,0.030882608430477743,0.009241854823062534,0.00973194251220215,0.021759759328361796
low_friction,27200,1,-0.0019180900586966698,-0.0008473713220102375,2,-0.005446258544444027,0.0034737237669538734,1,-0.0036363185859912273,-0.0036363185859912273,0.21011938803682204,0.005410756423187099,0.29873830053685724,0.21185421284876374,0.0047309621270917555,0.2984598420898577,0.21111857477379473,0.0032235504599827294,0.2982222414541205,0.20758279840915633,0.008077433950697573,0.2994601780029748,0.006588822386388539,0.029888395700158575,0.009983352179302461,0.011350571722985155,0.018831769166332852
low_friction,27201,1,-0.0019180900586966698,-0.0008473713220102375,2,-0.005446258544444027,0.0034737237669538734,1,-0.0036363185859912273,-0.0036363185859912273,0.21011938803682204,0.005410756423187099,0.29873830053685724,0.21185421284876374,0.0047309621270917555,0.2984598420898577,0.21111857477379473,0.0032235504599827294,0.2982222414541205,0.20758279840915633,0.008077433950697573,0.2994601780029748,0.006588822386388539,0.029888395700158575,0.009983352179302461,0.011350571722985155,0.018831769166332852
low_friction,27202,1,-0.0019180900586966698,-0.0008473713220102375,2,-0.005446258544444027,0.0034737237669538734,1,-0.0036363185859912273,-0.0036363185859912273,0.21011938803682204,0.005410756423187099,0.29873830053685724,0.21185421284876374,0.0047309621270917555,0.2984598420898577,0.21111857477379473,0.0032235504599827294,0.2982222414541205,0.20758279840915633,0.008077433950697573,0.2994601780029748,0.006588822386388539,0.029888395700158575,0.009983352179302461,0.011350571722985155,0.018831769166332852
rough,13,1,-0.0024205826622521742,-0.0014857058761049147,2,-0.006687237176689204,0.0002689779220641786,1,-0.015509983970976027,-0.015509983970976027,0.21227520168633077,0.008937499083175853,0.2984527323807816,0.21415727368077717,0.008491973723662463,0.29815106853288975,0.21353602413390135,0.0069520892801921115,0.2978981623758335,0.20927442914169087,0.010912916495611793,0.29925617424346884,0.0064989338113668645,0.032625499997841305,0.010727233197495243,0.012239623204815309,0.020708809881665933
rough,7,1,-0.0020990960198975506,-0.0010442004944548056,3,-0.0008925753454102764,0.0052241748161665075,1,-0.020215426381454682,-0.020215426381454682,0.21304811229439158,0.008833381438039635,0.29836819845153706,0.21496031711760322,0.008370495711355225,0.2980622930236553,0.2143415172633372,0.006843747088906209,0.2978149798561476,0.20986710230891523,0.010846072282546606,0.2991935995007113,0.006413367695326331,0.03359417032541601,0.010897075403380387,0.01231170401251328,0.021622563441866305
rough,15,2,-0.0002942622601527223,0.00033072185231172724,3,-0.001968217676598938,0.009611561567157173,2,-0.0029670573901452446,0.0005526596277645179,0.21231930304217983,0.007983344374224544,0.29830593258343835,0.21413311255542009,0.00746890412190476,0.29801367720135963,0.21337328196780103,0.005926324603324001,0.297785390818844,0.20933203789356508,0.00997893950215688,0.2991042623719151,0.006616801211104691,0.03152954510693135,0.010374370814656789,0.011379161059416321,0.020616014712003878
