pca_dim,test_context,nearest_context,pca_distance,preference_name,transferred_beta_name,oracle_beta_name,exact,score_excess
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm020_ws040_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.199710258510842
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm020_ws020_we060,lm000_ls100_le000,lm000_ls080_le020,0,0.39623424118932676
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm020_ws000_we080,lm000_ls100_le000,lm000_ls080_le020,0,0.6490978143749279
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws100_we000,lm040_ls040_le020,lm000_ls040_le060,0,0.9817642356199189
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws080_we020,lm040_ls040_le020,lm000_ls040_le060,0,0.7021705437840081
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws060_we040,lm040_ls040_le020,lm000_ls040_le060,0,0.42257685194809724
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws040_we060,lm000_ls100_le000,lm000_ls080_le020,0,0.2802835913922429
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws020_we080,lm000_ls100_le000,lm000_ls080_le020,0,0.5673901961135479
2,rough_seed_15,rough_seed_18,0.0066174734377557245,wm000_ws000_we100,lm000_ls100_le000,lm000_ls080_le020,0,0.8544968008348529
2,rough_seed_15,rough_seed_18,0.0066174734377557245,balanced,lm000_ls100_le000,lm060_ls040_le000,0,0.16625383256553808
2,rough_seed_15,rough_seed_18,0.0066174734377557245,motion,lm000_ls100_le000,lm040_ls060_le000,0,0.0680127075617049
2,rough_seed_15,rough_seed_18,0.0066174734377557245,stability,lm040_ls040_le020,lm000_ls040_le060,0,0.5356431541960421
2,rough_seed_15,rough_seed_18,0.0066174734377557245,energy,lm000_ls100_le000,lm000_ls080_le020,0,0.5107998811007083
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.10619701109911484
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm080_ws020_we000,lm100_ls000_le000,lm100_ls000_le000,1,0.0
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm080_ws000_we020,lm060_ls040_le000,lm060_ls040_le000,1,0.0
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm060_ws040_we000,lm060_ls040_le000,lm100_ls000_le000,0,0.0012496466946972928
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm060_ws020_we020,lm060_ls040_le000,lm100_ls000_le000,0,0.0007869545660379451
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm060_ws000_we040,lm060_ls040_le000,lm060_ls040_le000,1,0.0
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm040_ws060_we000,lm040_ls060_le000,lm060_ls000_le040,0,0.7138502715534418
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm040_ws040_we020,lm040_ls060_le000,lm100_ls000_le000,0,0.39642341795650454
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm040_ws020_we040,lm060_ls040_le000,lm100_ls000_le000,0,0.001028062241099692
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm040_ws000_we060,lm080_ls020_le000,lm100_ls000_le000,0,0.2511986095877981
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm020_ws080_we000,lm080_ls020_le000,lm060_ls000_le040,0,0.6715054323187577
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm020_ws060_we020,lm080_ls020_le000,lm000_ls060_le040,0,0.4591089483824853
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm020_ws040_we040,lm080_ls020_le000,lm000_ls040_le060,0,0.20203819026923883
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm020_ws020_we060,lm080_ls020_le000,lm100_ls000_le000,0,0.1641926964808276
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm020_ws000_we080,lm080_ls000_le020,lm100_ls000_le000,0,0.547354711924831
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws100_we000,lm080_ls020_le000,lm000_ls040_le060,0,1.01
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws080_we020,lm080_ls020_le000,lm000_ls040_le060,0,0.713005369643609
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws060_we040,lm080_ls020_le000,lm000_ls040_le060,0,0.4160107392872179
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws040_we060,lm080_ls020_le000,lm100_ls000_le000,0,0.14435884429753043
2,rough_seed_0,rough_seed_29,0.004069939430277412,wm000_ws020_we080,lm040_ls040_le020,lm100_ls000_le000,0,0.4022338861377538
