context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.6613403680761283,212.4861270367764,0.01104516879448968,0.09192353141714187,0.02756982715292083,0.16402604989890657,0.06653878431843975,0.0079127202973283,0.0009591176117975522,4.57461947355254,0.3511220258760304,0.06653878431843975,0.3511220258760304,attitude,127.90041771081526
rough_seed_21,21,val,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.6503098770454139,208.21619389918976,0.00961457547673856,0.06711135305993432,0.022598786823309406,0.12293469959307468,0.073516483516496,0.010989010989012577,0.001428571428571838,4.847574453303628,0.25634648584977465,0.073516483516496,0.25634648584977465,attitude,126.16793778872838
rough_seed_16,16,val,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.675603351607206,213.73006413134186,0.006429335213178245,0.06031858252317293,0.015783223798483598,0.12955824208838052,0.07155963302753718,0.0025688073394500677,0.00036697247706431483,4.535679636060783,0.23040001365262516,0.07155963302753718,0.23040001365262516,attitude,127.554092038749
rough_seed_14,14,val,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.672998344182619,218.68823605562824,0.008701909913858911,0.0695044101742696,0.021480654313152284,0.14820322098593008,0.0710998062015646,0.0065406976744198375,0.0010901162790699819,4.542742093216566,0.2654872907021191,0.0710998062015646,0.2654872907021191,attitude,130.7163493712083
rough_seed_27,27,test,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6867089694499482,225.2682569883536,0.01046638791208131,0.10584630497913007,0.02453416519077316,0.21342669529908487,0.0889619082390346,0.011439698186688422,0.002312279420713713,4.505815844732498,0.4043031034905803,0.0889619082390346,0.4043031034905803,attitude,133.55490548071
rough_seed_2,2,test,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7203052356935304,241.91055400246069,0.012253539305446277,0.09741703694741251,0.03388644973934492,0.2038047704105843,0.08355063016081486,0.008909169926121766,0.0017383746197311603,4.882854406133102,0.37210567131711614,0.08355063016081486,0.37210567131711614,attitude,140.62071601202558
rough_seed_3,3,test,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.6587202001229233,208.40448566419425,0.006114644140200979,0.08043367044989366,0.01441263859512167,0.11091916799939416,0.06610637230307374,0.005143000501756977,0.0010035122930257515,4.461270803509601,0.30723398983500216,0.06610637230307374,0.30723398983500216,attitude,125.6417361100142
rough_seed_19,19,test,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,38,5,7.6,1.6819114056668099,229.68068597729342,0.008009565780240797,0.09502357518208789,0.015643769716129793,0.16274200256299265,0.08442573662058021,0.004930847865304653,0.00024052916416118824,4.5186684473353145,0.3629633208118473,0.08442573662058021,0.3629633208118473,attitude,136.55932482735875
rough_seed_26,26,test,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6644769667574304,200.73943301005306,0.005908803108387782,0.06213646989274617,0.020123553089248118,0.1382463704558905,0.06598205854581067,0.002006610009443382,0.00011803588290843423,4.5659989004267025,0.23734383191307085,0.06598205854581067,0.23734383191307085,attitude,120.60210926265552
rough_seed_9,9,hard,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3539999999999623,0.28526657068293937,55.44574665543255,,,,,,,,,,,,,
rough_seed_23,23,hard,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0010.jsonl,T6.12e_heldout,2,,0.22000000000000086,0.029205140235809113,9.244416160602583,,,,,,,,,,,,,
rough_seed_24,24,hard,rough_perlin,5,lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,settling_fail,0,0,0,status_not_success+nonpositive_progress,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/05_lm060_ls000_le040/attempt_001/env_logs/episode_0011.jsonl,T6.12e_heldout,0,,,,,,,,,,,,,,,,,
