terrain,mission,posterior_id_a,context_id_a,posterior_id_b,context_id_b,js_divergence_nats,posterior_overlap
rough_perlin,fast,109,rough_train:rough_perlin:0,133,rough_train:rough_perlin:20,0.026720958056112055,0.8306061797929493
rough_perlin,fast,109,rough_train:rough_perlin:0,136,rough_train:rough_perlin:22,0.03942256230816306,0.7855751266083536
rough_perlin,fast,109,rough_train:rough_perlin:0,139,rough_train:rough_perlin:25,0.062091793708911984,0.7558873566443903
rough_perlin,fast,109,rough_train:rough_perlin:0,142,rough_train:rough_perlin:28,0.1385354325867623,0.5646737462995938
rough_perlin,fast,109,rough_train:rough_perlin:0,145,rough_train:rough_perlin:29,0.1455552253013057,0.5645679204574102
rough_perlin,fast,109,rough_train:rough_perlin:0,148,rough_train:rough_perlin:4,0.12167370117595486,0.5936446473171949
rough_perlin,fast,109,rough_train:rough_perlin:0,151,rough_train:rough_perlin:5,0.015252947726146049,0.8993481871156666
rough_perlin,fast,109,rough_train:rough_perlin:0,154,rough_train:rough_perlin:6,0.16238542239677434,0.527679031507649
rough_perlin,fast,109,rough_train:rough_perlin:0,157,rough_train:rough_perlin:7,0.04740455010479899,0.7585211260528186
rough_perlin,fast,109,rough_train:rough_perlin:0,160,rough_train:rough_perlin:8,0.27020326937469297,0.3911529614672313
rough_perlin,fast,112,rough_train:rough_perlin:10,115,rough_train:rough_perlin:11,0.025252931455184542,0.8424165138241012
rough_perlin,fast,112,rough_train:rough_perlin:10,118,rough_train:rough_perlin:12,0.13077946378139088,0.6052633152986501
rough_perlin,fast,112,rough_train:rough_perlin:10,121,rough_train:rough_perlin:13,0.12495339633140001,0.6172593096666263
rough_perlin,fast,112,rough_train:rough_perlin:10,124,rough_train:rough_perlin:15,0.023359493482650973,0.8560176308406752
rough_perlin,fast,112,rough_train:rough_perlin:10,127,rough_train:rough_perlin:17,0.04629999125021164,0.7485211579001699
rough_perlin,fast,112,rough_train:rough_perlin:10,130,rough_train:rough_perlin:18,0.0014239671430765983,0.9612441078806259
rough_perlin,fast,112,rough_train:rough_perlin:10,133,rough_train:rough_perlin:20,0.05234013553304519,0.7650594674823429
rough_perlin,fast,112,rough_train:rough_perlin:10,136,rough_train:rough_perlin:22,0.06568941628740418,0.7414283111406695
rough_perlin,fast,112,rough_train:rough_perlin:10,139,rough_train:rough_perlin:25,0.07654579947234855,0.7330514856931213
rough_perlin,fast,112,rough_train:rough_perlin:10,142,rough_train:rough_perlin:28,0.07664632563878299,0.6715323071449503
rough_perlin,fast,112,rough_train:rough_perlin:10,145,rough_train:rough_perlin:29,0.07882322360298862,0.6847236431177562
rough_perlin,fast,112,rough_train:rough_perlin:10,148,rough_train:rough_perlin:4,0.06980213492875031,0.6940906773498837
rough_perlin,fast,112,rough_train:rough_perlin:10,151,rough_train:rough_perlin:5,0.05400038603507705,0.7818439505217076
rough_perlin,fast,112,rough_train:rough_perlin:10,154,rough_train:rough_perlin:6,0.09419919113243824,0.6471259627406808
rough_perlin,fast,112,rough_train:rough_perlin:10,157,rough_train:rough_perlin:7,0.08296254185136992,0.6961941915149683
rough_perlin,fast,112,rough_train:rough_perlin:10,160,rough_train:rough_perlin:8,0.21175637248299561,0.4825342887898996
rough_perlin,fast,115,rough_train:rough_perlin:11,118,rough_train:rough_perlin:12,0.17217299905070424,0.5344678982915272
rough_perlin,fast,115,rough_train:rough_perlin:11,121,rough_train:rough_perlin:13,0.12459013515974818,0.6343543480011862
rough_perlin,fast,115,rough_train:rough_perlin:11,124,rough_train:rough_perlin:15,0.01133755666001721,0.8810499124753366
rough_perlin,fast,115,rough_train:rough_perlin:11,127,rough_train:rough_perlin:17,0.08308299244224335,0.6692585936470048
rough_perlin,fast,115,rough_train:rough_perlin:11,130,rough_train:rough_perlin:18,0.034231866938427793,0.8111019546824647
rough_perlin,fast,115,rough_train:rough_perlin:11,133,rough_train:rough_perlin:20,0.03978408674870325,0.7736188679891262
rough_perlin,fast,115,rough_train:rough_perlin:11,136,rough_train:rough_perlin:22,0.03499150459463066,0.8029320652253665
rough_perlin,fast,115,rough_train:rough_perlin:11,139,rough_train:rough_perlin:25,0.025160187505706377,0.8530483121340321
rough_perlin,fast,115,rough_train:rough_perlin:11,142,rough_train:rough_perlin:28,0.07526281125437834,0.6857200454383258
rough_perlin,fast,115,rough_train:rough_perlin:11,145,rough_train:rough_perlin:29,0.12284701576409342,0.6219351217615811
rough_perlin,fast,115,rough_train:rough_perlin:11,148,rough_train:rough_perlin:4,0.1365981221479835,0.5807605071888541
rough_perlin,fast,115,rough_train:rough_perlin:11,151,rough_train:rough_perlin:5,0.0635352020671021,0.758651402915749
rough_perlin,fast,115,rough_train:rough_perlin:11,154,rough_train:rough_perlin:6,0.1102174663507823,0.612450826023014
rough_perlin,fast,115,rough_train:rough_perlin:11,157,rough_train:rough_perlin:7,0.08079225243904045,0.7026310946093932
rough_perlin,fast,115,rough_train:rough_perlin:11,160,rough_train:rough_perlin:8,0.247016078334768,0.4208307628983081
rough_perlin,fast,118,rough_train:rough_perlin:12,121,rough_train:rough_perlin:13,0.31517300719979724,0.3373194508707843
rough_perlin,fast,118,rough_train:rough_perlin:12,124,rough_train:rough_perlin:15,0.1565207349417499,0.5439860055961652
rough_perlin,fast,118,rough_train:rough_perlin:12,127,rough_train:rough_perlin:17,0.09259233599240893,0.6981684987750643
rough_perlin,fast,118,rough_train:rough_perlin:12,130,rough_train:rough_perlin:18,0.12460890203937275,0.616605918747355
rough_perlin,fast,118,rough_train:rough_perlin:12,133,rough_train:rough_perlin:20,0.2412402604623594,0.43288665615996297
rough_perlin,fast,118,rough_train:rough_perlin:12,136,rough_train:rough_perlin:22,0.251210922471006,0.42107637230718686
rough_perlin,fast,118,rough_train:rough_perlin:12,139,rough_train:rough_perlin:25,0.242914802894023,0.4340077485886094
rough_perlin,fast,118,rough_train:rough_perlin:12,142,rough_train:rough_perlin:28,0.0954931918631044,0.6761061877509411
rough_perlin,fast,118,rough_train:rough_perlin:12,145,rough_train:rough_perlin:29,0.0650699370960661,0.7560728244493568
rough_perlin,fast,118,rough_train:rough_perlin:12,148,rough_train:rough_perlin:4,0.10458389097207753,0.6683705703229714
rough_perlin,fast,118,rough_train:rough_perlin:12,151,rough_train:rough_perlin:5,0.2457403325764401,0.43027203051400764
rough_perlin,fast,118,rough_train:rough_perlin:12,154,rough_train:rough_perlin:6,0.08767452737722334,0.6905044821988241
rough_perlin,fast,118,rough_train:rough_perlin:12,157,rough_train:rough_perlin:7,0.27895540787801687,0.3822818065171477
rough_perlin,fast,118,rough_train:rough_perlin:12,160,rough_train:rough_perlin:8,0.048801761220805734,0.7986431991060368
rough_perlin,fast,121,rough_train:rough_perlin:13,124,rough_train:rough_perlin:15,0.09201211308106344,0.7111318505769804
rough_perlin,fast,121,rough_train:rough_perlin:13,127,rough_train:rough_perlin:17,0.2731626634741775,0.38781241043347336
rough_perlin,fast,121,rough_train:rough_perlin:13,130,rough_train:rough_perlin:18,0.1270833965079376,0.6147013162075767
rough_perlin,fast,121,rough_train:rough_perlin:13,133,rough_train:rough_perlin:20,0.0456341769961909,0.8032829422059722
rough_perlin,fast,121,rough_train:rough_perlin:13,136,rough_train:rough_perlin:22,0.05568557513726346,0.7861591374072512
rough_perlin,fast,121,rough_train:rough_perlin:13,139,rough_train:rough_perlin:25,0.1048757902593024,0.690774465456488
rough_perlin,fast,121,rough_train:rough_perlin:13,142,rough_train:rough_perlin:28,0.2954143240764509,0.36681415514198534
rough_perlin,fast,121,rough_train:rough_perlin:13,145,rough_train:rough_perlin:29,0.29867109766794586,0.35581019265686564
rough_perlin,fast,121,rough_train:rough_perlin:13,148,rough_train:rough_perlin:4,0.30102493191509044,0.34973738286811795
rough_perlin,fast,121,rough_train:rough_perlin:13,151,rough_train:rough_perlin:5,0.06200068965301478,0.7270455942931919
rough_perlin,fast,121,rough_train:rough_perlin:13,154,rough_train:rough_perlin:6,0.3379416292083838,0.31539958813977365
rough_perlin,fast,121,rough_train:rough_perlin:13,157,rough_train:rough_perlin:7,0.019242456211458592,0.8690877957403531
rough_perlin,fast,121,rough_train:rough_perlin:13,160,rough_train:rough_perlin:8,0.3881339161243127,0.2535704398573602
rough_perlin,fast,124,rough_train:rough_perlin:15,127,rough_train:rough_perlin:17,0.0965549930239957,0.6374620293062807
rough_perlin,fast,124,rough_train:rough_perlin:15,130,rough_train:rough_perlin:18,0.027723575330546594,0.8449743219322002
rough_perlin,fast,124,rough_train:rough_perlin:15,133,rough_train:rough_perlin:20,0.025361995663047757,0.8589917028437076
rough_perlin,fast,124,rough_train:rough_perlin:15,136,rough_train:rough_perlin:22,0.03047739268666732,0.8592621890834272
rough_perlin,fast,124,rough_train:rough_perlin:15,139,rough_train:rough_perlin:25,0.034426394032420204,0.8266792684353813
rough_perlin,fast,124,rough_train:rough_perlin:15,142,rough_train:rough_perlin:28,0.09373988306909872,0.6297920900408605
rough_perlin,fast,124,rough_train:rough_perlin:15,145,rough_train:rough_perlin:29,0.131842453877336,0.6013904896347192
rough_perlin,fast,124,rough_train:rough_perlin:15,148,rough_train:rough_perlin:4,0.14750769656764398,0.5693175492685407
rough_perlin,fast,124,rough_train:rough_perlin:15,151,rough_train:rough_perlin:5,0.05992870261692891,0.7826823752976713
rough_perlin,fast,124,rough_train:rough_perlin:15,154,rough_train:rough_perlin:6,0.1270550934132857,0.5704466195108523
rough_perlin,fast,124,rough_train:rough_perlin:15,157,rough_train:rough_perlin:7,0.055826291867503194,0.7830627139260915
rough_perlin,fast,124,rough_train:rough_perlin:15,160,rough_train:rough_perlin:8,0.22982000892991988,0.43515597543264795
rough_perlin,fast,127,rough_train:rough_perlin:17,130,rough_train:rough_perlin:18,0.044367801843687195,0.7536443011793739
rough_perlin,fast,127,rough_train:rough_perlin:17,133,rough_train:rough_perlin:20,0.17561379558138618,0.5164943924655271
rough_perlin,fast,127,rough_train:rough_perlin:17,136,rough_train:rough_perlin:22,0.18544611499626812,0.5034404057491776
rough_perlin,fast,127,rough_train:rough_perlin:17,139,rough_train:rough_perlin:25,0.17136522695442646,0.5296583507497953
rough_perlin,fast,127,rough_train:rough_perlin:17,142,rough_train:rough_perlin:28,0.027515860628571497,0.8067117877254506
rough_perlin,fast,127,rough_train:rough_perlin:17,145,rough_train:rough_perlin:29,0.03669934170767716,0.8286944998287473
rough_perlin,fast,127,rough_train:rough_perlin:17,148,rough_train:rough_perlin:4,0.021536414051219473,0.8401028625384082
rough_perlin,fast,127,rough_train:rough_perlin:17,151,rough_train:rough_perlin:5,0.15865997955457373,0.5534981300888295
rough_perlin,fast,127,rough_train:rough_perlin:17,154,rough_train:rough_perlin:6,0.019266165835304678,0.8333969098076497
rough_perlin,fast,127,rough_train:rough_perlin:17,157,rough_train:rough_perlin:7,0.2246760152824536,0.45032967495428144
rough_perlin,fast,127,rough_train:rough_perlin:17,160,rough_train:rough_perlin:8,0.16304613402881993,0.5710177727833954
rough_perlin,fast,130,rough_train:rough_perlin:18,133,rough_train:rough_perlin:20,0.05759328601494945,0.7562593239026218
rough_perlin,fast,130,rough_train:rough_perlin:18,136,rough_train:rough_perlin:22,0.07457515900712962,0.7283725270949509
rough_perlin,fast,130,rough_train:rough_perlin:18,139,rough_train:rough_perlin:25,0.08883980324038665,0.7082323403065484
rough_perlin,fast,130,rough_train:rough_perlin:18,142,rough_train:rough_perlin:28,0.08082245693066845,0.6554952681510443
rough_perlin,fast,130,rough_train:rough_perlin:18,145,rough_train:rough_perlin:29,0.07846199655491803,0.6831919981220193
rough_perlin,fast,130,rough_train:rough_perlin:18,148,rough_train:rough_perlin:4,0.06369540690763736,0.7089141328429506
rough_perlin,fast,130,rough_train:rough_perlin:18,151,rough_train:rough_perlin:5,0.05693478008037528,0.774265931250685
rough_perlin,fast,130,rough_train:rough_perlin:18,154,rough_train:rough_perlin:6,0.09460315323250357,0.6402215311265721
rough_perlin,fast,130,rough_train:rough_perlin:18,157,rough_train:rough_perlin:7,0.08557327669704917,0.6933935912027838
rough_perlin,fast,130,rough_train:rough_perlin:18,160,rough_train:rough_perlin:8,0.20559217497430785,0.4910530237777678
rough_perlin,fast,133,rough_train:rough_perlin:20,136,rough_train:rough_perlin:22,0.009049254485359436,0.8877106961203828
rough_perlin,fast,133,rough_train:rough_perlin:20,139,rough_train:rough_perlin:25,0.034114743192936434,0.7904753818190213
rough_perlin,fast,133,rough_train:rough_perlin:20,142,rough_train:rough_perlin:28,0.18866729091041973,0.49297549417401615
rough_perlin,fast,133,rough_train:rough_perlin:20,145,rough_train:rough_perlin:29,0.21012518567564878,0.47657343383339185
rough_perlin,fast,133,rough_train:rough_perlin:20,148,rough_train:rough_perlin:4,0.21393488133421512,0.465596819242774
rough_perlin,fast,133,rough_train:rough_perlin:20,151,rough_train:rough_perlin:5,0.03127590264488212,0.8256397336147037
rough_perlin,fast,133,rough_train:rough_perlin:20,154,rough_train:rough_perlin:6,0.2303715885933948,0.4375956478224457
rough_perlin,fast,133,rough_train:rough_perlin:20,157,rough_train:rough_perlin:7,0.01209967763414441,0.916120766039781
rough_perlin,fast,133,rough_train:rough_perlin:20,160,rough_train:rough_perlin:8,0.3184001821499365,0.3323485398913822
rough_perlin,fast,136,rough_train:rough_perlin:22,139,rough_train:rough_perlin:25,0.015520683923852408,0.8769281896771396
rough_perlin,fast,136,rough_train:rough_perlin:22,142,rough_train:rough_perlin:28,0.1810378764368769,0.5114953394490732
rough_perlin,fast,136,rough_train:rough_perlin:22,145,rough_train:rough_perlin:29,0.212647750564443,0.4734516173607408
rough_perlin,fast,136,rough_train:rough_perlin:22,148,rough_train:rough_perlin:4,0.23052026922133848,0.4418601987103903
rough_perlin,fast,136,rough_train:rough_perlin:22,151,rough_train:rough_perlin:5,0.03972134284318548,0.7976263398132273
rough_perlin,fast,136,rough_train:rough_perlin:22,154,rough_train:rough_perlin:6,0.23088135234370885,0.43990382051332566
rough_perlin,fast,136,rough_train:rough_perlin:22,157,rough_train:rough_perlin:7,0.022956436795704922,0.8495200712267339
rough_perlin,fast,136,rough_train:rough_perlin:22,160,rough_train:rough_perlin:8,0.32832451145380825,0.32049956029867466
rough_perlin,fast,139,rough_train:rough_perlin:25,142,rough_train:rough_perlin:28,0.1430221116401757,0.5786234019379289
rough_perlin,fast,139,rough_train:rough_perlin:25,145,rough_train:rough_perlin:29,0.19797981770795148,0.502656225702648
rough_perlin,fast,139,rough_train:rough_perlin:25,148,rough_train:rough_perlin:4,0.2305979684343194,0.44646778035354046
rough_perlin,fast,139,rough_train:rough_perlin:25,151,rough_train:rough_perlin:5,0.07947598823985216,0.7580403826434133
rough_perlin,fast,139,rough_train:rough_perlin:25,154,rough_train:rough_perlin:6,0.1960598626875285,0.49002953978748237
rough_perlin,fast,139,rough_train:rough_perlin:25,157,rough_train:rough_perlin:7,0.06755480294315208,0.7346193551860272
rough_perlin,fast,139,rough_train:rough_perlin:25,160,rough_train:rough_perlin:8,0.3179184142576973,0.33080033126139724
rough_perlin,fast,142,rough_train:rough_perlin:28,145,rough_train:rough_perlin:29,0.049060281369412664,0.7761542882340108
rough_perlin,fast,142,rough_train:rough_perlin:28,148,rough_train:rough_perlin:4,0.08135651685498327,0.662490917439194
rough_perlin,fast,142,rough_train:rough_perlin:28,151,rough_train:rough_perlin:5,0.20658438156942854,0.4773011955193772
rough_perlin,fast,142,rough_train:rough_perlin:28,154,rough_train:rough_perlin:6,0.007957207180422709,0.8951381865129895
rough_perlin,fast,142,rough_train:rough_perlin:28,157,rough_train:rough_perlin:7,0.24864473223461137,0.42086626940801486
rough_perlin,fast,142,rough_train:rough_perlin:28,160,rough_train:rough_perlin:8,0.16104838385587547,0.582341643344501
rough_perlin,fast,145,rough_train:rough_perlin:29,148,rough_train:rough_perlin:4,0.03471941630381464,0.791500072852271
rough_perlin,fast,145,rough_train:rough_perlin:29,151,rough_train:rough_perlin:5,0.20620746573259213,0.478311305953813
rough_perlin,fast,145,rough_train:rough_perlin:29,154,rough_train:rough_perlin:6,0.048129281250470904,0.7943512168809577
rough_perlin,fast,145,rough_train:rough_perlin:29,157,rough_train:rough_perlin:7,0.25630477075953884,0.4094812765186534
rough_perlin,fast,145,rough_train:rough_perlin:29,160,rough_train:rough_perlin:8,0.15153278187983488,0.5969271385215599
rough_perlin,fast,148,rough_train:rough_perlin:4,151,rough_train:rough_perlin:5,0.1748615325919059,0.5236773310325054
rough_perlin,fast,148,rough_train:rough_perlin:4,154,rough_train:rough_perlin:6,0.06380430914630056,0.7052741550466033
rough_perlin,fast,148,rough_train:rough_perlin:4,157,rough_train:rough_perlin:7,0.2538460765376336,0.40909247980091
rough_perlin,fast,148,rough_train:rough_perlin:4,160,rough_train:rough_perlin:8,0.1824789081760558,0.549004974925432
rough_perlin,fast,151,rough_train:rough_perlin:5,154,rough_train:rough_perlin:6,0.2338176155260506,0.4395303771897864
rough_perlin,fast,151,rough_train:rough_perlin:5,157,rough_train:rough_perlin:7,0.02880917613437519,0.812905728559733
rough_perlin,fast,151,rough_train:rough_perlin:5,160,rough_train:rough_perlin:8,0.3222223909933246,0.326627087649232
rough_perlin,fast,154,rough_train:rough_perlin:6,157,rough_train:rough_perlin:7,0.2902700076665423,0.3691880186750668
rough_perlin,fast,154,rough_train:rough_perlin:6,160,rough_train:rough_perlin:8,0.14805947714948908,0.5975864813417985
rough_perlin,fast,157,rough_train:rough_perlin:7,160,rough_train:rough_perlin:8,0.3552675991859158,0.28967442325012505
rough_perlin,stable,110,rough_train:rough_perlin:0,113,rough_train:rough_perlin:10,0.5072310306018254,0.14449780122164102
rough_perlin,stable,110,rough_train:rough_perlin:0,116,rough_train:rough_perlin:11,0.0028387606816869656,0.943156595209883
rough_perlin,stable,110,rough_train:rough_perlin:0,119,rough_train:rough_perlin:12,0.304937703083223,0.39682411004817886
rough_perlin,stable,110,rough_train:rough_perlin:0,122,rough_train:rough_perlin:13,0.6169159851354447,0.05211079384924167
rough_perlin,stable,110,rough_train:rough_perlin:0,125,rough_train:rough_perlin:15,0.19033427387548602,0.4909736471636348
rough_perlin,stable,110,rough_train:rough_perlin:0,128,rough_train:rough_perlin:17,0.13066115684540947,0.5896772388376588
rough_perlin,stable,110,rough_train:rough_perlin:0,131,rough_train:rough_perlin:18,0.5684259874789681,0.10311609773045706
rough_perlin,stable,110,rough_train:rough_perlin:0,134,rough_train:rough_perlin:20,0.11464930629977088,0.6074753698000632
rough_perlin,stable,110,rough_train:rough_perlin:0,137,rough_train:rough_perlin:22,0.25512043945303353,0.4021915401147067
rough_perlin,stable,110,rough_train:rough_perlin:0,140,rough_train:rough_perlin:25,0.03116161447172094,0.7986061286780524
rough_perlin,stable,110,rough_train:rough_perlin:0,143,rough_train:rough_perlin:28,0.5682473571335165,0.09949377968149262
rough_perlin,stable,110,rough_train:rough_perlin:0,146,rough_train:rough_perlin:29,0.5810839376036567,0.10041549919556325
rough_perlin,stable,110,rough_train:rough_perlin:0,149,rough_train:rough_perlin:4,0.5748738686504453,0.10153922487448472
rough_perlin,stable,110,rough_train:rough_perlin:0,152,rough_train:rough_perlin:5,0.012337489613680773,0.8866368423905809
rough_perlin,stable,110,rough_train:rough_perlin:0,155,rough_train:rough_perlin:6,0.425375222879237,0.21671326529634405
rough_perlin,stable,110,rough_train:rough_perlin:0,158,rough_train:rough_perlin:7,0.6062822579993052,0.0612447047894496
rough_perlin,stable,110,rough_train:rough_perlin:0,161,rough_train:rough_perlin:8,0.1814366415780424,0.4920599133584529
rough_perlin,stable,113,rough_train:rough_perlin:10,116,rough_train:rough_perlin:11,0.4676166470484123,0.18078420318284721
rough_perlin,stable,113,rough_train:rough_perlin:10,119,rough_train:rough_perlin:12,0.28329214975031775,0.37023926605818935
rough_perlin,stable,113,rough_train:rough_perlin:10,122,rough_train:rough_perlin:13,0.1685385084254455,0.6076299786123809
rough_perlin,stable,113,rough_train:rough_perlin:10,125,rough_train:rough_perlin:15,0.1933084810741335,0.5067744247427366
rough_perlin,stable,113,rough_train:rough_perlin:10,128,rough_train:rough_perlin:17,0.45148900681462484,0.20205682852377804
rough_perlin,stable,113,rough_train:rough_perlin:10,131,rough_train:rough_perlin:18,0.399832577821464,0.2422711666148815
rough_perlin,stable,113,rough_train:rough_perlin:10,134,rough_train:rough_perlin:20,0.4885992428022951,0.15860738403781915
rough_perlin,stable,113,rough_train:rough_perlin:10,137,rough_train:rough_perlin:22,0.2526805389736469,0.4286183871765696
rough_perlin,stable,113,rough_train:rough_perlin:10,140,rough_train:rough_perlin:25,0.391862220153937,0.25633217061875246
rough_perlin,stable,113,rough_train:rough_perlin:10,143,rough_train:rough_perlin:28,0.11084324619611825,0.6476749956492828
rough_perlin,stable,113,rough_train:rough_perlin:10,146,rough_train:rough_perlin:29,0.25091751008806273,0.41646239446383815
rough_perlin,stable,113,rough_train:rough_perlin:10,149,rough_train:rough_perlin:4,0.27077893241436174,0.38870984706680367
rough_perlin,stable,113,rough_train:rough_perlin:10,152,rough_train:rough_perlin:5,0.4923929483190722,0.16606690411142735
rough_perlin,stable,113,rough_train:rough_perlin:10,155,rough_train:rough_perlin:6,0.07011146844064092,0.7187005918446381
rough_perlin,stable,113,rough_train:rough_perlin:10,158,rough_train:rough_perlin:7,0.10613866833458933,0.6545614929108025
rough_perlin,stable,113,rough_train:rough_perlin:10,161,rough_train:rough_perlin:8,0.19476998722303063,0.5143018129545397
rough_perlin,stable,116,rough_train:rough_perlin:11,119,rough_train:rough_perlin:12,0.28180353432729827,0.43191093165781763
rough_perlin,stable,116,rough_train:rough_perlin:11,122,rough_train:rough_perlin:13,0.5927900328287938,0.07181486876923279
rough_perlin,stable,116,rough_train:rough_perlin:11,125,rough_train:rough_perlin:15,0.15540668548371905,0.543635984770283
rough_perlin,stable,116,rough_train:rough_perlin:11,128,rough_train:rough_perlin:17,0.1154075511337404,0.6245186656664072
rough_perlin,stable,116,rough_train:rough_perlin:11,131,rough_train:rough_perlin:18,0.5562937837497692,0.11455879916595588
rough_perlin,stable,116,rough_train:rough_perlin:11,134,rough_train:rough_perlin:20,0.11534450429327771,0.6103758383835112
rough_perlin,stable,116,rough_train:rough_perlin:11,137,rough_train:rough_perlin:22,0.21941713162075246,0.451747274669067
rough_perlin,stable,116,rough_train:rough_perlin:11,140,rough_train:rough_perlin:25,0.019058040006800763,0.8444810711773199
rough_perlin,stable,116,rough_train:rough_perlin:11,143,rough_train:rough_perlin:28,0.5388972770993884,0.12695577118273355
rough_perlin,stable,116,rough_train:rough_perlin:11,146,rough_train:rough_perlin:29,0.5571986537676603,0.12714201617787096
rough_perlin,stable,116,rough_train:rough_perlin:11,149,rough_train:rough_perlin:4,0.5540847824579527,0.1228977876511254
rough_perlin,stable,116,rough_train:rough_perlin:11,152,rough_train:rough_perlin:5,0.012287819488084693,0.901707530282406
rough_perlin,stable,116,rough_train:rough_perlin:11,155,rough_train:rough_perlin:6,0.38417092263284375,0.2588412751393985
rough_perlin,stable,116,rough_train:rough_perlin:11,158,rough_train:rough_perlin:7,0.5797057509973591,0.08250560820700538
rough_perlin,stable,116,rough_train:rough_perlin:11,161,rough_train:rough_perlin:8,0.14806833975341227,0.542568895956556
rough_perlin,stable,119,rough_train:rough_perlin:12,122,rough_train:rough_perlin:13,0.35204723105114455,0.29505119377923544
rough_perlin,stable,119,rough_train:rough_perlin:12,125,rough_train:rough_perlin:15,0.17988480996988043,0.5205007698122778
rough_perlin,stable,119,rough_train:rough_perlin:12,128,rough_train:rough_perlin:17,0.19804454505483235,0.5017183399859383
rough_perlin,stable,119,rough_train:rough_perlin:12,131,rough_train:rough_perlin:18,0.13405189953178387,0.593877672926127
rough_perlin,stable,119,rough_train:rough_perlin:12,134,rough_train:rough_perlin:20,0.19837488024742866,0.5206957116912845
rough_perlin,stable,119,rough_train:rough_perlin:12,137,rough_train:rough_perlin:22,0.16822827521591266,0.5632633797006555
rough_perlin,stable,119,rough_train:rough_perlin:12,140,rough_train:rough_perlin:25,0.20336251479528245,0.548560047416646
rough_perlin,stable,119,rough_train:rough_perlin:12,143,rough_train:rough_perlin:28,0.21658365428774118,0.47539391043345824
rough_perlin,stable,119,rough_train:rough_perlin:12,146,rough_train:rough_perlin:29,0.19112924810823484,0.5177964645847699
rough_perlin,stable,119,rough_train:rough_perlin:12,149,rough_train:rough_perlin:4,0.14886080069686952,0.5706758015259429
rough_perlin,stable,119,rough_train:rough_perlin:12,152,rough_train:rough_perlin:5,0.25002348469414104,0.471113600182414
rough_perlin,stable,119,rough_train:rough_perlin:12,155,rough_train:rough_perlin:6,0.190369099087594,0.5028396538930602
rough_perlin,stable,119,rough_train:rough_perlin:12,158,rough_train:rough_perlin:7,0.3725234162783341,0.2709323391708297
rough_perlin,stable,119,rough_train:rough_perlin:12,161,rough_train:rough_perlin:8,0.19684646217859486,0.4905424237837863
rough_perlin,stable,122,rough_train:rough_perlin:13,125,rough_train:rough_perlin:15,0.3829608170486714,0.29118468338669223
rough_perlin,stable,122,rough_train:rough_perlin:13,128,rough_train:rough_perlin:17,0.6063248687963414,0.06484652751473255
rough_perlin,stable,122,rough_train:rough_perlin:13,131,rough_train:rough_perlin:18,0.3735208806261381,0.28224292421824354
rough_perlin,stable,122,rough_train:rough_perlin:13,134,rough_train:rough_perlin:20,0.6152737335793863,0.047690966207295876
rough_perlin,stable,122,rough_train:rough_perlin:13,137,rough_train:rough_perlin:22,0.4840893306486996,0.1956137607391015
rough_perlin,stable,122,rough_train:rough_perlin:13,140,rough_train:rough_perlin:25,0.5508156283530004,0.10582050753149179
rough_perlin,stable,122,rough_train:rough_perlin:13,143,rough_train:rough_perlin:28,0.0623089725926432,0.7803809227748018
rough_perlin,stable,122,rough_train:rough_perlin:13,146,rough_train:rough_perlin:29,0.1730422489540776,0.5236431318021089
rough_perlin,stable,122,rough_train:rough_perlin:13,149,rough_train:rough_perlin:4,0.19801345444194288,0.5031441942387203
rough_perlin,stable,122,rough_train:rough_perlin:13,152,rough_train:rough_perlin:5,0.6264400667919263,0.04630851676843165
rough_perlin,stable,122,rough_train:rough_perlin:13,155,rough_train:rough_perlin:6,0.3227153990881432,0.39321180033276537
rough_perlin,stable,122,rough_train:rough_perlin:13,158,rough_train:rough_perlin:7,0.05495849841210443,0.7906938618496717
rough_perlin,stable,122,rough_train:rough_perlin:13,161,rough_train:rough_perlin:8,0.37981918047310226,0.30962481758503035
rough_perlin,stable,125,rough_train:rough_perlin:15,128,rough_train:rough_perlin:17,0.13379571848676214,0.6283301822708686
rough_perlin,stable,125,rough_train:rough_perlin:15,131,rough_train:rough_perlin:18,0.4693176181195493,0.18578110785451543
rough_perlin,stable,125,rough_train:rough_perlin:15,134,rough_train:rough_perlin:20,0.2571665442848953,0.39996644068504406
rough_perlin,stable,125,rough_train:rough_perlin:15,137,rough_train:rough_perlin:22,0.07274575083093232,0.7365175718095834
rough_perlin,stable,125,rough_train:rough_perlin:15,140,rough_train:rough_perlin:25,0.10794548755771016,0.6198775246653013
rough_perlin,stable,125,rough_train:rough_perlin:15,143,rough_train:rough_perlin:28,0.31431019763305823,0.3769629079585526
rough_perlin,stable,125,rough_train:rough_perlin:15,146,rough_train:rough_perlin:29,0.38695100048798625,0.3076141451605975
rough_perlin,stable,125,rough_train:rough_perlin:15,149,rough_train:rough_perlin:4,0.40121638316061636,0.2715064169008028
rough_perlin,stable,125,rough_train:rough_perlin:15,152,rough_train:rough_perlin:5,0.1795864994992561,0.5173357510962485
rough_perlin,stable,125,rough_train:rough_perlin:15,155,rough_train:rough_perlin:6,0.14243880310795962,0.6101699249795165
rough_perlin,stable,125,rough_train:rough_perlin:15,158,rough_train:rough_perlin:7,0.3499495546931467,0.30475411129187363
rough_perlin,stable,125,rough_train:rough_perlin:15,161,rough_train:rough_perlin:8,0.007447405347118839,0.9019019299983647
