row_idx,t_wall,context,x,y,beta_motion,beta_stability,beta_energy,best_action_id,best_action_name,best_score,second_action_id,second_action_name,top2_margin
0,1784666624.897353,flat,0.002555320,0.004071809,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
1,1784666624.997040,flat,0.005615068,0.006820345,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
2,1784666625.097279,flat,0.008734473,0.010158116,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
3,1784666625.197221,flat,0.011434235,0.013518357,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
4,1784666625.297271,flat,0.013708310,0.016502029,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
5,1784666625.397057,flat,0.016678774,0.020515336,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
6,1784666625.497321,flat,0.019983936,0.023387100,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
7,1784666625.597226,flat,0.025515116,0.023728930,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
8,1784666625.697507,flat,0.031126132,0.023491664,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
9,1784666625.797256,flat,0.036156534,0.022760696,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
10,1784666625.897393,flat,0.040763219,0.022121406,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
11,1784666625.997088,flat,0.044982262,0.021732257,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
12,1784666626.097259,flat,0.049405848,0.021215784,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
13,1784666626.196968,flat,0.053850237,0.020556765,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
14,1784666626.297458,flat,0.058703123,0.019779010,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
15,1784666626.397099,flat,0.064424144,0.019624126,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
16,1784666626.497480,flat,0.069837027,0.019774362,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
17,1784666626.597697,flat,0.074669915,0.020181736,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
18,1784666626.697276,flat,0.079383694,0.020701075,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
19,1784666626.797113,flat,0.084049014,0.021369207,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
20,1784666626.896987,flat,0.088519143,0.021955061,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
21,1784666626.997131,flat,0.092976354,0.022598865,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
22,1784666627.097783,flat,0.096941683,0.023229813,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
23,1784666627.197241,flat,0.102394724,0.023830435,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
24,1784666627.297202,flat,0.107650866,0.023500705,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
25,1784666627.397452,flat,0.112537357,0.023189598,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
26,1784666627.497277,flat,0.117171952,0.022635190,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
27,1784666627.597107,flat,0.121679432,0.021941825,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
28,1784666627.697220,flat,0.126184873,0.021042523,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
29,1784666627.797517,flat,0.130481222,0.020120730,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
30,1784666627.897545,flat,0.134920238,0.019085056,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
31,1784666627.997271,flat,0.139783674,0.018000617,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
32,1784666628.097099,flat,0.144800307,0.017658457,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
33,1784666628.197114,flat,0.149612827,0.017616490,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
34,1784666628.297446,flat,0.153737673,0.017734784,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
35,1784666628.397507,flat,0.157725122,0.018085136,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
36,1784666628.497109,flat,0.161807431,0.018740690,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
37,1784666628.596980,flat,0.165771878,0.019517005,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
38,1784666628.697255,flat,0.169567397,0.020369593,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
39,1784666628.797494,flat,0.173534683,0.021350906,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
40,1784666628.897563,flat,0.178390860,0.021310055,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
41,1784666628.997500,flat,0.183152577,0.021015802,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
42,1784666629.097420,flat,0.187244240,0.020627582,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
43,1784666629.196961,flat,0.191369582,0.019847895,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
44,1784666629.297539,flat,0.195482273,0.018729305,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
45,1784666629.397462,flat,0.199502441,0.017477913,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
46,1784666629.497098,flat,0.203193164,0.016305639,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
47,1784666629.597386,flat,0.206980248,0.015027256,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
48,1784666629.697213,flat,0.211493924,0.014217324,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
49,1784666629.797166,flat,0.217263904,0.014689992,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
50,1784666629.896955,flat,0.221591798,0.014817199,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
51,1784666629.996947,flat,0.225851723,0.015202769,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
52,1784666630.097536,flat,0.229949882,0.016028179,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
53,1784666630.197581,flat,0.234020775,0.016944175,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
54,1784666630.297238,flat,0.238092048,0.017998429,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
55,1784666630.397203,flat,0.241959191,0.019144392,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
56,1784666630.497257,flat,0.246314757,0.020416424,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
57,1784666630.597583,flat,0.252026349,0.020576064,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
58,1784666630.697168,flat,0.256948218,0.020508996,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
59,1784666630.797617,flat,0.261675409,0.020344517,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
60,1784666630.897543,flat,0.266110444,0.019841243,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
61,1784666630.996997,flat,0.270247615,0.019359822,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
62,1784666631.097498,flat,0.274754198,0.018779079,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
63,1784666631.197169,flat,0.278805056,0.018171513,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
64,1784666631.297245,flat,0.283365814,0.017365536,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
65,1784666631.397308,flat,0.288889235,0.017473009,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
66,1784666631.497701,flat,0.294030411,0.017761123,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
67,1784666631.597032,flat,0.298465100,0.018132650,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
68,1784666631.697088,flat,0.302751425,0.018860677,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
69,1784666631.797266,flat,0.307007291,0.019667775,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
70,1784666631.897410,flat,0.311117738,0.020574218,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
71,1784666631.997241,flat,0.315169063,0.021653431,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
72,1784666632.097263,flat,0.319137678,0.022852117,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
73,1784666632.197104,flat,0.323913070,0.023544873,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
74,1784666632.296994,flat,0.329063207,0.023509213,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
75,1784666632.397509,flat,0.333258982,0.023575598,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
76,1784666632.497059,flat,0.337402891,0.023361155,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
77,1784666632.597512,flat,0.341377957,0.022936466,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
78,1784666632.697434,flat,0.345535573,0.022300737,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
79,1784666632.797262,flat,0.349787979,0.021357773,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
80,1784666632.897462,flat,0.353870355,0.020443698,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
81,1784666632.997236,flat,0.358493902,0.019513326,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
82,1784666633.097196,flat,0.363544229,0.019289108,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
83,1784666633.197085,flat,0.368077610,0.019225767,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
84,1784666633.297037,flat,0.372191565,0.019315460,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
85,1784666633.397157,flat,0.375940285,0.019714200,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
86,1784666633.497037,flat,0.379986150,0.020269419,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
87,1784666633.597275,flat,0.383797602,0.020956978,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
88,1784666633.697549,flat,0.387395779,0.021685648,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
89,1784666633.796949,flat,0.391327536,0.022652014,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
90,1784666633.897149,flat,0.396796390,0.022406970,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
91,1784666633.997330,flat,0.401861762,0.021853803,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
92,1784666634.097054,flat,0.406345162,0.021191035,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
93,1784666634.196928,flat,0.410589829,0.020200246,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
94,1784666634.297555,flat,0.414894766,0.019124007,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
95,1784666634.397202,flat,0.419006497,0.017959293,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
96,1784666634.497300,flat,0.423148364,0.016632535,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
97,1784666634.597453,flat,0.427064278,0.015285792,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
98,1784666634.697462,flat,0.432015588,0.014250868,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
99,1784666634.797102,flat,0.436812298,0.013958251,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
100,1784666634.897317,flat,0.441098408,0.013845953,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
101,1784666634.996981,flat,0.445602925,0.014479858,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
102,1784666635.097388,flat,0.449828279,0.015131903,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
103,1784666635.197267,flat,0.453798892,0.015758504,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
104,1784666635.297053,flat,0.457567735,0.016473001,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
105,1784666635.397354,flat,0.461711329,0.017669423,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
106,1784666635.497228,flat,0.466346943,0.018398141,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
107,1784666635.597444,flat,0.472309167,0.017725141,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
108,1784666635.697517,flat,0.477925695,0.016643055,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
109,1784666635.797579,flat,0.482309547,0.015959024,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
110,1784666635.897290,flat,0.486880023,0.015242309,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
111,1784666635.997193,flat,0.491550453,0.014243821,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
112,1784666636.097376,flat,0.496107715,0.013042634,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
113,1784666636.197320,flat,0.500648928,0.011803170,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
114,1784666636.297324,flat,0.505719478,0.010455644,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
115,1784666636.397149,flat,0.511907965,0.010398175,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
116,1784666636.497697,flat,0.517450206,0.010514267,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
117,1784666636.597483,flat,0.522259996,0.010522995,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
118,1784666636.697454,flat,0.526995537,0.010622288,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
119,1784666636.797683,flat,0.531771956,0.010821662,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
120,1784666636.897665,flat,0.536416298,0.011170574,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
121,1784666636.997308,flat,0.540976101,0.011544988,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
122,1784666637.097658,flat,0.545981370,0.012009881,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
123,1784666637.197253,flat,0.551503689,0.011694434,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
124,1784666637.296962,flat,0.556883913,0.010704944,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
125,1784666637.397757,flat,0.561807325,0.009583199,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
126,1784666637.497247,flat,0.566467751,0.008297663,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
127,1784666637.597532,flat,0.571167200,0.006830914,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
128,1784666637.697221,flat,0.575708451,0.005295043,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
129,1784666637.797119,flat,0.580166476,0.003686559,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
130,1784666637.897114,flat,0.584699943,0.002010605,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
131,1784666637.997168,flat,0.590047711,0.001017878,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
132,1784666638.097262,flat,0.595772112,0.001225831,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
133,1784666638.197486,flat,0.601337272,0.001630898,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
134,1784666638.297043,flat,0.606380880,0.002355585,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
135,1784666638.398305,flat,0.610965456,0.003004225,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
136,1784666638.497260,flat,0.615472396,0.003631297,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
137,1784666638.597509,flat,0.619941191,0.004402327,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
138,1784666638.697242,flat,0.624464461,0.005411901,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
139,1784666638.797370,flat,0.629973608,0.005994132,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
140,1784666638.897016,flat,0.635581238,0.005344838,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
141,1784666638.998527,flat,0.641049114,0.004493465,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
142,1784666639.097251,flat,0.645960648,0.003521262,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
143,1784666639.197036,flat,0.650633534,0.002501955,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
144,1784666639.297301,flat,0.655209474,0.001304390,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
145,1784666639.397142,flat,0.659771485,0.000002220,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
146,1784666639.497063,flat,0.664382909,-0.001453958,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
147,1784666639.597420,flat,0.669411697,-0.002895970,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
148,1784666639.697099,flat,0.675351076,-0.003431710,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
149,1784666639.797639,flat,0.680812750,-0.003641245,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
150,1784666639.897717,flat,0.685430260,-0.003911080,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
151,1784666639.997077,flat,0.689833105,-0.004066020,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
152,1784666640.097123,flat,0.694614450,-0.003989081,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
153,1784666640.196939,flat,0.699204581,-0.003835435,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
154,1784666640.297114,flat,0.703720686,-0.003574891,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
155,1784666640.397413,flat,0.708343089,-0.003260206,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
156,1784666640.497439,flat,0.714110716,-0.003879245,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
157,1784666640.597224,flat,0.719238255,-0.004859677,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
158,1784666640.697244,flat,0.723798247,-0.005980027,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
159,1784666640.797418,flat,0.729231666,-0.007640612,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
160,1784666640.897339,flat,0.733847746,-0.009100661,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
161,1784666640.998358,flat,0.738519697,-0.010699699,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
162,1784666641.097404,flat,0.743158629,-0.012276239,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
163,1784666641.197572,flat,0.747823212,-0.014066984,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
164,1784666641.296959,flat,0.753709829,-0.015335480,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
165,1784666641.397020,flat,0.759521297,-0.015665658,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
166,1784666641.497157,flat,0.764241197,-0.016425489,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
167,1784666641.597412,flat,0.768738750,-0.016970818,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
168,1784666641.697071,flat,0.773122615,-0.017319579,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
169,1784666641.797447,flat,0.777583852,-0.017661554,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
170,1784666641.897392,flat,0.781723425,-0.017802952,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
171,1784666641.997430,flat,0.786124503,-0.017755227,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
172,1784666642.097096,flat,0.791442084,-0.017886832,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
173,1784666642.197006,flat,0.798006121,-0.019613894,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
174,1784666642.297341,flat,0.803858394,-0.021320721,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
175,1784666642.397588,flat,0.808397618,-0.022651363,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
176,1784666642.497276,flat,0.812424484,-0.023864951,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
177,1784666642.597161,flat,0.817230447,-0.025480432,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
178,1784666642.697273,flat,0.821688153,-0.027012929,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
179,1784666642.797176,flat,0.826046029,-0.028669694,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
180,1784666642.897121,flat,0.830221605,-0.030481434,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
181,1784666642.997104,flat,0.838546321,-0.030751344,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
182,1784666643.097576,flat,0.845530773,-0.029820399,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
183,1784666643.197148,flat,0.851818537,-0.028909609,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
184,1784666643.297154,flat,0.858262684,-0.027639610,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
185,1784666643.397551,flat,0.864468818,-0.026338044,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
186,1784666643.497225,flat,0.870746521,-0.024829476,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
187,1784666643.597079,flat,0.876602307,-0.023175199,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
188,1784666643.697358,flat,0.882601159,-0.021372511,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
189,1784666643.797767,flat,0.888159467,-0.020350053,0.45000000,0.25000000,0.30000000,1,fast_motion,0.80550000,0,nominal_cruise,0.04172093
