context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.6616020773972326,212.69189882123624,0.010823985145024582,0.08898662997252857,0.02757653839586803,0.16314973849501513,0.07293666026872737,0.007437619961614107,0.0008397312859887651,4.573898951730245,0.339903888701216,0.07293666026872737,0.339903888701216,attitude,128.0041122447326
rough_seed_21,21,val,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.659215114788121,209.16181388304489,0.009536375366983478,0.06706715786051749,0.02228188944942089,0.12331288565129306,0.07130203720107432,0.009078830823739168,0.0008857395925599461,4.821556848595601,0.25617767262301977,0.07130203720107432,0.25617767262301977,attitude,126.06069702405918
rough_seed_16,16,val,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6877942474573564,213.4426874580061,0.006277384246779104,0.06076824976423906,0.01652556234082363,0.12960751721400898,0.07572189862437981,0.0018589664146738594,0.0003717932829347829,4.502918534915803,0.2321176159925172,0.07572189862437981,0.2321176159925172,attitude,126.46250440748639
rough_seed_14,14,val,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.6812329481612023,219.7693545187471,0.008501486124648022,0.07020318233238874,0.020431215803629964,0.14968454056567881,0.0725301204819422,0.006385542168675853,0.0008433734939760277,4.520491945100332,0.26815640373555083,0.0725301204819422,0.26815640373555083,attitude,130.71915748445994
rough_seed_27,27,test,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.685208485688812,222.09860947587228,0.010465447463884956,0.10425334276503019,0.0257158414514771,0.21232559119832461,0.0860509402523377,0.009878600333255954,0.002737443465842128,4.509827753978805,0.3982184360377978,0.0860509402523377,0.3982184360377978,attitude,131.79295699136696
rough_seed_2,2,test,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7213772772545441,242.85774217881522,0.01227385215405262,0.09795259417159889,0.033729285434820316,0.20717256939881867,0.08160792951543315,0.011343612334805636,0.003524229074891318,4.879813455767995,0.3741513492260242,0.08160792951543315,0.3741513492260242,attitude,141.08339025257348
rough_seed_3,3,test,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.6644470163357907,207.83113904104556,0.006413286138887217,0.08087078430425236,0.014132813888607508,0.1128650093825887,0.06880790611489947,0.005311920938852025,0.0012353304508958198,4.445921034056576,0.3089036417697655,0.06880790611489947,0.3089036417697655,attitude,124.86497737763798
rough_seed_19,19,test,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,37,5,7.4,1.6471107302316512,225.7838021520688,0.008603866235291907,0.09686696047223245,0.014709736626209335,0.1658937949841306,0.08303472136415942,0.006054615099469891,0.0003706907203756992,4.492715555899061,0.3700045339546328,0.08303472136415942,0.3700045339546328,attitude,137.0787027295453
rough_seed_26,26,test,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6702935778978962,201.00789549610496,0.005793288835895534,0.06261162689032233,0.01731059643218184,0.13829744442784708,0.06596648572104201,0.001652112343639835,0.00011800802454569969,4.5500983183835135,0.23915879795088565,0.06596648572104201,0.23915879795088565,attitude,120.34285358929424
rough_seed_9,9,hard,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3499999999999628,0.28594259001379796,55.46658687558081,,,,,,,,,,,,,
rough_seed_23,23,hard,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0010.jsonl,T6.12e_heldout,2,,0.22000000000000086,0.029251548742280198,9.243721081710987,,,,,,,,,,,,,
rough_seed_24,24,hard,rough_perlin,7,lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,settling_fail,0,0,0,status_not_success+nonpositive_progress,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/07_lm040_ls040_le020/attempt_001/env_logs/episode_0011.jsonl,T6.12e_heldout,0,,,,,,,,,,,,,,,,,
