policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.14725350640370052,1.6616020773972326,7.6,212.69189882123624,7.6,0.226710184638613,0.11563291466049982,0.6404929955601874,8.614987016267294,4.394050757098993,24.33873383128712,0.21863185228910956,1.2809859911203751,0.010823985045676356,0.08898663027295332,0.027576537802815437,0.16314974427223206,0.06387404264195969,0.019185337745798996,-0.031217014343526802,0.21277480852839198,0.007674135098319599,0.29812697913938835,0.060000000000000005,0.21277480852839198,0.007674135098319599,0.29812697913938835,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14104050363875525,1.659215114788121,8.0,209.16181388304489,8.0,0.24074763831435614,0.07379263147223873,0.5983694893860669,9.629905532574245,2.9517052588895494,23.934779575442676,0.20740188934851514,1.1967389787721339,0.009536375465450418,0.06706715772177456,0.022281888872385025,0.12331288307905197,0.06568157747387886,0.01781112179160118,-0.03371621973346919,0.21313631549477577,0.007124448716640472,0.29797702681599186,0.06,0.21313631549477577,0.007124448716640472,0.29797702681599186,0.06,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.1213669564867525,1.6877942474573564,7.6,213.4426874580061,7.6,0.22240226193135582,0.06313335816467218,0.6427538943798525,8.45128595339152,2.399067610257543,24.424647986434397,0.2220781904549154,1.2855077887597053,0.0062773843191272155,0.06076825017585228,0.01652556285262108,0.12960751354694366,0.06837673946038673,0.01798247461096923,-0.033591526634010827,0.21367534789207734,0.007192989844387693,0.2979845084019594,0.060000000000000005,0.21367534789207734,0.007192989844387693,0.2979845084019594,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.12680435293407322,1.6812329481612023,7.6,219.7693545187471,7.6,0.22348142299980225,0.09387732735515902,0.6618057997890555,8.492294073992486,3.567338439496043,25.14862039198411,0.2212148616001582,1.3236115995781115,0.008501486105413568,0.0702031820282622,0.020431214943528175,0.14968453347682953,0.06915269576405224,0.01826499007630015,-0.03271311033811224,0.21383053915281047,0.007305996030520059,0.29803721337971334,0.060000000000000005,0.21383053915281047,0.007305996030520059,0.29803721337971334,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11786530836791093,1.685208485688812,7.6,222.09860947587228,7.6,0.2228275516959191,0.16915217364950844,0.6688200372526386,8.467446964444926,6.42778259868132,25.415161415600267,0.22173795864326476,1.337640074505277,0.010465447458069103,0.10425334265081551,0.025715840980410576,0.2123255878686905,0.06531657131486818,0.019428530741654532,-0.030649335736310797,0.21306331426297365,0.007771412296661813,0.2981610398558214,0.060000000000000005,0.21306331426297365,0.007771412296661813,0.2981610398558214,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.10529299574247236,1.7213772772545441,8.4,242.85774217881522,8.4,0.24384266707521668,0.15358957567031253,0.6616825713532296,10.2413920171591,6.450762178153126,27.790667996835644,0.2049258663398267,1.3233651427064592,0.012273852069645855,0.09795259557144934,0.03372928500175476,0.20717257261276245,0.06995452408279691,0.018617764255309123,-0.03237171071980681,0.2139909048165594,0.007447105702123651,0.2980576973568116,0.06,0.2139909048165594,0.007447105702123651,0.2980576973568116,0.06,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.14297678760810267,1.6644470163357907,7.4,207.83113904104556,7.4,0.21884340940273808,0.09715553500604286,0.6427704851804469,8.097206147901309,3.594754795223586,23.782507951676536,0.22492527247780952,1.285540970360894,0.006413286174048488,0.08087078411064218,0.014132813550531864,0.11286500841379166,0.06676149891840445,0.019614341936225223,-0.031262053957057966,0.2133522997836809,0.00784573677449009,0.29812427676257647,0.060000000000000005,0.2133522997836809,0.00784573677449009,0.29812427676257647,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,37,1.7965344035659587,0.14942367333430748,1.6471107302316512,7.4,225.7838021520688,7.4,0.2217718361095184,0.15291015944006506,0.6982936470675334,8.20555793605218,5.657675899282407,25.836864941498735,0.22258253111238524,1.3965872941350668,0.008603866194263158,0.09686695926043096,0.014709736220538616,0.1658937931060791,0.06454727335556133,0.01940233199668394,-0.031202540531553125,0.21290945467111227,0.007760932798673574,0.29812784756810673,0.060000000000000005,0.21290945467111227,0.007760932798673574,0.29812784756810673,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.13025382017272424,1.6702935778978962,7.6,201.00789549610496,7.6,0.22528066152995121,0.06728289041857569,0.6053081938290304,8.560665138138146,2.556749835905876,23.001711365503155,0.21977547077603893,1.210616387658061,0.005793288861436332,0.0626116266690057,0.017310597002506256,0.138297438621521,0.06636818733654525,0.01822457944753727,-0.032070820023746865,0.21327363746730907,0.007289831779014907,0.2980757507985752,0.060000000000000005,0.21327363746730907,0.007289831779014907,0.2980757507985752,0.060000000000000005,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5156144756279495,0.28594259001379796,1.3499999999999628,55.46658687558081,1.3499999999999628,0.24047558814678735,0.4397258382859349,0.9067351157616858,1.6833291170275115,3.0780808680015443,6.3471458103318,0.2076195294825701,1.9308341255740573,0.007988888689558004,0.17360395980138288,0.014034668914973736,0.261806458234787,0.06738990758146558,0.03441833119307246,-0.018064641393721104,0.21347798151629313,0.013767332477228984,0.2989161215163767,0.06,0.21347798151629313,0.013767332477228984,0.2989161215163767,0.06,lm040_ls040_le020,0.37,0.37,0.26,7,0.4,0.4,0.2,rough_seed_9,hard
