seed,beta,repeat,probe_sha256,matches_seed_reference,boundary_max_abs_diff,probe_progress_m,boundary_vx_mps,boundary_vy_mps,boundary_yaw_rate_rps,boundary_base_z_m,boundary_roll_rad,boundary_pitch_rad,boundary_safety_state,first_policy_requested_normalized
13,lm040_ls040_le020,1,d5e5b77ae5582f4ee40e6be2a7171fed98b8b573a233dadaeeadb046b145f2c3,1,0.0,0.20416568645496858,0.2598586082458496,0.04341932758688927,0.04530845209956169,0.5494943261146545,0.001798038138076663,0.14505279064178467,watch,"[0.06337349861860275, 0.03807488828897476, -0.012744801118969917, 0.0]"
13,lm040_ls040_le020,2,d5e5b77ae5582f4ee40e6be2a7171fed98b8b573a233dadaeeadb046b145f2c3,1,0.0,0.20416568645496858,0.2598586082458496,0.04341932758688927,0.04530845209956169,0.5494943261146545,0.001798038138076663,0.14505279064178467,watch,"[0.06337349861860275, 0.03807488828897476, -0.012744801118969917, 0.0]"
4,lm100_ls000_le000,0,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07042428106069565, 0.038595765829086304, -0.014883890748023987, 0.0]"
4,lm100_ls000_le000,1,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07042428106069565, 0.038595765829086304, -0.014883890748023987, 0.0]"
4,lm100_ls000_le000,2,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07042428106069565, 0.038595765829086304, -0.014883890748023987, 0.0]"
4,lm000_ls100_le000,0,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07026375830173492, 0.035856883972883224, -0.019350498914718628, 0.0]"
4,lm000_ls100_le000,1,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07026375830173492, 0.035856883972883224, -0.019350498914718628, 0.0]"
4,lm000_ls100_le000,2,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.07026375830173492, 0.035856883972883224, -0.019350498914718628, 0.0]"
4,lm000_ls000_le100,0,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.04738187789916992, 0.04028000682592392, -0.00010250508785247803, 0.0]"
4,lm000_ls000_le100,1,af79c129a0f6785bdd290e93db5b3bb39d659466a86c93c80a71fc7923649604,1,0.0,0.18615037500487985,0.2724093496799469,0.09915304183959961,-0.05599899962544441,0.7554093599319458,-0.01242313627153635,0.1752343624830246,watch,"[0.04738187789916992, 0.04028000682592392, -0.00010250508785247803, 0.0]"
