policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group,raw_log_relpath
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,39,1.8088555838009333,0.13116514130723228,1.677690442493701,7.800000000000001,215.4152696312218,7.800000000000001,0.23113935216447098,0.12176216160843165,0.6320608787913436,9.014434734414369,4.748724302728834,24.6503742728624,0.21508851826842318,1.2641217575826873,0.011040398494907408,0.09135341741787902,0.026713525876402855,0.16439446806907654,0.05052718099875328,0.02311527369937931,-0.018815223754455265,0.21010543619975067,0.009246109479751723,0.29887108657473266,0.060000000000000005,0.21010543619975067,0.009246109479751723,0.29887108657473266,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_1,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0000.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,41,1.800255618426876,0.1355476712480592,1.6647079471788169,8.200000000000001,212.29052883407445,8.200000000000001,0.2462335446373755,0.07287081570058221,0.5925074221732319,10.095575330132396,2.9877034437238703,24.292804309102507,0.20301316429009955,1.1850148443464639,0.009632921595965353,0.0663308876996706,0.023854205384850502,0.1231154352426529,0.05273368554871257,0.021312719281967277,-0.02161835484411113,0.21054673710974253,0.008525087712786912,0.2987028987093533,0.06,0.21054673710974253,0.008525087712786912,0.2987028987093533,0.06,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_21,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0001.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.1467326849609639,1.6624285189831451,7.6,210.60710197657846,7.6,0.22657425674619325,0.061445735653611694,0.634214910764435,8.609821756355343,2.3349379548372444,24.100166609048532,0.2187405946030454,1.2684298215288707,0.006401383270910841,0.060009443006588746,0.014881634153425694,0.12949828803539276,0.05450892820954323,0.022771255725130782,-0.020358389782670298,0.2109017856419087,0.009108502290052313,0.29877849661303985,0.060000000000000005,0.2109017856419087,0.009108502290052313,0.29877849661303985,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_16,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0002.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,39,1.8080373010952755,0.12143725208939972,1.6866000490058757,7.800000000000001,214.9003189090477,7.800000000000001,0.22971153060803273,0.06766111205596463,0.6305499357344806,8.958749693713276,2.6387833701826207,24.591447493644743,0.21623077551357378,1.2610998714689614,0.008307977082383565,0.06753483046691217,0.020982280373573303,0.14010867476463318,0.05483597832230421,0.023354478508759387,-0.01977257308168098,0.21096719566446082,0.009341791403503755,0.2988136456150991,0.060000000000000005,0.21096719566446082,0.009341791403503755,0.2988136456150991,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_14,val,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0003.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.1234187109063227,1.6796550831504002,7.6,226.11921276886272,7.6,0.22374094027131572,0.17403377329155928,0.6809275423403194,8.502155730309997,6.613283385079253,25.875246608932137,0.22100724778294742,1.3618550846806388,0.010441451029422033,0.10638844246172037,0.024567142128944397,0.21666765213012695,0.05150856705088364,0.024507375336007067,-0.017523104594530242,0.2103017134101767,0.009802950134402827,0.2989486137243281,0.060000000000000005,0.2103017134101767,0.009802950134402827,0.2989486137243281,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_27,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0004.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.12981682226700428,1.6968534507300124,8.4,226.55877022066784,8.4,0.2474920460223196,0.13478019611023087,0.6172749046306246,10.394665932937423,5.660768236629696,25.925545994486235,0.20200636318214432,1.2345498092612492,0.011437758334183111,0.0929946992332924,0.033620163798332214,0.18789373338222504,0.0553954883168141,0.024122427439405805,-0.018988473041515266,0.21107909766336283,0.009648970975762323,0.2988606916175091,0.06,0.21107909766336283,0.009648970975762323,0.2988606916175091,0.06,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_2,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0005.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,38,1.8074238039438935,0.11579481569496473,1.6916289882489288,7.6,211.97190849367695,7.6,0.22177154798537357,0.0924819813950157,0.6383248416989986,8.427318823444196,3.514315293010597,24.256343984561948,0.2225827616117011,1.276649683397998,0.006474643159777316,0.07946805718093083,0.01470666378736496,0.11355381458997726,0.052643770253972,0.02408869411967891,-0.018452894181552295,0.21052875405079444,0.009635477647871562,0.29889282634910685,0.060000000000000005,0.21052875405079444,0.009635477647871562,0.29889282634910685,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_3,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0006.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,38,1.7965344035659587,0.1259385637627317,1.670595839803227,7.6,228.54802315760986,7.6,0.22523094740078506,0.148331357396636,0.6882415775723046,8.558776001229832,5.636591581072168,26.153179947747574,0.219815242079372,1.3764831551446093,0.008136393637800757,0.09513034146110967,0.016001716256141663,0.16158314049243927,0.05103777221551067,0.023471796289270156,-0.018626213306561112,0.21020755444310218,0.00938871851570806,0.2988824272016063,0.060000000000000005,0.21020755444310218,0.00938871851570806,0.2988824272016063,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_19,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0007.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.14818806515423721,1.6523593329163835,7.6,198.7609541679928,7.6,0.22823037287559486,0.06562264699096379,0.5985418327684234,8.672754169272604,2.493660585656624,22.74458964520009,0.21741570169952412,1.197083665536847,0.005403560687296893,0.061786165656448414,0.017161205410957336,0.138429194688797,0.05265682925911326,0.023404253977595976,-0.018931263157068508,0.21053136585182267,0.00936170159103839,0.2988641242105759,0.060000000000000005,0.21053136585182267,0.00936170159103839,0.2988641242105759,0.060000000000000005,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_26,test,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0008.jsonl
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5172930448849025,0.284264020756845,1.3619999999999615,55.56361983722517,1.3619999999999615,0.2429561235759392,0.4387437085679989,0.9083213535070632,1.7006928650315745,3.071205959975992,6.358249474549442,0.20563510113924863,1.9018628925755454,0.007997909751354924,0.17340997839733735,0.014171529561281204,0.26185670495033264,0.05239158868789673,0.03722425177693367,-0.00617894869563835,0.21047831773757936,0.014889700710773468,0.29962926307826165,0.06,0.21047831773757936,0.014889700710773468,0.29962926307826165,0.06,lm020_ls000_le080,0.26,0.15,0.59,14,0.2,0.0,0.8,rough_seed_9,hard,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/14_lm020_ls000_le080/attempt_001/env_logs/episode_0009.jsonl
