suite,heldout,n_features,n_train,n_test,target_motion,target_stability,target_energy,pred_motion,pred_stability,pred_energy,loto_l1,rmse_motion,rmse_stability,rmse_energy,features
d7_beta_only_g2,clean,108,19,3,0.3654542632250619,0.2690914735498763,0.3654542632250619,0.6211619044032135,0.14000259641604604,0.23883549918074054,0.5114152823563032,0.2824200024158108,0.15266546089905061,0.1325762527107651,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,m015,108,19,3,0.42867728074172046,0.2704239397211267,0.3008987795371528,0.2274027848916107,0.30434233674860467,0.4682548783597847,0.44334651784355855,0.275094647722788,0.06659326197855356,0.24676262886653802,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,m030,108,19,3,0.33125239766228104,0.18093817386212863,0.48780942847559033,0.2776324339934166,0.33186589576753905,0.3905016702390444,0.36430480910676816,0.15384896296130712,0.1838097330403734,0.12386689893671209,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,m060,108,19,3,0.448911350942609,0.2333079648659234,0.3177806841914676,0.36296469975370566,0.3163226398417515,0.3207126604045429,0.21473204506075416,0.12449854448241404,0.10272336727315506,0.0379369277035305,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,p015,108,19,3,0.3671507258931243,0.28687414958352836,0.34597512452334733,0.28939600589389874,0.39157868421821096,0.31902530988789024,0.2982482594553792,0.16102045376363996,0.13000765377157725,0.07203028058726259,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,p030,108,19,3,0.4623303196928796,0.33645602789003193,0.20121365241708858,0.4354599394981164,0.17148960140132066,0.39305045910056297,0.40140899143659575,0.04650405577931053,0.18670688237249747,0.20372462137721578,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
d7_beta_only_g2,p045,108,21,1,0.5711371976473154,0.3830743727512737,0.045788429601410954,0.34013921860052526,0.39177087908172153,0.26808990231775315,0.4619959580935802,0.23099797904679015,0.008696506330447829,0.2223014727163422,actual_beta_energy_early_mean_g1;actual_beta_energy_late_mean_g1;actual_beta_energy_late_minus_early_g1;actual_beta_energy_max_g1;actual_beta_energy_mean_g1;actual_beta_energy_mid_mean_g1;actual_beta_energy_min_g1;actual_beta_energy_std_g1;actual_beta_motion_early_mean_g1;actual_beta_motion_late_mean_g1;actual_beta_motion_late_minus_early_g1;actual_beta_motion_max_g1;actual_beta_motion_mean_g1;actual_beta_motion_mid_mean_g1;actual_beta_motion_min_g1;actual_beta_motion_std_g1;actual_beta_stability_early_mean_g1;actual_beta_stability_late_mean_g1;actual_beta_stability_late_minus_early_g1;actual_beta_stability_max_g1;actual_beta_stability_mean_g1;actual_beta_stability_mid_mean_g1;actual_beta_stability_min_g1;actual_beta_stability_std_g1;err_beta_energy_max_g1;err_beta_energy_mean_g1;err_beta_energy_min_g1;err_beta_energy_std_g1;err_beta_motion_max_g1;err_beta_motion_mean_g1;err_beta_motion_min_g1;err_beta_motion_std_g1;err_beta_stability_max_g1;err_beta_stability_mean_g1;err_beta_stability_min_g1;err_beta_stability_std_g1;pred_beta_energy_early_mean_g1;pred_beta_energy_late_mean_g1;pred_beta_energy_late_minus_early_g1;pred_beta_energy_max_g1;pred_beta_energy_mean_g1;pred_beta_energy_mid_mean_g1;pred_beta_energy_min_g1;pred_beta_energy_std_g1;pred_beta_motion_early_mean_g1;pred_beta_motion_late_mean_g1;pred_beta_motion_late_minus_early_g1;pred_beta_motion_max_g1;pred_beta_motion_mean_g1;pred_beta_motion_mid_mean_g1;pred_beta_motion_min_g1;pred_beta_motion_std_g1;pred_beta_stability_early_mean_g1;pred_beta_stability_late_mean_g1;pred_beta_stability_late_minus_early_g1;pred_beta_stability_max_g1;pred_beta_stability_mean_g1;pred_beta_stability_mid_mean_g1;pred_beta_stability_min_g1;pred_beta_stability_std_g1;prior_beta_energy_early_mean_g1;prior_beta_energy_late_mean_g1;prior_beta_energy_late_minus_early_g1;prior_beta_energy_max_g1;prior_beta_energy_mean_g1;prior_beta_energy_mid_mean_g1;prior_beta_energy_min_g1;prior_beta_energy_std_g1;prior_beta_motion_early_mean_g1;prior_beta_motion_late_mean_g1;prior_beta_motion_late_minus_early_g1;prior_beta_motion_max_g1;prior_beta_motion_mean_g1;prior_beta_motion_mid_mean_g1;prior_beta_motion_min_g1;prior_beta_motion_std_g1;prior_beta_stability_early_mean_g1;prior_beta_stability_late_mean_g1;prior_beta_stability_late_minus_early_g1;prior_beta_stability_max_g1;prior_beta_stability_mean_g1;prior_beta_stability_mid_mean_g1;prior_beta_stability_min_g1;prior_beta_stability_std_g1;raw_beta_energy_early_mean_g1;raw_beta_energy_late_mean_g1;raw_beta_energy_late_minus_early_g1;raw_beta_energy_max_g1;raw_beta_energy_mean_g1;raw_beta_energy_mid_mean_g1;raw_beta_energy_min_g1;raw_beta_energy_std_g1;raw_beta_motion_early_mean_g1;raw_beta_motion_late_mean_g1;raw_beta_motion_late_minus_early_g1;raw_beta_motion_max_g1;raw_beta_motion_mean_g1;raw_beta_motion_mid_mean_g1;raw_beta_motion_min_g1;raw_beta_motion_std_g1;raw_beta_stability_early_mean_g1;raw_beta_stability_late_mean_g1;raw_beta_stability_late_minus_early_g1;raw_beta_stability_max_g1;raw_beta_stability_mean_g1;raw_beta_stability_mid_mean_g1;raw_beta_stability_min_g1;raw_beta_stability_std_g1
