tag,base_tag,n_timestep_rows,manifest,d7_csv,target_beta_motion_robust_true_metric,target_beta_stability_robust_true_metric,target_beta_energy_robust_true_metric,x_mean_g1,x_std_g1,x_min_g1,x_max_g1,y_mean_g1,y_std_g1,y_min_g1,y_max_g1,reset_y_mean_g1,reset_y_std_g1,reset_y_min_g1,reset_y_max_g1,y_mean_mean_g1,y_mean_std_g1,y_mean_min_g1,y_mean_max_g1,pred_beta_motion_mean_g1,pred_beta_motion_std_g1,pred_beta_motion_min_g1,pred_beta_motion_max_g1,pred_beta_stability_mean_g1,pred_beta_stability_std_g1,pred_beta_stability_min_g1,pred_beta_stability_max_g1,pred_beta_energy_mean_g1,pred_beta_energy_std_g1,pred_beta_energy_min_g1,pred_beta_energy_max_g1,raw_beta_motion_mean_g1,raw_beta_motion_std_g1,raw_beta_motion_min_g1,raw_beta_motion_max_g1,raw_beta_stability_mean_g1,raw_beta_stability_std_g1,raw_beta_stability_min_g1,raw_beta_stability_max_g1,raw_beta_energy_mean_g1,raw_beta_energy_std_g1,raw_beta_energy_min_g1,raw_beta_energy_max_g1,prior_beta_motion_mean_g1,prior_beta_motion_std_g1,prior_beta_motion_min_g1,prior_beta_motion_max_g1,prior_beta_stability_mean_g1,prior_beta_stability_std_g1,prior_beta_stability_min_g1,prior_beta_stability_max_g1,prior_beta_energy_mean_g1,prior_beta_energy_std_g1,prior_beta_energy_min_g1,prior_beta_energy_max_g1,actual_beta_motion_mean_g1,actual_beta_motion_std_g1,actual_beta_motion_min_g1,actual_beta_motion_max_g1,actual_beta_stability_mean_g1,actual_beta_stability_std_g1,actual_beta_stability_min_g1,actual_beta_stability_max_g1,actual_beta_energy_mean_g1,actual_beta_energy_std_g1,actual_beta_energy_min_g1,actual_beta_energy_max_g1,err_beta_motion_mean_g1,err_beta_motion_std_g1,err_beta_motion_min_g1,err_beta_motion_max_g1,err_beta_stability_mean_g1,err_beta_stability_std_g1,err_beta_stability_min_g1,err_beta_stability_max_g1,err_beta_energy_mean_g1,err_beta_energy_std_g1,err_beta_energy_min_g1,err_beta_energy_max_g1,motion_score_mean_g1,motion_score_std_g1,motion_score_min_g1,motion_score_max_g1,stability_score_mean_g1,stability_score_std_g1,stability_score_min_g1,stability_score_max_g1,energy_score_mean_g1,energy_score_std_g1,energy_score_min_g1,energy_score_max_g1,effort_proxy_mean_g1,effort_proxy_std_g1,effort_proxy_min_g1,effort_proxy_max_g1,ram_slip_proxy_mean_mean_g1,ram_slip_proxy_mean_std_g1,ram_slip_proxy_mean_min_g1,ram_slip_proxy_mean_max_g1,ram_roughness_proxy_mean_mean_g1,ram_roughness_proxy_mean_std_g1,ram_roughness_proxy_mean_min_g1,ram_roughness_proxy_mean_max_g1,ram_sigma_mean_mean_g1,ram_sigma_mean_std_g1,ram_sigma_mean_min_g1,ram_sigma_mean_max_g1,ref_vx_mean_mean_g1,ref_vx_mean_std_g1,ref_vx_mean_min_g1,ref_vx_mean_max_g1,ref_yaw_rate_mean_mean_g1,ref_yaw_rate_mean_std_g1,ref_yaw_rate_mean_min_g1,ref_yaw_rate_mean_max_g1,ref_clearance_mean_mean_g1,ref_clearance_mean_std_g1,ref_clearance_mean_min_g1,ref_clearance_mean_max_g1,rollout_true_metric_base_vx_mean_mean_g1,rollout_true_metric_base_vx_mean_std_g1,rollout_true_metric_base_vx_mean_min_g1,rollout_true_metric_base_vx_mean_max_g1,rollout_true_metric_base_vy_abs_mean_mean_g1,rollout_true_metric_base_vy_abs_mean_std_g1,rollout_true_metric_base_vy_abs_mean_min_g1,rollout_true_metric_base_vy_abs_mean_max_g1,rollout_true_metric_joint_abs_power_mean_mean_g1,rollout_true_metric_joint_abs_power_mean_std_g1,rollout_true_metric_joint_abs_power_mean_min_g1,rollout_true_metric_joint_abs_power_mean_max_g1,rollout_true_metric_imu_ang_vel_norm_mean_mean_g1,rollout_true_metric_imu_ang_vel_norm_mean_std_g1,rollout_true_metric_imu_ang_vel_norm_mean_min_g1,rollout_true_metric_imu_ang_vel_norm_mean_max_g1,rollout_true_metric_contact_force_z_sum_mean_mean_g1,rollout_true_metric_contact_force_z_sum_mean_std_g1,rollout_true_metric_contact_force_z_sum_mean_min_g1,rollout_true_metric_contact_force_z_sum_mean_max_g1,y_early_mean_g1,y_mid_mean_g1,y_late_mean_g1,y_late_minus_early_g1,abs_y_early_mean_g1,abs_y_mid_mean_g1,abs_y_late_mean_g1,abs_y_late_minus_early_g1,x_progress_g1,y_change_g1,abs_y_change_g1,vx_tracking_error_g1,vx_tracking_abs_error_g1,vx_tracking_ratio_g1,power_per_vx_g1,contact_per_vx_g1,lateral_per_forward_g1,imu_per_vx_g1,pred_beta_motion_early_mean_g1,pred_beta_motion_mid_mean_g1,pred_beta_motion_late_mean_g1,pred_beta_motion_late_minus_early_g1,pred_beta_stability_early_mean_g1,pred_beta_stability_mid_mean_g1,pred_beta_stability_late_mean_g1,pred_beta_stability_late_minus_early_g1,pred_beta_energy_early_mean_g1,pred_beta_energy_mid_mean_g1,pred_beta_energy_late_mean_g1,pred_beta_energy_late_minus_early_g1,raw_beta_motion_early_mean_g1,raw_beta_motion_mid_mean_g1,raw_beta_motion_late_mean_g1,raw_beta_motion_late_minus_early_g1,raw_beta_stability_early_mean_g1,raw_beta_stability_mid_mean_g1,raw_beta_stability_late_mean_g1,raw_beta_stability_late_minus_early_g1,raw_beta_energy_early_mean_g1,raw_beta_energy_mid_mean_g1,raw_beta_energy_late_mean_g1,raw_beta_energy_late_minus_early_g1,prior_beta_motion_early_mean_g1,prior_beta_motion_mid_mean_g1,prior_beta_motion_late_mean_g1,prior_beta_motion_late_minus_early_g1,prior_beta_stability_early_mean_g1,prior_beta_stability_mid_mean_g1,prior_beta_stability_late_mean_g1,prior_beta_stability_late_minus_early_g1,prior_beta_energy_early_mean_g1,prior_beta_energy_mid_mean_g1,prior_beta_energy_late_mean_g1,prior_beta_energy_late_minus_early_g1,actual_beta_motion_early_mean_g1,actual_beta_motion_mid_mean_g1,actual_beta_motion_late_mean_g1,actual_beta_motion_late_minus_early_g1,actual_beta_stability_early_mean_g1,actual_beta_stability_mid_mean_g1,actual_beta_stability_late_mean_g1,actual_beta_stability_late_minus_early_g1,actual_beta_energy_early_mean_g1,actual_beta_energy_mid_mean_g1,actual_beta_energy_late_mean_g1,actual_beta_energy_late_minus_early_g1,context_frac_flat,context_frac_start_flat,context_frac_rough,context_frac_upslope,context_frac_downslope,context_frac_goal_flat,context_frac_unknown,context_mode,context_unique_count
clean,clean,2226,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,0.38066285638335984,0.2386742872332802,0.38066285638335984,4.790433692678347,2.6333596770164287,0.003208761,8.139135277,-0.23479727691194968,0.12784045787832937,-0.436603178,0.053295289,0.001004141,0.0,0.001004141,0.001004141,,,,,0.3256558791886792,0.1178328978432941,0.1596877,0.525790478,0.44846150836792453,0.14170789024682384,0.19670319,0.591314798,0.2258826124380054,0.04475599355084445,0.155742519,0.306927451,0.33167676721338724,0.12530322931942542,0.149609625,0.544738097,0.44548254584456426,0.14709215835329362,0.183378987,0.614143497,0.22284068695417789,0.04164762839212783,0.157178148,0.308659314,0.30157232704402515,0.08910682095936953,0.2,0.45,0.46037735849056605,0.12561668726680686,0.25,0.6,0.2380503144654088,0.05887969660594261,0.15,0.3,0.30168463611859836,0.08913627324885803,0.2,0.45,0.46026504941599283,0.12569294654355784,0.25,0.6,0.2380503144654088,0.05887969660594261,0.15,0.3,0.02397124307008086,0.0325786916803172,-0.047732312,0.075790478,-0.011803541048068284,0.03933388088418233,-0.089592056,0.098967538,-0.012167702027403414,0.01798239987596608,-0.059649137,0.136048029,0.53601700231177,0.23815356343634364,0.150240657,0.994642857,0.8956232198580413,0.0534157169134177,0.819608114,0.999197753,0.5241985221343216,0.10975623864961627,0.403412695,0.853125,0.47580147786567834,0.10975623864961626,0.146875,0.596587305,0.09355345911949686,0.09312627559831098,0.0,0.25,0.17032794249775382,0.12729944429732676,0.05,0.4,0.19281221922731356,0.12336986572105443,0.05,0.35,0.1867969451931716,0.05075313732073974,0.025,0.21,0.0046044395606469005,0.0036545377183131314,-0.000972348,0.010014825,0.04695867026055705,0.0033552943760856153,0.045,0.055,0.17524709153149653,0.0,0.17524709153149653,0.17524709153149653,0.036286069845550835,0.0,0.036286069845550835,0.036286069845550835,155.06664449516705,0.0,155.06664449516705,155.06664449516705,0.4369674781932821,0.0,0.4369674781932821,0.4369674781932821,122.88384638146492,0.0,122.88384638146492,122.88384638146492,-0.08058595020080862,-0.3428582646981132,-0.28094761583692723,-0.20036166563611862,0.09435415475606469,0.3428582646981132,0.28094761583692723,0.18659346108086255,8.135062614,-0.275924738,0.26955128199999995,0.011549853661675075,0.011549853661675075,0.9381689371326117,884.8457520180726,701.2033427064291,0.2070566166231025,2.493436406702062,0.46867657776819405,0.2980317580956873,0.21025930170215634,-0.2584172760660377,0.2697415076212938,0.5055801189730458,0.5700628985094339,0.30032139088814014,0.2615819146051213,0.19638812290700808,0.2196777998018868,-0.04190411480323453,0.4831166117156334,0.3046825547398922,0.20723113518463612,-0.27588547653099726,0.26002055028301885,0.5000344479312668,0.576392639319407,0.31637208903638814,0.25686283800943394,0.19528299734501348,0.21637622550808625,-0.04048661250134769,0.4109164420485175,0.2714285714285714,0.22237196765498654,-0.18854447439353098,0.3086253369272237,0.5277628032345014,0.544743935309973,0.2361185983827493,0.28045822102425877,0.20080862533692723,0.23288409703504043,-0.04757412398921834,0.4110512129380054,0.2715633423180593,0.22243935309973045,-0.18861185983827494,0.3084231805929919,0.5274932614555257,0.5448787061994609,0.23645552560646899,0.2805256064690027,0.2009433962264151,0.2326819407008086,-0.0478436657681941,0.20305480682839172,0.0,0.1958670260557053,0.20170709793351302,0.2151841868823001,0.18418688230008984,0.0,downslope,5
clean_r1,clean,2224,reports/phase_d4_context_meta_repeat_20260721_031558_manifest.tsv,logs/phase_d5_shadow_20260721_031558_trial_1/d7_objective_selector_shadow_v0.csv,0.38066285638335984,0.2386742872332802,0.38066285638335984,4.786015131566547,2.625159010973181,0.0,8.109472279,-0.17354685618120502,0.13660118634176174,-0.354820653,0.082542391,0.01829997344064748,0.0006725689404381885,0.0,0.018324692,,,,,0.33040882911285974,0.11703885798113606,0.160738605,0.519589493,0.43592666116771583,0.14002900479837915,0.201653124,0.586790951,0.23366450972482014,0.044706446249863856,0.163371955,0.306456607,0.33760298784352516,0.12455398165187949,0.150923256,0.536986866,0.42964978329766185,0.14511767355135766,0.189566405,0.600694191,0.23274722886690646,0.04151540546066454,0.166714944,0.308070758,0.3016321942446043,0.08873606673202382,0.2,0.45,0.4610341726618705,0.12601533929924563,0.25,0.6,0.23733363309352518,0.05946436740702097,0.15,0.33,0.3020017993702204,0.08905105762964524,0.2,0.45,0.4607737291947818,0.12636028929475632,0.25,0.6,0.23722447143499775,0.05935693395868868,0.15,0.3,0.028352636960413857,0.033697014099668667,-0.052733199,0.076095297,-0.024799829161493477,0.041161397007497,-0.084137236,0.087278761,-0.0035528077935222673,0.01848657676892299,-0.083630161,0.136870435,0.5351175967819245,0.23817921889445956,0.0,0.994220238,0.9198902175004496,0.053233867136091864,0.817021514,1.0,0.5266349116321942,0.10811479432252526,0.408451444,0.9,0.4733650883678058,0.10811479432252526,0.1,0.591548556,0.09534622302158273,0.09429388614407458,0.0,0.25,0.16881744604316548,0.12570840610198003,0.0,0.4,0.19316546762589928,0.12293458207268466,0.0,0.35,0.18683678057553957,0.05076187984312488,0.0,0.21,0.002833257263938849,0.0030674872775420083,-0.001485865,0.007349993,0.046888489208633095,0.003289703281382661,0.045,0.055,0.1736698279077338,0.0,0.1736698279077338,0.1736698279077338,0.03607501807126134,0.0,0.03607501807126134,0.03607501807126134,157.71481717366666,0.0,157.71481717366666,157.71481717366666,0.46489190458134894,0.0,0.46489190458134894,0.46489190458134894,122.9648450602748,0.0,122.9648450602748,122.9648450602748,-0.003314044669365722,-0.2073627702091768,-0.30980408555735495,-0.3064900408879892,0.04603271001079622,0.2073627702091768,0.30980408555735495,0.2637713755465587,8.109472279,-0.338403191,0.338403191,0.013166952667805765,0.013166952667805765,0.9295269773582816,908.130209338702,708.0380428867746,0.20772185074327962,2.676872028849673,0.4711477493022942,0.30944168232118757,0.21072375292577597,-0.26042399637651825,0.2608220251767881,0.48200436478137654,0.5647763206680162,0.3039542954912281,0.26803022553441297,0.2085539528974359,0.22449992640890687,-0.0435302991255061,0.4863604626248313,0.31887025403643726,0.2076691986153846,-0.27869126400944666,0.24882105373954116,0.4704541739527665,0.5694994156612686,0.32067836192172744,0.26481848364237515,0.2106755720242915,0.22283138572739541,-0.04198709791497973,0.41029689608636977,0.27172739541160595,0.22294197031039137,-0.1873549257759784,0.3088259109311741,0.5282051282051282,0.5458839406207827,0.2370580296896086,0.2808771929824561,0.20006747638326586,0.2311740890688259,-0.049703103913630226,0.41126855600539813,0.27172739541160595,0.22300944669365722,-0.18825910931174092,0.30809716599190284,0.5282051282051282,0.5460188933873145,0.23792172739541162,0.280634278002699,0.20006747638326586,0.23097165991902832,-0.0496626180836707,0.2014388489208633,0.0,0.18884892086330934,0.2014388489208633,0.22526978417266186,0.18030575539568344,0.002697841726618705,downslope,6
clean_r2,clean,2222,reports/phase_d4_context_meta_repeat_20260721_033010_manifest.tsv,logs/phase_d5_shadow_20260721_033010_trial_1/d7_objective_selector_shadow_v0.csv,0.38066285638335984,0.2386742872332802,0.38066285638335984,4.854760828077408,2.600779915047493,0.009408646,8.098986883,-0.0781175176489649,0.1267969996618273,-0.358356021,0.121000366,0.017293553,0.0,0.017293553,0.017293553,,,,,0.33473265399189917,0.11471988102748334,0.160858614,0.521536945,0.4271992714851485,0.13334943672274316,0.198957609,0.576840389,0.23806807452025203,0.03998594910406416,0.169300145,0.312460864,0.34366896780153017,0.12202283021061489,0.151073267,0.539421182,0.4179774871953195,0.1381564219702385,0.186197011,0.596050486,0.23835354500450046,0.035814281299995004,0.174125182,0.31557608,0.298987398739874,0.08833957283820794,0.2,0.45,0.4640864086408641,0.12466714532709021,0.25,0.6,0.23692619261926193,0.059144462629744786,0.15,0.3,0.29903240324032404,0.08839100716220927,0.2,0.45,0.46399639963996403,0.12472239556163987,0.25,0.6,0.23697119711971196,0.05913536987010409,0.15,0.3,0.03570025075157516,0.03532633781691332,-0.039141386,0.074610195,-0.03679712815481548,0.04886225151290882,-0.086845052,0.076840389,0.001096877400540054,0.022540314731962753,-0.047411229,0.036761951,0.5415377846714672,0.23636599269085407,0.150705648,0.994642857,0.9498551296818182,0.05362124619397121,0.817385374,0.999781607,0.5291561564558956,0.10931036136992378,0.414284455,0.853125,0.4708438435441044,0.10931036136992378,0.146875,0.585715545,0.09471197119711972,0.09356035432647175,0.0,0.25,0.17223222322232223,0.12858141777048254,0.05,0.4,0.19507200720072007,0.12397834237647876,0.05,0.35,0.18609923492349234,0.05154512952558658,0.025,0.21,0.0006250868559855985,0.0016938613900415894,-0.0019958,0.004896395,0.047034203420342036,0.003421059866486603,0.045,0.055,0.1744389632575795,0.0,0.1744389632575795,0.1744389632575795,0.037180634196047384,0.0,0.037180634196047384,0.037180634196047384,160.2333324834721,0.0,160.2333324834721,160.2333324834721,0.4432689310724821,0.0,0.4432689310724821,0.4432689310724821,122.96472158196131,0.0,122.96472158196131,122.96472158196131,0.027497502077027027,-0.024466163591093118,-0.23742028456486486,-0.26491778664189186,0.037523528936486486,0.046499488703103914,0.23742028456486486,0.1998967556283784,8.052099773999998,-0.381625767,0.334618563,0.011660271665912852,0.011660271665912852,0.9373437957941819,918.5638890026473,704.9154574508079,0.21314409064187018,2.541111932762085,0.46972690913513515,0.32078453742240215,0.21377276068918918,-0.255954148445946,0.2621874692283784,0.4616562223684211,0.5575601134540541,0.2953726442256757,0.26808562164054056,0.2175592402051282,0.22866712584864865,-0.03941849579189191,0.4850302580337838,0.33429713599865046,0.21175986979324324,-0.27327038824054056,0.24967690409999999,0.44304531170580297,0.5610379796486487,0.31136107554864867,0.2652928378662162,0.2226575522982456,0.22720215055945947,-0.03809068730675674,0.4085135135135135,0.26673414304993254,0.22182432432432433,-0.18668918918918917,0.31222972972972973,0.5360998650472335,0.5436486486486486,0.23141891891891886,0.27925675675675676,0.19716599190283401,0.23452702702702702,-0.044729729729729745,0.40864864864864864,0.26673414304993254,0.22182432432432433,-0.1868243243243243,0.31202702702702706,0.5360323886639676,0.5436486486486486,0.23162162162162153,0.2793243243243243,0.19723346828609986,0.23452702702702702,-0.044797297297297284,0.19486948694869488,0.0,0.20297029702970298,0.19396939693969398,0.22052205220522053,0.18766876687668768,0.0,downslope,5
m015,m015,2124,reports/phase_d4_context_meta_repeat_20260721_115906_manifest.tsv,logs/phase_d5_shadow_20260721_115906_trial_1/d7_objective_selector_shadow_v0.csv,0.5300926381081577,0.219404238316282,0.2505031235755603,4.824634465999529,2.6035444336814666,0.003484741,8.194451412,-0.1260636447410546,0.11283424589254518,-0.322028712,0.06015096,0.001483426,0.0,0.001483426,0.001483426,,,,,0.3343608532165725,0.11268098129985529,0.170463594,0.525573874,0.43693312381826743,0.13657777291685505,0.196924014,0.592655749,0.22870602295338982,0.04425537080273626,0.162946262,0.317951883,0.34268035090725046,0.1191449288721099,0.163079492,0.544467342,0.42988227105932203,0.14029519507005955,0.183655017,0.615819686,0.2274373780329567,0.04078387889712112,0.166182827,0.322439853,0.3010828625235405,0.08811830083309481,0.2,0.45,0.4651365348399247,0.12744937402811513,0.25,0.6,0.23378060263653483,0.06012675625473176,0.15,0.3,0.3012005649717514,0.08815016335274617,0.2,0.45,0.46501883239171377,0.12753253572300635,0.25,0.6,0.23378060263653483,0.06012675625473176,0.15,0.3,0.03316028824482109,0.029217516631532076,-0.034327496,0.075573874,-0.028085708573446326,0.03712970405484068,-0.11887446,0.092655749,-0.005074579683145009,0.019839959534776602,-0.063119343,0.14792282,0.536235564911017,0.23363141996881093,0.150261356,0.994642857,0.9341678989656309,0.040945839367085415,0.862143395,0.999552842,0.5186225434651601,0.09638110516943828,0.406400251,0.853125,0.48137745653483993,0.09638110516943828,0.146875,0.593599749,0.10044726930320151,0.09604239072649344,0.0,0.25,0.1719632768361582,0.12620028833446864,0.05,0.4,0.1992231638418079,0.12300425294719466,0.05,0.35,0.1907909604519774,0.0439205779154008,0.025,0.21,0.002903446093220339,0.002898362427420626,-0.00109688,0.007512602,0.04696327683615819,0.0033272010477338764,0.045,0.055,0.17499992622077493,0.0,0.17499992622077493,0.17499992622077493,0.03611149056586646,0.0,0.03611149056586646,0.03611149056586646,161.43218324376681,0.0,161.43218324376681,161.43218324376681,0.4598188838238554,0.0,0.4598188838238554,0.4598188838238554,125.40152151163701,0.0,125.40152151163701,125.40152151163701,-0.03221734415960452,-0.24396991397457626,-0.10200367608898304,-0.06978633192937853,0.057626277809322037,0.24396991397457626,0.10200367608898304,0.04437739827966101,8.190966671,-0.060289805,0.050923865,0.015791034231202483,0.015791034231202483,0.9172338448645887,922.4700074450807,716.5804250307741,0.20635146165895654,2.6275375867516706,0.471562516279661,0.30372283149717516,0.22779721187288135,-0.24376530440677965,0.26430286198163844,0.49574403197175143,0.5507524775014124,0.286449615519774,0.26413462173728813,0.20053313650282487,0.2214503106200565,-0.042684311117231644,0.486840151029661,0.3127750083177966,0.22842589337429378,-0.2584142576553672,0.25304806900423726,0.4857993902415254,0.5507993539322034,0.2977512849279661,0.2601117799844633,0.20142560142090396,0.22077475269350283,-0.03933702729096045,0.41045197740112993,0.2675141242937853,0.2252824858757062,-0.18516949152542372,0.3093220338983051,0.5355225988700565,0.5505649717514124,0.2412429378531073,0.280225988700565,0.1969632768361582,0.22415254237288135,-0.05607344632768363,0.41059322033898304,0.2676553672316384,0.22535310734463276,-0.18524011299435028,0.3091101694915254,0.5352401129943503,0.5507062146892655,0.24159604519774008,0.28029661016949153,0.1971045197740113,0.22394067796610168,-0.05635593220338986,0.2015065913370998,0.0,0.1963276836158192,0.1902071563088512,0.24717514124293785,0.1647834274952919,0.0,downslope,5
m015_r1,m015,2121,reports/phase_d4_context_meta_repeat_20260721_122506_manifest.tsv,logs/phase_d5_shadow_20260721_122506_trial_1/d7_objective_selector_shadow_v0.csv,0.5300926381081577,0.219404238316282,0.2505031235755603,4.753573274434229,2.5910656337865228,0.013295773,8.087683083,-0.1634499687553041,0.12901405193445542,-0.357472973,0.037765112,0.017525603,0.0,0.017525603,0.017525603,,,,,0.3339403547303159,0.11689979533830194,0.154415454,0.521610688,0.4323776940933522,0.14081757831800884,0.198727519,0.583590576,0.23368195117916077,0.04437687380452253,0.163464245,0.305088283,0.341741803621405,0.12457992255914115,0.143019317,0.53951336,0.424966459902876,0.1460039719006962,0.185909399,0.583909693,0.2332917364719472,0.040870470084441744,0.166830306,0.306360353,0.30273455917020275,0.08809134268858335,0.2,0.45,0.462022630834512,0.12669114923893948,0.25,0.6,0.23524280999528524,0.05945731297669362,0.15,0.3,0.30285242809995283,0.08812105066869591,0.2,0.45,0.46190476190476193,0.1267720313441401,0.25,0.6,0.23524280999528524,0.05945731297669362,0.15,0.3,0.031087926630363038,0.03485437696167212,-0.05360746,0.074759617,-0.02952706781140971,0.041760778897388995,-0.082490673,0.069765021,-0.0015608588161244697,0.01750402354136915,-0.046521311,0.136098133,0.5321618228203677,0.23459607775562127,0.150997183,0.994220238,0.9280490144446016,0.05599921225741439,0.827257569,0.999628623,0.520434906892975,0.096358515670402,0.40926996,0.853125,0.479565093107025,0.096358515670402,0.146875,0.59073004,0.09875058934464875,0.09476935216234612,0.0,0.25,0.1710749646393211,0.12485342482311969,0.05,0.4,0.19702970297029704,0.12194650887668008,0.05,0.35,0.19045851013672796,0.044712116073336056,0.025,0.21,0.0026780254474304574,0.0025769965949192127,-0.000879018,0.007000776,0.04689533239038189,0.0032628720833140184,0.045,0.055,0.173937621191664,0.0,0.173937621191664,0.173937621191664,0.03527080343091232,0.0,0.03527080343091232,0.03527080343091232,156.4350543044722,0.0,156.4350543044722,156.4350543044722,0.45753353591695156,0.0,0.45753353591695156,0.45753353591695156,122.23199916931625,0.0,122.23199916931625,122.23199916931625,-0.011169610913719943,-0.17240351153323905,-0.30677678381895335,-0.2956071729052334,0.02448760201980198,0.17240351153323905,0.30677678381895335,0.28228918179915136,8.030125068,-0.3538588,0.30973714,0.016520888945063955,0.016520888945063955,0.9132572814246851,899.3744609861859,702.7346834565899,0.2027784626998376,2.6304460920089836,0.473164176019802,0.314367460874116,0.2142894272970297,-0.2588747487227723,0.257287439884017,0.4743073790480905,0.5655382633479491,0.3082508234639321,0.26954838411173976,0.21132516006506366,0.22017230936067891,-0.049376074751060844,0.4888562101018388,0.3248016174893918,0.21156758327298444,-0.27728862682885436,0.2442578146817539,0.46130713754455444,0.5693344274823197,0.32507661280056577,0.2668859752192362,0.21389124497029702,0.21909798922630835,-0.04778798599292783,0.41039603960396037,0.27263083451202264,0.22517680339462517,-0.1852192362093352,0.3094059405940594,0.5263083451202263,0.5503536067892504,0.24094766619519098,0.28019801980198017,0.20106082036775105,0.22446958981612447,-0.0557284299858557,0.41053748231966053,0.2727722772277228,0.22524752475247525,-0.18528995756718528,0.3091937765205092,0.5260254596888261,0.5504950495049504,0.2413012729844412,0.28026874115983025,0.2012022630834512,0.22425742574257426,-0.056011315417255986,0.20132013201320131,0.0,0.18953323903818953,0.20744931636020744,0.2362093352192362,0.16548797736916548,0.0,downslope,5
m015_r2,m015,1721,reports/phase_d4_context_meta_repeat_20260721_124354_manifest.tsv,logs/phase_d5_shadow_20260721_124354_trial_1/d7_objective_selector_shadow_v0.csv,0.5300926381081577,0.219404238316282,0.2505031235755603,3.779519084192911,2.013522852844384,0.001866203,6.590739038,0.4838525683968623,0.6770016408119067,-0.111119802,2.039597597,0.000233645,0.0,0.000233645,0.000233645,,,,,0.3363989045996514,0.13772027393161476,0.094561453,0.526005483,0.4595759688314933,0.20591721931540968,0.196587478,0.836641914,0.20402512657408484,0.06956435569748669,0.068209819,0.277945243,0.3396654772713539,0.153634401814082,0.057419018,0.545006854,0.46532803001568857,0.23264840321079783,0.183234348,0.928768801,0.19500649272864615,0.0810764797921075,0.003148664,0.272431554,0.32408483439860547,0.08225533726116252,0.25,0.45,0.4470366066240558,0.13183081857515577,0.25,0.6,0.22887855897733875,0.05135997995954303,0.15,0.3,0.324142940151075,0.08223830127633627,0.25,0.45,0.4469203951191168,0.13178407077405055,0.25,0.6,0.22893666472980825,0.05132726511676777,0.15,0.3,0.01225596444857641,0.07351690460101697,-0.155438547,0.076005483,0.012655573712376526,0.10076089030076722,-0.085010569,0.236641914,-0.024911538155723417,0.02912763309697736,-0.112175761,0.019259606,0.43088764675828006,0.14812641792939918,0.150139965,0.638858936,0.799411430423591,0.26392602409782273,0.2,0.999114912,0.46950458982742593,0.04455985019265725,0.388687742,0.574041864,0.5304954101725741,0.04455985019265725,0.425958136,0.611312258,0.10017431725740848,0.0779977044344886,0.0,0.25,0.22315514235909356,0.13729301165742272,0.05,0.4,0.23065078442765832,0.11725276540212466,0.05,0.35,0.20639320162696106,0.008056561978767186,0.1506,0.21,-0.007623127565950029,0.011334031235662833,-0.038128837,0.00129693,0.048378074762928526,0.0040735799330519715,0.045,0.055,0.14149273550996558,0.0,0.14149273550996558,0.14149273550996558,0.07130620534804037,0.0,0.07130620534804037,0.07130620534804037,160.07800058737155,0.0,160.07800058737155,160.07800058737155,0.5439661482864682,0.0,0.5439661482864682,0.5439661482864682,125.17778026398314,0.0,125.17778026398314,125.17778026398314,0.08532014982897033,0.034916389337979095,1.3323191690418847,1.2469990192129143,0.08532014982897033,0.08940861168989547,1.3323191690418847,1.2469990192129143,6.588343014,2.037021006,2.037021006,0.06490046611699549,0.06490046611699549,0.6855493998571823,1131.3513729904316,884.6940432158558,0.5039566525520892,3.8444811058738466,0.48197145406806285,0.3571344401811847,0.1701576564764398,-0.3118137975916231,0.25239340933856896,0.4153291116393728,0.7109679754816753,0.4585745661431064,0.26563513658289706,0.22753644817944252,0.11887436806806283,-0.14676076851483422,0.4967706003193717,0.37150515822996516,0.15076189234554974,-0.346008707973822,0.24278233761256546,0.40028072753310107,0.7529407489197207,0.5101584113071553,0.26044706208202445,0.22821411425087107,0.0962973587521815,-0.16414970332984297,0.42277486910994766,0.29965156794425085,0.25,-0.17277486910994766,0.29083769633507855,0.4755226480836237,0.5745200698080279,0.2836823734729494,0.28638743455497384,0.22482578397212544,0.17547993019197208,-0.11090750436300176,0.42277486910994766,0.29982578397212545,0.25,-0.17277486910994766,0.29083769633507855,0.4752613240418119,0.5744328097731239,0.2835951134380454,0.28638743455497384,0.22491289198606274,0.17556719022687609,-0.11082024432809776,0.242300987797792,0.0,0.3381754793724579,0.25624636839047066,0.16327716443927948,0.0,0.0,rough,4
