descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,shadow_score_excess,frozen_oracle_score,transferred_frozen_score,frozen_score_excess
v1,q25,rough_seed_5,rough_seed_17,wm020_ws040_we040,lm100_ls000_le000,lm000_ls040_le060,0.08154381866604163,0.20388455696645139,0.285428375632493,0.08154381866604163
v1,q25,rough_seed_5,rough_seed_17,wm020_ws020_we060,lm100_ls000_le000,lm060_ls020_le020,0.028394581677603656,0.12237894420640703,0.1507735258840107,0.028394581677603656
v1,q25,rough_seed_5,rough_seed_17,wm020_ws000_we080,lm020_ls060_le020,lm020_ls060_le020,0.0,0.031655430300672395,0.031655430300672395,0.0
v1,q25,rough_seed_5,rough_seed_17,wm000_ws100_we000,lm060_ls000_le040,lm000_ls040_le060,0.11919280869751918,0.0,0.11919280869751918,0.11919280869751918
v1,q25,rough_seed_5,rough_seed_17,wm000_ws080_we020,lm100_ls000_le000,lm000_ls040_le060,0.4738927507457281,0.0951701268057946,0.5690628775515227,0.4738927507457281
v1,q25,rough_seed_5,rough_seed_17,wm000_ws060_we040,lm100_ls000_le000,lm000_ls040_le060,0.2370724486500934,0.1903402536115892,0.4274127022616826,0.2370724486500934
v1,q25,rough_seed_5,rough_seed_17,wm000_ws040_we060,lm100_ls000_le000,lm060_ls020_le020,0.04280383189400111,0.2429586950778415,0.2857625269718426,0.04280383189400111
v1,q25,rough_seed_5,rough_seed_17,wm000_ws020_we080,lm020_ls060_le020,lm060_ls020_le020,0.018478661803878374,0.12205687610135389,0.14053553790523227,0.018478661803878374
v1,q25,rough_seed_5,rough_seed_17,wm000_ws000_we100,lm020_ls060_le020,lm020_ls060_le020,0.0,0.0,0.0,0.0
v1,q25,rough_seed_5,rough_seed_17,balanced,lm100_ls000_le000,lm060_ls020_le020,0.034794014048878996,0.2031948689274342,0.2379888829763132,0.034794014048878996
v1,q25,rough_seed_5,rough_seed_17,motion,lm100_ls000_le000,lm100_ls000_le000,0.0,0.10753027817181889,0.10753027817181889,0.0
v1,q25,rough_seed_5,rough_seed_17,stability,lm100_ls000_le000,lm020_ls040_le040,0.35742547126321467,0.14056170513887578,0.49798717640209045,0.35742547126321467
v1,q25,rough_seed_5,rough_seed_17,energy,lm020_ls060_le020,lm060_ls020_le020,0.013563746069392507,0.09207297243602183,0.10563671850541434,0.013563746069392507
v1,q25,rough_seed_11,rough_seed_4,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0.07843691473384914,0.0,0.1055186360505593,0.1055186360505593
v1,q25,rough_seed_11,rough_seed_4,wm080_ws020_we000,lm000_ls100_le000,lm080_ls020_le000,0.4015029008214751,0.19936358426270173,0.8080279589086033,0.6086643746459016
v1,q25,rough_seed_11,rough_seed_4,wm080_ws000_we020,lm060_ls040_le000,lm100_ls000_le000,0.01690582052512038,0.19931779513940673,0.23829323784053913,0.0389754427011324
v1,q25,rough_seed_11,rough_seed_4,wm060_ws040_we000,lm000_ls100_le000,lm080_ls020_le000,0.053002382894280886,0.3976824295546058,0.6060559178172066,0.20837348826260077
v1,q25,rough_seed_11,rough_seed_4,wm060_ws020_we020,lm000_ls100_le000,lm080_ls020_le000,0.2498888419458891,0.20397344351623176,0.6060279589086033,0.4020545153923715
v1,q25,rough_seed_11,rough_seed_4,wm060_ws000_we040,lm000_ls100_le000,lm100_ls000_le000,0.12889364030130462,0.39863559027881346,0.606,0.20736440972118653
v1,q25,rough_seed_11,rough_seed_4,wm040_ws060_we000,lm000_ls100_le000,lm020_ls080_le000,0.029675038885628946,0.3641919698033767,0.40408387672580987,0.03989190692243316
v1,q25,rough_seed_11,rough_seed_4,wm040_ws040_we020,lm000_ls100_le000,lm020_ls080_le000,0.029151076796042008,0.36480683385208534,0.40405591781720657,0.03924908396512122
v1,q25,rough_seed_11,rough_seed_4,wm040_ws020_we040,lm000_ls100_le000,lm020_ls080_le000,0.028627114706455126,0.36542169790079404,0.4040279589086033,0.038606261007809284
v1,q25,rough_seed_11,rough_seed_4,wm040_ws000_we060,lm000_ls100_le000,lm020_ls080_le000,0.028103152616868188,0.36603656194950274,0.404,0.03796343805049729
v1,q25,rough_seed_11,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm020_ls080_le000,0.014907416714322691,0.18209598490168835,0.20211183563441315,0.0200158507327248
v1,q25,rough_seed_11,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm020_ls080_le000,0.014383454624735753,0.18271084895039702,0.20208387672580985,0.019373027775412832
v1,q25,rough_seed_11,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm020_ls080_le000,0.013859492535148843,0.1833257129991057,0.20205591781720658,0.018730204818100893
v1,q25,rough_seed_11,rough_seed_4,wm020_ws020_we060,lm000_ls100_le000,lm000_ls100_le000,0.0,0.1881067373023103,0.20202795890860328,0.013921221606292972
v1,q25,rough_seed_11,rough_seed_4,wm020_ws000_we080,lm000_ls100_le000,lm000_ls100_le000,0.0,0.202,0.202,0.0
v1,q25,rough_seed_11,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm020_ls080_le000,0.01411924884465801,0.0,0.01411924884465801,0.01411924884465801
v1,q25,rough_seed_11,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm000_ls100_le000,0.0,0.011295399075726409,0.011295399075726409,0.0
v1,q25,rough_seed_11,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm000_ls100_le000,0.0,0.008471549306794807,0.008471549306794807,0.0
v1,q25,rough_seed_11,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm000_ls100_le000,0.0,0.0056476995378632044,0.0056476995378632044,0.0
v1,q25,rough_seed_11,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm000_ls100_le000,0.0,0.0028238497689316022,0.0028238497689316022,0.0
v1,q25,rough_seed_11,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm000_ls100_le000,0.0,0.0,0.0,0.0
v1,q25,rough_seed_11,rough_seed_4,balanced,lm000_ls100_le000,lm020_ls080_le000,0.023879228012548687,0.30451808158399496,0.3367132648476721,0.03219518326367715
v1,q25,rough_seed_11,rough_seed_4,motion,lm000_ls100_le000,lm080_ls020_le000,0.37491748614658404,0.1529800826371738,0.7070209691814524,0.5540408865442786
v1,q25,rough_seed_11,rough_seed_4,stability,lm000_ls100_le000,lm020_ls080_le000,0.01082253960430593,0.13703313671279774,0.15159785618011148,0.014564719467313747
v1,q25,rough_seed_11,rough_seed_4,energy,lm000_ls100_le000,lm000_ls100_le000,0.0,0.15152096918145247,0.15152096918145247,0.0
v1,q25,rough_seed_4,rough_seed_12,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0.22795131556142584,0.0,4.754650046730866,4.754650046730866
v1,q25,rough_seed_4,rough_seed_12,wm080_ws020_we000,lm100_ls000_le000,lm000_ls100_le000,0.14504438213004253,0.10360034889211242,3.805734311330335,3.702133962438223
v1,q25,rough_seed_4,rough_seed_12,wm080_ws000_we020,lm100_ls000_le000,lm060_ls040_le000,0.16222208194986562,0.048722039426145156,3.8053961673795125,3.7566741279533673
v1,q25,rough_seed_4,rough_seed_12,wm060_ws040_we000,lm100_ls000_le000,lm000_ls100_le000,0.2593681818841808,0.20660147188439923,2.8568185759298035,2.6502171040454043
v1,q25,rough_seed_4,rough_seed_12,wm060_ws020_we020,lm100_ls000_le000,lm000_ls100_le000,0.1205119227007518,0.10378509043238345,2.856480431978981,2.7526953415465973
v1,q25,rough_seed_4,rough_seed_12,wm060_ws000_we040,lm100_ls000_le000,lm000_ls100_le000,0.26588077496323226,0.06188605302759792,2.8561422880281584,2.7942562350005606
v1,q25,rough_seed_4,rough_seed_12,wm040_ws060_we000,lm040_ls040_le020,lm000_ls100_le000,0.532001125674903,0.309602594876686,11.44049003090503,11.130887436028344
v1,q25,rough_seed_4,rough_seed_12,wm040_ws040_we020,lm080_ls000_le020,lm000_ls100_le000,0.5227125815019524,0.20678621342467027,11.186168981169686,10.979382767745015
v1,q25,rough_seed_4,rough_seed_12,wm040_ws020_we040,lm100_ls000_le000,lm000_ls100_le000,0.27653496074585776,0.10396983197265448,1.9072265526276275,1.803256720654973
v1,q25,rough_seed_4,rough_seed_12,wm040_ws000_we060,lm100_ls000_le000,lm000_ls100_le000,0.42190381300833824,0.07715621077958547,1.9068884086768052,1.8297321978972196
v1,q25,rough_seed_4,rough_seed_12,wm020_ws080_we000,lm040_ls040_le020,lm000_ls100_le000,0.409248430239071,0.202,5.723895632180316,5.521895632180316
v1,q25,rough_seed_4,rough_seed_12,wm020_ws060_we020,lm040_ls040_le020,lm000_ls100_le000,0.3253752264689649,0.202,5.726194999521602,5.524194999521602
v1,q25,rough_seed_4,rough_seed_12,wm020_ws040_we040,lm040_ls040_le020,lm000_ls100_le000,0.6535996715019166,0.202,5.728494366862888,5.526494366862888
v1,q25,rough_seed_4,rough_seed_12,wm020_ws020_we060,lm100_ls000_le000,lm000_ls100_le000,0.4325579987909637,0.10415457351292551,0.9579726732762738,0.8538180997633482
v1,q25,rough_seed_4,rough_seed_12,wm020_ws000_we080,lm100_ls000_le000,lm000_ls100_le000,0.5779268510534441,0.09965119434704378,0.9576345293254513,0.8579833349784076
v1,q25,rough_seed_4,rough_seed_12,wm000_ws100_we000,lm040_ls040_le020,lm000_ls100_le000,0.5202732816138604,0.0,0.7374245790157009,0.7374245790157009
v1,q25,rough_seed_4,rough_seed_12,wm000_ws080_we020,lm040_ls040_le020,lm000_ls100_le000,0.41947857270846417,0.0,0.5936992772449672,0.5936992772449672
v1,q25,rough_seed_4,rough_seed_12,wm000_ws060_we040,lm040_ls040_le020,lm000_ls100_le000,0.6616001106759415,0.0,0.7638227746194468,0.7638227746194468
v1,q25,rough_seed_4,rough_seed_12,wm000_ws040_we060,lm100_ls000_le000,lm000_ls100_le000,0.4432121845735892,0.0,0.5118959363215952,0.5118959363215952
v1,q25,rough_seed_4,rough_seed_12,wm000_ws020_we080,lm100_ls000_le000,lm000_ls100_le000,0.5885810368360697,0.0,0.6791707918527239,0.6791707918527239
v1,q25,rough_seed_4,rough_seed_12,wm000_ws000_we100,lm100_ls000_le000,lm000_ls100_le000,0.7339498890985501,0.0,0.8464456473838523,0.8464456473838523
v1,q25,rough_seed_4,rough_seed_12,balanced,lm100_ls000_le000,lm000_ls100_le000,0.2316300719192394,0.17257566678742198,1.5910340221443913,1.4184583553569694
v1,q25,rough_seed_4,rough_seed_12,motion,lm100_ls000_le000,lm000_ls100_le000,0.12782621825690366,0.07798862429924398,3.3310228356669525,3.2530342113677087
v1,q25,rough_seed_4,rough_seed_12,stability,lm040_ls040_le020,lm000_ls100_le000,0.3614086114037211,0.1515,4.296471558005101,4.144971558005101
v1,q25,rough_seed_4,rough_seed_12,energy,lm100_ls000_le000,lm000_ls100_le000,0.5079059713678602,0.10852703925210863,0.7205746674507296,0.612047628198621
v1,q25,rough_seed_25,rough_seed_6,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0.033274517716205085,0.0,0.033274517716205085,0.033274517716205085
v1,q25,rough_seed_25,rough_seed_6,wm080_ws020_we000,lm020_ls080_le000,lm080_ls000_le020,0.05709906712037108,0.12533871318045423,0.1824377803008253,0.05709906712037108
v1,q25,rough_seed_25,rough_seed_6,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,0.0,0.015800089386051264,0.015800089386051264,0.0
v1,q25,rough_seed_25,rough_seed_6,wm060_ws040_we000,lm000_ls080_le020,lm040_ls040_le020,0.08453541330602377,0.14365801486556262,0.2281934281715864,0.08453541330602377
v1,q25,rough_seed_25,rough_seed_6,wm060_ws020_we020,lm020_ls080_le000,lm080_ls000_le020,0.08953074994403071,0.09463197959606273,0.18416272954009344,0.08953074994403071
v1,q25,rough_seed_25,rough_seed_6,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,0.0,0.03160017877210253,0.03160017877210253,0.0
v1,q25,rough_seed_25,rough_seed_6,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,0.0,0.14300978688508584,0.14300978688508584,0.0
v1,q25,rough_seed_25,rough_seed_6,wm040_ws040_we020,lm000_ls080_le020,lm040_ls040_le020,0.23000779579914737,0.10179164621421029,0.33179944201335765,0.23000779579914737
v1,q25,rough_seed_25,rough_seed_6,wm040_ws020_we040,lm020_ls080_le000,lm080_ls000_le020,0.275392289768663,0.0901187931790877,0.3655110829477507,0.275392289768663
v1,q25,rough_seed_25,rough_seed_6,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,0.0,0.04740026815815378,0.04740026815815378,0.0
v1,q25,rough_seed_25,rough_seed_6,wm020_ws080_we000,lm020_ls040_le040,lm060_ls000_le040,0.2236756606456467,0.07853022180055476,0.30220588244620145,0.2236756606456467
v1,q25,rough_seed_25,rough_seed_6,wm020_ws060_we020,lm000_ls060_le040,lm040_ls040_le020,0.09591488390688227,0.15166508730912093,0.2475799712160032,0.09591488390688227
v1,q25,rough_seed_25,rough_seed_6,wm020_ws040_we040,lm000_ls080_le020,lm040_ls040_le020,0.5581215245588572,0.10148226669681978,0.659603791255677,0.5581215245588572
v1,q25,rough_seed_25,rough_seed_6,wm020_ws020_we060,lm020_ls080_le000,lm040_ls040_le020,0.49555999027088915,0.05129944608451861,0.5468594363554078,0.49555999027088915
v1,q25,rough_seed_25,rough_seed_6,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,0.0,0.06320035754420505,0.06320035754420505,0.0
v1,q25,rough_seed_25,rough_seed_6,wm000_ws100_we000,lm040_ls000_le060,lm060_ls000_le040,1.6971490464358463,0.0,1.6971490464358463,1.6971490464358463
v1,q25,rough_seed_25,rough_seed_6,wm000_ws080_we020,lm040_ls000_le060,lm060_ls000_le040,1.2014585546237235,0.15795342125440343,1.359411975878127,1.2014585546237235
v1,q25,rough_seed_25,rough_seed_6,wm000_ws060_we040,lm040_ls000_le060,lm040_ls040_le020,0.8703191975286768,0.15135570779173044,1.0216749053204073,0.8703191975286768
v1,q25,rough_seed_25,rough_seed_6,wm000_ws040_we060,lm000_ls080_le020,lm040_ls040_le020,0.8862352533185669,0.1011728871794293,0.9874081404979962,0.8862352533185669
v1,q25,rough_seed_25,rough_seed_6,wm000_ws020_we080,lm020_ls080_le000,lm040_ls040_le020,0.6624838584961843,0.06572393126688088,0.7282077897630652,0.6624838584961843
v1,q25,rough_seed_25,rough_seed_6,wm000_ws000_we100,lm100_ls000_le000,lm020_ls000_le080,0.0790004469302563,0.0,0.0790004469302563,0.0790004469302563
v1,q25,rough_seed_25,rough_seed_6,balanced,lm000_ls080_le020,lm040_ls040_le020,0.46519588804681566,0.08496091283764638,0.5501568008844621,0.46519588804681566
v1,q25,rough_seed_25,rough_seed_6,motion,lm020_ls080_le000,lm080_ls000_le020,0.02853363394459453,0.10990658261383564,0.13844021655843017,0.02853363394459453
v1,q25,rough_seed_25,rough_seed_6,stability,lm000_ls060_le040,lm060_ls000_le040,0.16850262016685869,0.11904821115219281,0.2875508313190515,0.16850262016685869
v1,q25,rough_seed_25,rough_seed_6,energy,lm040_ls060_le000,lm040_ls040_le020,0.3607295913954863,0.05779925412517968,0.418528845520666,0.3607295913954863
v1,q25,rough_seed_12,rough_seed_4,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0.04025001642554341,0.0,0.04025001642554341,0.04025001642554341
v1,q25,rough_seed_12,rough_seed_4,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0.2759440465396955,0.202,0.4779440465396955,0.2759440465396955
v1,q25,rough_seed_12,rough_seed_4,wm080_ws000_we020,lm060_ls040_le000,lm100_ls000_le000,0.24799361443510756,0.0,0.24799361443510756,0.24799361443510756
v1,q25,rough_seed_12,rough_seed_4,wm060_ws040_we000,lm000_ls100_le000,lm100_ls000_le000,0.3135034983131142,0.404,0.7175034983131142,0.3135034983131142
v1,q25,rough_seed_12,rough_seed_4,wm060_ws020_we020,lm000_ls100_le000,lm100_ls000_le000,0.22528959459971382,0.202,0.42728959459971383,0.22528959459971382
v1,q25,rough_seed_12,rough_seed_4,wm060_ws000_we040,lm000_ls100_le000,lm100_ls000_le000,0.8439872310588006,0.0,0.8439872310588006,0.8439872310588006
v1,q25,rough_seed_12,rough_seed_4,wm040_ws060_we000,lm000_ls100_le000,lm040_ls040_le020,0.6693195451872526,0.404,1.0733195451872526,0.6693195451872526
v1,q25,rough_seed_12,rough_seed_4,wm040_ws040_we020,lm000_ls100_le000,lm080_ls000_le020,0.35075957422937465,0.3697303579644351,0.7204899321938097,0.35075957422937465
v1,q25,rough_seed_12,rough_seed_4,wm040_ws020_we040,lm000_ls100_le000,lm100_ls000_le000,0.6443475078466956,0.202,0.8463475078466955,0.6443475078466956
v1,q25,rough_seed_12,rough_seed_4,wm040_ws000_we060,lm000_ls100_le000,lm100_ls000_le000,1.2630451443057824,0.0,1.2630451443057824,1.2630451443057824
v1,q25,rough_seed_12,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm040_ls040_le020,1.2271355920613916,0.202,1.4291355920613915,1.2271355920613916
v1,q25,rough_seed_12,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm040_ls040_le020,0.8728945542896183,0.20341142477832982,1.0763059790679481,0.8728945542896183
v1,q25,rough_seed_12,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm040_ls040_le020,0.5615999794119673,0.2871078052226233,0.8487077846345906,0.5615999794119673
v1,q25,rough_seed_12,rough_seed_4,wm020_ws020_we060,lm000_ls100_le000,lm100_ls000_le000,1.0634054210936774,0.202,1.2654054210936774,1.0634054210936774
v1,q25,rough_seed_12,rough_seed_4,wm020_ws000_we080,lm000_ls100_le000,lm100_ls000_le000,1.682103057552764,0.0,1.682103057552764,1.682103057552764
v1,q25,rough_seed_12,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm040_ls040_le020,1.78495163893553,0.0,1.78495163893553,1.78495163893553
v1,q25,rough_seed_12,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm040_ls040_le020,1.2895681233307752,0.14255390261131165,1.4321220259420868,1.2895681233307752
v1,q25,rough_seed_12,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm040_ls040_le020,0.7941846077260204,0.2851078052226233,1.0792924129486436,0.7941846077260204
v1,q25,rough_seed_12,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm100_ls000_le000,0.8637656978815723,0.404,1.2677656978815723,0.8637656978815723
v1,q25,rough_seed_12,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm100_ls000_le000,1.4824633343406592,0.202,1.6844633343406592,1.4824633343406592
v1,q25,rough_seed_12,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm100_ls000_le000,2.1011609707997456,0.0,2.1011609707997456,2.1011609707997456
v1,q25,rough_seed_12,rough_seed_4,balanced,lm000_ls100_le000,lm100_ls000_le000,0.3715683879562983,0.33666666666666667,0.708235054622965,0.3715683879562983
v1,q25,rough_seed_12,rough_seed_4,motion,lm000_ls100_le000,lm100_ls000_le000,0.26937975710487283,0.1515,0.42087975710487285,0.26937975710487283
v1,q25,rough_seed_12,rough_seed_4,stability,lm000_ls100_le000,lm040_ls040_le020,1.1009088254510961,0.15255856858374736,1.2534673940348435,1.1009088254510961
v1,q25,rough_seed_12,rough_seed_4,energy,lm000_ls100_le000,lm100_ls000_le000,1.3228443085201944,0.1515,1.4743443085201944,1.3228443085201944
v1,q25,rough_seed_6,rough_seed_12,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0.019444788457276867,0.0,0.019444788457276867,0.019444788457276867
v1,q25,rough_seed_6,rough_seed_12,wm080_ws020_we000,lm100_ls000_le000,lm020_ls080_le000,0.052708594497756514,0.11766906181740024,0.17037765631515675,0.052708594497756514
v1,q25,rough_seed_6,rough_seed_12,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,0.0,0.015555830765821493,0.015555830765821493,0.0
v1,q25,rough_seed_6,rough_seed_12,wm060_ws040_we000,lm100_ls000_le000,lm000_ls080_le020,0.1454251182146479,0.19513767175767274,0.34056278997232065,0.1454251182146479
v1,q25,rough_seed_6,rough_seed_12,wm060_ws020_we020,lm100_ls000_le000,lm020_ls080_le000,0.05236779307230732,0.11797135871125086,0.17033915178355818,0.05236779307230732
v1,q25,rough_seed_6,rough_seed_12,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,0.0,0.011666873074366119,0.011666873074366119,0.0
v1,q25,rough_seed_6,rough_seed_12,wm040_ws060_we000,lm040_ls040_le020,lm040_ls020_le040,0.07998510092624603,0.2293649881458,0.30935008907204603,0.07998510092624603
v1,q25,rough_seed_6,rough_seed_12,wm040_ws040_we020,lm080_ls000_le020,lm000_ls080_le020,0.17149332345327117,0.17012522035353672,0.3416185438068079,0.17149332345327117
v1,q25,rough_seed_6,rough_seed_12,wm040_ws020_we040,lm100_ls000_le000,lm020_ls080_le000,0.052026991646858145,0.11827365560510147,0.17030064725195962,0.052026991646858145
v1,q25,rough_seed_6,rough_seed_12,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,0.0,0.007777915382910746,0.007777915382910746,0.0
v1,q25,rough_seed_6,rough_seed_12,wm020_ws080_we000,lm040_ls040_le020,lm020_ls040_le040,0.29036095675705903,0.1209861865983622,0.4113471433554212,0.29036095675705903
v1,q25,rough_seed_6,rough_seed_12,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0.18582698279714033,0.12434206404501243,0.31016904684215274,0.18582698279714033
v1,q25,rough_seed_6,rough_seed_12,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0.1338846781621534,0.16995024233665781,0.3038349204988112,0.1338846781621534
v1,q25,rough_seed_6,rough_seed_12,wm020_ws020_we060,lm100_ls000_le000,lm020_ls080_le000,0.049991340491260375,0.12027080222910068,0.17026214272036105,0.049991340491260375
v1,q25,rough_seed_6,rough_seed_12,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,0.0,0.003888957691455373,0.003888957691455373,0.0
v1,q25,rough_seed_6,rough_seed_12,wm000_ws100_we000,lm040_ls040_le020,lm040_ls000_le060,0.5133441976387964,0.0,0.5133441976387964,0.5133441976387964
v1,q25,rough_seed_6,rough_seed_12,wm000_ws080_we020,lm040_ls040_le020,lm040_ls000_le060,0.313045619135114,0.09912048199041387,0.4121661011255279,0.313045619135114
v1,q25,rough_seed_6,rough_seed_12,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0.1127470406314317,0.19824096398082774,0.31098800461225945,0.1127470406314317
v1,q25,rough_seed_6,rough_seed_12,wm000_ws040_we060,lm100_ls000_le000,lm000_ls080_le020,0.17067201205774607,0.1697752643197789,0.340447276377525,0.17067201205774607
v1,q25,rough_seed_6,rough_seed_12,wm000_ws020_we080,lm100_ls000_le000,lm020_ls080_le000,0.010370393261168565,0.15985324492759392,0.1702236381887625,0.010370393261168565
v1,q25,rough_seed_6,rough_seed_12,wm000_ws000_we100,lm100_ls000_le000,lm100_ls000_le000,0.0,0.0,0.0,0.0
v1,q25,rough_seed_6,rough_seed_12,balanced,lm100_ls000_le000,lm000_ls080_le020,0.14161293884355156,0.14215729902371685,0.2837702378672684,0.14161293884355156
v1,q25,rough_seed_6,rough_seed_12,motion,lm100_ls000_le000,lm020_ls080_le000,0.03921084476348394,0.08859164973868289,0.12780249450216682,0.03921084476348394
v1,q25,rough_seed_6,rough_seed_12,stability,lm040_ls040_le020,lm000_ls060_le040,0.2675770488476194,0.09338578569369428,0.36096283454131367,0.2675770488476194
v1,q25,rough_seed_6,rough_seed_12,energy,lm100_ls000_le000,lm040_ls060_le000,0.004972483206469827,0.12272412383380095,0.12769660704027078,0.004972483206469827
v1,q25,rough_seed_29,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0.49506627584456103,0.0,0.5188786915160138,0.5188786915160138
v1,q25,rough_seed_29,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0.2554420686676817,0.14138735532087288,0.41587935652571684,0.27449200120484396
v1,q25,rough_seed_29,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0.25444744724494683,0.14965890669506476,0.4163201407354142,0.2666612340403494
v1,q25,rough_seed_29,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0.19099262932050465,0.11272705211836323,0.3128800215354198,0.2001529694170566
v1,q25,rough_seed_29,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0.1912388969151581,0.11292156873340709,0.31332080574511717,0.20039923701171009
v1,q25,rough_seed_29,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0.15751885426314174,0.14200604974727948,0.3137615899548145,0.17175554020753503
v1,q25,rough_seed_29,rough_seed_18,wm040_ws060_we000,lm000_ls100_le000,lm040_ls060_le000,0.09968493644194498,0.13756749512136274,0.23730516892536516,0.09973767380400242
v1,q25,rough_seed_29,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0.10810539148894158,0.0931073823940256,0.2103214707548202,0.11721408836079458
v1,q25,rough_seed_29,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0.10650244260177863,0.1421403411008057,0.24870324799365065,0.10656290689284495
v1,q25,rough_seed_29,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0.20760992320152089,0.16486487709146663,0.37086278446365983,0.2059979073721932
v1,q25,rough_seed_29,rough_seed_18,wm020_ws080_we000,lm000_ls100_le000,lm080_ls020_le000,0.23676118724798492,0.08163235807027222,0.31469442097139116,0.23306206290111894
v1,q25,rough_seed_29,rough_seed_18,wm020_ws060_we020,lm000_ls100_le000,lm080_ls020_le000,0.15902825318346386,0.08216574505391296,0.23749487389051083,0.15532912883659789
v1,q25,rough_seed_29,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0.1398896954441725,0.1085524118644407,0.24845216874909898,0.13989975688465828
v1,q25,rough_seed_29,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0.20817714656646763,0.1624244972121547,0.37061170521910813,0.20818720800695342
v1,q25,rough_seed_29,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0.40474265781884794,0.09221328900858783,0.4927712416891174,0.40055795268052957
v1,q25,rough_seed_29,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0.8756140471039797,0.0,0.8756140471039797,0.8756140471039797
v1,q25,rough_seed_29,rough_seed_18,wm000_ws080_we020,lm000_ls100_le000,lm080_ls020_le000,0.26101204058882277,0.05387208534771405,0.3148841259365368,0.26101204058882277
v1,q25,rough_seed_29,rough_seed_18,wm000_ws060_we040,lm000_ls100_le000,lm080_ls020_le000,0.1404569188091192,0.1077441706954281,0.2482010895045473,0.1404569188091192
v1,q25,rough_seed_29,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0.20874436993141432,0.16161625604314211,0.37036062597455643,0.20874436993141432
v1,q25,rough_seed_29,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0.3163634863545127,0.17615667609005298,0.4925201624445657,0.3163634863545127
v1,q25,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0.6146796989145749,0.0,0.6146796989145749,0.6146796989145749
v1,q25,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0.08897986522333858,0.11886945728956978,0.20789970942213032,0.08903025213256054
