beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,group,terrain,seed,episode_index,raw_path,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m,context_id,source_stage,source_role,context_friction_mu,context_height_std_m,context_height_relief_p95_p05_m,context_slope_rms,context_slope_q95,pareto_rank,regret_motion,regret_stability,regret_energy
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0000.jsonl,38,5,7.6,1.6891317212288708,222.86477280542988,0.011105515039960996,0.09593634896420714,0.027161692069071278,0.17244287711347472,0.0857725527831239,0.008157389635318004,0.002999040307102203,4.499353072637152,0.3664498598362224,0.0857725527831239,0.3664498598362224,attitude,131.9404342506173,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,1,0.0,1.0,0.4846161947647591
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0000.jsonl,38,5,7.6,1.6865063074985842,219.5718697873026,0.010260555203370833,0.0955392981483007,0.024264481614318753,0.1698074942380079,0.08543434102044697,0.007169315330387113,0.002748237543315054,4.506357293897271,0.3649332374359781,0.08543434102044697,0.3649332374359781,attitude,130.1933285461412,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,2,0.08935026426919668,0.6532011666173325,0.10475854625637902
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0000.jsonl,39,5,7.800000000000001,1.7135475807313203,229.92547890952972,0.012663442434849797,0.09492526169151944,0.03507000826599084,0.17654930621137255,0.09209765127850307,0.008908943653824936,0.0035867175749165195,4.551959973396864,0.3625877909399292,0.09209765127850307,0.3625877909399292,attitude,134.1809713923441,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,3,0.6710868076122553,0.11687906794583955,0.9717562503844873
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0000.jsonl,39,5,7.800000000000001,1.7129799224908218,229.81420900748782,0.01269187566358225,0.09491709139269265,0.035425232189336506,0.1763619213841192,0.09170810685788158,0.009251763617440643,0.0032381172661042185,4.55346843100071,0.3625565826972535,0.09170810685788158,0.3625565826972535,attitude,134.1604802193583,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,4,0.6903296442584912,0.10974282747483065,0.9673010369617263
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0000.jsonl,39,5,7.800000000000001,1.712025704122612,229.94367005985242,0.012836612143712222,0.09482638519159152,0.03617714513367245,0.1759158317517877,0.09041444778885178,0.009377170641353252,0.003241491085899884,4.556006362064164,0.36221011053066954,0.09041444778885178,0.36221011053066954,attitude,134.31087483449625,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,5,0.7227050936903601,0.03051668446683763,1.0
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0000.jsonl,39,5,7.800000000000001,1.7120001569511285,227.5325042547355,0.012191138211372441,0.09485064200652982,0.03206389434396812,0.17266318808877767,0.08855790324444045,0.00935226879113374,0.003232883038910423,4.556074348667634,0.3623027647386958,0.08855790324444045,0.3623027647386958,attitude,132.90448796450124,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,6,0.7235723736864053,0.0517034816856679,0.6942218161381594
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,0,0,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0000.jsonl,39,5,7.800000000000001,1.7038961876238432,224.7379800768664,0.011774683858856468,0.09479144656637145,0.030674158139488216,0.17291961579091986,0.10250805338243404,0.008168430740912147,0.0026461113667743544,4.5777436774933085,0.3620766548128629,0.10250805338243404,0.3620766548128629,attitude,131.8965214601913,rough_seed_0,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03384702754803588,0.10045801520347597,0.1200794462979478,0.22203379632234477,7,1.0,0.0,0.47506862745505213
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0001.jsonl,38,5,7.6,1.663750076232156,217.46291918738768,0.007351862330114333,0.07974215582076101,0.017031698937773537,0.1720451779466885,0.07544006705785149,0.0046700993892954835,0.0008382229673094338,4.5679937801785035,0.3045925985202785,0.07544006705785149,0.3045925985202785,attitude,130.70648187729572,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,0,0.07914196954144474,0.7036762899419433,0.2462176392162441
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0001.jsonl,38,5,7.6,1.6641239092780615,217.04612490744523,0.0073059165926575445,0.07983725514502281,0.017167596821169317,0.17238469031840165,0.07546041616839494,0.004424778761062698,0.0008371203061469844,4.566967614387002,0.3049558511812616,0.07546041616839494,0.3049558511812616,attitude,130.4266609579603,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,1,0.07059912937608497,0.7384717899429772,0.11464702222216455
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0001.jsonl,38,5,7.6,1.666278167195682,217.3631202972972,0.0072428476487605906,0.08007918027592359,0.01706064445598601,0.17279528813503853,0.07407407407408804,0.004301075268818031,0.000836320191159028,4.56106318238009,0.30587993711184597,0.07407407407408804,0.30587993711184597,attitude,130.44827963095483,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,2,0.021444675661092844,0.8269887794994444,0.12481203115444141
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0001.jsonl,38,5,7.6,1.6551585238727464,215.879822341225,0.007225739707839116,0.0794578901023373,0.016378792951080738,0.16927269698532266,0.07687709230034985,0.005738880918222119,0.0010760401721665951,4.591705199461795,0.3035067834585496,0.07687709230034985,0.3035067834585496,attitude,130.4284871977752,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,3,0.27653976501319666,0.5996674772349548,0.1155057124866261
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0001.jsonl,39,5,7.800000000000001,1.668681487294568,220.24648328965253,0.006712731386529006,0.0781414829357649,0.016308946330098384,0.1665091120137301,0.08821133480741662,0.0029093448155478856,0.0008146165483534043,4.674349214867922,0.29847847847419134,0.08821133480741662,0.29847847847419134,attitude,131.98833028748822,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,4,0.9645519946986142,0.11801268187873186,0.8489373594661518
lm040_ls060_le000,0.37,0.48,0.15,0.4,0.6,0.0,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls060_le000/rough/episode_0001.jsonl,38,5,7.6,1.6670823430048345,217.99385102942182,0.0072425959298968905,0.08034770395571189,0.017316679790098616,0.17316610992696302,0.07576661496242935,0.004534065147357982,0.0009545400310226967,4.558862993114888,0.30690562201525873,0.07576661496242935,0.30690562201525873,attitude,130.7636973927146,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,5,0.003128078692242339,0.9252378025380285,0.273120133437101
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0001.jsonl,38,5,7.6,1.65691156585546,215.83169116415814,0.007272136258728522,0.079517384091945,0.016583267033622277,0.1693074497972622,0.07805402820943441,0.0049007889074836036,0.0010757829309109971,4.586847093481501,0.30373403375927743,0.07805402820943441,0.30373403375927743,attitude,130.2614428023047,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,6,0.2360959856164134,0.6214354880123838,0.03696214172838561
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0001.jsonl,39,5,7.800000000000001,1.66898912791402,220.432631790061,0.0067751607361912,0.07817155556908044,0.016346543598446953,0.16665210965698196,0.08753346525435084,0.003259224770108641,0.000814806192527157,4.673487603690266,0.29859334747204636,0.08753346525435084,0.29859334747204636,attitude,132.07553488713728,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,7,0.957379073289271,0.1290158338010473,0.8899405947060274
lm020_ls060_le020,0.26,0.48,0.26,0.2,0.6,0.2,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls060_le020/rough/episode_0001.jsonl,38,5,7.6,1.6603633823380337,216.15080841381018,0.007295675852123703,0.07972041186811175,0.016541183242352618,0.16923292099897647,0.07871198568874528,0.005247465712582984,0.0009540846750150566,4.57731125658655,0.30450954273916286,0.07871198568874528,0.30450954273916286,attitude,130.1828326937916,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,8,0.1567100509934277,0.6957204846793676,0.0
lm020_ls040_le040,0.26,0.36999999999999994,0.37,0.2,0.4,0.4,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls040_le040/rough/episode_0001.jsonl,39,5,7.800000000000001,1.6709125487559249,220.29574945284855,0.006746754875007051,0.07826171061208993,0.016309676456004386,0.16681587792726837,0.08684057971015942,0.0033623188405800895,0.0008115942028986392,4.668107858671286,0.2989377143697973,0.08684057971015942,0.2989377143697973,attitude,131.84157939137472,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,9,0.9125926438368941,0.16200229110219883,0.7799357065806363
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0001.jsonl,38,5,7.6,1.667219756450354,218.24333705415825,0.007351246319631595,0.08055203596584967,0.017639235964874052,0.17400035049149887,0.0763349659539028,0.005614621908972479,0.0009556803249314564,4.558487248364316,0.3076861128019467,0.0763349659539028,0.3076861128019467,attitude,130.90256171077053,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,10,0.0,1.0,0.33841355055714795
lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls080_le020/rough/episode_0001.jsonl,38,5,7.6,1.6619985483553674,216.5815390796497,0.007329394509520384,0.07981139983586566,0.016403148801836576,0.16944484154669226,0.07924573338108831,0.004773839360306396,0.0008354218880535984,4.572807844820676,0.3048570911750809,0.07924573338108831,0.3048570911750809,attitude,130.3139159140471,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,11,0.1192191043712831,0.72901169738409,0.06163477772694636
lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls060_le040/rough/episode_0001.jsonl,39,5,7.800000000000001,1.670572502738885,221.03279018072686,0.006861543581621455,0.0781065865066006,0.016495375614317444,0.1671676437551941,0.087890166627567,0.0035203003989677925,0.0009387467730580745,4.669058054775825,0.2983451839334453,0.087890166627567,0.2983451839334453,attitude,132.30960632857662,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,12,0.9205030356215846,0.10524457116451238,1.0
lm000_ls040_le060,0.15,0.37,0.48,0.0,0.4,0.6,rough,rough_perlin,5,1,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls040_le060/rough/episode_0001.jsonl,39,5,7.800000000000001,1.6671628155450116,218.70648589610784,0.00653440379004027,0.07781894334585653,0.01603844060938545,0.16344981004921078,0.08557714820886411,0.0038632638726301713,0.00046827440880361143,4.6786072285628,0.2972464679923494,0.08557714820886411,0.2972464679923494,attitude,131.1848392111664,rough_seed_5,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.03688246351025861,0.12396946787834169,0.10815084037346305,0.17043191519638226,13,1.0,0.0,0.4711392416128446
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,11,2,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0002.jsonl,37,5,7.4,1.6539623429270782,207.7063873385219,0.00653952022947546,0.08463166200445399,0.014903851113846376,0.13819163969033177,0.06628487876204674,0.0034117217009878307,0.00036554161082010927,4.474104281542436,0.3232691364021935,0.06628487876204674,0.3232691364021935,attitude,125.58108606689088,rough_seed_11,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.02186876050049635,0.06406399381160738,0.11090602708266509,0.18823607756293656,0,0.0,1.0,0.9867217581158748
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,11,2,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0002.jsonl,37,5,7.4,1.6533402082601134,207.6348729491599,0.006556156669634639,0.08461353305636318,0.014910341549004447,0.13819916647168687,0.06570941834997775,0.003407155025554532,0.00048673643222206444,4.475787840294142,0.32319988892135254,0.06570941834997775,0.32319988892135254,attitude,125.58508642795526,rough_seed_11,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.02186876050049635,0.06406399381160738,0.11090602708266509,0.18823607756293656,1,0.1044738970797617,0.9828108568617011,1.0
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,11,2,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0002.jsonl,38,5,7.6,1.6931665554252004,212.2831868565924,0.00645447655686224,0.08357698767048982,0.014934769642684961,0.13821800341402413,0.06349396149708171,0.0031089322013637985,0.00047829726174827055,4.488631065649316,0.31924057719573234,0.06349396149708171,0.31924057719573234,attitude,125.37643516309728,rough_seed_11,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.02186876050049635,0.06406399381160738,0.11090602708266509,0.18823607756293656,2,0.9014652717905363,0.0,0.3074320243543387
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,11,2,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0002.jsonl,38,5,7.6,1.6925678103270907,212.05135163733348,0.006549914022519302,0.08359173144214459,0.014941812956136178,0.13822605998926885,0.06288708909005412,0.00309671272034367,0.0004764173415913277,4.490218916860584,0.3192968942550605,0.06288708909005412,0.3192968942550605,attitude,125.28381453523822,rough_seed_11,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.02186876050049635,0.06406399381160738,0.11090602708266509,0.18823607756293656,3,1.0,0.013979454301641594,0.0
lm080_ls020_le000,0.59,0.26,0.15,0.8,0.2,0.0,rough,rough_perlin,4,3,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls020_le000/rough/episode_0003.jsonl,39,5,7.800000000000001,1.6862860636727655,205.03358024495876,0.005868287559400267,0.058339555729722783,0.015829832028139257,0.15846187127506894,0.06096052187606587,0.003261725340232284,0.0006748397255653061,4.625549702410184,0.22284068813209168,0.06096052187606587,0.22284068813209168,attitude,121.5888482161748,rough_seed_4,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026860635424611593,0.08186260461807249,0.10131288193470335,0.15396571032320125,0,0.0,1.0,1.0
lm060_ls040_le000,0.48,0.37,0.15,0.6,0.4,0.0,rough,rough_perlin,4,3,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls040_le000/rough/episode_0003.jsonl,39,5,7.800000000000001,1.6862143961614544,204.54590426222393,0.005867207902010509,0.05833501140102357,0.015845079745835905,0.15850001041603345,0.06062303899597667,0.0033617212012556283,0.0006723442402511331,4.625746297597826,0.22282333007507935,0.06062303899597667,0.22282333007507935,attitude,121.30480247817712,rough_seed_4,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026860635424611593,0.08186260461807249,0.10131288193470335,0.15396571032320125,1,0.18915602948294466,0.9857261174473378,0.12286247807930432
lm020_ls080_le000,0.26,0.59,0.15,0.2,0.8,0.0,rough,rough_perlin,4,3,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls080_le000/rough/episode_0003.jsonl,39,5,7.800000000000001,1.6862633595189065,204.56791498827928,0.005871866398603787,0.05818371518626336,0.015874679101653105,0.15855460734608995,0.0592178770949824,0.0031284916201122924,0.001005586592178933,4.6256119816452355,0.22224542110427503,0.0592178770949824,0.22224542110427503,attitude,121.31433315768827,rough_seed_4,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026860635424611593,0.08186260461807249,0.10131288193470335,0.15396571032320125,2,0.05992258998256064,0.5104998424368907,0.15229336011807562
lm000_ls100_le000,0.15,0.7,0.15,0.0,1.0,0.0,rough,rough_perlin,4,3,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm000_ls100_le000/rough/episode_0003.jsonl,39,5,7.800000000000001,1.6859072522900496,204.44156925001124,0.00581903509882468,0.058021189042702204,0.015888581190444326,0.15858072256334377,0.05753701211306491,0.003813369223868086,0.00100942126514148,4.626589030567893,0.2216246169651689,0.05753701211306491,0.2216246169651689,attitude,121.26501560053696,rough_seed_4,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026860635424611593,0.08186260461807249,0.10131288193470335,0.15396571032320125,3,1.0,0.0,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0004.jsonl,38,5,7.6,1.6584684019433844,190.23021159668664,0.006142271208009273,0.06135926721491072,0.01874760587346987,0.11437185879174216,0.06357552581263136,0.0031070745697901435,0.0,4.582541332167897,0.2343751363619884,0.06357552581263136,0.2343751363619884,attitude,114.70234306169228,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,0,0.0,0.7772639353034957,0.07821826428738247
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0004.jsonl,38,5,7.6,1.6550168686546343,189.9400511556808,0.006312405914442916,0.06087754677375354,0.018839380130342035,0.11235297951153878,0.0628444131785797,0.0032829171063435757,0.0,4.592098209958459,0.23253509981642262,0.0628444131785797,0.23253509981642262,attitude,114.76623275150263,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,1,0.15418850660114294,0.3771999233653677,0.21967237451968413
lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls020_le020/rough/episode_0004.jsonl,38,5,7.6,1.6544489331081,189.90091511575966,0.006298713175917939,0.06087381313312084,0.018877331445164153,0.11237175289477719,0.06272716613906744,0.0034001641458558454,0.0,4.593674575208797,0.23252083835972445,0.06272716613906744,0.23252083835972445,attitude,114.78197441791437,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,2,0.17962122732167546,0.3740991721349098,0.254524999762605
lm060_ls000_le040,0.48,0.15,0.37,0.6,0.0,0.4,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm060_ls000_le040/rough/episode_0004.jsonl,38,5,7.6,1.6497933388908828,189.75954674099398,0.006189250216959935,0.0604233571739249,0.0186158201367031,0.11231112297171132,0.06347691206301172,0.0034602076124572653,0.0,4.606637583534736,0.23080022333849481,0.06347691206301172,0.23080022333849481,attitude,115.02019208573412,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,3,0.38876347426017205,0.0,0.7819476299722942
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0004.jsonl,38,5,7.6,1.6532043868158453,189.62828818621466,0.006369605265703238,0.06072345597910217,0.019438481615252436,0.11239038990415827,0.0631307204881609,0.003285613705703398,0.0,4.597132732413069,0.23194651633673324,0.0631307204881609,0.23194651633673324,attitude,114.70347508056658,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,4,0.23541435417794485,0.24922905843201265,0.08072459548269413
lm040_ls020_le040,0.36999999999999994,0.26,0.37,0.4,0.2,0.4,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls020_le040/rough/episode_0004.jsonl,38,5,7.6,1.6506425207247837,190.0197855471966,0.006257588707259794,0.06070361694084046,0.018998402655056527,0.11257499291340078,0.06363636363637575,0.003349282296651218,0.0,4.604267674301097,0.23187073679260028,0.06363636363637575,0.23187073679260028,attitude,115.11867843060317,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,5,0.35052789423884134,0.23275293543231854,1.0
lm020_ls000_le080,0.26,0.15,0.59,0.2,0.0,0.8,rough,rough_perlin,25,4,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm020_ls000_le080/rough/episode_0004.jsonl,39,5,7.800000000000001,1.6793973923561023,192.57148549218545,0.006042681604114862,0.06162746558353532,0.01766620271311809,0.12139472278722652,0.06529445397370917,0.0034305317324188856,0.0,4.6445231101955144,0.23539957866828726,0.06529445397370917,0.23539957866828726,attitude,114.66701470937633,rough_seed_25,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.01826920683430378,0.0524684572219849,0.08233369340363154,0.13852312398148353,6,1.0,1.0,0.0
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0005.jsonl,38,5,7.6,1.6990928317273621,222.99531803403977,0.009063083013459374,0.08863840207357167,0.016997421184274927,0.16945201221677197,0.08230926779315136,0.008192524321557607,0.0007680491551460256,4.4729751418429275,0.3385737561066201,0.08230926779315136,0.3385737561066201,attitude,131.24375188337078,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096,0,0.0,1.0,0.0
lm080_ls000_le020,0.59,0.15,0.26,0.8,0.0,0.2,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm080_ls000_le020/rough/episode_0005.jsonl,38,5,7.6,1.6913677231875242,223.26140528422013,0.008747233472999485,0.08859331693920074,0.016241870584337882,0.16533259354232044,0.08441393338419863,0.008009153318078914,0.000889905924230981,4.493404891088476,0.3384015435787378,0.08441393338419863,0.3384015435787378,attitude,132.00051190728962,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096,1,0.9010461168388647,0.9013024096462366,1.0
lm040_ls040_le020,0.37,0.37,0.26,0.4,0.4,0.2,rough,rough_perlin,12,5,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm040_ls040_le020/rough/episode_0005.jsonl,38,5,7.6,1.6905236219282092,222.7734952546047,0.008882413817428552,0.08818160131268854,0.016199077061497657,0.16530028065131352,0.07998981021527252,0.009425550885238842,0.0017832123296397649,4.4956485087924705,0.3368289057281556,0.07998981021527252,0.3368289057281556,attitude,131.77780680787504,rough_seed_12,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.026123337145604907,0.08341258668899532,0.0913345092246674,0.14660657941556096,2,1.0,0.0,0.7057123891649092
lm100_ls000_le000,0.7,0.15,0.15,1.0,0.0,0.0,rough,rough_perlin,6,6,results/icra27/os_t5p5b_remaining_rough_train_atlas_v0/env_logs/lm100_ls000_le000/rough/episode_0006.jsonl,39,5,7.800000000000001,1.677042848105813,199.62291767555627,0.0061249208697759915,0.056972209868667224,0.014046132484025016,0.08912172997476264,0.05387857386947102,0.002505980179975348,0.0,4.651043954428443,0.21761781166721403,0.05387857386947102,0.21761781166721403,attitude,119.03268774618753,rough_seed_6,OS-T5.5b,new_physical_metric_reconstruction,0.8,0.024318955251665265,0.08186260461807249,0.07999057183688178,0.12816551007246907,0,0.019252265799284025,0.8426912781621905,0.0
