policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.13891385892596675,1.6699417248749664,7.6,214.54922315143003,7.6,0.22533853209293317,0.1153408468970374,0.6460860775278862,8.56286421953146,4.382952182087421,24.551270946059674,0.21972917432565348,1.2921721550557723,0.010875418166480508,0.08886721361318135,0.029241841286420822,0.1644580066204071,0.06917556953665457,0.018764118791870333,-0.03403192442400675,0.21383511390733093,0.007505647516748134,0.29795808453455963,0.060000000000000005,0.21383511390733093,0.007505647516748134,0.29795808453455963,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.13463025862113642,1.6656253598057398,8.0,210.6046636434541,8.0,0.2397460375303532,0.07309444288813019,0.6024971896501295,9.589841501214128,2.9237777155252074,24.09988758600518,0.20820316997571747,1.2049943793002593,0.009529482867984652,0.06699892898820899,0.021015919744968414,0.12429458647966385,0.07074535731226206,0.017489754606503993,-0.03635190869681537,0.2141490714624524,0.006995901842601598,0.297818885478191,0.06,0.2141490714624524,0.006995901842601598,0.297818885478191,0.06,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.11346993072201284,1.6956912732220961,7.6,216.04716151884753,7.6,0.22110340900952363,0.06344240565544386,0.6505969170917293,8.401929542361898,2.410811414906867,24.72268284948571,0.2231172727923811,1.3011938341834586,0.00639448819825297,0.06114028377504435,0.016325032338500023,0.1296362280845642,0.07371065510730994,0.017483324190834537,-0.03643672967231587,0.214742131021462,0.006993329676333815,0.297813796219661,0.060000000000000005,0.214742131021462,0.006993329676333815,0.297813796219661,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.12189368649985563,1.6861436145954198,7.6,219.40944051263543,7.6,0.22267374759943748,0.09384837748035962,0.6607219672538432,8.461602408778624,3.566238344253666,25.107434755646043,0.22186100192045002,1.321443934507687,0.008115085911107659,0.07031381675255285,0.018304741010069847,0.1476988047361374,0.07463290620791285,0.017618457995826918,-0.03563113966466565,0.21492658124158256,0.007047383198330766,0.29786213162012004,0.060000000000000005,0.21492658124158256,0.007047383198330766,0.29786213162012004,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.11007911342686207,1.6929946806298608,7.6,224.50765046515522,7.6,0.22154692752798338,0.17321050811287128,0.6760745396018324,8.418783246063368,6.581999308289109,25.69083250486963,0.2227624579776133,1.3521490792036643,0.010480733079991138,0.10537813333901712,0.02573695033788681,0.2155318707227707,0.07078493464934199,0.01885897313293658,-0.03360149256983086,0.21415698692986837,0.007543589253174631,0.29798391044581013,0.060000000000000005,0.21415698692986837,0.007543589253174631,0.29798391044581013,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,41,1.8266702729970166,0.14419785913055566,1.6824724138664608,8.200000000000001,232.37876440677707,8.200000000000001,0.24352554666669807,0.13766781380601434,0.64857411879206,9.98454741333462,5.644380366046588,26.59153887047446,0.20517956266664159,1.2971482375841197,0.012430696813830255,0.09611149995447986,0.033821895718574524,0.2113611102104187,0.07565061039314037,0.01824733653537384,-0.03497825803734907,0.21513012207862806,0.007298934614149534,0.29790130451775904,0.06,0.21513012207862806,0.007298934614149534,0.29790130451775904,0.06,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.13683538540717333,1.6705884185367201,7.4,208.19402360433622,7.4,0.21780601038231082,0.09670572428574142,0.6438927976880294,8.0588223841455,3.5781117985724324,23.82403351445709,0.2257551916941514,1.287785595376059,0.006485683522997539,0.08086463310458449,0.014363780617713928,0.11319424957036972,0.07227316096022322,0.01905485547094203,-0.034185244374581286,0.2144546321920447,0.007621942188376813,0.297948885337525,0.060000000000000005,0.2144546321920447,0.007621942188376813,0.297948885337525,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,37,1.7965344035659587,0.14465529883460104,1.6518791047313577,7.4,226.27051412474736,7.4,0.22096636744402748,0.1571804953312666,0.6997989272303871,8.175755595429017,5.815678327256864,25.89256030752432,0.22322690604477802,1.3995978544607741,0.008759186226133269,0.09682804763540835,0.0157352015376091,0.16579484939575195,0.06990750929391062,0.019021408701617573,-0.03401596874401376,0.21398150185878212,0.007608563480647029,0.2979590418753591,0.060000000000000005,0.21398150185878212,0.007608563480647029,0.2979590418753591,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.1227691622952721,1.6777782357753486,7.6,202.09231064763202,7.6,0.2240496322737914,0.06837325281803586,0.6085737639456251,8.513886026404073,2.5981836070853626,23.125803029933756,0.2207602941809669,1.2171475278912502,0.005987077327040723,0.06298666477987394,0.01947353594005108,0.1383318156003952,0.0717296639555379,0.01771615373007463,-0.03497686756676749,0.21434593279110759,0.007086461492029852,0.2979013879459939,0.060000000000000005,0.21434593279110759,0.007086461492029852,0.2979013879459939,0.060000000000000005,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5143183254019121,0.2872387402398353,1.3499999999999628,55.58076043460023,1.3499999999999628,0.23929406673126818,0.44000427269987696,0.9086015579043513,1.6750584671188773,3.0800299088991387,6.360210905330459,0.20856474661498542,1.934822285288151,0.007981587010342123,0.17365890833390402,0.014034440740942955,0.2618749141693115,0.07329508981534413,0.034293519599097114,-0.020999762628759657,0.21465901796306883,0.013717407839638847,0.2987400142422744,0.06,0.21465901796306883,0.013717407839638847,0.2987400142422744,0.06,lm080_ls020_le000,0.59,0.26,0.15,1,0.8,0.2,0.0,rough_seed_9,hard
