context_id,beta_index,beta_name,J_motion_s_per_m,J_stability,J_energy_j_per_m,r_motion,r_stability,r_energy,quality_Q,quality_gap_from_best,quality_rank,is_pareto,is_exact_best
rough_seed_13,0,lm100_ls000_le000,4.425768838781536,0.48859726757708033,148.2619747782019,0.0,0.8099072147082177,1.0,0.3393663573823607,0.09860516196041391,15,1,0
rough_seed_13,1,lm080_ls020_le000,4.433116592732395,0.4857931035504681,147.4083075334975,0.07933641749090085,0.527836600435501,0.7091206495906697,0.2407611954219468,0.0,1,1,1
rough_seed_13,2,lm080_ls000_le020,4.44506749706218,0.4885280527936334,147.87179321752322,0.20837475242192657,0.8029449056926471,0.8670491814978644,0.29527762329799623,0.054516427876049434,10,0,0
rough_seed_13,3,lm060_ls040_le000,4.435232842660367,0.4865090051357397,147.45298454721367,0.10218635080706807,0.5998490783076771,0.7243439357230684,0.24620257645714883,0.005441381035202031,3,0,0
rough_seed_13,4,lm060_ls020_le020,4.445742421203497,0.49278800534644407,148.29937347109706,0.215662158043883,1.2314531605380747,1.012743264501459,0.41868391545630296,0.17792272003435616,21,0,0
rough_seed_13,5,lm060_ls000_le040,4.476859539407105,0.48836031307554406,146.28683867532902,0.5516451941425174,0.7860719821152907,0.32699033477310696,0.2675730190752,0.026811823653253186,7,1,0
rough_seed_13,6,lm040_ls060_le000,4.445525657692599,0.480545692682495,147.58274612036152,0.21332168223148967,0.0,0.7685590117254372,0.2594592728883355,0.018698077466388685,5,1,0
rough_seed_13,7,lm040_ls040_le020,4.437495819085529,0.4909262423856113,148.10000909010546,0.1266205443905029,1.0441785870792801,0.9448116646921284,0.35511156501363306,0.11435036959168626,18,0,0
rough_seed_13,8,lm040_ls020_le040,4.47408814587878,0.48926011833435273,146.88120631560952,0.5217214330224189,0.8765833144301184,0.5295157030376247,0.2986205063116733,0.05785931088972651,11,1,0
rough_seed_13,9,lm040_ls000_le060,4.487812692895135,0.48775200494741067,145.32719359313973,0.6699104441468061,0.7248823206898959,0.0,0.24627674944608763,0.005515554024140834,4,1,0
rough_seed_13,10,lm020_ls080_le000,4.4378264436335755,0.48749389613861044,148.25691238657458,0.1301904199404949,0.6989191781787791,0.9982750360902248,0.3388496274774399,0.09808843205549311,14,0,0
rough_seed_13,11,lm020_ls060_le020,4.46049675924879,0.4904870473813614,147.21290249585252,0.37497020384834256,1.0,0.642538160020554,0.3400583612128963,0.0992971657909495,16,1,0
rough_seed_13,12,lm020_ls040_le040,4.477135062082952,0.4886024525357813,146.49939014189113,0.554620114395072,0.8104287692506317,0.3994153140676368,0.276024470409255,0.03526327498730819,9,0,0
rough_seed_13,13,lm020_ls020_le060,4.491126343039218,0.4883386944716259,146.1787639611723,0.7056891505389865,0.7838973686372499,0.2901648587523369,0.26723162747217855,0.02647043205023175,6,0,0
rough_seed_13,14,lm020_ls000_le080,4.518383985560771,0.48209695526695223,145.33615197172438,1.0,0.15604136774580057,0.0030524860355003367,0.3371969795126043,0.0964357840906575,13,1,0
rough_seed_13,15,lm000_ls100_le000,4.449172879007959,0.48092304920951395,147.70263414616318,0.25270207995470023,0.03795826006107678,0.8094097662593284,0.27347015577402645,0.03270896035207965,8,0,0
rough_seed_13,16,lm000_ls080_le020,4.454503403188534,0.49272458225726873,148.3344960164882,0.3102577214015742,1.2250734375429206,1.0247109524401434,0.4168912862189223,0.1761300907969755,20,0,0
rough_seed_13,17,lm000_ls060_le040,4.477564994565434,0.4898652890314449,147.21463721368735,0.55926225444919,0.9374573819413757,0.6431292493473035,0.3196186235995848,0.07885742817763802,12,0,0
rough_seed_13,18,lm000_ls040_le060,4.490989649901353,0.4875266928846112,146.97172229796544,0.7042132241638912,0.7022181999916215,0.5603582008758432,0.24129370680473491,0.00053251138278812,2,1,0
rough_seed_13,19,lm000_ls020_le080,4.519866773741668,0.48283728494191736,145.9962453219677,1.0160102125026187,0.2305110650245367,0.22797329226226648,0.34358505273350426,0.10282385731155746,17,0,0
rough_seed_13,20,lm000_ls000_le100,4.531054513905723,0.48339372282264487,146.30809749603634,1.1368083816263266,0.28648310279831823,0.3342340846020627,0.38479454577219785,0.14403335035025105,19,0,0
rough_seed_7,0,lm100_ls000_le000,4.457193450320372,0.32365316164450253,132.73219619100732,0.0,0.5636546569277822,0.7717556440993897,0.2617032490365538,0.03784085474337451,6,1,0
rough_seed_7,1,lm080_ls020_le000,4.461845908155069,0.32253662939587835,133.44172120843342,0.04303433854531195,0.39435901174609406,1.0,0.33812464450097135,0.11426225020779207,13,1,0
rough_seed_7,2,lm080_ls000_le020,4.466935622132612,0.32689432531501356,132.94473259458152,0.09011321216238134,1.0551002872844095,0.8401256569217762,0.35831789294936506,0.13445549865618578,19,0,0
rough_seed_7,3,lm060_ls040_le000,4.462975440962209,0.322586198288996,133.5844076701087,0.05348229937539334,0.40187495922690597,1.0459002554398356,0.35363761019341894,0.12977521590023966,18,0,0
rough_seed_7,4,lm060_ls020_le020,4.469398397095388,0.32652904701662094,133.13237851643888,0.11289340604583702,0.9997144932122298,0.9004887470451889,0.3399484865584208,0.11608609226524153,15,0,0
rough_seed_7,5,lm060_ls000_le040,4.497729637438085,0.3265309299802105,131.49954496073363,0.3749519204129598,1.0,0.37522884209241836,0.3391672692083512,0.11530487491517194,14,1,0
