context_id,context_index,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_1_budget_context_norm,constraint_2,constraint_2_budget,constraint_2_budget_context_norm,feasible_good_count,selected_source_beta_name,selected_primary_value,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_decision_time_s,selected_episode_energy_abs_j,selected_support_class,selected_beta_expressible,beta_hat_motion,beta_hat_stability,beta_hat_energy,max_margin
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.011197501790156638,0.0,cost_energy,0.545022650388769,1.0,1,motion,6.960000000000001,0.198493207384417,0.011197501790156638,0.545022650388769,6.960000000000001,161.9371290766833,strict,True,1.0,-0.0,0.0,0.00429272112265508
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.01127110473648551,0.30878595705403467,cost_energy,0.5398095436365559,0.6809021069153633,1,balanced,6.942000000000001,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.01127110473648551,0.30878595705403467,cost_energy,0.545022650388769,1.0,2,balanced,6.942000000000001,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.011435864140022154,1.0,cost_energy,0.5286856363714737,0.0,1,energy,7.140000000000002,0.20604207027638508,0.011435864140022154,0.5286856363714737,7.140000000000002,161.7031659518153,strict,True,0.618044153473756,0.0,0.38195584652624404,0.00157448744293127
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.011435864140022154,1.0,cost_energy,0.5398095436365559,0.6809021069153633,2,balanced,6.942000000000001,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,fast,decision_time_s,cost_stability,0.011435864140022154,1.0,cost_energy,0.545022650388769,1.0,3,balanced,6.942000000000001,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,6.942000000000001,0.0,cost_energy,0.5398095436365559,0.6809021069153633,1,balanced,0.01127110473648551,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,6.942000000000001,0.0,cost_energy,0.545022650388769,1.0,1,balanced,0.01127110473648551,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,6.960000000000001,0.09090909090908927,cost_energy,0.5398095436365559,0.6809021069153633,1,balanced,0.01127110473648551,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,6.960000000000001,0.09090909090908927,cost_energy,0.545022650388769,1.0,2,motion,0.011197501790156638,0.198493207384417,0.011197501790156638,0.545022650388769,6.960000000000001,161.9371290766833,strict,True,1.0,-0.0,0.0,0.00429272112265508
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,7.140000000000002,1.0,cost_energy,0.5286856363714737,0.0,1,energy,0.011435864140022154,0.20604207027638508,0.011435864140022154,0.5286856363714737,7.140000000000002,161.7031659518153,strict,True,0.618044153473756,0.0,0.38195584652624404,0.00157448744293127
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,7.140000000000002,1.0,cost_energy,0.5398095436365559,0.6809021069153633,2,balanced,0.01127110473648551,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,stable,cost_stability,decision_time_s,7.140000000000002,1.0,cost_energy,0.545022650388769,1.0,3,motion,0.011197501790156638,0.198493207384417,0.011197501790156638,0.545022650388769,6.960000000000001,161.9371290766833,strict,True,1.0,-0.0,0.0,0.00429272112265508
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,6.942000000000001,0.0,cost_stability,0.01127110473648551,0.30878595705403467,1,balanced,0.5398095436365559,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,6.942000000000001,0.0,cost_stability,0.011435864140022154,1.0,1,balanced,0.5398095436365559,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,6.960000000000001,0.09090909090908927,cost_stability,0.011197501790156638,0.0,1,motion,0.545022650388769,0.198493207384417,0.011197501790156638,0.545022650388769,6.960000000000001,161.9371290766833,strict,True,1.0,-0.0,0.0,0.00429272112265508
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,6.960000000000001,0.09090909090908927,cost_stability,0.01127110473648551,0.30878595705403467,2,balanced,0.5398095436365559,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,6.960000000000001,0.09090909090908927,cost_stability,0.011435864140022154,1.0,2,balanced,0.5398095436365559,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,7.140000000000002,1.0,cost_stability,0.011197501790156638,0.0,1,motion,0.545022650388769,0.198493207384417,0.011197501790156638,0.545022650388769,6.960000000000001,161.9371290766833,strict,True,1.0,-0.0,0.0,0.00429272112265508
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,7.140000000000002,1.0,cost_stability,0.01127110473648551,0.30878595705403467,2,balanced,0.5398095436365559,0.20278592850707208,0.01127110473648551,0.5398095436365559,6.942000000000001,160.38821080618308,strict,True,0.0,0.9856194909493724,0.014380509050627682,2.4226303390519624e-06
flat:flat:27027,0,flat,flat,27027,efficient,cost_energy,decision_time_s,7.140000000000002,1.0,cost_stability,0.011435864140022154,1.0,3,energy,0.5286856363714737,0.20604207027638508,0.011435864140022154,0.5286856363714737,7.140000000000002,161.7031659518153,strict,True,0.618044153473756,0.0,0.38195584652624404,0.00157448744293127
flat:flat:27028,1,flat,flat,27028,fast,decision_time_s,cost_stability,0.011227860326064222,0.0,cost_energy,0.5393030848717228,1.0,1,motion,6.972,0.19852049872386535,0.011227860326064222,0.5393030848717228,6.972,160.23773177872562,strict,True,1.0,-0.0,0.0,0.0043263869530529575
