manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_124830_manifest.tsv,datasets/phase_f/f3_m060_r2_20260721_124829_true_metrics.csv,8394,0.0,50.47525,0.5920858143389633,7.969434500998496,-0.5990525456537575,-0.7938573732951629,7.377348686659532,-0.1948048276414054,0.1714947074685453,0.0337742248644526,-0.004704780629557243,0.03559785951508099,160.58127705603383,1011.1899889019245,39.40449004412513,352.99868506321195,0.48188177853508024,4.209100125971557,10.50314607303638,33.94096148911698,2.083750297831785,124.30584808154273,800.098151364807,148.087119741666,887.0149106458355
