manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_033010_manifest.tsv,datasets/phase_f/f3_clean_r2_20260721_033009_true_metrics.csv,8391,0.0,50.444,0.5768150067841219,8.072902859734112,0.01657951379421201,-0.20607438559108884,7.496087852949991,-0.22265389938530086,0.1744389632575795,0.029625930816081253,-0.0051463642370676525,0.037180634196047384,160.2333324834721,912.7357484895883,39.575049464733155,358.7788423931382,0.4432689310724821,3.9207073559561056,10.50845387324727,36.02964818899955,2.092122512215469,122.96472158196131,702.2873873098143,146.41925678067824,1081.4060132847378
