t_wall,context,x,y,reset_y,y_mean,pred_beta_motion,pred_beta_stability,pred_beta_energy,raw_beta_motion,raw_beta_stability,raw_beta_energy,prior_beta_motion,prior_beta_stability,prior_beta_energy,actual_beta_motion,actual_beta_stability,actual_beta_energy,err_beta_motion,err_beta_stability,err_beta_energy,motion_score,stability_score,energy_score,effort_proxy,hold_drift,rollout_max_abs_y,rollout_mean_abs_y,mean_abs_y_context,max_abs_y_context,ram_slip_proxy_mean,ram_roughness_proxy_mean,ram_sigma_mean,ref_vx_mean,ref_yaw_rate_mean,ref_clearance_mean,out_topic,model_json,f7_source_tag,f7_reset_y,f7_manifest,f7_d7_csv,f7_true_csv,target_beta_motion_true_metric,target_beta_stability_true_metric,target_beta_energy_true_metric,target_beta_dominant_true_metric,target_motion_score_true_metric,target_stability_score_true_metric,target_energy_score_true_metric,target_balanced_score_true_metric,true_metric_base_vx_mean,true_metric_base_vy_abs_mean,true_metric_joint_abs_power_mean,true_metric_imu_ang_vel_norm_mean,true_metric_contact_force_z_sum_mean,true_metric_motion_proxy,true_metric_lateral_drift_proxy,true_metric_energy_proxy,true_metric_stability_proxy,true_metric_contact_load_proxy
1784613796.059727,flat,0.003208761,0.003186728,0.001004141,,0.525790478,0.196703190,0.277506333,0.544738097,0.183378987,0.271882916,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.075790478,-0.053296810,-0.022493667,0.150240657,0.998725309,0.506184955,0.493815045,0.000000000,0.003186728,0.002010274,0.002010274,0.003186728,0.000000000,0.050000000,0.050000000,0.210000000,-0.000052036,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.159704,flat,0.005865950,0.006651125,0.001004141,,0.525408026,0.197309018,0.277282955,0.544260033,0.184136273,0.271603694,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.075408026,-0.052690982,-0.022717045,0.150439946,0.997339550,0.506144833,0.493855167,0.000000000,0.006651125,0.003386948,0.003386948,0.006651125,0.000000000,0.050000000,0.050000000,0.210000000,-0.000084134,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.259660,flat,0.007696412,0.010581020,0.001004141,,0.524987102,0.197986469,0.277026429,0.543733877,0.184983086,0.271283036,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.074987102,-0.052013531,-0.022973571,0.150577231,0.995767592,0.506087772,0.493912228,0.000000000,0.010581020,0.004963516,0.004963516,0.010581020,0.000000000,0.050000000,0.050000000,0.210000000,-0.000129782,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.359602,flat,0.009081579,0.015568982,0.001004141,,0.524465268,0.198843240,0.276691492,0.543081585,0.186054049,0.270864365,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.074465268,-0.051156760,-0.023308508,0.150681118,0.993772407,0.506024061,0.493975939,0.000000000,0.015568982,0.008533426,0.008533426,0.015568982,0.000000000,0.050000000,0.050000000,0.210000000,-0.000180751,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.459682,flat,0.010107640,0.020770999,0.001004141,,0.523926571,0.199735496,0.276337933,0.542408213,0.187169370,0.270422416,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.073926571,-0.050264504,-0.023662067,0.150758073,0.991691600,0.505954487,0.494045513,0.000000000,0.020770999,0.013142052,0.013142052,0.020770999,0.000000000,0.050000000,0.050000000,0.210000000,-0.000236410,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.559886,flat,0.010918973,0.026127545,0.001004141,,0.523374660,0.200652510,0.275972829,0.541718326,0.188315638,0.269966036,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.073374660,-0.049347490,-0.024027171,0.150818923,0.989548982,0.505879373,0.494120627,0.000000000,0.026127545,0.018028618,0.018028618,0.026127545,0.000000000,0.050000000,0.050000000,0.210000000,-0.000296501,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.659650,flat,0.012528340,0.031151355,0.001004141,,0.522848276,0.201520970,0.275630753,0.541060346,0.189401213,0.269538442,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072848276,-0.048479030,-0.024369247,0.150939625,0.987539458,0.505801313,0.494198687,0.000000000,0.031151355,0.023514794,0.023514794,0.031151355,0.000000000,0.050000000,0.050000000,0.210000000,-0.000358949,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.759634,flat,0.016497768,0.032582576,0.001004141,,0.522660738,0.201800396,0.275538866,0.540825923,0.189750495,0.269423582,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072660738,-0.048199604,-0.024461134,0.151237333,0.986966970,0.505731222,0.494268778,0.000000000,0.032582576,0.028009471,0.028009471,0.032582576,0.000000000,0.050000000,0.050000000,0.210000000,-0.000415023,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.859585,flat,0.021445746,0.032848807,0.001004141,,0.522574180,0.201898265,0.275527556,0.540717724,0.189872831,0.269409445,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072574180,-0.048101735,-0.024472444,0.151608431,0.986837704,0.505674754,0.494325246,0.000000000,0.032905740,0.031203296,0.031203296,0.032905740,0.000000000,0.050000000,0.050000000,0.210000000,-0.000460197,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613796.960044,flat,0.026165252,0.031907356,0.001004141,,0.522521352,0.201935686,0.275542963,0.540651690,0.189919607,0.269428703,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072521352,-0.048064314,-0.024457037,0.151962394,0.986837704,0.505631384,0.494368616,0.000000000,0.032905740,0.032381098,0.032381098,0.032905740,0.000000000,0.050000000,0.050000000,0.210000000,-0.000494893,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.059563,flat,0.030500641,0.031021129,0.001004141,,0.522471703,0.201967397,0.275560900,0.540589628,0.189959246,0.269451125,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072471703,-0.048032603,-0.024439100,0.152287548,0.986837704,0.505598384,0.494401616,0.000000000,0.032905740,0.032216804,0.032216804,0.032905740,0.000000000,0.050000000,0.050000000,0.210000000,-0.000521293,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.159598,flat,0.035000684,0.030201082,0.001004141,,0.522424137,0.201992277,0.275583586,0.540530171,0.189990346,0.269479483,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072424137,-0.048007723,-0.024416414,0.152625051,0.986854610,0.505573001,0.494426999,0.000000000,0.032863476,0.031481238,0.031481238,0.032863476,0.000000000,0.050000000,0.050000000,0.210000000,-0.000541599,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.259635,flat,0.039367619,0.029380115,0.001004141,,0.522472623,0.201859803,0.275667574,0.540590779,0.189824754,0.269584467,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072472623,-0.048140197,-0.024332426,0.152952571,0.987242556,0.505553567,0.494446433,0.000000000,0.031893609,0.030623158,0.030623158,0.031893609,0.000000000,0.050000000,0.050000000,0.210000000,-0.000557146,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.359612,flat,0.043496099,0.028477906,0.001004141,,0.522514032,0.201742209,0.275743759,0.540642540,0.189677762,0.269679699,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072514032,-0.048257791,-0.024256241,0.153262207,0.987591548,0.505538883,0.494461117,0.000000000,0.031021129,0.029800002,0.029800002,0.031021129,0.000000000,0.050000000,0.050000000,0.210000000,-0.000568894,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.460188,flat,0.048451750,0.028233534,0.001004141,,0.522540056,0.201641502,0.275818442,0.540675070,0.189551878,0.269773053,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072540056,-0.048358498,-0.024181558,0.153633881,0.987916111,0.505527972,0.494472028,0.000000000,0.030209724,0.028957748,0.028957748,0.030209724,0.000000000,0.050000000,0.050000000,0.210000000,-0.000577623,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.559632,flat,0.054482676,0.029510339,0.001004141,,0.522543191,0.201569325,0.275887484,0.540678989,0.189461656,0.269859355,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072543191,-0.048430675,-0.024112516,0.154086201,0.988195865,0.505516550,0.494483450,0.000000000,0.029510339,0.028651542,0.028651542,0.029510339,0.000000000,0.050000000,0.050000000,0.210000000,-0.000586760,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.659799,flat,0.059094851,0.029903436,0.001004141,,0.522451494,0.201671599,0.275876906,0.540564368,0.189589499,0.269846133,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072451494,-0.048328401,-0.024123094,0.154432114,0.988038626,0.505504960,0.494495040,0.000000000,0.029903436,0.028928122,0.028928122,0.029903436,0.000000000,0.050000000,0.050000000,0.210000000,-0.000596032,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.759585,flat,0.063555504,0.030646909,0.001004141,,0.522326208,0.201832681,0.275841110,0.540407761,0.189790852,0.269801388,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072326208,-0.048167319,-0.024158890,0.154766663,0.987741237,0.505493802,0.494506198,0.000000000,0.030646909,0.029585279,0.029585279,0.030646909,0.000000000,0.050000000,0.050000000,0.210000000,-0.000604958,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.859667,flat,0.067793052,0.031487677,0.001004141,,0.522193598,0.202008638,0.275797764,0.540241997,0.190010798,0.269747205,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072193598,-0.047991362,-0.024202236,0.155084479,0.987404929,0.505482405,0.494517595,0.000000000,0.031487677,0.030337160,0.030337160,0.031487677,0.000000000,0.050000000,0.050000000,0.210000000,-0.000614076,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613797.959637,flat,0.072143609,0.032304224,0.001004141,,0.522062173,0.202181356,0.275756471,0.540077716,0.190226694,0.269695589,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.072062173,-0.047818644,-0.024243529,0.155410771,0.987078310,0.505470875,0.494529125,0.000000000,0.032304224,0.031075940,0.031075940,0.032304224,0.000000000,0.050000000,0.050000000,0.210000000,-0.000623300,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.059768,flat,0.076625564,0.033200425,0.001004141,,0.521921256,0.202368736,0.275710008,0.539901570,0.190460921,0.269637509,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071921256,-0.047631264,-0.024289992,0.155746917,0.986719830,0.505459188,0.494540812,0.000000000,0.033200425,0.031907216,0.031907216,0.033200425,0.000000000,0.050000000,0.050000000,0.210000000,-0.000632650,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.159667,flat,0.081117811,0.034172851,0.001004141,,0.521772501,0.202569148,0.275658351,0.539715626,0.190711435,0.269572939,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071772501,-0.047430852,-0.024341649,0.156083836,0.986330860,0.505447224,0.494552776,0.000000000,0.034172851,0.032787579,0.032787579,0.034172851,0.000000000,0.050000000,0.050000000,0.210000000,-0.000642221,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.259887,flat,0.085466437,0.035091878,0.001004141,,0.521630813,0.202759489,0.275609698,0.539538516,0.190949362,0.269512122,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071630813,-0.047240511,-0.024390302,0.156409983,0.985963249,0.505435004,0.494564996,0.000000000,0.035091878,0.033693542,0.033693542,0.035091878,0.000000000,0.050000000,0.050000000,0.210000000,-0.000651997,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.360027,flat,0.090416818,0.035587346,0.001004141,,0.521525519,0.202883066,0.275591414,0.539406899,0.191103833,0.269489268,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071525519,-0.047116934,-0.024408586,0.156781261,0.985765062,0.505422892,0.494577108,0.000000000,0.035587346,0.034566160,0.034566160,0.035587346,0.000000000,0.050000000,0.050000000,0.210000000,-0.000661687,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.459691,flat,0.095096289,0.035658043,0.001004141,,0.521466320,0.202932442,0.275601238,0.539332900,0.191165552,0.269501548,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071466320,-0.047067558,-0.024398762,0.157132222,0.985736783,0.505411425,0.494588575,0.000000000,0.035658043,0.035215976,0.035215976,0.035658043,0.000000000,0.050000000,0.050000000,0.210000000,-0.000670860,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
1784613798.559751,flat,0.099687153,0.035564734,0.001004141,,0.521414862,0.202968704,0.275616433,0.539268578,0.191210880,0.269520542,0.450000000,0.250000000,0.300000000,0.450000000,0.250000000,0.300000000,0.071414862,-0.047031296,-0.024383567,0.157476536,0.985736244,0.505400851,0.494599149,0.000000000,0.035659391,0.035543015,0.035543015,0.035659391,0.000000000,0.050000000,0.050000000,0.210000000,-0.000679319,0.045000000,/tracer/objective_beta,models/phase_d7/d7_objective_selector_ridge_runtime_aligned_v1.json,clean,0.0,reports/phase_d4_context_meta_repeat_20260721_020213_manifest.tsv,logs/phase_d5_shadow_20260721_020213_trial_1/d7_objective_selector_shadow_v0.csv,datasets/phase_f/f3_clean_20260721_020209_true_metrics.csv,0.3333333333333333,0.3333333333333333,0.3333333333333333,motion,1.0,1.0,1.0,1.0,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492,0.17524709153149653,0.036286069845550835,155.06664449516705,0.4369674781932821,122.88384638146492
