t_wall,t_ros,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,imu_qx,imu_qy,imu_qz,imu_qw,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,joint_abs_power_sum,joint_abs_effort_sum,joint_sq_effort_sum,joint_abs_velocity_sum,joint_count,contact_FL_fz,contact_FR_fz,contact_RL_fz,contact_RR_fz,contact_FL_norm,contact_FR_norm,contact_RL_norm,contact_RR_norm,contact_count_fz_gt_1,contact_force_z_sum,contact_force_norm_sum
1784611920.916269,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0
1784611920.936365,6.3905,0.22871348845750425,0.02048715703562213,0.3590358332484239,-0.0035371281341024493,-0.015626421028542236,0.003524553566388143,0.9998654315519461,0.17583108128071429,0.034087593957642236,-0.007981545481574061,0.15001887908816408,0.06172468079026072,0.015754846933234326,-0.0033527703497443547,-0.015442248499183197,0.0039515204042861385,0.9994286040348204,0.15053765783172132,0.06068352462794918,0.012747676750325489,0.99020783536479,0.3806046547739566,8.842898483266374,64.22042758339919,33.690132439136505,135.2524386122358,28.39825061257848,12,,0.0,,18.810979754276033,,0.0,,28.48333084616304,1,18.810979754276033,28.48333084616304
1784611920.956533,6.39575,0.22969546828943535,0.020680810118914948,0.35903876647927135,-0.0035593745720149178,-0.015484187059390782,0.0035478470826860336,0.9998674830120459,0.17655839364035428,0.03602104930138102,0.009890887375203244,-0.18552939888157444,0.03336034330988723,0.01201708863491027,-0.0045777997499390185,-0.01412033727937284,0.0016453750230673728,0.9998910756892974,-0.14607757406642247,0.03870551892370959,0.01816708746817918,0.37985658664213784,0.274761147054193,14.857737484573388,130.99382611671155,53.44771200418472,457.1467832276904,37.71788826965226,12,13.922425511604441,0.0,0.0,18.810979754276033,20.272713337937,0.0,0.0,28.48333084616304,2,32.73340526588048,48.756044184100034
1784611920.976711,6.4,0.23050441031836566,0.020848961025050863,0.3592034379480533,-0.004345638655644826,-0.015443745652770699,0.003539890172382052,0.9998650285525814,0.17568824166860744,0.03796334258688664,0.05031388032189267,-0.4544996850339272,0.0059873103813956885,0.001258597356606491,-0.002590434638265385,-0.016274810685972464,0.00340570291797719,0.9988212441644768,-0.32780415562938287,0.021985795386831077,0.01437370762387323,0.43895077480678113,0.36401811366895154,17.779484176909243,197.5222847692141,56.91105706989765,594.5380216002716,48.874652088893754,12,13.922425511604441,0.0,0.0,18.810979754276033,20.272713337937,0.0,0.0,28.48333084616304,2,32.73340526588048,48.756044184100034
1784611920.9968,6.40525,0.2314508835234258,0.021053344596941123,0.3596567579823972,-0.005725411153985119,-0.015467791427897254,0.0035006543315758754,0.9998578461534978,0.17489153470288424,0.03974579744396159,0.09936328265290295,-0.5426404146798947,-0.017784272226809242,-0.005561378842466262,-0.006601616064860372,-0.01576675084204478,0.003990299451174417,1.0001260563686374,-0.5360287084471168,-0.0017884897133662312,0.014807500096104374,0.43057446571427127,0.09251043238445593,19.68238711322656,164.43864279750144,45.44022434949875,415.0898550841133,55.47584756285088,12,58.20803653004208,0.0,0.0,68.06791957357223,72.28797660039969,0.0,0.0,86.59659789517629,2,126.2759561036143,158.88457449557598
1784611921.016954,6.41025,0.23235543282493035,0.021259139482323934,0.3602745882483884,-0.00686008675556456,-0.015573486058663946,0.0034307961307976347,0.9998493063355075,0.1756326815346674,0.04263606735739087,0.12232228153334701,-0.34799869444825937,-0.043051709183730594,-0.012805997917934329,-0.007584001306939167,-0.016611966542526314,0.004785047475318688,1.0001869820165203,-0.5012835467753197,-0.030849427897855924,0.001982718633595735,0.7515462813478208,0.28280523370691246,15.862232746424157,130.5325402678943,30.063920836895704,143.65093253196318,54.98155185136458,12,94.75107896687447,0.0,0.0,68.06791957357223,107.07124762565898,0.0,0.0,86.59659789517629,2,162.8189985404467,193.66784552083527
1784611921.03709,6.415,0.23321413813007183,0.021470780726559634,0.36086565304403107,-0.007075940863633768,-0.01571848909968231,0.0033639512951482483,0.9998457601015275,0.17715453419664182,0.04624234117576844,0.103427199157665,0.11479338581870932,-0.05903863105360943,-0.008754777780367455,-0.006003568688918243,-0.016854102237416232,0.0043253045081843265,1.0004194306594385,-0.12989905980720987,-0.05135054783293216,-0.006379250644817042,0.5205767025430862,0.6938011307375455,9.019732422807287,73.68177352202359,11.843723468482494,18.54341399120987,49.91667952433824,12,94.75107896687447,0.0,0.0,87.86285733691405,107.07124762565898,0.0,0.0,102.66435038736016,2,182.61393630378853,209.73559801301914
1784611921.057341,6.42025,0.23415642936097772,0.021720225412783935,0.3613119025976316,-0.00617640375976553,-0.015922986924398898,0.003306771880007728,0.9998486764424582,0.17721855417679078,0.04824003262105599,0.058048579309080195,0.4748731434352514,-0.08142706393717308,-0.004781888356430479,-0.006587578629692496,-0.01658584230446503,0.004972316425085969,1.0002448890697488,0.3283504139425052,-0.06983051255853964,-0.017029030816837577,0.033901850401601014,0.563747531621558,2.0756522389699614,64.86854739059832,8.032409751278465,9.212943513463296,48.596189693821714,12,36.81175711926174,0.0,0.0,28.722089089349236,39.21910853621374,0.0,0.0,31.072565849569692,2,65.53384620861098,70.29167438578344
1784611921.077529,6.4254999999999995,0.23508787093971223,0.021970952786665995,0.36148990244780216,-0.00487950152473137,-0.016167456814976687,0.0032546753065513605,0.9998520945088104,0.17584016387909257,0.047259261533489465,0.008459162452160282,0.44620655836877,-0.0896555585910688,-0.012340326765132878,-0.004590976577427742,-0.015433790494670276,0.0019941038856822963,0.9992535754228694,0.46001357681307886,-0.09151469015124036,-0.02603305382297345,-0.2690437688553878,-0.2473122141595893,0.24943347407875197,70.70992334970592,7.142472686660767,10.154875252631147,49.1136934092399,12,36.81175711926174,0.0,0.0,28.722089089349236,39.21910853621374,0.0,0.0,31.072565849569692,2,65.53384620861098,70.29167438578344
1784611921.097711,6.43075,0.23600935391139746,0.02221212200162999,0.36140635874749555,-0.004167243582357913,-0.016423363368413796,0.003168838311015255,0.9998514218024361,0.17350387357898622,0.04445031426789893,-0.03675213752342217,0.019608849225956806,-0.0987363829679329,-0.04296416564165358,-0.00558897464232248,-0.01606392662957964,0.003927191236067155,0.9993559682371083,0.10435299335863968,-0.09959687551201618,-0.041425993317882,-0.2837112136699367,-0.6374544238447595,1.002960332026953,43.78175103442955,8.76140671595931,8.930170364449852,48.90394589008145,12,8.829938160516791,0.0,0.0,6.069436900790588,9.58436843110622,0.0,0.0,6.662649763209157,2,14.89937506130738,16.247018194315377
