manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_031558_manifest.tsv,datasets/phase_f/f3_clean_r1_20260721_031553_true_metrics.csv,8391,0.0,50.4295,0.5504760473022418,8.016512910912223,0.07884686038490833,-0.30038982530267083,7.466036863609981,-0.3792366856875792,0.1736698279077338,0.031927900632479515,-0.009020344431282704,0.03607501807126134,157.71481717366666,955.4730909121204,39.43589423791263,354.80987837732255,0.46489190458134894,3.217776940766637,10.543938557445758,37.5739084490147,2.0978429269455368,122.9648450602748,727.2374899261629,146.37836294813326,1044.549009439089
