manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_032045_manifest.tsv,datasets/phase_f/f3_m030_r1_20260721_032044_true_metrics.csv,8393,0.0,50.4525,0.5745848119784412,8.064908000068426,-0.2436084264521711,-0.9063095747593898,7.4903231880899845,-0.6627011483072187,0.17416136578721125,0.036581505678225885,-0.015509613767610599,0.03971824864435249,157.86869454975155,976.7548163551953,39.305352334410195,354.36434450484035,0.4516997920732395,4.465132839078979,10.511572694611854,36.781061289076284,2.081377338258072,124.40729975217741,704.9532162394203,148.33035773247622,935.4678018385043
