manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_013053_manifest.tsv,datasets/phase_f/f1_ros1_true_metrics_smoke_20260721_013158.csv,989,0.0,11.36525,0.22871348845750425,1.2046105664178233,0.02048715703562213,-0.08580140237091735,0.975897077960319,-0.10628855940653947,0.19226833634310378,0.028502480368892733,-0.021197449547784904,0.03795182339781252,151.31442072918796,948.8241463259748,37.23072375745569,314.7538406608526,0.4781615064746735,3.1690059708477802,10.364462333980706,34.71586585065707,2.017189079878665,125.41641749301218,474.21708808538807,147.33222747913516,716.4724738881107
