manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_122943_manifest.tsv,datasets/phase_f/f3_p015_r1_20260721_122942_true_metrics.csv,8393,0.0,50.535,0.5441560972135076,8.080086739929271,0.14788255347694063,-0.031509989493685275,7.535930642715764,-0.1793925429706259,0.175348821828651,0.045520479861358334,-0.004408749073136311,0.03421514073883624,158.3234968944494,1063.023133862315,39.59974603533484,363.70246715049683,0.47477116663011093,6.931394966714824,10.546311980925648,62.60924974042929,2.1000834028356965,122.18526916195017,966.954794214944,146.5408070850122,1110.9263121350687
