manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_115906_manifest.tsv,datasets/phase_f/f3_m015_20260721_115905_true_metrics.csv,8393,0.0,50.40725,0.5759623747295496,8.104834310659728,-0.11873420151714124,-0.19318680085106446,7.528871935930178,-0.07445259933392322,0.17499992622077493,0.04030766012612248,-0.001799018917277294,0.03611149056586646,161.43218324376681,894.4980571332936,39.37896158098676,349.1941024553989,0.4598188838238554,4.029019759299909,10.459303203980342,38.935993087187235,2.073394495412844,125.40152151163701,827.630548880075,148.80671318875187,1083.0150790345506
