manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_032523_manifest.tsv,datasets/phase_f/f3_p030_r1_20260721_032521_true_metrics.csv,8394,0.0,50.46575,0.5420518693262338,8.008186000005917,0.36882148956486327,0.49597237488315027,7.466134130679683,0.127150885318287,0.1737129318344725,0.03336992752782153,0.002958708236298652,0.03615795017640614,159.3645582416352,1000.2686775822791,39.42024335358318,353.903636802245,0.4524503244529645,3.9802350829108324,10.499919127927534,38.456813538787976,2.0924469859423396,124.79080961682467,620.4270733081931,148.83915881395643,898.5700270985049
