manifest,true_csv,n_rows,t_ros_start,t_ros_end,base_x_start,base_x_end,base_y_start,base_y_end,base_dx,base_dy,base_vx_mean,base_vx_std,base_vy_mean,base_vy_abs_mean,joint_abs_power_mean,joint_abs_power_max,joint_abs_effort_mean,joint_sq_effort_mean,imu_ang_vel_norm_mean,imu_ang_vel_norm_max,imu_acc_norm_mean,imu_acc_norm_max,contact_count_mean,contact_force_z_sum_mean,contact_force_z_sum_max,contact_force_norm_sum_mean,contact_force_norm_sum_max
reports/phase_d4_context_meta_repeat_20260721_120343_manifest.tsv,datasets/phase_f/f3_p015_20260721_120342_true_metrics.csv,8393,0.0,50.45225,0.581343751188234,8.05471948446808,0.16988148510495124,0.1091059042448013,7.4733757332798465,-0.06077558086014995,0.17384560890501577,0.037946769852074236,-0.001578934471129349,0.03752818152446936,162.33802494424972,988.071464935718,39.51323402720605,360.0986602353267,0.43966018479005287,3.8244394414782614,10.549435925074079,38.673220566575004,2.073871083045395,124.39168359830379,896.4729294948455,147.31710562860692,1079.8998919795092
