update,checkpoint,beta_name,terrain_label,terrain,seed,success,status,policy_steps,decision_time_s,energy_abs_j,mean_applied_vx_mps,aggregation_rule,reward_steps,mean_cost_motion,mean_cost_posture,mean_cost_traction,mean_cost_stability,mean_cost_energy,mean_objective_cost,median_cost_posture,median_cost_traction,traction_dominant_steps,traction_dominant_fraction,posture_dominant_fraction,tie_fraction,mean_established_contact_dt_s
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,balanced,rough,rough_perlin,15,True,success,36,7.346000000000003,248.09664164690037,0.20672867024808916,last_policy_steps,36,0.21935060498294434,0.19029098505797543,0.004288299676759365,0.19029098505797543,0.7886156975503886,0.39941909586376945,0.14933812962690618,0.001244128563387255,0,0.0,1.0,0.0,0.43333333333324614
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,flat,flat,27100,True,success,35,7.157999999999999,163.06677638345397,0.21465200640261173,last_policy_steps,35,0.2087370068359933,0.01159323553036852,0.0012191638114719134,0.01159323553036852,0.5331439365202073,0.22782648059278168,0.010660179971452563,0.0007544523165469101,0,0.0,1.0,0.0,0.47468571428558337
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,flat,flat,27101,True,success,35,7.122000000000003,158.63638643901106,0.2147132695679154,last_policy_steps,35,0.20807193990000528,0.01156467419084908,0.0012782333796358082,0.01156467419084908,0.5186588550849462,0.22518388732137298,0.010322067848954636,0.000773204352895062,0,0.0,1.0,0.0,0.47319999999986667
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,flat,flat,27102,True,success,35,7.136000000000002,162.2674536780957,0.21466365849333155,last_policy_steps,35,0.20830076389174332,0.01158695118180186,0.001327107957371901,0.01158695118180186,0.5305305650957144,0.22712816216584775,0.011248130596709559,0.0008732702159591722,0,0.0,1.0,0.0,0.4722285714284403
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,low_friction,low_friction,27200,True,success,35,7.148,175.94684423540633,0.21354225392852513,last_policy_steps,35,0.209342164648321,0.01008230692722637,0.12666643471169875,0.1308629530342473,0.5752550901808987,0.2524572217360966,0.011271977164654935,0.014851415621413688,19,0.5428571428571428,0.45714285714285713,0.0,0.4598857142855951
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,low_friction,low_friction,27201,True,success,35,7.135999999999999,175.44331902231454,0.21353489280811377,last_policy_steps,35,0.20950576720910208,0.0099844516408124,0.11815625742610249,0.12307230763631953,0.5736088234170691,0.2511562067043797,0.010618127032993571,0.007107458745358455,17,0.4857142857142857,0.5142857142857142,0.0,0.45754285714273885
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,low_friction,low_friction,27202,True,success,35,7.130000000000001,173.80630173813043,0.2135822324135474,last_policy_steps,35,0.2099414306355762,0.009873407837679926,0.1315435226961549,0.1354794962352207,0.5682566244075711,0.25251941954132207,0.011415889578720348,0.0303151595580477,20,0.5714285714285714,0.42857142857142855,0.0,0.4579999999998772
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,rough,rough_perlin,13,True,success,34,6.947999999999999,231.79905400239699,0.21127022990189934,last_policy_steps,34,0.2056452116784511,0.24919172070333573,0.005487458031414648,0.24920714988804474,0.7801529858552145,0.2983556685364046,0.22920453845248712,0.0006437275387122202,1,0.029411764705882353,0.9705882352941176,0.0,0.43164705882341264
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,rough,rough_perlin,7,True,success,36,7.355999999999999,210.62414326319762,0.21090924775020944,last_policy_steps,36,0.2117191478678965,0.10742388030597186,0.0015885590720123312,0.10742388030597186,0.6695032409864736,0.26474247170139437,0.06106716020267805,0.00038474424394713833,0,0.0,1.0,0.0,0.43883333333323854
30,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v3_seed27027/checkpoint_update_0030.pt,motion,rough,rough_perlin,15,True,success,36,7.353999999999998,248.3939092938998,0.21073854294696096,last_policy_steps,36,0.21902240472134812,0.18765019524487817,0.00449055756082846,0.18765019524487817,0.7895606113196416,0.29989730428962164,0.1370299272199795,0.0015498810238868377,0,0.0,1.0,0.0,0.4395555555554657
