context_id,seed,split_group,probe_step,probe_time_s,probe_safety_state,semantic_dim,prop_dim,probe_dim,semantic_plus_prop_probe_dim,geometry_sha256,semantic_sha256,semantic_plus_prop_probe_sha256,semantic_000,semantic_001,semantic_002,semantic_003,semantic_004,semantic_005,semantic_006,semantic_007,semantic_008,semantic_009,semantic_010,semantic_011,semantic_012,semantic_013,semantic_014,semantic_015,semantic_016,semantic_017,semantic_018,semantic_019,semantic_020,semantic_021,semantic_022,semantic_023,semantic_024,semantic_025,semantic_026,semantic_027,semantic_028,semantic_029,semantic_030,semantic_031,semantic_032,semantic_033,semantic_034,semantic_035,semantic_036,semantic_037,semantic_038,semantic_039,semantic_040,semantic_041,semantic_042,semantic_043,semantic_044,semantic_045,semantic_046,semantic_047,semantic_048,semantic_049,semantic_050,semantic_051,semantic_052,semantic_053,semantic_054,semantic_055,semantic_056,semantic_057,semantic_058,semantic_059,semantic_060,semantic_061,semantic_062,semantic_063,semantic_064,semantic_065,semantic_066,semantic_067,semantic_068,semantic_069,semantic_070,semantic_071,semantic_072,semantic_073,prop_vx_mps,prop_vy_mps,prop_yaw_rate_rps,prop_base_z_m,prop_roll_rad,prop_pitch_rad,probe_probe_progress_m,probe_delta_vx_mps,probe_delta_vy_mps,probe_delta_yaw_rate_rps,probe_delta_base_z_m,probe_delta_roll_rad,probe_delta_pitch_rad
rough_seed_1,1,val,2,0.4,normal,74,6,7,87,32916f4ccacc3e006342b5c47887c47af95eac430d951b9f7d098f03e9cbc913,b04fd1676808aaa76444631ff2359762fa54bfba9dc964abc6e20ea7fd515290,da81bd353ca38a4c688c69ce6c52e8fe14b8b7bf27d53c1985de33586a95cdc3,0.8,-0.006638951290537292,0.019966764996361283,0.09728901938926207,0.01666466297101837,0.0673738717733065,0.13936906644557578,-0.022568606990232328,0.07967784774392793,0.16061783102995353,0.10434461183420306,0.1812848039123281,0.8981093931283098,1.8066832743211216,-0.012433498790274784,0.014014724395454575,0.04096985776925241,0.06334227612032373,0.08153087458909362,-0.01072700461951634,0.04521322587060001,0.09322831814898522,0.14582958903112356,0.8812162197647935,-0.016604214204138948,0.0064662815326130794,0.023320782332725748,-0.00210224117885947,0.04077071504312121,-0.022797403327218888,0.06520528691896549,0.07690240989274653,0.14319196152170072,0.7586424134860875,0.004459729957675702,0.006553940071327075,0.025425231095683426,0.007974246560288462,0.06119087682906072,-0.012167422197068943,0.03803272066388984,0.0720472848080117,0.12021525126334615,0.768965307940353,-0.017327366533200383,0.007565404023422609,0.030058362972607472,-0.008390709713561456,0.03492354129135223,-0.013403899823550457,0.08713474343081838,0.09387287813358729,0.16705992431377917,0.6609180928370617,0.02812527405206661,0.010801782627377734,0.049770438244706006,0.011833756244457224,0.09932372110771637,-0.009331459638716452,0.10583201651475771,0.14513999205685307,0.21542793260164375,1.2752998715303066,-0.022901670142684127,0.01337349419537284,0.050277300408934106,0.02174850799357624,0.065195909746369,-0.06930701354206878,0.11329719739986785,0.1307163401657242,0.2405111008155511,0.9408701012157153,0.2294306606054306,0.015533674508333206,0.04245300590991974,0.431149423122406,-0.00497047184035182,0.06395040452480316,0.07244728155757385,0.2294306606054306,0.015533674508333211,0.04245300590991973,0.012096285820007324,-0.004970471840351821,0.06395040452480316
rough_seed_21,21,val,2,0.4,normal,74,6,7,87,6eda5e3fc0fbdf86f875cb4d9ec0ccb603cd7000a39b09881fdc4460acff4f65,bc4c7e33aa19719d9a59094950789b3db4c5e74bb325b69825430d5460ee1365,35f4300228a5cd5dbcbb1daf2394c2d089a3b1fa5aec16d79792be52a5bb99d4,0.8,-0.035306589274297716,0.029938206813085653,0.13256567773495534,-0.023469252230207113,0.08352008809330011,0.1574056926814007,-0.056252350860552774,0.08870224073605348,0.15113943603242688,0.12183469385486795,0.19589247235438678,0.6918474079299092,1.368022422700485,-0.020198720626417428,0.013987311013069399,0.05020957501713169,0.05705116881297087,0.07075439050381996,-0.021306739374229566,0.06763789026818148,0.0978829299494943,0.13166464561342445,0.5877046917819888,-0.019139208352407035,0.011341050837745049,0.03986171126458293,0.026777222448119788,0.05533434650841832,-0.04738209488000535,0.086677415368281,0.10283415890860013,0.16580188583872765,0.6598816868297872,-0.010732895277691976,0.014293432039126381,0.05327347759263057,-0.06734238205646845,0.09108427442491009,-0.02286277183017309,0.07230394357177947,0.11629361677901069,0.1859028705299364,0.7037663213957006,-0.03183423065009818,0.022763105975453723,0.08173592791209922,-0.08903014098470458,0.10713160028615483,-0.09422304917002022,0.1052188299138002,0.15016052060479035,0.20555141811928612,0.8859516101360817,-0.049879535562048806,0.014844393257086815,0.05659728932657648,-0.04519822899349735,0.07523395174188094,-0.05724453580468567,0.07107369413615446,0.10349694436484251,0.14724130371397967,0.7932541395847703,-0.08630999509107708,0.019676415448457763,0.07577721815547447,-0.04922653175196399,0.09761409734121071,-0.10325808759757689,0.120415935032587,0.15501132026246203,0.2709934776111483,0.46574666340269905,0.2373320758342743,0.04336095228791237,0.04364047572016716,0.4793138802051544,-0.011714980937540531,0.03835151344537735,0.07607818155072121,0.2373320758342743,0.04336095228791237,0.043640475720167146,0.020302623510360718,-0.011714980937540531,0.03835151344537735
rough_seed_16,16,val,2,0.4,normal,74,6,7,87,1a2a178bfa3cb35523133e95c56511a63be05ec1101943bf420451371f75a20b,c7f6c6386449635a6841765fdab54787c71ff78beec5c7ad2d45966de8ba315a,014fed67c54c0e2757db899bb315d1bc663f8aaca19622fc4163d7ca59ed81e7,0.8,0.008802587284862367,0.018439568431432792,0.07967210688415599,0.027061333973941993,0.07874487758189602,0.14747759467146024,0.007223065607290059,0.07456649342481363,0.1516374817955821,0.10844776478591232,0.18393295289179998,0.8484022957421042,1.7296500175464722,-0.012139848983505461,0.015754045812537983,0.050492266390506635,0.059238131711651966,0.09196545098478807,-0.0017485537562266249,0.055842991951683484,0.10759221126527349,0.19570326683901582,1.1679367701708436,0.014613368337329874,0.01678511874908308,0.06444463400183745,0.0348525764150632,0.0954845364066956,0.07538275651193178,0.09116366210420104,0.1320155671920949,0.20598496374107417,0.8294581744362266,0.01880571773941483,0.014571848335884045,0.04992091274713045,0.037731870880328255,0.062284890821423085,-0.08415032268268266,0.0920591782715204,0.11114989846447977,0.14985062295205662,0.6154671202437958,-0.0039326259891361345,0.01089078021013194,0.044236823490121924,-0.023973191015698298,0.06350266467552662,0.04568613959902656,0.0957491752166848,0.11489339831151214,0.16771701601262698,0.904692675677202,0.021377343336416187,0.007485668700146916,0.031749516130740646,-0.006176287667349776,0.07023004649056991,-0.013938129302534357,0.04082509893294976,0.08123390999424285,0.1529822133532351,0.7007983180010956,0.017117900311834966,0.009842545721004256,0.03880078452431493,0.05270129548389037,0.07583305515222788,0.010268888966000629,0.05060086184127659,0.09116523171034448,0.15909305470278984,0.6750954184004508,0.20198097825050354,-0.01031092181801796,0.07358138263225555,0.7152698040008545,0.005189673975110054,0.04797130078077316,0.06813033525793832,0.20198097825050354,-0.010310921818017956,0.07358138263225554,0.015796303749084473,0.005189673975110053,0.04797130078077316
rough_seed_14,14,val,2,0.4,normal,74,6,7,87,39e2df75423b70b792617783c95069b14d330ece7abdab1ff7315f2ff4060605,f9bb2f3af114d146cfc4d7e9be58c67d8cbe2822df228116d3173e51058f7c6a,854a99b34e4cf8fcbab0c6b7b9a9471a9a19f43fb8799c14e74aad07182bc92b,0.8,-0.021378118031229215,0.019961564861485374,0.11306277894548791,-0.001982036434899053,0.06834267100579058,0.13130220256763495,-0.03902155158983176,0.10545987347327399,0.21570272660363599,0.12566823621426654,0.236580755034201,1.130170139028283,2.2813586107242037,-0.00677881343681647,0.010354142806037423,0.047834257656856616,0.003968089762850983,0.07585658412206404,0.01952194746035889,0.09637323529078602,0.12264592058067399,0.24515973480195086,1.496932245034788,-0.032887981231912916,0.02504786349333135,0.10000718525290445,0.005643978745488679,0.07130861363111739,-0.12642835619514994,0.15100742962083308,0.1669974915341031,0.2616689022964305,1.521583145255218,-0.004386211572712918,0.017140279828281126,0.06204656613957449,0.0060590093617764774,0.06847097872762535,-0.09482678310717209,0.11913789078195008,0.13741219723114387,0.23002818849842696,0.9746060986694317,-0.03725778318497543,0.00892585697762369,0.042380276280251344,-0.022967263806277897,0.05018197353276141,0.00029164227105749573,0.08214314533452163,0.09625864529013023,0.15096067893004303,0.7599249679225899,-0.018622071033598444,0.01293270132422446,0.04857327648702295,-0.04879455985014047,0.07077027696670155,-0.06053833700493584,0.08209228080952953,0.10838622915506516,0.16653952483219114,0.6873782037093158,-0.028953736006104916,0.010359357393191155,0.04161588246803791,0.04148329890128036,0.06834257221249154,0.03362323814787648,0.0706377688771212,0.09828734185314615,0.14549935959463686,0.8411679854926158,0.213052898645401,0.05057872086763382,-0.022317999973893166,0.6826698780059814,-0.013917609117925167,0.04290599003434181,0.0688931083099884,0.213052898645401,0.05057872086763382,-0.022317999973893173,0.01934748888015747,-0.013917609117925167,0.04290599003434181
rough_seed_27,27,test,2,0.4,normal,74,6,7,87,a918c83b77d05289e1dcfb8821104919a2efc75028d5fda2b061cc07ce017370,1da4758a85c70fc2eac75808ca5c1cf12efd4ca3063a97bec15dfbd573870b1c,58a0e6ae6195b0a7e2cb7a2f2ff1b9d1c3ab719e764d8beab40620212df3124c,0.8,0.012563935991333383,0.02663742301414926,0.12633044516958108,0.02784256554415741,0.07585442047727352,0.1503101134733438,-0.012552799527862632,0.11660354225775879,0.2201009359014767,0.13910528089544247,0.2342713661308044,1.1151867954277672,2.563761240572716,0.019823388747242106,0.012491229927936586,0.046850705159652284,0.01082078089592806,0.06199520203511468,-0.03294877103451679,0.09952406592043998,0.11725376229661359,0.17274456266714472,1.2586858011796438,-0.021274625649218486,0.018023113119293457,0.06324963073813339,0.02090706269967604,0.0849985481384547,-0.06656832807024506,0.08834483786908337,0.12259512047287945,0.18937258460763295,1.1495533461526712,0.016803017323872994,0.017391949862597737,0.06918278695427998,0.03854106794004755,0.08465625492058919,0.07266354895786908,0.12157609407537746,0.14814664406528016,0.2281308803317453,0.6405480272879387,-0.001056791510264262,0.01407059166718795,0.06447360644370576,0.06541809575530685,0.08956844369021577,-0.04754050579410642,0.08847022506825805,0.1258947450401151,0.2315212404248527,0.8898778244220489,0.03470094836283995,0.02024769438530987,0.07093477114894914,0.0020414019770296056,0.062438531237783326,0.11661683215192524,0.15273496646909496,0.16500466710201622,0.2980568376746774,1.1694772701913403,0.03170350045045664,0.023590385174632446,0.07069439972546449,0.03411844149549849,0.06674854439920494,-0.10265727336829457,0.14081673686765622,0.1558355593613581,0.26415563117924246,1.3793220633383867,0.23206427693367004,0.04004465416073799,0.0521695576608181,0.5468758940696716,-0.011665700003504753,0.0593625083565712,0.0689550707967923,0.23206427693367004,0.040044654160738,0.052169557660818086,0.01639103889465332,-0.011665700003504755,0.0593625083565712
rough_seed_2,2,test,2,0.4,normal,74,6,7,87,4f197a45be297407e5798dfb8caa9c9001af7939d9463e26bca4ef18c65a5aea,8c28e443aad5d2d365166a404ab276c172f69f57dc3ddbf9776ce71b9ddc0cc2,44486864c0425d214d63bb40c3e7dda7ef488c1bb4d8b247a5fd4f58d2146fec,0.8,0.010719741129237704,0.02391470014692498,0.10507619596614287,0.01638551670418098,0.07933666625816584,0.156669582267218,-0.0017375821925787692,0.11539064862063211,0.22902109920705432,0.14003324034688971,0.24063628686638727,1.0637362319666037,2.0873787334481135,0.013337053713629284,0.01801900599474964,0.07656489499833391,-0.05310973887694902,0.085177687895924,-0.02190593114794995,0.1047457281495543,0.13500705937422594,0.23700902571749283,1.4009874005177447,-0.016513273132095045,0.009827540623021262,0.04273474596314997,0.003143227743221357,0.0624783175534554,-0.050922755472268655,0.09617494692584654,0.11468722936970711,0.19289490757802602,1.176212662524479,0.008325454355180449,0.018746062833260593,0.059461458839110914,0.04903783821263283,0.06906960327018383,0.08973873104178681,0.09860473779038335,0.12038897129974507,0.17799574630136172,0.6675287533190315,0.010412489823401658,0.022205145558593885,0.08339816263620575,0.08610643656758567,0.10675000574336335,-0.07930132838650378,0.09559166174923973,0.1432945551030784,0.19795706179196726,0.8452283691488311,0.03888503169189513,0.021594794194421216,0.08215404495246631,0.06489928662387122,0.08081612337844378,0.08107680217517015,0.1674157104027142,0.18590122615939172,0.31978174170753326,1.008199890982219,0.014794830658802969,0.01140192824746702,0.04284565392666101,-0.03521644113685821,0.06477351532367076,-0.01524030691869501,0.11858240034556869,0.13511992436018655,0.23481359489501508,1.0246265535800698,0.20595099031925201,0.03370650112628937,0.037249855697155,0.672536313533783,-0.010787208564579487,-0.018228258937597275,0.06550217112980428,0.20595099031925201,0.033706501126289375,0.037249855697154985,0.01161181926727295,-0.010787208564579489,-0.018228258937597275
rough_seed_3,3,test,2,0.4,normal,74,6,7,87,ee34a83013e6fdfefc63e3ca25d3f01d64679838d5a8adcef26cee2b51d6d395,e82aef6429bb6250fc88bd2c05f4c5e2e5a00e4b12128ad7d182955ea30bdf11,bf62064ac22358fec4abfd98b9526fe4ef06ec4e6ecf0ccd59b81b6a3689c86e,0.8,-0.03818690562084433,0.02870316754651342,0.1242185834070339,-0.045239345869864146,0.09934214874692256,0.18758873771335405,-0.006929048562141822,0.08148129515465329,0.15729581403527446,0.1284837109431986,0.21970024413860245,1.0317229154552428,2.0808792490104793,-0.013180002176737624,0.015480935223127353,0.06056966752411985,-0.06388296594369997,0.0893085776918315,0.04685354753960431,0.10480967917333466,0.1376992770415126,0.24219161936971156,1.3190872943123955,-0.008291257876510897,0.026850609133618183,0.08962117857613011,-0.11929169262188775,0.13233496289720445,-0.061708831680995155,0.09101382818023641,0.16061151678826172,0.22040665050245092,1.059841916925363,-0.04379173627752751,0.015056875590512903,0.05320888552160821,-0.06956258477019683,0.09031854586338343,0.029757812028111015,0.08633661311645995,0.12494579021038436,0.20914331945869621,0.8628364566513607,-0.05774969466234511,0.015441610138327257,0.06216362362222583,-0.08375129052047375,0.09268701318484754,-0.029269707125742277,0.04620399880761254,0.10356491644829326,0.15593082447674297,0.3870147723441435,-0.047574892150588306,0.012165799637611763,0.04593818603099084,0.03943562497705114,0.08142148321756634,-0.0009570058275822711,0.048134827312188856,0.09458551437573663,0.1617847021759124,1.1486390143621295,-0.06951436081904452,0.014153026419864849,0.051796048049581156,0.04415602702519417,0.0958992320012673,-0.026050668902825095,0.08638752544073793,0.12907155864173578,0.2249998655736585,1.0784005426754955,0.2368100881576538,0.07730618864297867,0.07185288518667221,0.6023699641227722,-0.01665746420621872,0.04178180173039436,0.07215754795296614,0.2368100881576538,0.07730618864297867,0.0718528851866722,0.01853203773498535,-0.01665746420621872,0.04178180173039436
rough_seed_19,19,test,2,0.4,normal,74,6,7,87,c363b639e0981436f6458dd44e10c55b52c7ad77cc5300b1640b1700691f2fc6,497cd9bccad70e97002a945d5f700faa27576439b1d3efdfcb742bdfd83bd227,63bee843e9525284121840a0f0c5156af98c7c7e74a9d267e2f09e9974e30d6c,0.8,0.02251195542243245,0.024822786810384224,0.12449879769578515,0.038198102050564155,0.08535405362100151,0.17856600961669816,0.005667378130411673,0.09057921314065359,0.1926818752124397,0.1244584602295752,0.20913597624997982,1.0318878733231713,1.799636161487888,0.01375651763516665,0.008488069909004975,0.03217652223792847,-0.023798745628797392,0.04431799278756892,-0.02703036773225665,0.06772622043707598,0.0809377873394771,0.14938187964153332,0.8000781757168792,-0.00133462392901908,0.014228254628817357,0.061721502690875556,0.06491749661065871,0.08501446745568128,0.005699577830623092,0.08623326523252273,0.12109349986450843,0.20402205353435968,1.012807895618332,0.02675286902741913,0.014784693763179991,0.05410764758521387,0.04767508610620115,0.10351672324126857,-0.04471574958210419,0.08278160255055601,0.13254623989931819,0.2027533450354655,0.8932063413464753,0.011543666208708793,0.007629280552638437,0.02887646070788044,0.01585645769097088,0.0642367557573214,0.0018962426247516085,0.07188164477836934,0.09640192760660668,0.16869433876283912,0.7319776135273124,0.03323020289781015,0.026573901569611893,0.08547872139226695,0.018437348680653186,0.06467019567917708,0.10674487258953043,0.15663230443992426,0.16945770269699803,0.25165226700096793,1.7577878167172822,0.057643504122252526,0.019218820330123183,0.07073278983091552,0.11315645946755179,0.128731707909228,-0.002057197715582872,0.03909395002406196,0.13453694492484453,0.2093066805515112,0.6262266551052632,0.2651348412036896,0.05243439972400665,0.07391876727342606,0.4814426898956299,-0.010526821948587894,0.0653858557343483,0.07700160277078583,0.2651348412036896,0.05243439972400666,0.07391876727342604,0.014147430658340454,-0.010526821948587896,0.0653858557343483
rough_seed_26,26,test,2,0.4,normal,74,6,7,87,67609c850080472251c08d318498280834e3d00d7649891cb24871afb43cf493,bac161a65e884f8d2e8de6fde00314f16067593096ad030c0d06fe0be0ce118b,7286a8ef32ac2df04aecc19e284a65c14541e9f703e9a09881839ae518bdbabd,0.8,0.007556743037668307,0.016920770660218704,0.08787688505667446,0.004780628574942281,0.0678614367248009,0.12817252561381015,-0.0024178817607220147,0.102209820300229,0.17609778039282042,0.12268668208146823,0.21834035829722642,1.099779202887543,2.1928846086963674,0.0025092100377994884,0.010137267451322865,0.04207062579984505,0.0027243888772323062,0.06329024865893376,0.0035129225028733163,0.08267437381090005,0.10411871906787033,0.1465529546223181,0.9587443029873498,0.011594747889081882,0.016986549342253077,0.061834392942714256,0.04058836668388127,0.09928731926078971,-0.06700944110736089,0.14455883314070395,0.1753716853000959,0.33011533441463103,1.6789624151739881,0.0006615104074883416,0.012194478952858684,0.048971823273861625,-0.01793044881768393,0.0659226104771557,-0.032786537747763925,0.0912667622375956,0.1125851342827134,0.1699441849897979,1.0004013107363898,0.016404839225281482,0.006894949246333638,0.031175422325194324,0.01565109656049228,0.0398471277607912,0.026177416175585576,0.06203561940041443,0.07373066977301841,0.10783287660085054,0.5722278042828189,-0.010804171138392922,0.013714337190355873,0.05591180655480782,-0.031194732212777403,0.06717198508702198,0.06308550303788753,0.07752758112632023,0.10257973199335856,0.13920181438790533,0.7956731181478908,0.02517622743444262,0.012448317064433697,0.05059873702027007,0.012094800676263355,0.04889892484363531,0.004244997591055039,0.12406646345123257,0.13335513564973614,0.2554692151322819,1.1374628869161612,0.23617799580097198,0.018652750179171562,0.06335095316171646,0.5582491755485535,-0.005018392112106085,0.06360097229480743,0.0741543693892952,0.23617799580097198,0.018652750179171566,0.06335095316171645,0.013199150562286377,-0.005018392112106086,0.06360097229480743
rough_seed_9,9,hard,2,0.4,normal,74,6,7,87,5ac97ac7a2202ce3d77f12e5ad87a08cb051dbf3bff9e9f9231e7c31b2726ded,5b20d110d5f3ffef77461f77f1e6cf9bf9fa0d27efdeac73b0aabce632d3781c,274b613653e8083b48747d3bb0474f5218f2b07778efb99684eab3242c3e3ce2,0.8,-0.004240614996026092,0.029185188148172975,0.12090639787588214,-0.047343380106394585,0.1163617169738605,0.2464766244323351,-0.027638025208859805,0.08376060394232243,0.14875566248990416,0.14337324698104392,0.2549940178919158,1.0711074934124856,2.2519028917858086,0.026625232847647506,0.018249083299324176,0.06380004991542987,-0.020631124591768937,0.051774939986922654,-0.1089714144039328,0.11624977580379599,0.1272582208939064,0.17418365276141934,0.7457148379076027,-0.0028685442739781373,0.01775504209465686,0.07437525854527471,-0.0938307565342803,0.16395664856249736,-0.0044514510446486445,0.06402019005930498,0.17601240678735064,0.3331399146559832,1.4605691317054041,0.020167347453414287,0.012729429033773918,0.04459149974690446,-0.0663543097620201,0.1440105834259569,0.0003071074291074541,0.05063979914423242,0.1526546343746324,0.2717195624272416,1.1414859473903167,-0.0010153504719466837,0.013158046602402447,0.04919444274096224,-0.028217305661714254,0.10435817525879514,-0.07635419892961971,0.09088740395631593,0.1383876762622451,0.21351911260149864,0.9520824009560841,-0.04317792491915929,0.01182458607781095,0.04524475908526282,-0.06915826502496576,0.11517709743744757,-0.026295299457190634,0.0724596093299189,0.13607409289927222,0.24737065717981482,1.1189174482933104,-0.03162203432527854,0.013451256563910682,0.051167457519702086,-0.0019134948809662387,0.07928405675248193,0.06156646815929792,0.08769805912722686,0.11822398753981089,0.20566144111306306,0.808631799825759,0.27645519375801086,0.08844462782144547,0.11434978246688843,0.6719161868095398,-0.02296341583132744,0.03951229527592659,0.0753290647332523,0.27645519375801086,0.08844462782144547,0.11434978246688841,0.021259427070617676,-0.02296341583132744,0.03951229527592659
