policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,40,success,True,5,True,False,0,39,1.8015716684441132,0.12979510839256259,1.6717765600515506,7.800000000000001,209.16565588493185,7.800000000000001,0.23208708973532843,0.09034067559350652,0.6137235698190091,9.051396499677809,3.5232863481467542,23.935219222941356,0.2143303282117372,1.2274471396380182,0.00651374163288896,0.07498518565515024,0.018971018493175507,0.14860135316848755,0.06521665037442477,0.017142563479212232,-0.03513514995574951,0.21304333007488496,0.006857025391684894,0.29789189100265495,0.060000000000000005,0.21304333007488496,0.006857025391684894,0.29789189100265495,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,41,success,True,5,True,False,0,39,1.7987216025400643,0.11852457230720488,1.6801970302328595,7.800000000000001,207.74894397338107,7.800000000000001,0.2307376554114007,0.05890891042311687,0.6095667234759347,8.998768561044628,2.297447506501558,23.77310221556145,0.21540987567087938,1.2191334469518686,0.008374513574650652,0.0634251100216625,0.02278726175427437,0.12004246562719345,0.06526705536704797,0.01719610657220563,-0.035184236959769175,0.21305341107340964,0.006878442628882251,0.29788894578241387,0.060000000000000005,0.21305341107340964,0.006878442628882251,0.29788894578241387,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,42,success,True,5,True,False,0,39,1.8071922941581364,0.12480055353424688,1.6823917406238895,7.800000000000001,208.93542433576948,7.800000000000001,0.23038593900258184,0.09374160522014438,0.613048035742255,8.985051621100691,3.6559226035856307,23.908873393947943,0.2156912487979345,1.2260960714845097,0.005898411847259168,0.07821482770030905,0.022711055353283882,0.10785683989524841,0.06464231768861795,0.019311398709527194,-0.030838668298644897,0.21292846353772363,0.007724559483810877,0.29814967990208135,0.060000000000000005,0.21292846353772363,0.007724559483810877,0.29814967990208135,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,43,time_limit,True,5,False,False,0,50,1.7855203722366515,0.46075744023127896,1.3247629320053727,10.0,275.3501370375138,10.0,0.3344046334993284,0.1270140302049792,0.630176676488945,16.72023167496642,6.35070151024896,31.508833824447255,0.13247629320053725,1.26035335297789,0.012274290286725626,0.092112481975115,0.026948194950819016,0.17706365883350372,0.05709022879600525,0.018658744625281543,-0.04036358088254929,0.2114180457592011,0.007463497850112617,0.29757818514704704,0.06,0.2114180457592011,0.007463497850112617,0.29757818514704704,0.06,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,44,success,True,5,True,False,0,38,1.8017616156772887,0.11292169022528013,1.6888399254520086,7.6,216.61154001240058,7.6,0.22223027541907756,0.11225847797811578,0.6522964668816785,8.444750465924947,4.2658221631684,24.787265741503784,0.22221577966473796,1.304592933763357,0.007646816220180599,0.08467505300730635,0.01896190457046032,0.18924498558044434,0.06468933742297323,0.017622043809081476,-0.032483716152216256,0.21293786748459462,0.007048817523632593,0.2980509770308671,0.060000000000000005,0.21293786748459462,0.007048817523632593,0.2980509770308671,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,45,success,True,5,True,False,0,39,1.8070449992102737,0.12626670334176857,1.6807782958685051,7.800000000000001,207.32455614815115,7.800000000000001,0.23064450386722682,0.048852932355748446,0.6083215056126774,8.995135650821846,1.9052643618741893,23.72453871889442,0.21548439690621857,1.2166430112253543,0.008600066005350526,0.05659812761644355,0.0222009290009737,0.12784814834594727,0.0645095790999058,0.01691019373948877,-0.03434364234980864,0.21290191581998116,0.006764077495795508,0.2979393814590115,0.060000000000000005,0.21290191581998116,0.006764077495795508,0.2979393814590115,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,46,success,True,5,True,False,0,41,1.8004478384078573,0.13926995336044234,1.6611778850474148,8.200000000000001,212.9487775639532,8.200000000000001,0.24677166386472332,0.049190778085765,0.5943446085057136,10.117638218453656,2.016821901516365,24.368128948734256,0.20258266890822132,1.188689217011427,0.009679737670422711,0.04305095545425853,0.02076740376651287,0.08381889760494232,0.06408227752985024,0.016791596897258763,-0.03648326523238566,0.21281645550597006,0.0067166387589035065,0.2978110040860569,0.06,0.21281645550597006,0.0067166387589035065,0.2978110040860569,0.06,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,47,success,True,5,True,False,0,38,1.8135544038673177,0.14958463693223034,1.6639697669350872,7.6,225.30289949684484,7.6,0.2263207620172554,0.1142231479654357,0.6784693249102812,8.600188956655705,4.340479622686557,25.781834346590685,0.2189433903861957,1.3569386498205624,0.011064065891444663,0.07855900723040977,0.02252461016178131,0.14518864452838898,0.06521888636052608,0.018536885471181257,-0.03177145633258318,0.21304377727210522,0.007414754188472504,0.29809371262004497,0.060000000000000005,0.21304377727210522,0.007414754188472504,0.29809371262004497,0.060000000000000005,lm000_ls080_le020,0.15,0.59,0.26,0.0,0.8,0.2
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,30,success,True,5,True,False,0,39,1.8091958132882031,0.11191617632842299,1.69727963695978,7.800000000000001,217.6867753419885,7.800000000000001,0.22800005817952246,0.04333169792918434,0.6387258190167263,8.892002269001376,1.6899362192381895,24.910306941652326,0.21759995345638208,1.2774516380334526,0.009094231072989583,0.0462134939859123,0.020415445789694786,0.09989072382450104,0.06115111508048498,0.02007729144026645,-0.027733537798317578,0.212230223016097,0.00803091657610658,0.29833598773210096,0.060000000000000005,0.212230223016097,0.00803091657610658,0.29833598773210096,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,rough,rough_perlin,31,success,True,5,True,False,0,38,1.8024137735751302,0.11048236501774,1.6919314085573902,7.6,213.59481524688312,7.6,0.22172180780306083,0.10919551999160966,0.6432120067186196,8.425428696516311,4.149429759681167,24.44205625530754,0.22262255375755133,1.2864240134372391,0.005826578016755963,0.08006606618131168,0.016659285873174667,0.12678638100624084,0.060275892776093985,0.019338727240928597,-0.029032757407740542,0.2120551785552188,0.007735490896371437,0.29825803455553557,0.060000000000000005,0.2120551785552188,0.007735490896371437,0.29825803455553557,0.060000000000000005,lm000_ls060_le040,0.15,0.48,0.37,0.0,0.6,0.4
