context_id,seed,split_group,terrain,beta_index,beta_name,beta_motion,beta_stability,beta_energy,lambda_motion,lambda_stability,lambda_energy,status,success,m4_interventions,feasible,infeasible_reason,raw_log_relpath,source_stage,policy_steps,settling_steps,decision_time_s,progress_m,energy_abs_j,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,established_slip_fraction_ge_0p002,established_slip_fraction_ge_0p05,established_slip_fraction_ge_0p10,J_motion_s_per_m,J_stability_attitude,J_stability_slip,J_stability,J_stability_dominant,J_energy_j_per_m
rough_seed_1,1,val,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0000.jsonl,T6.12e_heldout,38,5,7.6,1.6621498111558604,212.9433963352945,0.010611310845979442,0.08888278591781304,0.02728026632713525,0.16314506893291014,0.07386567700228826,0.0073027654734843335,0.0011971746677844695,4.572391699587508,0.33950723363036767,0.07386567700228826,0.33950723363036767,attitude,128.11323919545706
rough_seed_21,21,val,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0001.jsonl,T6.12e_heldout,40,5,8.0,1.6579856411786573,209.11124018280333,0.009520299473465398,0.0668929450072085,0.02206476914655598,0.12263273701120614,0.07003977021653769,0.008948298718516504,0.0008837825894831428,4.825132257667095,0.2555122285409173,0.07003977021653769,0.2555122285409173,attitude,126.12367380585198
rough_seed_16,16,val,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0002.jsonl,T6.12e_heldout,38,5,7.6,1.6863380632366105,213.83430480532024,0.006322902540873063,0.06067402266497857,0.016521877465668813,0.12960130068149556,0.07621648460776079,0.001861966236345999,0.0003723932472692108,4.506806888657438,0.23175769498562482,0.07621648460776079,0.23175769498562482,attitude,126.80393656945944
rough_seed_14,14,val,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0003.jsonl,T6.12e_heldout,38,5,7.6,1.6816464444043582,220.03109827566237,0.008525458236092263,0.07029675035633964,0.020576491033808215,0.150021779488968,0.07268563162971559,0.00590646094503489,0.0008437801350049996,4.519380411553709,0.26851380726020185,0.07268563162971559,0.26851380726020185,attitude,130.84266256311548
rough_seed_27,27,test,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0004.jsonl,T6.12e_heldout,38,5,7.6,1.6805924058780513,219.74036242296987,0.010163926646548319,0.10184174737819428,0.02457675074078278,0.2081891256319759,0.09021296960997224,0.008973438621681738,0.0029911462072273478,4.5222148888797715,0.3890068202005366,0.09021296960997224,0.3890068202005366,attitude,130.7517287680252
rough_seed_2,2,test,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0005.jsonl,T6.12e_heldout,42,5,8.4,1.7227220477216112,242.26495652513267,0.012252274855171254,0.09808120361208539,0.03373909124045282,0.20735628871714784,0.08036300021868967,0.010605729280563364,0.003061447627379326,4.876004234757101,0.37464260110238523,0.08036300021868967,0.37464260110238523,attitude,140.62916118449903
rough_seed_3,3,test,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0006.jsonl,T6.12e_heldout,37,5,7.4,1.6638485569769634,207.64972536888192,0.00626936120715563,0.08074845023726064,0.01462190840520086,0.11326476445227907,0.06460396039605264,0.004207920792079904,0.0013613861386140864,4.447520159794481,0.30843636005447905,0.06460396039605264,0.30843636005447905,attitude,124.8008567234986
rough_seed_19,19,test,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0007.jsonl,T6.12e_heldout,37,5,7.4,1.6478364006838135,226.1040063369714,0.008664930645751216,0.09691858405434761,0.015313603155346897,0.16579786116947526,0.07992565055763763,0.006071871127634421,0.00024783147459731767,4.490737064024787,0.3702017215132025,0.07992565055763763,0.3702017215132025,attitude,137.21265426782873
rough_seed_26,26,test,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,success,1,0,1,,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0008.jsonl,T6.12e_heldout,38,5,7.6,1.6712069203870423,201.0921280886998,0.005831899997283233,0.06263046547729267,0.01777417770012264,0.13829044599726847,0.06554860044881416,0.001653478209519778,0.00011810558639426704,4.5476116136713225,0.23923075605257837,0.06554860044881416,0.23923075605257837,attitude,120.32748646237533
rough_seed_9,9,hard,rough_perlin,4,lm060_ls020_le020,0.48,0.26,0.26,0.6,0.2,0.2,m4,0,1,0,status_not_success+m4_intervention,results/icra27/os_t6p12e_heldout_physical_atlas_v0/blocks/04_lm060_ls020_le020/attempt_001/env_logs/episode_0009.jsonl,T6.12e_heldout,7,,1.3519999999999626,0.2862153281339277,55.513259823482834,,,,,,,,,,,,,
