policy,checkpoint,trained_reward_mode,eval_reward_mode,group,terrain,seed,status,settled,settling_steps,success,m4_terminal,m4_interventions,policy_steps,initial_goal_distance_m,final_goal_distance_m,progress_m,decision_time_s,energy_abs_j,energy_bracket_time_s,mean_cost_motion,mean_cost_stability,mean_cost_energy,sum_cost_motion,sum_cost_stability,sum_cost_energy,mean_progress_rate_mps,mean_energy_power_ratio,roll_rms_rad,pitch_rms_rad,max_abs_roll_rad,max_abs_pitch_rad,mean_action_vx_norm,mean_abs_action_yaw_norm,mean_action_height_norm,mean_requested_vx_mps,mean_abs_requested_yaw_rps,mean_requested_height_m,mean_requested_clearance_m,mean_applied_vx_mps,mean_abs_applied_yaw_rps,mean_applied_height_m,mean_applied_clearance_m,beta_name,beta_motion,beta_stability,beta_energy,beta_index,lambda_motion,lambda_stability,lambda_energy,context_id,split_group
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,1,success,True,5,True,False,0,38,1.8088555838009333,0.1467057726450728,1.6621498111558604,7.6,212.9433963352945,7.6,0.22662009684936504,0.11536413106576643,0.6412503464374321,8.611563680275871,4.383836980499124,24.36751316462242,0.21870392252050797,1.2825006928748643,0.010611310714126387,0.08888278603419628,0.02728026546537876,0.1631450653076172,0.06450489633961727,0.01970852612621935,-0.030409713618849452,0.21290097926792342,0.007883410450487743,0.29817541718286905,0.060000000000000005,0.21290097926792342,0.007883410450487743,0.29817541718286905,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_1,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,21,success,True,5,True,False,0,40,1.800255618426876,0.14226997724821883,1.6579856411786573,8.0,209.11124018280333,8.0,0.24093974356583484,0.07224676093059477,0.5982248082962058,9.637589742633393,2.889870437223791,23.92899233184823,0.20724820514733217,1.1964496165924117,0.009520299505819738,0.06689294506762336,0.02206476964056492,0.12263273447751999,0.06640121545642615,0.018291834977571853,-0.032959218975156544,0.21328024309128524,0.007316733991028742,0.2980224468614906,0.06,0.21328024309128524,0.007316733991028742,0.2980224468614906,0.06,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_21,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,16,success,True,5,True,False,0,38,1.809161203944109,0.1228231407074985,1.6863380632366105,7.6,213.83430480532024,7.6,0.22264176591503118,0.0629775202093793,0.6439331972554425,8.460387104771184,2.3931457679564136,24.469461495706817,0.22188658726797508,1.287866394510885,0.006322902556526517,0.060674022376618016,0.01652187667787075,0.12960129976272583,0.06901420241123751,0.018517522187290813,-0.032773073983231656,0.21380284048224749,0.007407008874916324,0.2980336155610061,0.060000000000000005,0.21380284048224749,0.007407008874916324,0.2980336155610061,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_16,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,14,success,True,5,True,False,0,38,1.8080373010952755,0.12639085669091724,1.6816464444043582,7.6,220.03109827566234,7.6,0.22341341374928317,0.09340270913390296,0.6625940058461032,8.48970972247276,3.5493029470883126,25.17857222215192,0.2212692690005735,1.3251880116922066,0.008525458262749685,0.0702967494293551,0.020576491951942444,0.1500217765569687,0.06973273091410336,0.0189704743511117,-0.031880250617273544,0.21394654618282066,0.007588189740444682,0.2980871849629636,0.060000000000000005,0.21394654618282066,0.007588189740444682,0.2980871849629636,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_14,val
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,27,success,True,5,True,False,0,38,1.803073794056723,0.12248138817867175,1.6805924058780513,7.6,219.74036242296987,7.6,0.22358677534900476,0.1598667207189511,0.6617184939989674,8.49629746326218,6.074935387320142,25.14530277196076,0.22113057972079625,1.323436987997935,0.010163926596506914,0.10184174858049558,0.02457675151526928,0.20818912982940674,0.06589359545001858,0.020084968677685156,-0.029725553124750916,0.21317871909000372,0.008033987471074065,0.29821646681251496,0.060000000000000005,0.21317871909000372,0.008033987471074065,0.29821646681251496,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_27,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,2,success,True,5,True,False,0,42,1.8266702729970166,0.1039482252754053,1.7227220477216112,8.4,242.26495652513267,8.4,0.24364255242237937,0.1530596570325526,0.660067486192382,10.232987201739933,6.428505595367208,27.722834420080044,0.20508595806209656,1.320134972384764,0.012252274775459936,0.09808120399217794,0.03373908996582031,0.2073562890291214,0.07051168878873189,0.019327449257529918,-0.0315293907631366,0.21410233775774634,0.007730979703011969,0.2981082365542118,0.06,0.21410233775774634,0.007730979703011969,0.2981082365542118,0.06,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_2,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,3,success,True,5,True,False,0,37,1.8074238039438935,0.1435752469669301,1.6638485569769634,7.4,207.64972536888192,7.4,0.21894450051064812,0.09578067397791126,0.6422094174087308,8.10094651889398,3.5438849371827166,23.76174844412304,0.22484439959148156,1.2844188348174619,0.006269361278729505,0.08074845095329013,0.014621908776462078,0.11326476186513901,0.06731740546387595,0.02023458483666685,-0.03039284954099236,0.2134634810927752,0.008093833934666738,0.29817642902754043,0.060000000000000005,0.2134634810927752,0.008093833934666738,0.29817642902754043,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_3,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,19,success,True,5,True,False,0,37,1.7965344035659587,0.14869800288214519,1.6478364006838135,7.4,226.1040063369714,7.4,0.22164925664124774,0.1534682354474971,0.6992839596849608,8.201022495726166,5.6783247115573925,25.87350650834355,0.22268059468700183,1.3985679193699216,0.00866493063878901,0.09691858420431833,0.015313602983951569,0.1657978594303131,0.06516471263524648,0.019923852784936694,-0.030383464678920603,0.2130329425270493,0.007969541113974679,0.2981769921192648,0.060000000000000005,0.2130329425270493,0.007969541113974679,0.2981769921192648,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_19,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,26,success,True,5,True,False,0,38,1.8005473980706206,0.12934047768357818,1.6712069203870423,7.6,201.0921280886998,7.6,0.22513044072581537,0.06745283928810575,0.6055618489322753,8.554956747580984,2.5632078929480184,23.01135025942646,0.2198956474193477,1.211123697864551,0.0058319000017537604,0.06263046539055724,0.017774177715182304,0.13829044997692108,0.06698556107125785,0.018783335921685455,-0.03124838567485935,0.2133971122142516,0.007513334368674183,0.29812509685950844,0.060000000000000005,0.2133971122142516,0.007513334368674183,0.29812509685950844,0.060000000000000005,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_26,test
beta_conditioned,/mnt/share/nas/Yoo/Tracer/TRACER-ICRA27/results/icra27/phase1a_beta_conditioned_v4_seed27027/checkpoint_update_0030.pt,tracer_cost_v4,tracer_cost_v4,heldout,rough_perlin,9,m4,True,5,False,True,1,7,1.8015570656417474,1.5153417375078198,0.2862153281339277,1.3519999999999626,55.513259823482834,1.3519999999999626,0.2403801046295379,0.4397047872958185,0.9074980976432611,1.6826607324067653,3.0779335110707295,6.3524866835028275,0.2076959162963697,1.9267894528203315,0.007957983526080509,0.1735997996073659,0.014022589661180973,0.26188796758651733,0.06748456933668681,0.03499853823866163,-0.017163248865732124,0.21349691386733735,0.013999415295464652,0.29897020506805605,0.06,0.21349691386733735,0.013999415295464652,0.29897020506805605,0.06,lm060_ls020_le020,0.48,0.26,0.26,4,0.6,0.2,0.2,rough_seed_9,hard
