timestamp,sanity_tag,terrain_key,world_name,log_path,num_gate_samples,v1_mode_first,v1_mode_last,semantic_first,semantic_last,style_first,style_last,ram_level_first,ram_level_last,raw_ram_level_first,raw_ram_level_last,action_first,action_last,calibration_first,calibration_last,stable_frac,raw_stable_frac,raw_caution_frac,raw_unstable_frac,caution_frac,unstable_frac,would_override_first,would_override_last,would_override_mean,would_override_tail3_mean,would_override_tail5_mean,would_override_max,would_override_min,ctrl_ema_first,ctrl_ema_last,ctrl_ema_mean,ctrl_ema_tail3_mean,ctrl_ema_tail5_mean,ctrl_ema_max,ctrl_ema_min,ctrl_risk_first,ctrl_risk_last,ctrl_risk_mean,ctrl_risk_tail3_mean,ctrl_risk_tail5_mean,ctrl_risk_max,ctrl_risk_min,fallen_first,fallen_last,fallen_mean,fallen_tail3_mean,fallen_tail5_mean,fallen_max,fallen_min,recovery_first,recovery_last,recovery_mean,recovery_tail3_mean,recovery_tail5_mean,recovery_max,recovery_min,sigma_first,sigma_last,sigma_mean,sigma_tail3_mean,sigma_tail5_mean,sigma_max,sigma_min,vx_scale_first,vx_scale_last,vx_scale_mean,vx_scale_tail3_mean,vx_scale_tail5_mean,vx_scale_max,vx_scale_min,h_delta_first,h_delta_last,h_delta_mean,h_delta_tail3_mean,h_delta_tail5_mean,h_delta_max,h_delta_min,clr_delta_first,clr_delta_last,clr_delta_mean,clr_delta_tail3_mean,clr_delta_tail5_mean,clr_delta_max,clr_delta_min
2026-06-26T19:26:49,feasible_v0_flat_normal_gmson_ramgate_calibrated_20s,flat_normal,earth,/tmp/tracer_ram_gate_monitor_feasible_v0_flat_normal_gmson_ramgate_calibrated_20s.log,13,locomotion,locomotion,validated_locomotion,validated_locomotion,fast,fast,stable,stable,stable,stable,keep,keep,warmup_hold,none,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.098,0.09723076923076923,0.09766666666666667,0.0994,0.109,0.092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26T19:26:49,feasible_v0_rough_mid_gmson_ramgate_calibrated_20s,rough_mid,tracer_rough_mid,/tmp/tracer_ram_gate_monitor_feasible_v0_rough_mid_gmson_ramgate_calibrated_20s.log,13,locomotion,locomotion,cautious_probe,cautious_probe,cautious,cautious,stable,stable,stable,stable,keep,keep,warmup_hold,none,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.099,0.1,0.1,0.0992,0.117,0.095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26T19:26:49,feasible_v0_slope_5deg_gmson_ramgate_calibrated_20s,slope_5deg,tracer_slope_5deg,/tmp/tracer_ram_gate_monitor_feasible_v0_slope_5deg_gmson_ramgate_calibrated_20s.log,13,locomotion,locomotion,high_clearance_slow_probe,high_clearance_slow_probe,high_clearance,high_clearance,stable,stable,stable,stable,keep,keep,warmup_hold,none,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.1,0.1003076923076923,0.09933333333333334,0.1008,0.106,0.095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
