schema_version,row_granularity,source_phase,candidate_mode,trial_idx,source_rollout_id,window_id,window_type,context,action_id,t_start,t_end,duration_s,window_rows,state_rows,state_coverage_ratio,x_start,y_start,x_end,y_end,mean_abs_y_window,max_abs_y_window,beta_motion_mean,beta_stability_mean,beta_energy_mean,ram_slip_mean,ram_roughness_mean,ram_sigma_mean,emp_vx_mean,emp_yaw_rate_mean,emp_body_h_mean,emp_clearance_mean,emp_enable_mean,proj_vx_mean,proj_yaw_rate_mean,proj_body_h_mean,proj_clearance_mean,proj_enable_mean,out_vx_mean,out_yaw_rate_mean,out_body_h_mean,out_clearance_mean,out_enable_mean,delta_vx_mean,delta_yaw_rate_mean,delta_body_h_mean,delta_clearance_mean,vx_scale_mean,vx_delta_mean,yaw_gain_scale_mean,body_h_delta_mean,clearance_delta_mean,goal_reached,final_x,final_y,rollout_max_abs_y,rollout_mean_abs_y,rollout_risk_score,rollout_decision_raw,rollout_decision_label,evidence_role,direct_action_label_allowed,manifest,d5_log_dir,j7_csv,run_dir
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,baseline,3,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:baseline:3,baseline:flat:1,empirical_context_window,flat,empirical,1784952873.288282,1784952917.2883356,44.0000536441803,441,441,1.0,-0.0020965682574589323,7.199713199458439e-05,1.9979188515403448,-0.1570541921097986,0.09838197037221923,0.15783783776359386,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.002356018129989149,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.110200,0.072173,0.208657,0.117648,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_001331_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_001331_trial_1,NA,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/11_baseline_r3
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_noop,3,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_noop:3,flat_noop:flat:1:1,mixed_route_noop_window,flat,1,1784953155.706442,1784953200.506559,44.800116777420044,449,421,0.9376391982182628,0.000149,8.3e-05,1.999783,0.051314,0.040601489977728285,0.069463,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0010145235189309577,0.32,0.045,1.0,0.21,-0.0010144967706013364,0.32,0.045,1.0,0.21,-0.0010145235189309577,0.32,0.045,1.0,0.0,2.6748329621380847e-08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,8.122768,-0.506091,0.638575,0.302677,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_001816_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_001816_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/12_flat_noop_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/12_flat_noop_r3
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_body_high05,4,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_body_high05:4,flat_body_high05:flat:1:1,accepted_candidate_exposure,flat,1,1784953441.486988,1784953486.787102,45.300113916397095,454,420,0.9251101321585903,0.000476,0.000359,1.999134,-0.026714,0.02114707488986784,0.043914,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0004525543832599119,0.32,0.045,1.0,0.21,0.0004525543832599119,0.325,0.045,1.0,0.21,0.0004525543832599119,0.325,0.045,1.0,0.0,0.0,0.005,0.0,1.0,0.0,1.0,0.005,0.0,True,8.208162,-0.101137,0.340119,0.149261,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_002302_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_002302_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/13_flat_body_high05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/13_flat_body_high05_r4
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,baseline,4,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:baseline:4,baseline:flat:1,empirical_context_window,flat,empirical,1784953727.4419065,1784953770.641288,43.199381589889526,433,433,1.0,-0.0020152264617365077,-0.0006859286254545225,1.9971483793492175,-0.09972876235636995,0.0481163172212104,0.09972876235636995,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0003252105135321424,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.063125,-0.181163,0.375940,0.211083,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_002745_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_002745_trial_1,NA,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/14_baseline_r4
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_noop,4,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_noop:4,flat_noop:flat:1:1,mixed_route_noop_window,flat,1,1784954009.881833,1784954056.581788,46.699954986572266,468,441,0.9423076923076923,2.9e-05,7e-06,1.998614,0.048776,0.06351164743589743,0.101297,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0015865772008547007,0.32,0.045,1.0,0.2098429487179487,-0.0015865772008547007,0.31998290598290596,0.045017094017094014,1.0,0.21,-0.0015865772008547007,0.32,0.045,1.0,-0.00015705128205128205,0.0,-1.7094017094017095e-05,1.7094017094017095e-05,1.0,0.0,1.0,0.0,0.0,True,8.069500,-0.091401,0.281467,0.125981,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_003230_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_003230_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/15_flat_noop_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/15_flat_noop_r4
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_body_low05,4,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_body_low05:4,flat_body_low05:flat:1:1,accepted_candidate_exposure,flat,1,1784954295.491301,1784954340.591221,45.09992003440857,452,425,0.9402654867256637,0.000527,0.000304,1.996742,-0.011519,0.07825746902654868,0.119107,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0018877827654867256,0.32,0.045,1.0,0.21,0.0018877827654867256,0.315,0.045,1.0,0.21,0.0018877827654867256,0.315,0.045,1.0,0.0,0.0,-0.005,0.0,1.0,0.0,1.0,-0.005,0.0,True,8.115775,-0.006277,0.359269,0.174195,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_003716_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_003716_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/16_flat_body_low05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/16_flat_body_low05_r4
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,baseline,5,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:baseline:5,baseline:flat:1,empirical_context_window,flat,empirical,1784954590.8428135,1784954634.6425488,43.79973530769348,439,439,1.0,-0.001693179453478059,-0.0032150770990209765,1.9957490580401303,-0.1453467421288298,0.08679978352116254,0.1529190154980229,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.002143703968697757,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.154864,-0.266986,0.289621,0.171757,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_004208_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_004208_trial_1,NA,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/17_baseline_r5
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_body_high05,5,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_body_high05:5,flat_body_high05:flat:1:1,accepted_candidate_exposure,flat,1,1784954883.511124,1784954927.310689,43.799565076828,439,408,0.929384965831435,0.003287,0.002074,1.999808,0.075296,0.03596172665148064,0.075296,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0008703143280182232,0.32,0.045,1.0,0.21,-0.0008703143280182232,0.325,0.045,1.0,0.21,-0.0008703143280182232,0.325,0.045,1.0,0.0,0.0,0.005,0.0,1.0,0.0,1.0,0.005,0.0,True,8.139416,0.420618,0.420618,0.163618,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_004704_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_004704_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/18_flat_body_high05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/18_flat_body_high05_r5
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_body_low05,5,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_body_low05:5,flat_body_low05:flat:1:1,accepted_candidate_exposure,flat,1,1784955169.300086,1784955213.300051,43.99996495246887,441,413,0.9365079365079365,0.000903,0.000605,1.998612,-0.114006,0.06164605442176871,0.114084,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0013144268480725623,0.32,0.045,1.0,0.21,0.0013144268480725623,0.315,0.045,1.0,0.21,0.0013144268480725623,0.315,0.045,1.0,0.0,0.0,-0.005,0.0,1.0,0.0,1.0,-0.005,0.0,True,8.143646,-0.275814,0.398682,0.220013,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_005149_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_005149_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/19_flat_body_low05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/19_flat_body_low05_r5
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_noop,5,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_noop:5,flat_noop:flat:1:1,mixed_route_noop_window,flat,1,1784955455.138714,1784955498.438719,43.300004959106445,434,400,0.9216589861751152,0.000253,9.8e-05,1.996673,0.061344,0.038363437788018435,0.092481,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0008476482488479263,0.32,0.045,1.0,0.20983064516129032,-0.0008476482488479263,0.3199815668202765,0.045018433179723504,1.0,0.21,-0.0008476482488479263,0.32,0.045,1.0,-0.0001693548387096774,0.0,-1.8433179723502303e-05,1.8433179723502303e-05,1.0,0.0,1.0,0.0,0.0,True,8.188940,-0.099616,0.126119,0.052007,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_005635_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_005635_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/20_flat_noop_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/20_flat_noop_r5
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_body_low05,6,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_body_low05:6,flat_body_low05:flat:1:1,accepted_candidate_exposure,flat,1,1784955741.673725,1784955785.773262,44.09953713417053,442,415,0.9389140271493213,0.002127,0.001162,1.993824,-0.015782,0.02358277375565611,0.046908,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0005692616968325792,0.32,0.045,1.0,0.21,-0.0005692616968325792,0.315,0.045,1.0,0.21,-0.0005692616968325792,0.315,0.045,1.0,0.0,0.0,-0.005,0.0,1.0,0.0,1.0,-0.005,0.0,True,8.218063,-0.618509,0.618522,0.258167,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_010122_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_010122_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/21_flat_body_low05_r6/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/21_flat_body_low05_r6
phase_l2_v1,context_action_window,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525,flat_noop,6,L5F_FRESH_BODY_HEIGHT_VALIDITY_20260724_232525:flat_noop:6,flat_noop:flat:1:1,accepted_candidate_exposure,flat,1,1784956037.383191,1784956081.183146,43.799954891204834,439,408,0.929384965831435,0.000509,0.000301,1.998408,-0.105132,0.05272273120728929,0.110402,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0012719709339407744,0.32,0.045,1.0,0.21,0.0012719709339407744,0.32,0.045,1.0,0.21,0.0012719709339407744,0.32,0.045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,8.041768,-0.064500,0.388351,0.170087,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_010617_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_010617_trial_1,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/22_flat_noop_r6/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l5f_fresh_body_height_validity_20260724_232525/22_flat_noop_r6
