status,mode,idx,return_code,goal_reached,final_x,final_y,max_x,max_abs_y,mean_abs_y,rows,valid_xy,j7_rows,j7_accepted,j7_accept_rate,j7_projected,j7_empirical,j7_failsafe,flat_rows,flat_accepted,upslope_rows,upslope_accepted,rough_rows,rough_accepted,downslope_rows,downslope_accepted,manifest,d5_log_dir,j7_csv,run_dir
ok,rough_clear_high05,3,0,True,8.116053,-0.018135,8.143385,0.466118,0.216043,2227,2227,2280,436,0.191228,436,1838,6,472,0,425,0,446,436,525,0,reports/phase_d4_context_meta_repeat_20260725_121220_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121220_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/10_rough_clear_high05_r3/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/10_rough_clear_high05_r3
ok,baseline,4,0,True,8.045980,0.012780,8.066332,0.204764,0.059644,2125,2125,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,reports/phase_d4_context_meta_repeat_20260725_123137_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123137_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/14_baseline_r4
ok,rough_noop,4,0,True,8.185850,-0.187117,8.185850,0.251561,0.123982,2126,2126,2174,425,0.195492,425,1742,7,452,0,407,0,425,425,501,0,reports/phase_d4_context_meta_repeat_20260725_123623_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_123623_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/15_rough_noop_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/15_rough_noop_r4
ok,rough_clear_low05,4,0,True,8.146958,0.259144,8.146970,0.291234,0.132388,2128,2128,2181,440,0.201742,440,1734,7,459,0,429,0,440,440,500,0,reports/phase_d4_context_meta_repeat_20260725_124108_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_124108_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/16_rough_clear_low05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/16_rough_clear_low05_r4
ok,rough_clear_high05,4,0,True,8.056554,-0.201096,8.059553,0.257765,0.128441,2126,2126,2180,437,0.200459,437,1737,6,465,0,419,0,437,437,496,0,reports/phase_d4_context_meta_repeat_20260725_122654_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_122654_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/13_rough_clear_high05_r4/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/13_rough_clear_high05_r4
ok,baseline,5,0,True,8.057442,-0.324628,8.080480,0.341692,0.137179,2125,2125,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,reports/phase_d4_context_meta_repeat_20260725_185559_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_185559_trial_1,NA,logs/phase_l/l6d_repair_baseline_repeat5_20260725_185555/1_baseline_r5
ok,rough_noop,5,0,True,8.061919,-0.127896,8.066658,0.344412,0.174157,2123,2123,2179,431,0.197797,431,1741,7,447,0,422,0,431,431,493,0,reports/phase_d4_context_meta_repeat_20260725_132615_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_132615_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/20_rough_noop_r5
ok,rough_clear_low05,5,0,False,7.053154,0.060295,7.053154,0.343778,0.114260,2229,2229,2283,1096,0.480070,1096,1181,6,444,0,432,0,1096,1096,304,0,reports/phase_d4_context_meta_repeat_20260725_132119_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_132119_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/19_rough_clear_low05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/19_rough_clear_low05_r5
ok,rough_clear_high05,5,0,True,8.101602,0.192371,8.109350,0.396950,0.148957,2228,2228,2276,464,0.203866,464,1806,6,456,0,450,0,464,464,498,0,reports/phase_d4_context_meta_repeat_20260725_131608_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_131608_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/18_rough_clear_high05_r5/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/18_rough_clear_high05_r5
ok,baseline,6,0,True,8.086421,-0.717610,8.086421,0.848269,0.533243,2126,2126,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,reports/phase_d4_context_meta_repeat_20260725_134039_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_134039_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/23_baseline_r6
ok,rough_noop,6,0,True,8.147820,-0.332926,8.147820,0.484818,0.272530,2228,2228,2279,452,0.198333,452,1821,6,455,0,459,0,453,452,506,0,reports/phase_d4_context_meta_repeat_20260725_133546_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_133546_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/22_rough_noop_r6/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/22_rough_noop_r6
ok,rough_clear_low05,6,0,True,8.134864,-0.478736,8.154557,0.478736,0.242735,2128,2128,2180,437,0.200459,437,1736,7,453,0,443,0,437,437,495,0,reports/phase_d4_context_meta_repeat_20260725_133101_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_133101_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/21_rough_clear_low05_r6/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/21_rough_clear_low05_r6
ok,rough_clear_high05,6,0,True,8.063012,-0.089352,8.081399,0.440553,0.220680,2127,2127,2178,456,0.209366,456,1716,6,436,0,416,0,456,456,474,0,reports/phase_d4_context_meta_repeat_20260725_134524_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_134524_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/24_rough_clear_high05_r6/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/24_rough_clear_high05_r6
