schema_version,row_granularity,source_phase,candidate_mode,trial_idx,source_rollout_id,window_id,window_type,context,action_id,t_start,t_end,duration_s,window_rows,state_rows,state_coverage_ratio,x_start,y_start,x_end,y_end,mean_abs_y_window,max_abs_y_window,beta_motion_mean,beta_stability_mean,beta_energy_mean,ram_slip_mean,ram_roughness_mean,ram_sigma_mean,emp_vx_mean,emp_yaw_rate_mean,emp_body_h_mean,emp_clearance_mean,emp_enable_mean,proj_vx_mean,proj_yaw_rate_mean,proj_body_h_mean,proj_clearance_mean,proj_enable_mean,out_vx_mean,out_yaw_rate_mean,out_body_h_mean,out_clearance_mean,out_enable_mean,delta_vx_mean,delta_yaw_rate_mean,delta_body_h_mean,delta_clearance_mean,vx_scale_mean,vx_delta_mean,yaw_gain_scale_mean,body_h_delta_mean,clearance_delta_mean,goal_reached,final_x,final_y,rollout_max_abs_y,rollout_mean_abs_y,rollout_risk_score,rollout_decision_raw,rollout_decision_label,evidence_role,direct_action_label_allowed,manifest,d5_log_dir,j7_csv,run_dir
phase_l2_v0,context_action_window,K1,j19_profile,3,K1:j19_profile:3,j19_profile:flat:1:1,accepted_candidate_exposure,flat,1,1784766064.459391,1784766107.659646,43.200254917144775,433,405,0.9353348729792148,0.006753,0.004723,1.99697,0.013297,0.06320957967667437,0.103948,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0015808552655889145,0.32,0.045,1.0,0.21,-0.0015801389145496535,0.32,0.045,1.0,0.21,-0.0015801389145496535,0.32,0.045,1.0,0.0,7.162817551963049e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,8.041561,0.045381,0.12253,0.056555,0.1508075,reject,reject,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260722_202004_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202004_trial_1,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/3_j19_profile/j19_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/3_j19_profile
phase_l2_v0,context_action_window,K1,baseline,4,K1:baseline:4,baseline:flat:1,empirical_context_window,flat,empirical,1784766349.4803135,1784766394.580155,45.099841356277466,452,452,1.0,-0.0026045855568844574,-7.01195419406473e-05,1.9991857012868268,-0.13432815678244797,0.040310502320708715,0.13471065260482024,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0006864997818097194,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.211973,-0.494151,0.494151,0.269287,0.6287945,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_202447_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202447_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_baseline
phase_l2_v0,context_action_window,K1,baseline,4,K1:baseline:4,baseline:upslope:2,empirical_context_window,upslope,empirical,1784766394.6802626,1784766438.4800026,43.79974007606506,439,439,1.0,2.004183245254353,-0.13398593617449842,3.9985088787958176,-0.2906217075989169,0.24348444262200974,0.29185017950815656,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.006078652236791969,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.211973,-0.494151,0.494151,0.269287,0.6287945,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_202447_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202447_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_baseline
phase_l2_v0,context_action_window,K1,baseline,4,K1:baseline:4,baseline:rough:3,empirical_context_window,rough,empirical,1784766438.5801923,1784766482.3799934,43.79980111122131,439,439,1.0,4.002966402092645,-0.29090248371631994,5.997902144955185,-0.36747029777495566,0.3252472535431422,0.3762879989391365,0.25,0.55,0.2,0.1,0.4,0.35,0.20501138952164008,0.008126265259652049,0.32,0.054977220956719815,1.0,,,,,,,,,,,,,,,,,,,,1,8.211973,-0.494151,0.494151,0.269287,0.6287945,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_202447_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202447_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_baseline
phase_l2_v0,context_action_window,K1,baseline,4,K1:baseline:4,baseline:downslope:4,empirical_context_window,downslope,empirical,1784766482.4812376,1784766532.6800847,50.19884705543518,503,503,1.0,6.002194145373732,-0.3669646522986009,7.999718314232071,-0.3749549560510234,0.35608090336264314,0.40859168500522586,0.25,0.6,0.15,0.25,0.15,0.3,0.20250497017892646,0.008900342171219867,0.32,0.045019880715705764,1.0,,,,,,,,,,,,,,,,,,,,1,8.211973,-0.494151,0.494151,0.269287,0.6287945,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_202447_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202447_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_baseline
phase_l2_v0,context_action_window,K1,baseline,4,K1:baseline:4,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784766532.7803028,1784766572.1800697,39.39976692199707,395,395,1.0,8.004327391641786,-0.3737437003262591,8.211972577097447,-0.49415062007884525,0.3872638992084135,0.49415062007884525,0.2,0.5,0.3,0.0,0.05,0.05,0.03039240506329114,0.0002788591681172219,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.211973,-0.494151,0.494151,0.269287,0.6287945,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_202447_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202447_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_baseline
phase_l2_v0,context_action_window,K1,j19_profile,4,K1:j19_profile:4,j19_profile:flat:1:1,accepted_candidate_exposure,flat,1,1784766643.81884,1784766687.818735,43.999894857406616,441,416,0.9433106575963719,0.006165,0.004214,1.996935,-0.055319,0.03158807709750567,0.064597,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00016480390022675736,0.32,0.045,1.0,0.21,0.00016167131519274376,0.32,0.045,1.0,0.21,0.00016167131519274376,0.32,0.045,1.0,0.0,-3.1327891156462585e-06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,8.183993,-0.803437,0.825721,0.400564,1.026003,reject,reject,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260722_202944_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_202944_trial_1,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_j19_profile/j19_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/4_j19_profile
phase_l2_v0,context_action_window,K1,baseline,5,K1:baseline:5,baseline:flat:1,empirical_context_window,flat,empirical,1784766928.811884,1784766973.8119242,45.00004029273987,451,451,1.0,-0.0011987181110832048,0.0003651369040966945,1.9959673555662631,0.02978941663169573,0.03006970540400386,0.05792407291742229,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.000736055902908136,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.137728,-0.420962,0.476041,0.266975,0.6095285,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_203426_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203426_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_baseline
phase_l2_v0,context_action_window,K1,baseline,5,K1:baseline:5,baseline:upslope:2,empirical_context_window,upslope,empirical,1784766973.9117868,1784767014.5119128,40.60012602806091,407,407,1.0,2.0000223086427575,0.030313008611650864,3.995417181055766,-0.1930717047467486,0.09787165707142363,0.1930717047467486,0.35024570024570023,0.39963144963144964,0.2501228501228501,0.09975429975429977,0.19963144963144963,0.19963144963144963,0.21,0.0023045965213590656,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.137728,-0.420962,0.476041,0.266975,0.6095285,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_203426_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203426_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_baseline
phase_l2_v0,context_action_window,K1,baseline,5,K1:baseline:5,baseline:rough:3,empirical_context_window,rough,empirical,1784767014.611881,1784767058.1123567,43.50047564506531,436,436,1.0,4.001882634714546,-0.19373580744321311,5.999250883792919,-0.3844794849742648,0.3299498754201298,0.38520718734963183,0.25022935779816513,0.5496559633027523,0.20011467889908258,0.1,0.39954128440366976,0.3496559633027523,0.20501146788990823,0.008242618776248972,0.32,0.05497706422018349,1.0,,,,,,,,,,,,,,,,,,,,1,8.137728,-0.420962,0.476041,0.266975,0.6095285,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_203426_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203426_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_baseline
phase_l2_v0,context_action_window,K1,baseline,5,K1:baseline:5,baseline:downslope:4,empirical_context_window,downslope,empirical,1784767058.211923,1784767108.012142,49.80021905899048,499,499,1.0,6.003969184691076,-0.38413215856615845,7.997312541768725,-0.4245143244168551,0.45212517390696144,0.47604080185829584,0.25,0.6,0.15,0.25,0.15,0.3,0.2025,0.011300396289189244,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.137728,-0.420962,0.476041,0.266975,0.6095285,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_203426_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203426_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_baseline
phase_l2_v0,context_action_window,K1,baseline,5,K1:baseline:5,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784767108.1117713,1784767141.2119744,33.10020303726196,332,332,1.0,8.001460110213277,-0.4255048192903917,8.13772767034512,-0.42096165758291204,0.435116019293474,0.4616539552502879,0.20015060240963856,0.5003012048192771,0.29954819277108435,0.0007530120481927711,0.050301204819277114,0.050753012048192776,0.03141566265060241,0.0003858198681669105,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.137728,-0.420962,0.476041,0.266975,0.6095285,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_203426_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203426_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_baseline
phase_l2_v0,context_action_window,K1,j19_profile,5,K1:j19_profile:5,j19_profile:flat:1:1,accepted_candidate_exposure,flat,1,1784767212.707721,1784767257.007628,44.299906969070435,444,417,0.9391891891891891,4.8e-05,4e-05,1.999399,0.039334,0.05792101351351352,0.110434,0.4494230769230769,0.25043269230769233,0.30014423076923075,0.0004807692307692308,0.05024038461538462,0.050721153846153846,0.21,-0.0014478429504504505,0.32,0.045,1.0,0.21,-0.001447624954954955,0.32,0.045,1.0,0.21,-0.001447624954954955,0.32,0.045,1.0,0.0,2.179954954954955e-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,8.102249,-0.061077,0.31304,0.144577,0.38532849999999996,reject,reject,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260722_203913_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_203913_trial_1,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_j19_profile/j19_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/5_j19_profile
phase_l2_v0,context_action_window,K1,baseline,6,K1:baseline:6,baseline:flat:1,empirical_context_window,flat,empirical,1784767497.9655795,1784767541.5655413,43.59996175765991,437,437,1.0,-0.002256742871505801,1.2424867706290962e-05,1.995791696823731,0.004305814271701757,0.030134946682039383,0.06310838938400055,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.00028609702198670984,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.096336,0.241085,0.330449,0.118779,0.3898385,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_204355_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204355_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_baseline
phase_l2_v0,context_action_window,K1,baseline,6,K1:baseline:6,baseline:upslope:2,empirical_context_window,upslope,empirical,1784767541.665541,1784767583.9656963,42.30015540122986,424,424,1.0,2.000754766636824,0.0070326971985659,3.9938909518684915,-0.010894163763199342,0.05498228345245279,0.10544140946233493,0.35023584905660377,0.39964622641509434,0.2501179245283019,0.09976415094339623,0.19964622641509436,0.19964622641509436,0.21,-0.0007555926973459307,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.096336,0.241085,0.330449,0.118779,0.3898385,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_204355_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204355_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_baseline
phase_l2_v0,context_action_window,K1,baseline,6,K1:baseline:6,baseline:rough:3,empirical_context_window,rough,empirical,1784767584.065658,1784767628.4656951,44.40003705024719,445,445,1.0,4.000254880036825,-0.0101232861240741,5.995938527463739,0.11293307755062545,0.050541622414280826,0.11293307755062545,0.2502247191011236,0.5496629213483146,0.2001123595505618,0.1,0.39955056179775283,0.34966292134831456,0.20501123595505616,-0.0011950719796607824,0.32,0.054977528089887644,1.0,,,,,,,,,,,,,,,,,,,,1,8.096336,0.241085,0.330449,0.118779,0.3898385,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_204355_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204355_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_baseline
phase_l2_v0,context_action_window,K1,baseline,6,K1:baseline:6,baseline:downslope:4,empirical_context_window,downslope,empirical,1784767628.565618,1784767683.0656695,54.500051498413086,546,546,1.0,6.001669592366224,0.11288008879497671,7.998813225575021,0.3205873808210183,0.18676140697204063,0.3205873808210183,0.25,0.5999084249084249,0.15009157509157509,0.24972527472527473,0.15045787545787545,0.3000915750915751,0.2025,-0.004666302457362195,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.096336,0.241085,0.330449,0.118779,0.3898385,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_204355_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204355_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_baseline
phase_l2_v0,context_action_window,K1,baseline,6,K1:baseline:6,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784767683.165735,1784767720.4657302,37.2999951839447,374,374,1.0,8.002593725043512,0.32179552885419893,8.096336239855745,0.24108492166585052,0.2766226238849422,0.3304492896129697,0.2001336898395722,0.5002673796791444,0.2995989304812834,0.0006684491978609625,0.05026737967914439,0.05066844919786097,0.031169786096256685,-0.0002841710056281197,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.096336,0.241085,0.330449,0.118779,0.3898385,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_204355_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204355_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_baseline
phase_l2_v0,context_action_window,K1,j19_profile,6,K1:j19_profile:6,j19_profile:flat:1:1,accepted_candidate_exposure,flat,1,1784767792.384279,1784767838.483742,46.09946298599243,462,435,0.9415584415584416,0.001528,0.001115,1.997663,-0.202257,0.12689669696969696,0.202257,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0031009691774891773,0.32,0.045,1.0,0.21,0.0031009042424242424,0.32,0.045,1.0,0.21,0.0031009042424242424,0.32,0.045,1.0,0.0,-6.493506493506494e-08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,8.138908,-0.346228,0.40572,0.297625,0.5545325,reject,reject,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260722_204852_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_204852_trial_1,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_j19_profile/j19_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/6_j19_profile
phase_l2_v0,context_action_window,K1,baseline,7,K1:baseline:7,baseline:flat:1,empirical_context_window,flat,empirical,1784768077.37821,1784768121.5781457,44.19993567466736,443,443,1.0,-0.001171908107697169,6.884781898927259e-05,1.99785548993391,0.09964467791684004,0.04185728465106336,0.10026785692677247,0.45,0.25,0.3,0.0,0.05,0.05,0.21,-0.0010111304835248866,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.150317,-0.036835,0.232221,0.09411,0.279276,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_205335_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_205335_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/7_baseline
phase_l2_v0,context_action_window,K1,baseline,7,K1:baseline:7,baseline:upslope:2,empirical_context_window,upslope,empirical,1784768121.6780424,1784768165.1782975,43.50025510787964,436,436,1.0,2.002945394598017,0.09929100728910048,3.9993064648614136,0.08560590629391841,0.10002841297256465,0.12816553101477765,0.35,0.4,0.25,0.1,0.2,0.2,0.21,-0.0025007564923953305,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.150317,-0.036835,0.232221,0.09411,0.279276,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_205335_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_205335_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/7_baseline
phase_l2_v0,context_action_window,K1,baseline,7,K1:baseline:7,baseline:rough:3,empirical_context_window,rough,empirical,1784768165.2782533,1784768211.0782204,45.79996705055237,459,459,1.0,4.004682372884327,0.08536441443300455,5.999765436879813,0.1950597549433827,0.15638245492996283,0.2322205725529818,0.25,0.55,0.2,0.1,0.4,0.35,0.205,-0.003906291436793914,0.32,0.055,1.0,,,,,,,,,,,,,,,,,,,,1,8.150317,-0.036835,0.232221,0.09411,0.279276,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_205335_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_205335_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/7_baseline
phase_l2_v0,context_action_window,K1,baseline,7,K1:baseline:7,baseline:downslope:4,empirical_context_window,downslope,empirical,1784768211.1782465,1784768261.878458,50.70021152496338,508,508,1.0,6.004199140293245,0.19383900725922945,7.999738021171686,0.019010101551120373,0.12722699981923855,0.19383900725922945,0.25,0.6,0.15,0.25,0.15,0.3,0.2025,-0.003184003574116601,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.150317,-0.036835,0.232221,0.09411,0.279276,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_205335_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_205335_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/7_baseline
phase_l2_v0,context_action_window,K1,baseline,7,K1:baseline:7,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784768261.978087,1784768299.8784106,37.90032362937927,380,380,1.0,8.004326078445553,0.016927406531390524,8.150316682368016,-0.03683490975540312,0.028743785932351544,0.04216893154555238,0.2,0.5,0.3,0.0,0.05,0.05,0.03060526315789474,-1.4100601082089474e-05,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,1,8.150317,-0.036835,0.232221,0.09411,0.279276,reference,empirical,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260722_205335_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260722_205335_trial_1,NA,logs/phase_k/k1_long_baseline_vs_j19_profile_20260722_195542/7_baseline
