schema_version,row_granularity,source_phase,candidate_mode,trial_idx,source_rollout_id,window_id,window_type,context,action_id,t_start,t_end,duration_s,window_rows,state_rows,state_coverage_ratio,x_start,y_start,x_end,y_end,mean_abs_y_window,max_abs_y_window,beta_motion_mean,beta_stability_mean,beta_energy_mean,ram_slip_mean,ram_roughness_mean,ram_sigma_mean,emp_vx_mean,emp_yaw_rate_mean,emp_body_h_mean,emp_clearance_mean,emp_enable_mean,proj_vx_mean,proj_yaw_rate_mean,proj_body_h_mean,proj_clearance_mean,proj_enable_mean,out_vx_mean,out_yaw_rate_mean,out_body_h_mean,out_clearance_mean,out_enable_mean,delta_vx_mean,delta_yaw_rate_mean,delta_body_h_mean,delta_clearance_mean,vx_scale_mean,vx_delta_mean,yaw_gain_scale_mean,body_h_delta_mean,clearance_delta_mean,goal_reached,final_x,final_y,rollout_max_abs_y,rollout_mean_abs_y,rollout_risk_score,rollout_decision_raw,rollout_decision_label,evidence_role,direct_action_label_allowed,manifest,d5_log_dir,j7_csv,run_dir
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:2,baseline:rough:3,empirical_context_window,rough,empirical,1784995512.5177388,1784995555.3176718,42.79993295669556,429,429,1.0,4.000212846510454,-0.26201586958955053,5.997068534117103,-0.4276429933503549,0.34909931803267846,0.42816401579122104,0.25023310023310025,0.5496503496503496,0.20011655011655013,0.1,0.3995337995337996,0.34965034965034963,0.205011655011655,0.008725106970377412,0.32,0.054976689976689974,1.0,,,,,,,,,,,,,,,,,,,,True,8.156547,-0.512721,0.513231,0.274284,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_120248_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_120248_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/8_baseline_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:2,baseline:downslope:4,empirical_context_window,downslope,empirical,1784995555.418018,1784995604.1177459,48.69972777366638,488,488,1.0,6.00168308142012,-0.42874233011113505,7.99803621000643,-0.4071497514649273,0.44185763301873565,0.46483917167457184,0.25,0.5998975409836065,0.15010245901639344,0.24969262295081968,0.1505122950819672,0.30010245901639343,0.2025,0.011044754758224789,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.156547,-0.512721,0.513231,0.274284,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_120248_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_120248_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/8_baseline_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:2,baseline:goal_flat:5,empirical_context_window,goal_flat,empirical,1784995604.2175748,1784995643.9181156,39.70054078102112,398,398,1.0,8.003073487939792,-0.40739634044883904,8.15654660243777,-0.5127205382758608,0.4291055686731739,0.5132307731356508,0.20012562814070353,0.500251256281407,0.29962311557788945,0.000628140703517588,0.05025125628140704,0.05062814070351759,0.029459798994974876,0.00025760176144133966,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.156547,-0.512721,0.513231,0.274284,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_120248_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_120248_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/8_baseline_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:2,rough_noop:rough:5:1,accepted_candidate_exposure,rough,5,1784994647.040745,1784994647.040745,0.0,1,1,1.0,4.0002,-0.084304,4.0002,-0.084304,0.084304,0.084304,0.35,0.4,0.25,0.1,0.2,0.2,0.21,0.00210424,0.32,0.045,1.0,0.2016,0.00199903,0.32,0.049,1.0,0.2016,0.00199903,0.32,0.049,1.0,-0.0084,-0.00010521,0.0,0.004,,,,,,True,8.190112,0.312320,0.314673,0.107709,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_114823_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_114823_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/5_rough_noop_r2/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/5_rough_noop_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_noop,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_noop:2,rough_noop:rough:1:2,accepted_candidate_exposure,rough,1,1784994647.141101,1784994691.640905,44.49980401992798,446,446,1.0,4.005013,-0.084856,5.997539,-0.038561,0.05047335874439462,0.091559,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.0012241052242152467,0.32,0.055,1.0,0.205,0.0012241052242152467,0.32,0.055,1.0,0.205,0.0012241052242152467,0.32,0.055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,8.190112,0.312320,0.314673,0.107709,,pilot_unlabeled,pilot_unlabeled,control_equivalent_noop,0,reports/phase_d4_context_meta_repeat_20260725_114823_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_114823_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/5_rough_noop_r2/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/5_rough_noop_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_low05,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_low05:2,rough_clear_low05:rough:1:1,accepted_candidate_exposure,rough,1,1784994937.958341,1784994979.858142,41.89980101585388,420,419,0.9976190476190476,4.000681,0.160291,5.996928,-0.170602,0.07382910714285715,0.170602,0.25,0.55,0.2,0.1,0.4,0.35,0.20501190476190476,-0.00011543188095238095,0.32,0.05497619047619048,1.0,0.20499190476190474,-0.00011495066666666667,0.32,0.04999761904761905,1.0,0.20499190476190474,-0.00011495066666666667,0.32,0.04999761904761905,1.0,-1.9999999999999998e-05,4.812142857142857e-07,0.0,-0.0049785714285714286,1.0,0.0,1.0,0.0,-0.005,True,8.013619,-0.595825,0.595825,0.232048,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_115310_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_115310_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/6_rough_clear_low05_r2/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/6_rough_clear_low05_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,rough_clear_high05,2,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:rough_clear_high05:2,rough_clear_high05:rough:1:1,accepted_candidate_exposure,rough,1,1784995228.655343,1784995274.254799,45.59945583343506,457,457,1.0,4.004806,-0.195936,5.997378,-0.357002,0.2681772997811816,0.361529,0.25,0.55,0.2,0.1,0.4,0.35,0.205,0.006699297789934355,0.32,0.055,1.0,0.205,0.006699297789934355,0.32,0.06,1.0,0.205,0.006699297789934355,0.32,0.06,1.0,0.0,0.0,0.0,0.005,1.0,0.0,1.0,0.0,0.005,True,8.165373,-0.529904,0.529904,0.277806,,pilot_unlabeled,pilot_unlabeled,candidate_exposure,0,reports/phase_d4_context_meta_repeat_20260725_115755_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_115755_trial_1,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/7_rough_clear_high05_r2/active_nodes/j7/guarded_meta_action_ref_gate_j7_v0.csv,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/7_rough_clear_high05_r2
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:3,baseline:flat:1,empirical_context_window,flat,empirical,1784996295.2535884,1784996339.3533978,44.099809408187866,442,442,1.0,-0.0020485316382987187,-0.00010185858524808938,1.9967083905239376,-0.11552378745832198,0.052050918310016715,0.1331449234468982,0.45,0.25,0.3,0.0,0.05,0.05,0.21,0.0011336102099831168,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.127584,-0.149044,0.449502,0.211665,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_121713_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121713_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/11_baseline_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:3,baseline:upslope:2,empirical_context_window,upslope,empirical,1784996339.4533803,1784996381.0534146,41.60003423690796,417,417,1.0,2.000802331161262,-0.11539078009398362,3.9967193430186954,-0.24651714966460234,0.17132855565189514,0.24840143744843948,0.3502398081534772,0.3996402877697842,0.2501199040767386,0.09976019184652278,0.19964028776978418,0.19964028776978418,0.21,0.004274674490762495,0.32,0.045,1.0,,,,,,,,,,,,,,,,,,,,True,8.127584,-0.149044,0.449502,0.211665,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_121713_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121713_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/11_baseline_r3
phase_l2_v1,context_action_window,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED,baseline,3,L6C_FRESH_ROUGH_CLEARANCE_VALIDITY_REPAIRED:baseline:3,baseline:rough:3,empirical_context_window,rough,empirical,1784996381.1533678,1784996424.3536954,43.2003276348114,433,433,1.0,4.001835770027681,-0.2472875608584513,5.997374581690316,-0.3583798064071664,0.3617934503343262,0.4495022397243954,0.25,0.55,0.2,0.1,0.4,0.35,0.20501154734411084,0.009036921122004223,0.32,0.05497690531177829,1.0,,,,,,,,,,,,,,,,,,,,True,8.127584,-0.149044,0.449502,0.211665,,pilot_unlabeled,pilot_unlabeled,reference_anchor,0,reports/phase_d4_context_meta_repeat_20260725_121713_manifest.tsv,/home/kraken/Tracer/TRACER/logs/phase_d5_shadow_20260725_121713_trial_1,NA,logs/phase_l/l6c_fresh_rough_clearance_validity_20260725_112856/11_baseline_r3
